captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,candidates.5.candidateID,candidates.5.voteCount,candidates.5.votePct,candidates.6.candidateID,candidates.6.voteCount,candidates.6.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.0.winner,candidates.0.calledAt
1668706070,2022-11-17 11:27:50 -0600,6acb86e2c80591c8f9236ef482638d3af9584897,20221108NJ31215,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-17T17:27:30.478Z,443,446,99.33,39971,74049,73.24,39970,24073,23.81,40008,958,0.95,40006,731,0.72,40007,671,0.66,40005,383,0.38,40009,234,0.23,106312,95,101099,838860,443,424,0.0,X,2022-11-09T02:24:54.770Z
1668724193,2022-11-17 16:29:53 -0600,367037155d54fc482496ada158c4e96afafe00b1,20221108NJ31215,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-17T22:29:32.218Z,443,446,99.33,39971,74049,73.24,39970,24073,23.81,40008,958,0.95,40006,731,0.72,40007,671,0.66,40005,383,0.38,40009,234,0.23,106312,95,101099,838860,443,424,0.0,X,2022-11-09T02:24:54.770Z
1668825416,2022-11-18 20:36:56 -0600,872d9c8445390d8e2b2842c801b1b332037f6593,20221108NJ31215,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-19T02:36:31.199Z,443,446,99.33,39971,74049,73.24,39970,24073,23.81,40008,958,0.95,40006,731,0.72,40007,671,0.66,40005,383,0.38,40009,234,0.23,106312,95,101099,838860,443,424,0.0,X,2022-11-09T02:24:54.770Z
1668886072,2022-11-19 13:27:52 -0600,3c2822c8fe001572441401efffb86491477edaa5,20221108NJ31215,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-19T19:27:31.338Z,443,446,99.33,39971,74049,73.24,39970,24073,23.81,40008,958,0.95,40006,731,0.72,40007,671,0.66,40005,383,0.38,40009,234,0.23,106312,95,101099,838860,443,424,0.0,X,2022-11-09T02:24:54.770Z
1669058213,2022-11-21 13:16:53 -0600,f224d4ff27e5cf7ac51d94b50b94cf151cf62a99,20221108NJ31215,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-21T19:16:32.549Z,443,446,99.33,39971,74049,73.24,39970,24073,23.81,40008,958,0.95,40006,731,0.72,40007,671,0.66,40005,383,0.38,40009,234,0.23,106312,95,101099,838860,443,424,0.0,X,2022-11-09T02:24:54.770Z
1669059304,2022-11-21 13:35:04 -0600,f8d5e7faf5d5aed8cf44882029006befddc9283b,20221108NJ31215,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-21T19:34:33.420Z,443,446,99.33,39971,74172,73.25,39970,24109,23.81,40008,959,0.95,40006,732,0.72,40007,671,0.66,40005,383,0.38,40009,234,0.23,106312,95,101260,838860,443,424,0.0,X,2022-11-09T02:24:54.770Z
1669059371,2022-11-21 13:36:11 -0600,ab5fb754a88ace396694bb1cf6d74f08e74a4713,20221108NJ31215,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-21T19:35:58.847Z,443,446,99.33,39971,74172,73.25,39970,24109,23.81,40008,959,0.95,40006,732,0.72,40007,671,0.66,40005,383,0.38,40009,234,0.23,105869,95,101260,838860,443,424,0.0,X,2022-11-09T02:24:54.770Z
1669059833,2022-11-21 13:43:53 -0600,b221e5a0350e7a8d6ab905100c1c09a344738694,20221108NJ31215,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-21T19:43:35.239Z,443,446,99.33,39971,74172,73.25,39970,24109,23.81,40008,959,0.95,40006,732,0.72,40007,671,0.66,40005,383,0.38,40009,234,0.23,105869,95,101260,838860,443,424,0.0,X,2022-11-09T02:24:54.770Z
1669066182,2022-11-21 15:29:42 -0600,cfcd2e3d31be9f62a1930bf5b26ced4f96385acb,20221108NJ31215,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-21T21:09:23.628Z,446,446,100.0,39971,78371,73.62,39970,24956,23.44,40008,1016,0.95,40006,758,0.71,40007,714,0.67,40005,399,0.37,40009,246,0.23,106567,95,106460,838860,446,424,0.0,X,2022-11-09T02:24:54.770Z
1669669547,2022-11-28 15:05:47 -0600,6d5573eed0e6d25dc8f3a8cff060b086494ce528,20221108NJ31215,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-28T21:05:32.540Z,446,446,100.0,39971,78371,73.62,39970,24956,23.44,40008,1016,0.95,40006,758,0.71,40007,714,0.67,40005,399,0.37,40009,246,0.23,106567,95,106460,838860,446,424,0.0,X,2022-11-09T02:24:54.770Z
1669669655,2022-11-28 15:07:35 -0600,12d9dc644f6d203071a7244adc0efea43259a539,20221108NJ31215,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-28T21:07:04.643Z,446,446,100.0,39971,78371,73.62,39970,24956,23.44,40008,1016,0.95,40006,758,0.71,40007,714,0.67,40005,399,0.37,40009,246,0.23,106567,95,106460,838860,446,424,0.0,X,2022-11-09T02:24:54.770Z
