captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.0.winner,candidates.0.calledAt,candidates.1.colorIndex
1668570383,2022-11-15 21:46:23 -0600,bedcaca4f3d3fcff614f9f0ac7d8dc9ffc23adcb,20221108UT49642,live,96.82,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-16T03:46:07.530Z,786,812,96.8,55700,178215,64.62,56204,81001,29.37,56217,8003,2.9,56207,4694,1.7,56206,3878,1.41,284846,99,275791,768195,724,786,0.0,X,2022-11-09T05:52:57.332Z,1.0
1668643276,2022-11-16 18:01:16 -0600,6b4d8d3fe63fa7f1dead2a9fee69748e16e58274,20221108UT49642,live,96.94,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-17T00:01:00.017Z,787,812,96.92,55700,178441,64.62,56204,81088,29.37,56217,8012,2.9,56207,4705,1.7,56206,3881,1.41,284846,99,276127,768195,725,787,0.0,X,2022-11-09T05:52:57.332Z,1.0
1668643552,2022-11-16 18:05:52 -0600,63461f1d9def76457f144df48634becc8fc7618e,20221108UT49642,live,96.86,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-17T00:05:32.392Z,787,812,96.92,55700,178441,64.62,56204,81088,29.37,56217,8012,2.9,56207,4705,1.7,56206,3881,1.41,285077,99,276127,768195,725,787,0.0,X,2022-11-09T05:52:57.332Z,1.0
1668788856,2022-11-18 10:27:36 -0600,4455ab42466259cb7ad377f3272f252ab24a6bee,20221108UT49642,live,96.92,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-18T16:27:13.280Z,787,812,96.92,55700,178504,64.6,56204,81186,29.38,56217,8023,2.9,56207,4708,1.7,56206,3885,1.41,285077,99,276306,768195,726,787,0.0,X,2022-11-09T05:52:57.332Z,1.0
1668812810,2022-11-18 17:06:50 -0600,6fb635fc585ab1ff588673cca983cfeb268ad16c,20221108UT49642,live,96.86,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-18T23:06:32.262Z,787,812,96.92,55700,178504,64.6,56204,81186,29.38,56217,8023,2.9,56207,4708,1.7,56206,3885,1.41,285258,99,276306,768195,726,787,0.0,X,2022-11-09T05:52:57.332Z,1.0
1668877216,2022-11-19 11:00:16 -0600,ae78cff2e46a60963e26323fb60cd25bdd10a58a,20221108UT49642,live,98.52,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-19T15:41:01.783Z,800,812,98.52,55700,181141,64.46,56204,82865,29.49,56217,8210,2.92,56207,4822,1.72,56206,3988,1.42,285258,99,281026,768195,725,800,0.0,X,2022-11-09T05:52:57.332Z,1.0
1669040161,2022-11-21 08:16:01 -0600,b20149c97ba822253c7b4afeea9a087475bc492e,20221108UT49642,live,96.81,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-21T14:15:42.039Z,786,812,96.8,55700,181141,64.46,56204,82865,29.49,56217,8210,2.92,56207,4822,1.72,56206,3988,1.42,290296,99,281026,768195,725,786,0.0,X,2022-11-09T05:52:57.332Z,1.0
1669133674,2022-11-22 10:14:34 -0600,80de3865215bce3f8e2fefe06ae210165d616256,20221108UT49642,live,97.18,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-22T16:14:04.815Z,789,812,97.17,55700,181814,64.45,56204,83211,29.5,56217,8253,2.93,56207,4839,1.72,56206,3999,1.42,290296,99,282116,768195,728,789,0.0,X,2022-11-09T05:52:57.332Z,1.0
1669228153,2022-11-23 12:29:13 -0600,245cb3a27649eea5a5408076a3a3d92c61f8714f,20221108UT49642,live,97.62,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-23T18:28:45.107Z,793,812,97.66,55700,182497,64.4,56204,83687,29.53,56217,8287,2.92,56207,4874,1.72,56206,4035,1.42,290296,99,283380,768195,730,793,0.0,X,2022-11-09T05:52:57.332Z,1.0
1669254181,2022-11-23 19:43:01 -0600,4ff9dc63b6e5b03441224c35007331d9b38ca567,20221108UT49642,live,97.61,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-24T01:42:36.922Z,793,812,97.66,55700,182497,64.4,56204,83687,29.53,56217,8287,2.92,56207,4874,1.72,56206,4035,1.42,290315,99,283380,768195,730,793,0.0,X,2022-11-09T05:52:57.332Z,1.0
1669710918,2022-11-29 02:35:18 -0600,18b4196bf8e7535d69dbc8331e82d981e65c5a4a,20221108UT49642,live,97.84,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-29T08:35:05.070Z,794,812,97.78,55700,182497,64.4,56204,83687,29.53,56217,8287,2.92,56207,4874,1.72,56206,4035,1.42,289625,99,283380,768195,730,794,0.0,X,2022-11-09T05:52:57.332Z,1.0
1669710931,2022-11-29 02:35:31 -0600,efbd9359797c5471eefa18ee385437fcb98877dc,20221108UT49642,live,98.88,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-29T08:35:20.160Z,803,812,98.89,55700,182497,64.4,56204,83687,29.53,56217,8287,2.92,56207,4874,1.72,56206,4035,1.42,286580,99,283380,768195,730,803,0.0,X,2022-11-09T05:52:57.332Z,1.0
1669710952,2022-11-29 02:35:52 -0600,3adcc02a71ddb6790159de5a146c1ff41e5b90a2,20221108UT49642,live,99.0,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-29T08:35:31.347Z,804,812,99.01,55700,182497,64.4,56204,83687,29.53,56217,8287,2.92,56207,4874,1.72,56206,4035,1.42,286198,99,283380,768195,730,804,0.0,X,2022-11-09T05:52:57.332Z,1.0
