captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.36713.first,candidates.36713.last,candidates.36713.incumbent,candidates.36713.party,candidates.36713.candidateID,candidates.36713.ballotOrder,candidates.36713.polID,candidates.36713.polNum,candidates.36713.electWon,candidates.37647.first,candidates.37647.last,candidates.37647.abbrv,candidates.37647.party,candidates.37647.candidateID,candidates.37647.ballotOrder,candidates.37647.polID,candidates.37647.polNum,candidates.37647.electWon,candidates.37883.first,candidates.37883.last,candidates.37883.party,candidates.37883.candidateID,candidates.37883.ballotOrder,candidates.37883.polID,candidates.37883.polNum,candidates.37883.electWon,candidates.37884.first,candidates.37884.last,candidates.37884.party,candidates.37884.candidateID,candidates.37884.ballotOrder,candidates.37884.polID,candidates.37884.polNum,candidates.37884.electWon,candidates.37918.last,candidates.37918.abbrv,candidates.37918.party,candidates.37918.candidateID,candidates.37918.ballotOrder,candidates.37918.polID,candidates.37918.polNum,candidates.37918.electWon,candidates.37647.winnerDateTime,isCertified
1668229560,2022-11-11 23:06:00 -0600,8e3464c9248f13c396573c42449bbc89a119cb9d,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,G,Governor,Steve,Sisolak,Dem,36713,30812,29935,True,True,True,1018308,99,964171,2183075,True,20221108NV29861,2022-11-08,NV,36713,Steve,Sisolak,True,Dem,36713,4,30812,29935,0,Joe,Lombardo,Lombard,GOP,37647,3,70779,32921,0,Ed,Bridges,IAP,37883,1,69500,33129,0,Brandon,Davis,Lib,37884,2,71708,33307,0,None of these candidates,None,NPD,37918,5,100013,31807,0,2022-11-12T01:58:46.771Z,
1668306731,2022-11-12 20:32:11 -0600,345f07b07279c6083166a56b105c6586afff954f,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,G,Governor,Steve,Sisolak,Dem,36713,30812,29935,True,True,True,1018308,99,987290,2183075,True,20221108NV29861,2022-11-08,NV,36713,Steve,Sisolak,True,Dem,36713,4,30812,29935,0,Joe,Lombardo,Lombard,GOP,37647,3,70779,32921,0,Ed,Bridges,IAP,37883,1,69500,33129,0,Brandon,Davis,Lib,37884,2,71708,33307,0,None of these candidates,None,NPD,37918,5,100013,31807,0,2022-11-12T01:58:46.771Z,
1668310018,2022-11-12 21:26:58 -0600,2a48365bb8ab5381f1a2485b99603a82fba3e1b5,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,G,Governor,Steve,Sisolak,Dem,36713,30812,29935,True,True,True,1018308,99,987848,2183075,True,20221108NV29861,2022-11-08,NV,36713,Steve,Sisolak,True,Dem,36713,4,30812,29935,0,Joe,Lombardo,Lombard,GOP,37647,3,70779,32921,0,Ed,Bridges,IAP,37883,1,69500,33129,0,Brandon,Davis,Lib,37884,2,71708,33307,0,None of these candidates,None,NPD,37918,5,100013,31807,0,2022-11-12T01:58:46.771Z,
1668310060,2022-11-12 21:27:40 -0600,78fe1ab2bb78e8f77f8156e5820b72e41a7a81e8,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,G,Governor,Steve,Sisolak,Dem,36713,30812,29935,True,True,True,1018308,99,987290,2183075,True,20221108NV29861,2022-11-08,NV,36713,Steve,Sisolak,True,Dem,36713,4,30812,29935,0,Joe,Lombardo,Lombard,GOP,37647,3,70779,32921,0,Ed,Bridges,IAP,37883,1,69500,33129,0,Brandon,Davis,Lib,37884,2,71708,33307,0,None of these candidates,None,NPD,37918,5,100013,31807,0,2022-11-12T01:58:46.771Z,
1668310142,2022-11-12 21:29:02 -0600,aa8330b60dc79a6678740bc0c82444fbc11de70f,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,G,Governor,Steve,Sisolak,Dem,36713,30812,29935,True,True,True,1018308,99,987848,2183075,True,20221108NV29861,2022-11-08,NV,36713,Steve,Sisolak,True,Dem,36713,4,30812,29935,0,Joe,Lombardo,Lombard,GOP,37647,3,70779,32921,0,Ed,Bridges,IAP,37883,1,69500,33129,0,Brandon,Davis,Lib,37884,2,71708,33307,0,None of these candidates,None,NPD,37918,5,100013,31807,0,2022-11-12T01:58:46.771Z,
1668310905,2022-11-12 21:41:45 -0600,679411c5d011c26f50e3ec595c13719c047abcaa,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,G,Governor,Steve,Sisolak,Dem,36713,30812,29935,True,True,True,1018308,99,987855,2183075,True,20221108NV29861,2022-11-08,NV,36713,Steve,Sisolak,True,Dem,36713,4,30812,29935,0,Joe,Lombardo,Lombard,GOP,37647,3,70779,32921,0,Ed,Bridges,IAP,37883,1,69500,33129,0,Brandon,Davis,Lib,37884,2,71708,33307,0,None of these candidates,None,NPD,37918,5,100013,31807,0,2022-11-12T01:58:46.771Z,
1668312459,2022-11-12 22:07:39 -0600,f68fca6ebfae89bca50f842a172621153b5038ae,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,G,Governor,Steve,Sisolak,Dem,36713,30812,29935,True,True,True,1018308,99,998592,2183075,True,20221108NV29861,2022-11-08,NV,36713,Steve,Sisolak,True,Dem,36713,4,30812,29935,0,Joe,Lombardo,Lombard,GOP,37647,3,70779,32921,0,Ed,Bridges,IAP,37883,1,69500,33129,0,Brandon,Davis,Lib,37884,2,71708,33307,0,None of these candidates,None,NPD,37918,5,100013,31807,0,2022-11-12T01:58:46.771Z,
1668312502,2022-11-12 22:08:22 -0600,e9ba8a1c854c48ca4a4dc1da0701ea39c200b338,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,G,Governor,Steve,Sisolak,Dem,36713,30812,29935,True,True,True,1018308,99,987855,2183075,True,20221108NV29861,2022-11-08,NV,36713,Steve,Sisolak,True,Dem,36713,4,30812,29935,0,Joe,Lombardo,Lombard,GOP,37647,3,70779,32921,0,Ed,Bridges,IAP,37883,1,69500,33129,0,Brandon,Davis,Lib,37884,2,71708,33307,0,None of these candidates,None,NPD,37918,5,100013,31807,0,2022-11-12T01:58:46.771Z,
1668313092,2022-11-12 22:18:12 -0600,fb5a55514d6f1c4c80d2c07d97a62fe51d5c3c0d,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,G,Governor,Steve,Sisolak,Dem,36713,30812,29935,True,True,True,1018308,99,998592,2183075,True,20221108NV29861,2022-11-08,NV,36713,Steve,Sisolak,True,Dem,36713,4,30812,29935,0,Joe,Lombardo,Lombard,GOP,37647,3,70779,32921,0,Ed,Bridges,IAP,37883,1,69500,33129,0,Brandon,Davis,Lib,37884,2,71708,33307,0,None of these candidates,None,NPD,37918,5,100013,31807,0,2022-11-12T01:58:46.771Z,
1668456987,2022-11-14 14:16:27 -0600,33d13adb3e68a1946f234bf81ea3a0d5f82b7fc7,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,G,Governor,Steve,Sisolak,Dem,36713,30812,29935,True,True,True,1018308,99,999704,2183075,True,20221108NV29861,2022-11-08,NV,36713,Steve,Sisolak,True,Dem,36713,4,30812,29935,0,Joe,Lombardo,Lombard,GOP,37647,3,70779,32921,0,Ed,Bridges,IAP,37883,1,69500,33129,0,Brandon,Davis,Lib,37884,2,71708,33307,0,None of these candidates,None,NPD,37918,5,100013,31807,0,2022-11-12T01:58:46.771Z,
1668474417,2022-11-14 19:06:57 -0600,c6caea00c7b9b6419a0423cd0a1fbe584d1a7875,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,G,Governor,Steve,Sisolak,Dem,36713,30812,29935,True,True,True,1018308,99,999725,2183075,True,20221108NV29861,2022-11-08,NV,36713,Steve,Sisolak,True,Dem,36713,4,30812,29935,0,Joe,Lombardo,Lombard,GOP,37647,3,70779,32921,0,Ed,Bridges,IAP,37883,1,69500,33129,0,Brandon,Davis,Lib,37884,2,71708,33307,0,None of these candidates,None,NPD,37918,5,100013,31807,0,2022-11-12T01:58:46.771Z,
1668478748,2022-11-14 20:19:08 -0600,3c563bce38acdaedf8552d5ea7e7c24e9765e826,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,G,Governor,Steve,Sisolak,Dem,36713,30812,29935,True,True,True,1018308,99,1002923,2183075,True,20221108NV29861,2022-11-08,NV,36713,Steve,Sisolak,True,Dem,36713,4,30812,29935,0,Joe,Lombardo,Lombard,GOP,37647,3,70779,32921,0,Ed,Bridges,IAP,37883,1,69500,33129,0,Brandon,Davis,Lib,37884,2,71708,33307,0,None of these candidates,None,NPD,37918,5,100013,31807,0,2022-11-12T01:58:46.771Z,
1668482792,2022-11-14 21:26:32 -0600,5b9608c6cdda2c90aae3831d7520459d9e5b3a27,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,G,Governor,Steve,Sisolak,Dem,36713,30812,29935,True,True,True,1018308,99,1003843,2183075,True,20221108NV29861,2022-11-08,NV,36713,Steve,Sisolak,True,Dem,36713,4,30812,29935,0,Joe,Lombardo,Lombard,GOP,37647,3,70779,32921,0,Ed,Bridges,IAP,37883,1,69500,33129,0,Brandon,Davis,Lib,37884,2,71708,33307,0,None of these candidates,None,NPD,37918,5,100013,31807,0,2022-11-12T01:58:46.771Z,
1668529588,2022-11-15 10:26:28 -0600,f3ee7b9e8397ee880e475c79628b1a728c2e2a83,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,G,Governor,Steve,Sisolak,Dem,36713,30812,29935,True,True,True,1018308,99,1004576,2183075,True,20221108NV29861,2022-11-08,NV,36713,Steve,Sisolak,True,Dem,36713,4,30812,29935,0,Joe,Lombardo,Lombard,GOP,37647,3,70779,32921,0,Ed,Bridges,IAP,37883,1,69500,33129,0,Brandon,Davis,Lib,37884,2,71708,33307,0,None of these candidates,None,NPD,37918,5,100013,31807,0,2022-11-12T01:58:46.771Z,
1668536596,2022-11-15 12:23:16 -0600,e7cc26171034bc54d4fca1a85c754cd10c952897,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,G,Governor,Steve,Sisolak,Dem,36713,30812,29935,True,True,True,1018308,99,1004586,2183075,True,20221108NV29861,2022-11-08,NV,36713,Steve,Sisolak,True,Dem,36713,4,30812,29935,0,Joe,Lombardo,Lombard,GOP,37647,3,70779,32921,0,Ed,Bridges,IAP,37883,1,69500,33129,0,Brandon,Davis,Lib,37884,2,71708,33307,0,None of these candidates,None,NPD,37918,5,100013,31807,0,2022-11-12T01:58:46.771Z,
1668544412,2022-11-15 14:33:32 -0600,99f146134ecc6963b0132cb498a81fb1d3be55b6,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,G,Governor,Steve,Sisolak,Dem,36713,30812,29935,True,True,True,1018308,99,1004635,2183075,True,20221108NV29861,2022-11-08,NV,36713,Steve,Sisolak,True,Dem,36713,4,30812,29935,0,Joe,Lombardo,Lombard,GOP,37647,3,70779,32921,0,Ed,Bridges,IAP,37883,1,69500,33129,0,Brandon,Davis,Lib,37884,2,71708,33307,0,None of these candidates,None,NPD,37918,5,100013,31807,0,2022-11-12T01:58:46.771Z,
1668558657,2022-11-15 18:30:57 -0600,ce182e1dba5b49dc24a5a598de07dd7a06da48ac,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,G,Governor,Steve,Sisolak,Dem,36713,30812,29935,True,True,True,1018308,99,1007465,2183075,True,20221108NV29861,2022-11-08,NV,36713,Steve,Sisolak,True,Dem,36713,4,30812,29935,0,Joe,Lombardo,Lombard,GOP,37647,3,70779,32921,0,Ed,Bridges,IAP,37883,1,69500,33129,0,Brandon,Davis,Lib,37884,2,71708,33307,0,None of these candidates,None,NPD,37918,5,100013,31807,0,2022-11-12T01:58:46.771Z,
1668570246,2022-11-15 21:44:06 -0600,7a8f8fb8f698e7862c8aa194b929b9e2fe92a4bc,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,G,Governor,Steve,Sisolak,Dem,36713,30812,29935,True,True,True,1018308,99,1007707,2183075,True,20221108NV29861,2022-11-08,NV,36713,Steve,Sisolak,True,Dem,36713,4,30812,29935,0,Joe,Lombardo,Lombard,GOP,37647,3,70779,32921,0,Ed,Bridges,IAP,37883,1,69500,33129,0,Brandon,Davis,Lib,37884,2,71708,33307,0,None of these candidates,None,NPD,37918,5,100013,31807,0,2022-11-12T01:58:46.771Z,
1668613318,2022-11-16 09:41:58 -0600,4f5f5d4e42021a1c13c5095e138d880454115b4b,NV-20221108_Eday80,29,General,G,Tabulation Paused,Called,G,Governor,Steve,Sisolak,Dem,36713,30812,29935,True,True,True,1018308,99,1007707,2183075,True,20221108NV29861,2022-11-08,NV,36713,Steve,Sisolak,True,Dem,36713,4,30812,29935,0,Joe,Lombardo,Lombard,GOP,37647,3,70779,32921,0,Ed,Bridges,IAP,37883,1,69500,33129,0,Brandon,Davis,Lib,37884,2,71708,33307,0,None of these candidates,None,NPD,37918,5,100013,31807,0,2022-11-12T01:58:46.771Z,
1668630805,2022-11-16 14:33:25 -0600,82599841956c53be1f31b71439338aecafad9bdc,NV-20221108_Eday80,29,General,G,Tabulation Paused,Called,G,Governor,Steve,Sisolak,Dem,36713,30812,29935,True,True,True,1017886,99,1007707,2183075,True,20221108NV29861,2022-11-08,NV,36713,Steve,Sisolak,True,Dem,36713,4,30812,29935,0,Joe,Lombardo,Lombard,GOP,37647,3,70779,32921,0,Ed,Bridges,IAP,37883,1,69500,33129,0,Brandon,Davis,Lib,37884,2,71708,33307,0,None of these candidates,None,NPD,37918,5,100013,31807,0,2022-11-12T01:58:46.771Z,
1669152838,2022-11-22 15:33:58 -0600,caec1ffe24852fe3ef21a726ebfd83848970f84b,NV-20221108_Eday80,29,General,G,Gathering Certified Results,Called,G,Governor,Steve,Sisolak,Dem,36713,30812,29935,True,True,True,1011187,100,1007707,2183075,True,20221108NV29861,2022-11-08,NV,36713,Steve,Sisolak,True,Dem,36713,4,30812,29935,0,Joe,Lombardo,Lombard,GOP,37647,3,70779,32921,0,Ed,Bridges,IAP,37883,1,69500,33129,0,Brandon,Davis,Lib,37884,2,71708,33307,0,None of these candidates,None,NPD,37918,5,100013,31807,0,2022-11-12T01:58:46.771Z,False
