captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.45085.first,candidates.45085.last,candidates.45085.abbrv,candidates.45085.incumbent,candidates.45085.party,candidates.45085.candidateID,candidates.45085.ballotOrder,candidates.45085.polID,candidates.45085.polNum,candidates.45085.electWon,candidates.46874.first,candidates.46874.last,candidates.46874.party,candidates.46874.candidateID,candidates.46874.ballotOrder,candidates.46874.polID,candidates.46874.polNum,candidates.46874.electWon,candidates.45085.winnerDateTime,isCertified
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,189905,99,150821,488699,True,20221108RI40015,2022-11-08,RI,45085,David,Cicilline,Cicillin,True,Dem,45085,2,39864,42571,0,Allen,Waters,GOP,46874,1,69417,43352,0,2022-11-09T02:10:06.879Z,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,189905,99,152512,488699,True,20221108RI40015,2022-11-08,RI,45085,David,Cicilline,Cicillin,True,Dem,45085,2,39864,42571,0,Allen,Waters,GOP,46874,1,69417,43352,0,2022-11-09T02:10:06.879Z,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,189905,99,153109,488699,True,20221108RI40015,2022-11-08,RI,45085,David,Cicilline,Cicillin,True,Dem,45085,2,39864,42571,0,Allen,Waters,GOP,46874,1,69417,43352,0,2022-11-09T02:10:06.879Z,
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,189905,99,154334,488699,True,20221108RI40015,2022-11-08,RI,45085,David,Cicilline,Cicillin,True,Dem,45085,2,39864,42571,0,Allen,Waters,GOP,46874,1,69417,43352,0,2022-11-09T02:10:06.879Z,
1667968844,2022-11-08 22:40:44 -0600,9af6e1ce44325ca43504ad5e0ccab8e9f14ef964,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,192029,99,154334,488699,True,20221108RI40015,2022-11-08,RI,45085,David,Cicilline,Cicillin,True,Dem,45085,2,39864,42571,0,Allen,Waters,GOP,46874,1,69417,43352,0,2022-11-09T02:10:06.879Z,
1667972986,2022-11-08 23:49:46 -0600,8b5a6bad408154143d5639ac38f52891382240a4,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,169068,99,154334,488699,True,20221108RI40015,2022-11-08,RI,45085,David,Cicilline,Cicillin,True,Dem,45085,2,39864,42571,0,Allen,Waters,GOP,46874,1,69417,43352,0,2022-11-09T02:10:06.879Z,
1667974664,2022-11-09 00:17:44 -0600,d987a91643923201706646f74ed6cc4da6a088a6,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,171675,99,154334,488699,True,20221108RI40015,2022-11-08,RI,45085,David,Cicilline,Cicillin,True,Dem,45085,2,39864,42571,0,Allen,Waters,GOP,46874,1,69417,43352,0,2022-11-09T02:10:06.879Z,
1667977245,2022-11-09 01:00:45 -0600,941801650b13c3c4f4a2abd9523403803c17f776,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,169068,99,154334,488699,True,20221108RI40015,2022-11-08,RI,45085,David,Cicilline,Cicillin,True,Dem,45085,2,39864,42571,0,Allen,Waters,GOP,46874,1,69417,43352,0,2022-11-09T02:10:06.879Z,
1667977288,2022-11-09 01:01:28 -0600,8a44f565442a4579e6df315edf5565e7f37a882b,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,171675,99,154334,488699,True,20221108RI40015,2022-11-08,RI,45085,David,Cicilline,Cicillin,True,Dem,45085,2,39864,42571,0,Allen,Waters,GOP,46874,1,69417,43352,0,2022-11-09T02:10:06.879Z,
1667977366,2022-11-09 01:02:46 -0600,6e493bcb007f5684865247793748844d302980c2,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,169068,99,154334,488699,True,20221108RI40015,2022-11-08,RI,45085,David,Cicilline,Cicillin,True,Dem,45085,2,39864,42571,0,Allen,Waters,GOP,46874,1,69417,43352,0,2022-11-09T02:10:06.879Z,
1667979765,2022-11-09 01:42:45 -0600,e20d3d18de2024c6ec748d544de216fd0e889070,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,171675,99,154334,488699,True,20221108RI40015,2022-11-08,RI,45085,David,Cicilline,Cicillin,True,Dem,45085,2,39864,42571,0,Allen,Waters,GOP,46874,1,69417,43352,0,2022-11-09T02:10:06.879Z,
1667981563,2022-11-09 02:12:43 -0600,1a72bb9afe5de6d72d064bda241592377cc63fb1,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,169068,99,154334,488699,True,20221108RI40015,2022-11-08,RI,45085,David,Cicilline,Cicillin,True,Dem,45085,2,39864,42571,0,Allen,Waters,GOP,46874,1,69417,43352,0,2022-11-09T02:10:06.879Z,
1667982438,2022-11-09 02:27:18 -0600,6e2d7519ed8d690e9b721451fb376f4d424b2540,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,171675,99,154334,488699,True,20221108RI40015,2022-11-08,RI,45085,David,Cicilline,Cicillin,True,Dem,45085,2,39864,42571,0,Allen,Waters,GOP,46874,1,69417,43352,0,2022-11-09T02:10:06.879Z,
1667983269,2022-11-09 02:41:09 -0600,fe371635a53b2674f8adcbd4182420c0aa48bacc,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,169068,99,154334,488699,True,20221108RI40015,2022-11-08,RI,45085,David,Cicilline,Cicillin,True,Dem,45085,2,39864,42571,0,Allen,Waters,GOP,46874,1,69417,43352,0,2022-11-09T02:10:06.879Z,
1667987444,2022-11-09 03:50:44 -0600,535a461b75364f2c1d70c8e62728ceb9443765d2,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,171675,99,154334,488699,True,20221108RI40015,2022-11-08,RI,45085,David,Cicilline,Cicillin,True,Dem,45085,2,39864,42571,0,Allen,Waters,GOP,46874,1,69417,43352,0,2022-11-09T02:10:06.879Z,
1668014307,2022-11-09 11:18:27 -0600,c3ddd486f30f04610626b462b6208d0d71bc2685,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,166696,99,154334,488699,True,20221108RI40015,2022-11-08,RI,45085,David,Cicilline,Cicillin,True,Dem,45085,2,39864,42571,0,Allen,Waters,GOP,46874,1,69417,43352,0,2022-11-09T02:10:06.879Z,
1668025276,2022-11-09 14:21:16 -0600,582cf97ffc5d8f1ff16f1ada16c8567dbdccaf96,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,161189,99,154334,488699,True,20221108RI40015,2022-11-08,RI,45085,David,Cicilline,Cicillin,True,Dem,45085,2,39864,42571,0,Allen,Waters,GOP,46874,1,69417,43352,0,2022-11-09T02:10:06.879Z,
1668029556,2022-11-09 15:32:36 -0600,375eb7a5faf1941434bdce1704f4911ca8d3924a,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,163796,99,154334,488699,True,20221108RI40015,2022-11-08,RI,45085,David,Cicilline,Cicillin,True,Dem,45085,2,39864,42571,0,Allen,Waters,GOP,46874,1,69417,43352,0,2022-11-09T02:10:06.879Z,
1668031255,2022-11-09 16:00:55 -0600,4ae3237ed95e0d41dfc0d88c19403393ccab1437,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,163274,99,154334,488699,True,20221108RI40015,2022-11-08,RI,45085,David,Cicilline,Cicillin,True,Dem,45085,2,39864,42571,0,Allen,Waters,GOP,46874,1,69417,43352,0,2022-11-09T02:10:06.879Z,
1668117362,2022-11-10 15:56:02 -0600,3287c5663df924fb12ebed2fc8a1a2547fc6c5fa,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,160542,99,154537,488699,True,20221108RI40015,2022-11-08,RI,45085,David,Cicilline,Cicillin,True,Dem,45085,2,39864,42571,0,Allen,Waters,GOP,46874,1,69417,43352,0,2022-11-09T02:10:06.879Z,
1668118201,2022-11-10 16:10:01 -0600,f8cf5188b160daa553482628931dbe1645a2abaf,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,156788,99,154573,488699,True,20221108RI40015,2022-11-08,RI,45085,David,Cicilline,Cicillin,True,Dem,45085,2,39864,42571,0,Allen,Waters,GOP,46874,1,69417,43352,0,2022-11-09T02:10:06.879Z,
1668118793,2022-11-10 16:19:53 -0600,15756e71406f3a18dad68c1c2abc679b8edf71f5,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,156788,99,154955,488699,True,20221108RI40015,2022-11-08,RI,45085,David,Cicilline,Cicillin,True,Dem,45085,2,39864,42571,0,Allen,Waters,GOP,46874,1,69417,43352,0,2022-11-09T02:10:06.879Z,
1668119555,2022-11-10 16:32:35 -0600,4869d16477c3530f6c8f1334e3b75d75a9977974,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,156905,99,155564,488699,True,20221108RI40015,2022-11-08,RI,45085,David,Cicilline,Cicillin,True,Dem,45085,2,39864,42571,0,Allen,Waters,GOP,46874,1,69417,43352,0,2022-11-09T02:10:06.879Z,
1668119595,2022-11-10 16:33:15 -0600,cf0acd44f1fab7b961b8c37f60e7d6d835311309,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,156788,99,154955,488699,True,20221108RI40015,2022-11-08,RI,45085,David,Cicilline,Cicillin,True,Dem,45085,2,39864,42571,0,Allen,Waters,GOP,46874,1,69417,43352,0,2022-11-09T02:10:06.879Z,
1668119636,2022-11-10 16:33:56 -0600,8b08cdd0d5a46906ec382d1ff98dc0e31b0e5559,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,156905,99,155564,488699,True,20221108RI40015,2022-11-08,RI,45085,David,Cicilline,Cicillin,True,Dem,45085,2,39864,42571,0,Allen,Waters,GOP,46874,1,69417,43352,0,2022-11-09T02:10:06.879Z,
1668120474,2022-11-10 16:47:54 -0600,8015256161fedcaa7dd72a4e1a381213e8fe1b52,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,157053,99,155711,488699,True,20221108RI40015,2022-11-08,RI,45085,David,Cicilline,Cicillin,True,Dem,45085,2,39864,42571,0,Allen,Waters,GOP,46874,1,69417,43352,0,2022-11-09T02:10:06.879Z,
1668121197,2022-11-10 16:59:57 -0600,03acbf87bbbe99e441649d49e967a0e746f3b772,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,157108,99,155711,488699,True,20221108RI40015,2022-11-08,RI,45085,David,Cicilline,Cicillin,True,Dem,45085,2,39864,42571,0,Allen,Waters,GOP,46874,1,69417,43352,0,2022-11-09T02:10:06.879Z,
1668125450,2022-11-10 18:10:50 -0600,b03a1ffe011e46d254f52541af2346f47f982364,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,157281,99,155711,488699,True,20221108RI40015,2022-11-08,RI,45085,David,Cicilline,Cicillin,True,Dem,45085,2,39864,42571,0,Allen,Waters,GOP,46874,1,69417,43352,0,2022-11-09T02:10:06.879Z,
1668209209,2022-11-11 17:26:49 -0600,250130e42b51ec2713ebf6aa6707027d93ea8337,RI-20221108_Eday80,40,General,G,Tabulation Paused,Called,H,U.S. House,True,District 1,1,157281,99,155711,488699,True,20221108RI40015,2022-11-08,RI,45085,David,Cicilline,Cicillin,True,Dem,45085,2,39864,42571,0,Allen,Waters,GOP,46874,1,69417,43352,0,2022-11-09T02:10:06.879Z,
1668209252,2022-11-11 17:27:32 -0600,a57fa5414369299e0872ae2911689d8b4428d6a0,RI-20221108_Eday80,40,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,157281,99,155711,488699,True,20221108RI40015,2022-11-08,RI,45085,David,Cicilline,Cicillin,True,Dem,45085,2,39864,42571,0,Allen,Waters,GOP,46874,1,69417,43352,0,2022-11-09T02:10:06.879Z,
1668209294,2022-11-11 17:28:14 -0600,7314dc5797521cfa61f26299404a8ca4eed331ff,RI-20221108_Eday80,40,General,G,Tabulation Paused,Called,H,U.S. House,True,District 1,1,157281,99,155711,488699,True,20221108RI40015,2022-11-08,RI,45085,David,Cicilline,Cicillin,True,Dem,45085,2,39864,42571,0,Allen,Waters,GOP,46874,1,69417,43352,0,2022-11-09T02:10:06.879Z,
1669148551,2022-11-22 14:22:31 -0600,b8ca51eb80c1766e986ac59affe50c5de1a2d3ea,RI-20221108_Eday80,40,General,G,Tabulation Paused,Called,H,U.S. House,True,District 1,1,157281,99,155711,488699,True,20221108RI40015,2022-11-08,RI,45085,David,Cicilline,Cicillin,True,Dem,45085,2,39864,42571,0,Allen,Waters,GOP,46874,1,69417,43352,0,2022-11-09T02:10:06.879Z,False
1669152201,2022-11-22 15:23:21 -0600,6d5a27ab8e17f4c586ed26def5d16dc9715d60e8,RI-20221108_Eday80,40,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,155746,100,155711,488699,True,20221108RI40015,2022-11-08,RI,45085,David,Cicilline,Cicillin,True,Dem,45085,2,39864,42571,0,Allen,Waters,GOP,46874,1,69417,43352,0,2022-11-09T02:10:06.879Z,False
1669153114,2022-11-22 15:38:34 -0600,a8bbc0c8000367cdd7d7c8926288eaea3ff71213,RI-20221108_Eday80,40,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,156275,100,155711,488699,True,20221108RI40015,2022-11-08,RI,45085,David,Cicilline,Cicillin,True,Dem,45085,2,39864,42571,0,Allen,Waters,GOP,46874,1,69417,43352,0,2022-11-09T02:10:06.879Z,False
1669157528,2022-11-22 16:52:08 -0600,9b8d1a9790c4686cd3c676fb24070cd7d445fd23,RI-20221108_Eday80,40,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,156373,100,155711,488699,True,20221108RI40015,2022-11-08,RI,45085,David,Cicilline,Cicillin,True,Dem,45085,2,39864,42571,0,Allen,Waters,GOP,46874,1,69417,43352,0,2022-11-09T02:10:06.879Z,False
