captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,description,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.61330.first,candidates.61330.last,candidates.61330.party,candidates.61330.incumbent,candidates.61330.candidateID,candidates.61330.polID,candidates.61330.ballotOrder,candidates.61330.polNum,candidates.61330.electWon,candidates.62959.first,candidates.62959.last,candidates.62959.party,candidates.62959.candidateID,candidates.62959.polID,candidates.62959.ballotOrder,candidates.62959.polNum,candidates.62959.electWon,candidates.61330.winnerDateTime
1667972810,2022-11-08 23:46:50 -0600,aa61daf8417c040e13c56de238053c966d7a0302,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"N San Ant, Austin subs",True,District 21,21,331177,99,305375,1103044,True,20221108TX45891,2022-11-08,TX,61330,Chip,Roy,GOP,True,61330,66080,2,52310,0,Claudia,Zapata,Dem,62959,69855,1,53033,0,2022-11-09T04:12:22.511Z
1667973648,2022-11-09 00:00:48 -0600,56d1333c268e0ca83267f304bc7ebda9b0c770b6,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"N San Ant, Austin subs",True,District 21,21,331177,99,308382,1103044,True,20221108TX45891,2022-11-08,TX,61330,Chip,Roy,GOP,True,61330,66080,2,52310,0,Claudia,Zapata,Dem,62959,69855,1,53033,0,2022-11-09T04:12:22.511Z
1667974664,2022-11-09 00:17:44 -0600,d987a91643923201706646f74ed6cc4da6a088a6,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"N San Ant, Austin subs",True,District 21,21,331177,99,309638,1103044,True,20221108TX45891,2022-11-08,TX,61330,Chip,Roy,GOP,True,61330,66080,2,52310,0,Claudia,Zapata,Dem,62959,69855,1,53033,0,2022-11-09T04:12:22.511Z
1667975568,2022-11-09 00:32:48 -0600,0b16058e032a73c78e2e4b787403862608e151dd,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"N San Ant, Austin subs",True,District 21,21,331177,99,320224,1103044,True,20221108TX45891,2022-11-08,TX,61330,Chip,Roy,GOP,True,61330,66080,2,52310,0,Claudia,Zapata,Dem,62959,69855,1,53033,0,2022-11-09T04:12:22.511Z
1667977161,2022-11-09 00:59:21 -0600,d4158baa35ee56754832f9c50c65e72445101881,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"N San Ant, Austin subs",True,District 21,21,334215,99,328132,1103044,True,20221108TX45891,2022-11-08,TX,61330,Chip,Roy,GOP,True,61330,66080,2,52310,0,Claudia,Zapata,Dem,62959,69855,1,53033,0,2022-11-09T04:12:22.511Z
1667977894,2022-11-09 01:11:34 -0600,2883987a3e0c5c512fd0db14505e99d131238c1b,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"N San Ant, Austin subs",True,District 21,21,334215,99,328493,1103044,True,20221108TX45891,2022-11-08,TX,61330,Chip,Roy,GOP,True,61330,66080,2,52310,0,Claudia,Zapata,Dem,62959,69855,1,53033,0,2022-11-09T04:12:22.511Z
1667981404,2022-11-09 02:10:04 -0600,e09740c31d10d15245b40b33933c939d855e3457,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"N San Ant, Austin subs",True,District 21,21,337207,99,328493,1103044,True,20221108TX45891,2022-11-08,TX,61330,Chip,Roy,GOP,True,61330,66080,2,52310,0,Claudia,Zapata,Dem,62959,69855,1,53033,0,2022-11-09T04:12:22.511Z
1667983110,2022-11-09 02:38:30 -0600,9ea3a1f7d9d605b7e87dd04e8c7cd126ffd51139,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"N San Ant, Austin subs",True,District 21,21,330778,99,328493,1103044,True,20221108TX45891,2022-11-08,TX,61330,Chip,Roy,GOP,True,61330,66080,2,52310,0,Claudia,Zapata,Dem,62959,69855,1,53033,0,2022-11-09T04:12:22.511Z
1667984848,2022-11-09 03:07:28 -0600,e9b16afb9db085ca2bb568866869f7546b9f3f94,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"N San Ant, Austin subs",True,District 21,21,331503,99,328493,1103044,True,20221108TX45891,2022-11-08,TX,61330,Chip,Roy,GOP,True,61330,66080,2,52310,0,Claudia,Zapata,Dem,62959,69855,1,53033,0,2022-11-09T04:12:22.511Z
1667985683,2022-11-09 03:21:23 -0600,8d6490b73382f2ed58c3fbdb846897b79d79f217,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"N San Ant, Austin subs",True,District 21,21,332112,99,328722,1103044,True,20221108TX45891,2022-11-08,TX,61330,Chip,Roy,GOP,True,61330,66080,2,52310,0,Claudia,Zapata,Dem,62959,69855,1,53033,0,2022-11-09T04:12:22.511Z
1667987280,2022-11-09 03:48:00 -0600,a88286d7028ba2595139baf03aeca44134230973,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"N San Ant, Austin subs",True,District 21,21,338753,99,328722,1103044,True,20221108TX45891,2022-11-08,TX,61330,Chip,Roy,GOP,True,61330,66080,2,52310,0,Claudia,Zapata,Dem,62959,69855,1,53033,0,2022-11-09T04:12:22.511Z
1667992873,2022-11-09 05:21:13 -0600,8cefffb1fdefc61fa38e4014cb227f18aec3093e,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"N San Ant, Austin subs",True,District 21,21,332324,99,328722,1103044,True,20221108TX45891,2022-11-08,TX,61330,Chip,Roy,GOP,True,61330,66080,2,52310,0,Claudia,Zapata,Dem,62959,69855,1,53033,0,2022-11-09T04:12:22.511Z
1667993561,2022-11-09 05:32:41 -0600,8b8cd077dc0f33daeaa77d1f141ebc244de360ef,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"N San Ant, Austin subs",True,District 21,21,338753,99,328722,1103044,True,20221108TX45891,2022-11-08,TX,61330,Chip,Roy,GOP,True,61330,66080,2,52310,0,Claudia,Zapata,Dem,62959,69855,1,53033,0,2022-11-09T04:12:22.511Z
1667993598,2022-11-09 05:33:18 -0600,4a4c517814a8c988eb8c49e8c3274b82a2ead5b1,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"N San Ant, Austin subs",True,District 21,21,332324,99,328722,1103044,True,20221108TX45891,2022-11-08,TX,61330,Chip,Roy,GOP,True,61330,66080,2,52310,0,Claudia,Zapata,Dem,62959,69855,1,53033,0,2022-11-09T04:12:22.511Z
1667993637,2022-11-09 05:33:57 -0600,c466fc7296c61cf151348ec0cdbb5d5ac3aad22f,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"N San Ant, Austin subs",True,District 21,21,338753,99,328722,1103044,True,20221108TX45891,2022-11-08,TX,61330,Chip,Roy,GOP,True,61330,66080,2,52310,0,Claudia,Zapata,Dem,62959,69855,1,53033,0,2022-11-09T04:12:22.511Z
1667993675,2022-11-09 05:34:35 -0600,7359e9d5a1497c25a786529c8354ce66a6cb52fe,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"N San Ant, Austin subs",True,District 21,21,332324,99,328722,1103044,True,20221108TX45891,2022-11-08,TX,61330,Chip,Roy,GOP,True,61330,66080,2,52310,0,Claudia,Zapata,Dem,62959,69855,1,53033,0,2022-11-09T04:12:22.511Z
1667993716,2022-11-09 05:35:16 -0600,9d5933cc24f56c8708397215189583e172db2447,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"N San Ant, Austin subs",True,District 21,21,338753,99,328722,1103044,True,20221108TX45891,2022-11-08,TX,61330,Chip,Roy,GOP,True,61330,66080,2,52310,0,Claudia,Zapata,Dem,62959,69855,1,53033,0,2022-11-09T04:12:22.511Z
1667996151,2022-11-09 06:15:51 -0600,f43ecce5f34940930ea8e86fa59e48783fc0e805,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"N San Ant, Austin subs",True,District 21,21,338473,99,328722,1103044,True,20221108TX45891,2022-11-08,TX,61330,Chip,Roy,GOP,True,61330,66080,2,52310,0,Claudia,Zapata,Dem,62959,69855,1,53033,0,2022-11-09T04:12:22.511Z
1667996956,2022-11-09 06:29:16 -0600,156650a19d4a324031c13efee2409a11d3b5e020,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"N San Ant, Austin subs",True,District 21,21,332044,99,328722,1103044,True,20221108TX45891,2022-11-08,TX,61330,Chip,Roy,GOP,True,61330,66080,2,52310,0,Claudia,Zapata,Dem,62959,69855,1,53033,0,2022-11-09T04:12:22.511Z
