captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.46562.first,candidates.46562.last,candidates.46562.incumbent,candidates.46562.party,candidates.46562.candidateID,candidates.46562.ballotOrder,candidates.46562.polID,candidates.46562.polNum,candidates.46562.electWon,candidates.49921.first,candidates.49921.last,candidates.49921.party,candidates.49921.candidateID,candidates.49921.ballotOrder,candidates.49921.polID,candidates.49921.polNum,candidates.49921.electWon,candidates.50883.first,candidates.50883.last,candidates.50883.abbrv,candidates.50883.party,candidates.50883.candidateID,candidates.50883.ballotOrder,candidates.50883.polID,candidates.50883.polNum,candidates.50883.electWon,candidates.50884.first,candidates.50884.last,candidates.50884.abbrv,candidates.50884.party,candidates.50884.candidateID,candidates.50884.ballotOrder,candidates.50884.polID,candidates.50884.polNum,candidates.50884.electWon,candidates.46562.winnerDateTime,isCertified
1667975402,2022-11-09 00:30:02 -0600,1cb740bfe02888499fbb239b5454758b24512913,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,625000,99,453115,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1667975609,2022-11-09 00:33:29 -0600,62fa28ab1db323241f81f05574f15005f7d100fe,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,625000,99,459914,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1667977854,2022-11-09 01:10:54 -0600,48bc116d28d8730921e71b24209c1971684df670,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,625000,99,463553,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1667978825,2022-11-09 01:27:05 -0600,ed8458f772ea0933c9d3b12809962c80fa9401d5,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,625000,99,463671,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1667979727,2022-11-09 01:42:07 -0600,f41db939b852c033d0f66ec2a12ae59a5cf6c37a,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,625000,99,473213,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1667980498,2022-11-09 01:54:58 -0600,080f852a8c127ca7a693ce7339f054df2661fd43,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,625000,99,481440,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1667980544,2022-11-09 01:55:44 -0600,e9aeb01a2451c25a148402fe614f0089c5823e3c,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,625000,99,473213,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1667980588,2022-11-09 01:56:28 -0600,0c7fd85934c29b9de74f428a2225a74f565ce18c,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,625000,99,481440,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1667981323,2022-11-09 02:08:43 -0600,b5f3db39a2b7f38cd8f1d18e952da1355d85c27d,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,625000,99,483309,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1667983881,2022-11-09 02:51:21 -0600,fb0bb63c0a2351355e92809d5d7b41d52a28918d,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,625000,99,500444,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1667984723,2022-11-09 03:05:23 -0600,6ac28a34ef8dbaf25c87c723f770fe76efba1e6a,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,625000,99,503989,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668003136,2022-11-09 08:12:16 -0600,012e84ecb32a491c522e20645a10ebb106897dcb,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,625000,99,505193,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668004066,2022-11-09 08:27:46 -0600,5afcd795b5ad60809485a6833c3e89f7586ee4b7,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,625000,99,506574,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668004106,2022-11-09 08:28:26 -0600,34044eb99747331d7e015a21c078f5ee04eb775d,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,625000,99,505193,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668004146,2022-11-09 08:29:06 -0600,b9169ba7fa99c20656799825a0677eca3846acd6,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,625000,99,506574,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668004876,2022-11-09 08:41:16 -0600,9017c0dadd78a925dc0976b928cd2f1e14db043b,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,625000,99,506594,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668005722,2022-11-09 08:55:22 -0600,61b58fc0ef5156a1597f29be784f5d01076a5303,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,625000,99,520467,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668005762,2022-11-09 08:56:02 -0600,307ba24af73c27ee28138caea25484bd3ece64e9,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,625000,99,506594,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668005841,2022-11-09 08:57:21 -0600,12993f9fa4bbae6815cb69862bd0625d2669ac5c,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,625000,99,520467,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668007427,2022-11-09 09:23:47 -0600,810d539dcb78e8fb01be53cd8a268c9a5599e883,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,625000,99,528162,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668008933,2022-11-09 09:48:53 -0600,a34346dad298d19229aea3d5a87817fdbc7bef00,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,625000,99,538408,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668011653,2022-11-09 10:34:13 -0600,4042c62a4b9efbee9565b837c6b52d1a9c5891e4,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,625000,99,539230,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668015906,2022-11-09 11:45:06 -0600,1b2d3c96a0733d8add574d56c3374f2ca8c58fe3,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,543165,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668016706,2022-11-09 11:58:26 -0600,a8a8152d171d20763a6bdce25630001755be4535,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,549823,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668017583,2022-11-09 12:13:03 -0600,58e8e7118cc28f94d2f7500d8271dd8329a7e1e3,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,554395,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668018385,2022-11-09 12:26:25 -0600,e75977acf838069a165f5092d6831e3f2384b980,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,554438,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668019261,2022-11-09 12:41:01 -0600,4757366e3180b005c79bec01aff80ff237e0998d,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,557364,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668020106,2022-11-09 12:55:06 -0600,1cea6be431ad468a34d3324a40be1a320f07b8d5,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,560529,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668022275,2022-11-09 13:31:15 -0600,830e7cab9dd4c198612bd2f61b04e37c351ba5b3,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,562343,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668022686,2022-11-09 13:38:06 -0600,cb56a4b22d1b4e3f8ed536ce0e6bcb83a8e9f35e,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,563180,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668022727,2022-11-09 13:38:47 -0600,4e731f01cdc99a5d7e6900ff51d00bb123f15578,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,562343,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668022933,2022-11-09 13:42:13 -0600,e4252fb7c94cd1348b86ae92e0a4f7882fda617c,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,563180,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668022974,2022-11-09 13:42:54 -0600,a11dc43a9075d05d62ad127e02a2dc10aa2604c0,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,562343,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668023057,2022-11-09 13:44:17 -0600,dc7f033536cbb68e6972b2130a841ab00de024a0,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,563180,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668024399,2022-11-09 14:06:39 -0600,36cb580c26318fa310f3b3f49f08ceee625701df,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,564314,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668025194,2022-11-09 14:19:54 -0600,9e915aa96d067b2307bcd1726542e66e73fc088e,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,569754,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668026022,2022-11-09 14:33:42 -0600,9d137af14c0952ec92c4fedea900dc609b6fa90a,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,579955,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668026897,2022-11-09 14:48:17 -0600,fe33f8a9d126cbd5817113b4241b247a61534c60,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,586633,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668027729,2022-11-09 15:02:09 -0600,d5d88d1b20e1a43623c87bd459d7581b792c539a,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,589049,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668028558,2022-11-09 15:15:58 -0600,086c6d132a2ed0d1947a81ba963ff258aa211eb9,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,589409,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668029347,2022-11-09 15:29:07 -0600,03e8be443fa0307e88c7bf4d1acf9f3e30552f5c,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,589645,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668030204,2022-11-09 15:43:24 -0600,84068d956ff70c66bcabd34921234a7444ff97cf,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,597143,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668030331,2022-11-09 15:45:31 -0600,328a7fe37cbb62ae0926b979d93092e05a4b3e3f,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,589645,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668030373,2022-11-09 15:46:13 -0600,b56b7c6b320db5353c97f84cf55d8f244fdca847,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,597143,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668033563,2022-11-09 16:39:23 -0600,50657d3775be8b434b92b0cbc1e41ad089510bad,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,599634,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668096225,2022-11-10 10:03:45 -0600,c9f34e1bf0592242801dd5912b417adcd9ad4338,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,600432,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
