captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.6021.first,candidates.6021.last,candidates.6021.abbrv,candidates.6021.incumbent,candidates.6021.party,candidates.6021.candidateID,candidates.6021.ballotOrder,candidates.6021.polID,candidates.6021.polNum,candidates.6021.electWon,candidates.7172.first,candidates.7172.last,candidates.7172.party,candidates.7172.candidateID,candidates.7172.ballotOrder,candidates.7172.polID,candidates.7172.polNum,candidates.7172.electWon,candidates.7380.first,candidates.7380.last,candidates.7380.party,candidates.7380.candidateID,candidates.7380.ballotOrder,candidates.7380.polID,candidates.7380.polNum,candidates.7380.electWon,candidates.7384.first,candidates.7384.last,candidates.7384.party,candidates.7384.candidateID,candidates.7384.ballotOrder,candidates.7384.polID,candidates.7384.polNum,candidates.7384.electWon,candidates.7402.last,candidates.7402.abbrv,candidates.7402.party,candidates.7402.candidateID,candidates.7402.ballotOrder,candidates.7402.polID,candidates.7402.polNum,candidates.7402.electWon,isCertified,isShowingRankedChoiceResults,candidates.7487.first,candidates.7487.last,candidates.7487.party,candidates.7487.candidateID,candidates.7487.ballotOrder,candidates.7487.polID,candidates.7487.polNum,candidates.7488.first,candidates.7488.last,candidates.7488.party,candidates.7488.candidateID,candidates.7488.ballotOrder,candidates.7488.polID,candidates.7488.polNum,candidates.7489.first,candidates.7489.last,candidates.7489.abbrv,candidates.7489.incumbent,candidates.7489.party,candidates.7489.candidateID,candidates.7489.ballotOrder,candidates.7489.polID,candidates.7489.polNum,candidates.7489.winnerDateTime,candidates.7490.first,candidates.7490.last,candidates.7490.party,candidates.7490.candidateID,candidates.7490.ballotOrder,candidates.7490.polID,candidates.7490.polNum,candidates.7491.last,candidates.7491.abbrv,candidates.7491.party,candidates.7491.candidateID,candidates.7491.ballotOrder,candidates.7491.polID,candidates.7491.polNum
1668568888,2022-11-15 21:21:28 -0600,245632822cc304fd5f407835a78b5ef79712a965,AK-20221108_Eday80,2,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Lisa,Murkowski,GOP,6021,1799,3428,True,True,True,265799,99,227762,597935,True,20221108AK2933,2022-11-08,AK,6021,Lisa,Murkowski,Murkwsk,True,GOP,6021,3.0,1799,3428,0.0,Patricia,Chesbro,Dem,7172,1.0,71383,4194,0.0,Buzz,Kelley,GOP,7380,2.0,71387,4647,0.0,Kelly,Tshibaka,GOP,7384,4.0,71386,4656,0.0,Total Write-Ins,TtlWrt-,Oth,7402,5.0,100008,4642,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668801026,2022-11-18 13:50:26 -0600,a86cfd3ff9bd8d59c2e68eaa44829b022f6779af,AK-20221108_Eday80,2,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Lisa,Murkowski,GOP,6021,1799,3428,True,True,True,265799,99,239875,597935,True,20221108AK2933,2022-11-08,AK,6021,Lisa,Murkowski,Murkwsk,True,GOP,6021,3.0,1799,3428,0.0,Patricia,Chesbro,Dem,7172,1.0,71383,4194,0.0,Buzz,Kelley,GOP,7380,2.0,71387,4647,0.0,Kelly,Tshibaka,GOP,7384,4.0,71386,4656,0.0,Total Write-Ins,TtlWrt-,Oth,7402,5.0,100008,4642,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668801837,2022-11-18 14:03:57 -0600,00432fb80ecdeaa80c76f25a03fd1b7cbcf17481,AK-20221108_Eday80,2,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Lisa,Murkowski,GOP,6021,1799,3428,True,True,True,256875,99,239875,597935,True,20221108AK2933,2022-11-08,AK,6021,Lisa,Murkowski,Murkwsk,True,GOP,6021,3.0,1799,3428,0.0,Patricia,Chesbro,Dem,7172,1.0,71383,4194,0.0,Buzz,Kelley,GOP,7380,2.0,71387,4647,0.0,Kelly,Tshibaka,GOP,7384,4.0,71386,4656,0.0,Total Write-Ins,TtlWrt-,Oth,7402,5.0,100008,4642,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668809201,2022-11-18 16:06:41 -0600,fe3e1becf5d0452cfc205e4aef5410fc30a5ab99,AK-20221108_Eday80,2,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Lisa,Murkowski,GOP,6021,1799,3428,True,True,True,256875,99,242352,597935,True,20221108AK2933,2022-11-08,AK,6021,Lisa,Murkowski,Murkwsk,True,GOP,6021,3.0,1799,3428,0.0,Patricia,Chesbro,Dem,7172,1.0,71383,4194,0.0,Buzz,Kelley,GOP,7380,2.0,71387,4647,0.0,Kelly,Tshibaka,GOP,7384,4.0,71386,4656,0.0,Total Write-Ins,TtlWrt-,Oth,7402,5.0,100008,4642,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668821248,2022-11-18 19:27:28 -0600,e7e2fd5f974169a1861a1fba30280438a3544919,AK-20221108_Eday80,2,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Lisa,Murkowski,GOP,6021,1799,3428,True,True,True,255107,99,242352,597935,True,20221108AK2933,2022-11-08,AK,6021,Lisa,Murkowski,Murkwsk,True,GOP,6021,3.0,1799,3428,0.0,Patricia,Chesbro,Dem,7172,1.0,71383,4194,0.0,Buzz,Kelley,GOP,7380,2.0,71387,4647,0.0,Kelly,Tshibaka,GOP,7384,4.0,71386,4656,0.0,Total Write-Ins,TtlWrt-,Oth,7402,5.0,100008,4642,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668825328,2022-11-18 20:35:28 -0600,619fe75feef7fcfc71b4ac1942be8510f6357ec5,AK-20221108_Eday80,2,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Lisa,Murkowski,GOP,6021,1799,3428,True,True,True,255107,99,245677,597935,True,20221108AK2933,2022-11-08,AK,6021,Lisa,Murkowski,Murkwsk,True,GOP,6021,3.0,1799,3428,0.0,Patricia,Chesbro,Dem,7172,1.0,71383,4194,0.0,Buzz,Kelley,GOP,7380,2.0,71387,4647,0.0,Kelly,Tshibaka,GOP,7384,4.0,71386,4656,0.0,Total Write-Ins,TtlWrt-,Oth,7402,5.0,100008,4642,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668827069,2022-11-18 21:04:29 -0600,0b08fd5fc82c01eb91af20da02008a8d0f86a008,AK-20221108_Eday80,2,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Lisa,Murkowski,GOP,6021,1799,3428,True,True,True,255107,99,252377,597935,True,20221108AK2933,2022-11-08,AK,6021,Lisa,Murkowski,Murkwsk,True,GOP,6021,3.0,1799,3428,0.0,Patricia,Chesbro,Dem,7172,1.0,71383,4194,0.0,Buzz,Kelley,GOP,7380,2.0,71387,4647,0.0,Kelly,Tshibaka,GOP,7384,4.0,71386,4656,0.0,Total Write-Ins,TtlWrt-,Oth,7402,5.0,100008,4642,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668829699,2022-11-18 21:48:19 -0600,fb762575e0580bc6393c4307751cb31630307d9a,AK-20221108_Eday80,2,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Lisa,Murkowski,GOP,6021,1799,3428,True,True,True,273422,99,258154,597935,True,20221108AK2933,2022-11-08,AK,6021,Lisa,Murkowski,Murkwsk,True,GOP,6021,3.0,1799,3428,0.0,Patricia,Chesbro,Dem,7172,1.0,71383,4194,0.0,Buzz,Kelley,GOP,7380,2.0,71387,4647,0.0,Kelly,Tshibaka,GOP,7384,4.0,71386,4656,0.0,Total Write-Ins,TtlWrt-,Oth,7402,5.0,100008,4642,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668839795,2022-11-19 00:36:35 -0600,e0f825983197d88d58d6affbe385612795c55a84,AK-20221108_Eday80,2,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Lisa,Murkowski,GOP,6021,1799,3428,True,True,True,268000,99,258154,597935,True,20221108AK2933,2022-11-08,AK,6021,Lisa,Murkowski,Murkwsk,True,GOP,6021,3.0,1799,3428,0.0,Patricia,Chesbro,Dem,7172,1.0,71383,4194,0.0,Buzz,Kelley,GOP,7380,2.0,71387,4647,0.0,Kelly,Tshibaka,GOP,7384,4.0,71386,4656,0.0,Total Write-Ins,TtlWrt-,Oth,7402,5.0,100008,4642,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1669037201,2022-11-21 07:26:41 -0600,344043eee3771a7592ecbfa842a21c6de9f57a45,AK-20221108_Eday80,2,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Lisa,Murkowski,GOP,6021,1799,3428,True,True,True,268000,99,259747,597935,True,20221108AK2933,2022-11-08,AK,6021,Lisa,Murkowski,Murkwsk,True,GOP,6021,3.0,1799,3428,0.0,Patricia,Chesbro,Dem,7172,1.0,71383,4194,0.0,Buzz,Kelley,GOP,7380,2.0,71387,4647,0.0,Kelly,Tshibaka,GOP,7384,4.0,71386,4656,0.0,Total Write-Ins,TtlWrt-,Oth,7402,5.0,100008,4642,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1669248281,2022-11-23 18:04:41 -0600,c51b4ca00231ccfdce496a96865509a66ff20352,AK-20221108_Eday80,2,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Lisa,Murkowski,GOP,6021,1799,3428,True,True,True,262371,99,259747,597935,True,20221108AK2933,2022-11-08,AK,6021,Lisa,Murkowski,Murkwsk,True,GOP,6021,3.0,1799,3428,0.0,Patricia,Chesbro,Dem,7172,1.0,71383,4194,0.0,Buzz,Kelley,GOP,7380,2.0,71387,4647,0.0,Kelly,Tshibaka,GOP,7384,4.0,71386,4656,0.0,Total Write-Ins,TtlWrt-,Oth,7402,5.0,100008,4642,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1669248734,2022-11-23 18:12:14 -0600,fee2d69cacefe28a18a5ec13495b0cd9c5e58dbb,AK-20221108_Eday80,2,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Lisa,Murkowski,GOP,6021,1799,3428,True,True,True,262371,99,261242,597935,True,20221108AK2933,2022-11-08,AK,6021,Lisa,Murkowski,Murkwsk,True,GOP,6021,3.0,1799,3428,0.0,Patricia,Chesbro,Dem,7172,1.0,71383,4194,0.0,Buzz,Kelley,GOP,7380,2.0,71387,4647,0.0,Kelly,Tshibaka,GOP,7384,4.0,71386,4656,0.0,Total Write-Ins,TtlWrt-,Oth,7402,5.0,100008,4642,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1669249864,2022-11-23 18:31:04 -0600,acf300a537567a167c928dc2e4fbadaf4a3890d9,AK-20221108_Eday80,2,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Lisa,Murkowski,GOP,6021,1799,3428,True,True,True,261242,99,261242,597935,True,20221108AK2933,2022-11-08,AK,6021,Lisa,Murkowski,Murkwsk,True,GOP,6021,3.0,1799,3428,0.0,Patricia,Chesbro,Dem,7172,1.0,71383,4194,0.0,Buzz,Kelley,GOP,7380,2.0,71387,4647,0.0,Kelly,Tshibaka,GOP,7384,4.0,71386,4656,0.0,Total Write-Ins,TtlWrt-,Oth,7402,5.0,100008,4642,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1669252137,2022-11-23 19:08:57 -0600,e39d5438d0999b9d3a84297858fc5c9ef88553d1,AK-20221108_Eday80,2,RCV General Election,V,Active Tabulation,Called,S,U.S. Senate,Lisa,Murkowski,GOP,7489,1799,3428,True,True,True,265000,99,253271,597935,True,20221108AK2933,2022-11-08,AK,7489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,Buzz,Kelley,GOP,7487,2.0,71387,4647,Patricia,Chesbro,Dem,7488,1.0,71383,4194,Lisa,Murkowski,Murkwsk,True,GOP,7489,3.0,1799,3428,2022-11-24T01:06:54.193Z,Kelly,Tshibaka,GOP,7490,4.0,71386,4656,Total Write-Ins,TtlWrt-,Oth,7491,5.0,100008,4642
1669253742,2022-11-23 19:35:42 -0600,9d04f15a1325f9aff338fc8d465d57b0a4d0d96d,AK-20221108_Eday80,2,RCV General Election,V,Active Tabulation,Called,S,U.S. Senate,Lisa,Murkowski,GOP,7489,1799,3428,True,True,True,253271,99,253271,597935,True,20221108AK2933,2022-11-08,AK,7489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,Buzz,Kelley,GOP,7487,2.0,71387,4647,Patricia,Chesbro,Dem,7488,1.0,71383,4194,Lisa,Murkowski,Murkwsk,True,GOP,7489,3.0,1799,3428,2022-11-24T01:06:54.193Z,Kelly,Tshibaka,GOP,7490,4.0,71386,4656,Total Write-Ins,TtlWrt-,Oth,7491,5.0,100008,4642
1669254299,2022-11-23 19:44:59 -0600,dd1eed2703628ee3a2d9efd90a7231660347c613,AK-20221108_Eday80,2,RCV General Election,V,Active Tabulation,Called,S,U.S. Senate,Lisa,Murkowski,GOP,7489,1799,3428,True,True,True,253271,100,253271,597935,True,20221108AK2933,2022-11-08,AK,7489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,Buzz,Kelley,GOP,7487,2.0,71387,4647,Patricia,Chesbro,Dem,7488,1.0,71383,4194,Lisa,Murkowski,Murkwsk,True,GOP,7489,3.0,1799,3428,2022-11-24T01:06:54.193Z,Kelly,Tshibaka,GOP,7490,4.0,71386,4656,Total Write-Ins,TtlWrt-,Oth,7491,5.0,100008,4642
