captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,officeID,officeName,description,national,state,keyRace,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.14399.last,candidates.14399.party,candidates.14399.candidateID,candidates.14399.ballotOrder,candidates.14399.polID,candidates.14399.polNum,candidates.14399.electWon,candidates.14400.last,candidates.14400.party,candidates.14400.candidateID,candidates.14400.ballotOrder,candidates.14400.polID,candidates.14400.polNum,candidates.14400.electWon,raceCallStatus,candidates.14400.winnerDateTime
1667971839,2022-11-08 23:30:39 -0600,3cda52854e51a6576b7495d3201be6e474dda96c,AR-20221108_Eday80,4,Ballot Issue,G,Active Tabulation,I,Issue,"License, regulate, tax",True,True,True,4 - Legalize Cannabis,1,968000,99,816864,1765681,True,20221108AR6891,2022-11-08,AR,For,Yes,14399,1,2,8190,0,Against,No,14400,2,3,8191,0,Called,2022-11-09T05:25:36.407Z
1667972634,2022-11-08 23:43:54 -0600,3031aa1b4c4f867ee3a729dc96e8d9a1d63eee32,AR-20221108_Eday80,4,Ballot Issue,G,Active Tabulation,I,Issue,"License, regulate, tax",True,True,True,4 - Legalize Cannabis,1,968000,99,824492,1765681,True,20221108AR6891,2022-11-08,AR,For,Yes,14399,1,2,8190,0,Against,No,14400,2,3,8191,0,Called,2022-11-09T05:25:36.407Z
1667973466,2022-11-08 23:57:46 -0600,99efdc0f1ed1d3ebdb4c01c2b3affc8219305bc0,AR-20221108_Eday80,4,Ballot Issue,G,Active Tabulation,I,Issue,"License, regulate, tax",True,True,True,4 - Legalize Cannabis,1,968000,99,826571,1765681,True,20221108AR6891,2022-11-08,AR,For,Yes,14399,1,2,8190,0,Against,No,14400,2,3,8191,0,Called,2022-11-09T05:25:36.407Z
1667973878,2022-11-09 00:04:38 -0600,dd0a2fb7e0a1ea86d312428fcf4c7c68541cc7da,AR-20221108_Eday80,4,Ballot Issue,G,Active Tabulation,I,Issue,"License, regulate, tax",True,True,True,4 - Legalize Cannabis,1,968000,99,834025,1765681,True,20221108AR6891,2022-11-08,AR,For,Yes,14399,1,2,8190,0,Against,No,14400,2,3,8191,0,Called,2022-11-09T05:25:36.407Z
1667975526,2022-11-09 00:32:06 -0600,5374366d2c6a2b7e8af014c09c7cd85c5fd86ee7,AR-20221108_Eday80,4,Ballot Issue,G,Active Tabulation,I,Issue,"License, regulate, tax",True,True,True,4 - Legalize Cannabis,1,968000,99,856030,1765681,True,20221108AR6891,2022-11-08,AR,For,Yes,14399,1,2,8190,0,Against,No,14400,2,3,8191,0,Called,2022-11-09T05:25:36.407Z
1667976467,2022-11-09 00:47:47 -0600,32bb8c730464b2ab549dbe977eea353741198772,AR-20221108_Eday80,4,Ballot Issue,G,Active Tabulation,I,Issue,"License, regulate, tax",True,True,True,4 - Legalize Cannabis,1,968000,99,866180,1765681,True,20221108AR6891,2022-11-08,AR,For,Yes,14399,1,2,8190,0,Against,No,14400,2,3,8191,0,Called,2022-11-09T05:25:36.407Z
1667980840,2022-11-09 02:00:40 -0600,5418f1636d7484673d071c25f7efde6e91377caa,AR-20221108_Eday80,4,Ballot Issue,G,Active Tabulation,I,Issue,"License, regulate, tax",True,True,True,4 - Legalize Cannabis,1,968000,99,871427,1765681,True,20221108AR6891,2022-11-08,AR,For,Yes,14399,1,2,8190,0,Against,No,14400,2,3,8191,0,Called,2022-11-09T05:25:36.407Z
1667982557,2022-11-09 02:29:17 -0600,5e236ebaa7ca1e499bf98e18c0b29e2f61478c37,AR-20221108_Eday80,4,Ballot Issue,G,Active Tabulation,I,Issue,"License, regulate, tax",True,True,True,4 - Legalize Cannabis,1,968000,99,887752,1765681,True,20221108AR6891,2022-11-08,AR,For,Yes,14399,1,2,8190,0,Against,No,14400,2,3,8191,0,Called,2022-11-09T05:25:36.407Z
1667984202,2022-11-09 02:56:42 -0600,2a3d229469fbf73bd09fff993afa4c97a371b1a0,AR-20221108_Eday80,4,Ballot Issue,G,Active Tabulation,I,Issue,"License, regulate, tax",True,True,True,4 - Legalize Cannabis,1,968000,99,891078,1765681,True,20221108AR6891,2022-11-08,AR,For,Yes,14399,1,2,8190,0,Against,No,14400,2,3,8191,0,Called,2022-11-09T05:25:36.407Z
1668014018,2022-11-09 11:13:38 -0600,8bcbfebaf000247d589b51a6db21a1a627d84fe4,AR-20221108_Eday80,4,Ballot Issue,G,Active Tabulation,I,Issue,"License, regulate, tax",True,True,True,4 - Legalize Cannabis,1,968000,99,889451,1765681,True,20221108AR6891,2022-11-08,AR,For,Yes,14399,1,2,8190,0,Against,No,14400,2,3,8191,0,Called,2022-11-09T05:25:36.407Z
