captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,candidates.5.candidateID,candidates.5.voteCount,candidates.5.votePct,candidates.6.candidateID,candidates.6.voteCount,candidates.6.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.0.winner,candidates.0.calledAt
1667987603,2022-11-09 03:53:23 -0600,907e925b1b5bf0815b2f82ea78e7a5d530eaf2f1,20221108TN43011,live,80.48,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T09:52:42.769Z,171,228,75.0,48389,108881,69.8,50754,41435,26.56,50953,2450,1.57,50956,1641,1.05,50954,641,0.41,50955,544,0.35,50952,402,0.26,193830,99,155994,962792,171,183,0.0,X,2022-11-09T03:22:29.076Z
1668007672,2022-11-09 09:27:52 -0600,d2fae316d1cdcc38fce18fe769ac97b545fa77dc,20221108TN43011,live,80.48,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T15:27:08.905Z,171,228,75.0,48389,108881,69.8,50754,41435,26.56,50953,2450,1.57,50956,1641,1.05,50954,641,0.41,50955,544,0.35,50952,402,0.26,193830,99,155994,962792,171,183,0.0,X,2022-11-09T03:22:29.076Z
1668009466,2022-11-09 09:57:46 -0600,403ca7e5cc3ea0259720dcc478172fa6d2b8852b,20221108TN43011,live,85.11,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T15:57:18.698Z,191,228,83.77,48389,116237,70.46,50754,42823,25.96,50953,2503,1.52,50956,1722,1.04,50954,674,0.41,50955,597,0.36,50952,417,0.25,193830,99,164973,962792,191,194,0.0,X,2022-11-09T03:22:29.076Z
1668009669,2022-11-09 10:01:09 -0600,54f6b2eac7d596c4b9fc2605b9a549e39c140695,20221108TN43011,live,85.11,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T16:00:09.641Z,191,228,83.77,48389,116237,70.46,50754,42823,25.96,50953,2503,1.52,50956,1722,1.04,50954,674,0.41,50955,597,0.36,50952,417,0.25,193830,99,164973,962792,191,194,0.0,X,2022-11-09T03:22:29.076Z
1668009874,2022-11-09 10:04:34 -0600,11b8834593a88447f151c2b14e88da1e99d29b7a,20221108TN43011,live,89.45,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T16:03:30.051Z,211,228,92.54,48389,122336,70.56,50754,44628,25.74,50953,2834,1.63,50956,1804,1.04,50954,708,0.41,50955,613,0.35,50952,454,0.26,193830,99,173377,962792,211,204,0.0,X,2022-11-09T03:22:29.076Z
1668013315,2022-11-09 11:01:55 -0600,a63ff640109f379b4e3dc0d69b8c926a1459e532,20221108TN43011,live,98.04,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T17:01:14.524Z,211,228,92.54,48389,122336,70.56,50754,44628,25.74,50953,2834,1.63,50956,1804,1.04,50954,708,0.41,50955,613,0.35,50952,454,0.26,176842,99,173377,962792,211,224,0.0,X,2022-11-09T03:22:29.076Z
1668013436,2022-11-09 11:03:56 -0600,b8a07d78bf872fba80e5570f26d2834d74ea67c9,20221108TN43011,live,98.04,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T17:03:19.981Z,211,228,92.54,48389,122336,70.56,50754,44628,25.74,50953,2834,1.63,50956,1804,1.04,50954,708,0.41,50955,613,0.35,50952,454,0.26,176842,99,173377,962792,211,224,0.0,X,2022-11-09T03:22:29.076Z
1668013770,2022-11-09 11:09:30 -0600,985ba2507ef43cb105755e4f1f403a98dc80d4cd,20221108TN43011,live,95.96,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T17:08:57.650Z,211,228,92.54,48389,122336,70.56,50754,44628,25.74,50953,2834,1.63,50956,1804,1.04,50954,708,0.41,50955,613,0.35,50952,454,0.26,180684,99,173377,962792,211,219,0.0,X,2022-11-09T03:22:29.076Z
1668013852,2022-11-09 11:10:52 -0600,5b03d2479cae36edb330a0b15975e2491ca134c4,20221108TN43011,live,95.96,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T17:10:28.782Z,211,228,92.54,48389,122336,70.56,50754,44628,25.74,50953,2834,1.63,50956,1804,1.04,50954,708,0.41,50955,613,0.35,50952,454,0.26,180684,99,173377,962792,211,219,0.0,X,2022-11-09T03:22:29.076Z
1668013935,2022-11-09 11:12:15 -0600,f56c264d3a910e38670b199d2156906044004eb9,20221108TN43011,live,95.96,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T17:11:43.428Z,211,228,92.54,48389,122336,70.56,50754,44628,25.74,50953,2834,1.63,50956,1804,1.04,50954,708,0.41,50955,613,0.35,50952,454,0.26,180684,99,173377,962792,211,219,0.0,X,2022-11-09T03:22:29.076Z
1668013976,2022-11-09 11:12:56 -0600,f0e992483c3e53e2ad91fa7321fce75f638e9cd5,20221108TN43011,live,95.96,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T17:12:12.301Z,211,228,92.54,48389,122336,70.56,50754,44628,25.74,50953,2834,1.63,50956,1804,1.04,50954,708,0.41,50955,613,0.35,50952,454,0.26,180684,99,173377,962792,211,219,0.0,X,2022-11-09T03:22:29.076Z
1668014018,2022-11-09 11:13:38 -0600,8bcbfebaf000247d589b51a6db21a1a627d84fe4,20221108TN43011,live,95.96,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T17:13:07.870Z,211,228,92.54,48389,122336,70.56,50754,44628,25.74,50953,2834,1.63,50956,1804,1.04,50954,708,0.41,50955,613,0.35,50952,454,0.26,180684,99,173377,962792,211,219,0.0,X,2022-11-09T03:22:29.076Z
1668014266,2022-11-09 11:17:46 -0600,3cc2a74a0bad85503e955836fa2f85a5c7e3fb0f,20221108TN43011,live,95.96,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T17:17:07.408Z,211,228,92.54,48389,122336,70.56,50754,44628,25.74,50953,2834,1.63,50956,1804,1.04,50954,708,0.41,50955,613,0.35,50952,454,0.26,180684,99,173377,962792,211,219,0.0,X,2022-11-09T03:22:29.076Z
1668014348,2022-11-09 11:19:08 -0600,ab32fe2693b69782613e84bc432d1d92dbde03aa,20221108TN43011,live,95.96,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T17:18:49.691Z,211,228,92.54,48389,122336,70.56,50754,44628,25.74,50953,2834,1.63,50956,1804,1.04,50954,708,0.41,50955,613,0.35,50952,454,0.26,180684,99,173377,962792,211,219,0.0,X,2022-11-09T03:22:29.076Z
1668014391,2022-11-09 11:19:51 -0600,084b762ad3fc844808263e7e1b29a5f570fad4ba,20221108TN43011,live,95.96,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T17:19:07.574Z,211,228,92.54,48389,122336,70.56,50754,44628,25.74,50953,2834,1.63,50956,1804,1.04,50954,708,0.41,50955,613,0.35,50952,454,0.26,180684,99,173377,962792,211,219,0.0,X,2022-11-09T03:22:29.076Z
1668014475,2022-11-09 11:21:15 -0600,b0d59362c1ec54f62602b75bd88ee097f5fe6673,20221108TN43011,live,97.8,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T17:20:36.961Z,211,228,92.54,48389,122336,70.56,50754,44628,25.74,50953,2834,1.63,50956,1804,1.04,50954,708,0.41,50955,613,0.35,50952,454,0.26,177276,99,173377,962792,211,223,0.0,X,2022-11-09T03:22:29.076Z
1668014768,2022-11-09 11:26:08 -0600,9ffc273adbb3a83519417aa9a3840515f35f0e97,20221108TN43011,live,98.04,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T17:25:47.643Z,211,228,92.54,48389,122336,70.56,50754,44628,25.74,50953,2834,1.63,50956,1804,1.04,50954,708,0.41,50955,613,0.35,50952,454,0.26,176842,99,173377,962792,211,224,0.0,X,2022-11-09T03:22:29.076Z
1668014809,2022-11-09 11:26:49 -0600,fffdf43f0b6fc755d70750f983e80a24f6b5fc65,20221108TN43011,live,98.04,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T17:25:51.019Z,211,228,92.54,48389,122336,70.56,50754,44628,25.74,50953,2834,1.63,50956,1804,1.04,50954,708,0.41,50955,613,0.35,50952,454,0.26,176842,99,173377,962792,211,224,0.0,X,2022-11-09T03:22:29.076Z
1668014936,2022-11-09 11:28:56 -0600,96f8d865c0d13e3b4af5adb0b9d51f50cb9f3abb,20221108TN43011,live,98.04,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T17:28:31.127Z,211,228,92.54,48389,122336,70.56,50754,44628,25.74,50953,2834,1.63,50956,1804,1.04,50954,708,0.41,50955,613,0.35,50952,454,0.26,176842,99,173377,962792,211,224,0.0,X,2022-11-09T03:22:29.076Z
1668015063,2022-11-09 11:31:03 -0600,e560d94f821e5ddb9bf39e59ffc22cc893d5e8b0,20221108TN43011,live,98.04,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T17:30:43.015Z,211,228,92.54,48389,122336,70.56,50754,44628,25.74,50953,2834,1.63,50956,1804,1.04,50954,708,0.41,50955,613,0.35,50952,454,0.26,176842,99,173377,962792,211,224,0.0,X,2022-11-09T03:22:29.076Z
1668015862,2022-11-09 11:44:22 -0600,f3ee9624322cb8b0922d09600522dac8ee8580d0,20221108TN43011,live,98.04,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T17:43:31.776Z,211,228,92.54,48389,122336,70.56,50754,44628,25.74,50953,2834,1.63,50956,1804,1.04,50954,708,0.41,50955,613,0.35,50952,454,0.26,176842,99,173377,962792,211,224,0.0,X,2022-11-09T03:22:29.076Z
1668016115,2022-11-09 11:48:35 -0600,44fe66a37f2c05d790cd33766e2c79a936a02af4,20221108TN43011,live,98.04,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T17:47:40.702Z,211,228,92.54,48389,122336,70.56,50754,44628,25.74,50953,2834,1.63,50956,1804,1.04,50954,708,0.41,50955,613,0.35,50952,454,0.26,176842,99,173377,962792,211,224,0.0,X,2022-11-09T03:22:29.076Z
1668022234,2022-11-09 13:30:34 -0600,bc5edd902fbe42b692624b6cc02f7422c5c8c56c,20221108TN43011,live,98.04,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T19:29:35.047Z,211,228,92.54,48389,122336,70.56,50754,44628,25.74,50953,2834,1.63,50956,1804,1.04,50954,708,0.41,50955,613,0.35,50952,454,0.26,176842,99,173377,962792,211,224,0.0,X,2022-11-09T03:22:29.076Z
1668022768,2022-11-09 13:39:28 -0600,f877830a9010d759c08dfa188cf5ce3dc296dc26,20221108TN43011,live,98.04,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T19:39:04.091Z,211,228,92.54,48389,122336,70.56,50754,44628,25.74,50953,2834,1.63,50956,1804,1.04,50954,708,0.41,50955,613,0.35,50952,454,0.26,176842,99,173377,962792,211,224,0.0,X,2022-11-09T03:22:29.076Z
1668023180,2022-11-09 13:46:20 -0600,58050c8aaeb29125a10c256618142bc806b02ab0,20221108TN43011,live,98.04,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T19:45:22.779Z,228,228,100.0,48389,122336,70.56,50754,44628,25.74,50953,2834,1.63,50956,1804,1.04,50954,708,0.41,50955,613,0.35,50952,454,0.26,176842,99,173377,962792,228,224,0.0,X,2022-11-09T03:22:29.076Z
1668027937,2022-11-09 15:05:37 -0600,f1005c19d75305df1048b0fc4daaed471da645f5,20221108TN43011,live,98.04,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T21:04:46.891Z,228,228,100.0,48389,122336,70.56,50754,44628,25.74,50953,2834,1.63,50956,1804,1.04,50954,708,0.41,50955,613,0.35,50952,454,0.26,176842,99,173377,962792,228,224,0.0,X,2022-11-09T03:22:29.076Z
1668031675,2022-11-09 16:07:55 -0600,1994b9382cf3ce6e42e818b889ac841c80da5797,20221108TN43011,live,99.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T22:07:08.495Z,228,228,100.0,48389,122336,70.56,50754,44628,25.74,50953,2834,1.63,50956,1804,1.04,50954,708,0.41,50955,613,0.35,50952,454,0.26,175129,99,173377,962792,228,226,0.0,X,2022-11-09T03:22:29.076Z
1668037315,2022-11-09 17:41:55 -0600,c58aab37a2c5d1c4e29b52768ab08e4198d3ebbe,20221108TN43011,live,99.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T23:40:05.209Z,228,228,100.0,48389,122336,70.56,50754,44628,25.74,50953,2834,1.63,50956,1804,1.04,50954,708,0.41,50955,613,0.35,50952,454,0.26,175129,99,173377,962792,228,226,0.0,X,2022-11-09T03:22:29.076Z
1668038885,2022-11-09 18:08:05 -0600,80419e6d905d960dac4ae9aa29b8c1361c979911,20221108TN43011,live,99.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T00:07:12.167Z,228,228,100.0,48389,122336,70.56,50754,44628,25.74,50953,2834,1.63,50956,1804,1.04,50954,708,0.41,50955,613,0.35,50952,454,0.26,175129,99,173377,962792,228,226,0.0,X,2022-11-09T03:22:29.076Z
1668038969,2022-11-09 18:09:29 -0600,66fe2e2619c5d4bffd5347b938620cb6c147e00e,20221108TN43011,live,99.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T00:08:28.795Z,228,228,100.0,48389,122336,70.56,50754,44628,25.74,50953,2834,1.63,50956,1804,1.04,50954,708,0.41,50955,613,0.35,50952,454,0.26,175129,99,173377,962792,228,226,0.0,X,2022-11-09T03:22:29.076Z
1668042887,2022-11-09 19:14:47 -0600,d1e703cb6904b10b82ba124e2000c0fcde7ed731,20221108TN43011,live,99.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T01:13:52.654Z,228,228,100.0,48389,122336,70.56,50754,44628,25.74,50953,2834,1.63,50956,1804,1.04,50954,708,0.41,50955,613,0.35,50952,454,0.26,175129,99,173377,962792,228,226,0.0,X,2022-11-09T03:22:29.076Z
1668045238,2022-11-09 19:53:58 -0600,00dcaddd93d3b3f51d494e8c94dc8639d52ea0bd,20221108TN43011,live,99.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T01:53:05.127Z,228,228,100.0,48389,122336,70.56,50754,44628,25.74,50953,2834,1.63,50956,1804,1.04,50954,708,0.41,50955,613,0.35,50952,454,0.26,175129,99,173377,962792,228,226,0.0,X,2022-11-09T03:22:29.076Z
1668145578,2022-11-10 23:46:18 -0600,bfa5bbf09d3de09b7fca8457bbe75ebc387437c3,20221108TN43011,live,99.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T05:45:34.279Z,228,228,100.0,48389,122336,70.56,50754,44628,25.74,50953,2834,1.63,50956,1804,1.04,50954,708,0.41,50955,613,0.35,50952,454,0.26,175129,99,173377,962792,228,226,0.0,X,2022-11-09T03:22:29.076Z
1668146039,2022-11-10 23:53:59 -0600,551cbdc5869a7ccc9b1ead91d705a268b26f50d2,20221108TN43011,live,99.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T05:53:34.467Z,228,228,100.0,48389,122336,70.56,50754,44628,25.74,50953,2834,1.63,50956,1804,1.04,50954,708,0.41,50955,613,0.35,50952,454,0.26,175129,99,173377,962792,228,226,0.0,X,2022-11-09T03:22:29.076Z
1668146209,2022-11-10 23:56:49 -0600,2560213bc9a02171b2f4d3460702a4c871346f79,20221108TN43011,live,99.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T05:53:56.892Z,228,228,100.0,48389,122336,70.56,50754,44628,25.74,50953,2834,1.63,50956,1804,1.04,50954,708,0.41,50955,613,0.35,50952,454,0.26,175129,99,173377,962792,228,226,0.0,X,2022-11-09T03:22:29.076Z
1668146375,2022-11-10 23:59:35 -0600,786a143ee7f402f8490bff69e41e67687eaa62bd,20221108TN43011,live,98.04,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T05:59:14.605Z,228,228,100.0,48389,122336,70.56,50754,44628,25.74,50953,2834,1.63,50956,1804,1.04,50954,708,0.41,50955,613,0.35,50952,454,0.26,176842,99,173377,962792,228,224,0.0,X,2022-11-09T03:22:29.076Z
1668146421,2022-11-11 00:00:21 -0600,d25507b4ba88fdc4d614da68ef68dbb34a20fa4e,20221108TN43011,live,99.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T05:59:24.629Z,228,228,100.0,48389,122336,70.56,50754,44628,25.74,50953,2834,1.63,50956,1804,1.04,50954,708,0.41,50955,613,0.35,50952,454,0.26,175129,99,173377,962792,228,226,0.0,X,2022-11-09T03:22:29.076Z
1668197968,2022-11-11 14:19:28 -0600,16b425a1ea7ecc094709953f7d024e85fe188462,20221108TN43011,live,98.98,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T20:18:41.260Z,228,228,100.0,48389,122336,70.57,50754,44628,25.74,50953,2834,1.63,50956,1804,1.04,50954,708,0.41,50955,584,0.34,50952,454,0.26,175129,99,173348,962792,228,226,0.0,X,2022-11-09T03:22:29.076Z
1670975812,2022-12-13 17:56:52 -0600,1555aca4bd0bb843f435757521d7f2d771bdb622,20221108TN43011,live,99.95,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-12-13T23:56:11.497Z,226,228,99.12,48389,122336,70.57,50754,44628,25.74,50953,2834,1.63,50956,1804,1.04,50954,708,0.41,50955,584,0.34,50952,454,0.26,173437,100,173348,962792,228,226,0.0,X,2022-11-09T03:22:29.076Z
