captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,description,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.56615.first,candidates.56615.last,candidates.56615.incumbent,candidates.56615.party,candidates.56615.candidateID,candidates.56615.ballotOrder,candidates.56615.polID,candidates.56615.polNum,candidates.56615.electWon,candidates.62941.first,candidates.62941.last,candidates.62941.party,candidates.62941.candidateID,candidates.62941.ballotOrder,candidates.62941.polID,candidates.62941.polNum,candidates.62941.electWon,candidates.63486.first,candidates.63486.last,candidates.63486.party,candidates.63486.candidateID,candidates.63486.ballotOrder,candidates.63486.polID,candidates.63486.polNum,candidates.63486.electWon,candidates.56615.winnerDateTime
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,TX-20221108_Eday80,44,General,G,Active Tabulation,Too Early to Call,H,U.S. House,Austin subs to Harris,True,District 10,10,265973,99,144632,1141652,True,20221108TX45880,2022-11-08,TX,56615,Michael,McCaul,True,GOP,56615,2,38751,49308,0,Linda,Nuno,Dem,62941,3,69832,53019,0,Bill,Kelsey,Lib,63486,1,64008,51403,0,
1667961990,2022-11-09 02:46:30 +0000,34fd47cd084122fe0c5fed09f89e8cc11319e728,TX-20221108_Eday80,44,General,G,Active Tabulation,Too Early to Call,H,U.S. House,Austin subs to Harris,True,District 10,10,265973,99,160423,1141652,True,20221108TX45880,2022-11-08,TX,56615,Michael,McCaul,True,GOP,56615,2,38751,49308,0,Linda,Nuno,Dem,62941,3,69832,53019,0,Bill,Kelsey,Lib,63486,1,64008,51403,0,
1667962837,2022-11-09 03:00:37 +0000,d57fedbb0cf82cf130c9d008e459203d23c317e0,TX-20221108_Eday80,44,General,G,Active Tabulation,Too Early to Call,H,U.S. House,Austin subs to Harris,True,District 10,10,265973,99,166696,1141652,True,20221108TX45880,2022-11-08,TX,56615,Michael,McCaul,True,GOP,56615,2,38751,49308,0,Linda,Nuno,Dem,62941,3,69832,53019,0,Bill,Kelsey,Lib,63486,1,64008,51403,0,
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,TX-20221108_Eday80,44,General,G,Active Tabulation,Too Early to Call,H,U.S. House,Austin subs to Harris,True,District 10,10,264118,99,180378,1141652,True,20221108TX45880,2022-11-08,TX,56615,Michael,McCaul,True,GOP,56615,2,38751,49308,0,Linda,Nuno,Dem,62941,3,69832,53019,0,Bill,Kelsey,Lib,63486,1,64008,51403,0,
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,TX-20221108_Eday80,44,General,G,Active Tabulation,Too Early to Call,H,U.S. House,Austin subs to Harris,True,District 10,10,261375,99,183021,1141652,True,20221108TX45880,2022-11-08,TX,56615,Michael,McCaul,True,GOP,56615,2,38751,49308,0,Linda,Nuno,Dem,62941,3,69832,53019,0,Bill,Kelsey,Lib,63486,1,64008,51403,0,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,TX-20221108_Eday80,44,General,G,Active Tabulation,Too Early to Call,H,U.S. House,Austin subs to Harris,True,District 10,10,254846,99,189601,1141652,True,20221108TX45880,2022-11-08,TX,56615,Michael,McCaul,True,GOP,56615,2,38751,49308,0,Linda,Nuno,Dem,62941,3,69832,53019,0,Bill,Kelsey,Lib,63486,1,64008,51403,0,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,TX-20221108_Eday80,44,General,G,Active Tabulation,Too Early to Call,H,U.S. House,Austin subs to Harris,True,District 10,10,254846,99,206681,1141652,True,20221108TX45880,2022-11-08,TX,56615,Michael,McCaul,True,GOP,56615,2,38751,49308,0,Linda,Nuno,Dem,62941,3,69832,53019,0,Bill,Kelsey,Lib,63486,1,64008,51403,0,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,Austin subs to Harris,True,District 10,10,254846,99,209353,1141652,True,20221108TX45880,2022-11-08,TX,56615,Michael,McCaul,True,GOP,56615,2,38751,49308,0,Linda,Nuno,Dem,62941,3,69832,53019,0,Bill,Kelsey,Lib,63486,1,64008,51403,0,2022-11-09T04:09:39.991Z
1667968272,2022-11-08 22:31:12 -0600,97ef6c54bfa1c7ef6beea70c87aafe0c54251ad8,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,Austin subs to Harris,True,District 10,10,254846,99,215605,1141652,True,20221108TX45880,2022-11-08,TX,56615,Michael,McCaul,True,GOP,56615,2,38751,49308,0,Linda,Nuno,Dem,62941,3,69832,53019,0,Bill,Kelsey,Lib,63486,1,64008,51403,0,2022-11-09T04:09:39.991Z
1667969160,2022-11-08 22:46:00 -0600,702f27aec8e9117aaf59a55a71ae69d9a7aed7a6,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,Austin subs to Harris,True,District 10,10,254846,99,220433,1141652,True,20221108TX45880,2022-11-08,TX,56615,Michael,McCaul,True,GOP,56615,2,38751,49308,0,Linda,Nuno,Dem,62941,3,69832,53019,0,Bill,Kelsey,Lib,63486,1,64008,51403,0,2022-11-09T04:09:39.991Z
1667969984,2022-11-08 22:59:44 -0600,a2fb710992b888fe9f7e47092d88395e89230dfc,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,Austin subs to Harris,True,District 10,10,258612,99,229996,1141652,True,20221108TX45880,2022-11-08,TX,56615,Michael,McCaul,True,GOP,56615,2,38751,49308,0,Linda,Nuno,Dem,62941,3,69832,53019,0,Bill,Kelsey,Lib,63486,1,64008,51403,0,2022-11-09T04:09:39.991Z
1667970812,2022-11-08 23:13:32 -0600,1aa0c0767ec6f65018ec090a318d7ab5fec791c2,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,Austin subs to Harris,True,District 10,10,262860,99,237666,1141652,True,20221108TX45880,2022-11-08,TX,56615,Michael,McCaul,True,GOP,56615,2,38751,49308,0,Linda,Nuno,Dem,62941,3,69832,53019,0,Bill,Kelsey,Lib,63486,1,64008,51403,0,2022-11-09T04:09:39.991Z
1667971657,2022-11-08 23:27:37 -0600,d29b633bc901fb24234e16251a717d43d2b1d6c1,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,Austin subs to Harris,True,District 10,10,262860,99,238184,1141652,True,20221108TX45880,2022-11-08,TX,56615,Michael,McCaul,True,GOP,56615,2,38751,49308,0,Linda,Nuno,Dem,62941,3,69832,53019,0,Bill,Kelsey,Lib,63486,1,64008,51403,0,2022-11-09T04:09:39.991Z
1667972541,2022-11-08 23:42:21 -0600,d38f954f3e6be3d250d58a04e08655875ea7700c,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,Austin subs to Harris,True,District 10,10,253903,99,242407,1141652,True,20221108TX45880,2022-11-08,TX,56615,Michael,McCaul,True,GOP,56615,2,38751,49308,0,Linda,Nuno,Dem,62941,3,69832,53019,0,Bill,Kelsey,Lib,63486,1,64008,51403,0,2022-11-09T04:09:39.991Z
1667975114,2022-11-09 00:25:14 -0600,7de9a48755736c6c6b0e73777ec236e813c5ce50,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,Austin subs to Harris,True,District 10,10,253903,99,248642,1141652,True,20221108TX45880,2022-11-08,TX,56615,Michael,McCaul,True,GOP,56615,2,38751,49308,0,Linda,Nuno,Dem,62941,3,69832,53019,0,Bill,Kelsey,Lib,63486,1,64008,51403,0,2022-11-09T04:09:39.991Z
1667975981,2022-11-09 00:39:41 -0600,41d3dfc6389002e5c03a1c16c1b7382e8f7f3159,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,Austin subs to Harris,True,District 10,10,253903,99,250938,1141652,True,20221108TX45880,2022-11-08,TX,56615,Michael,McCaul,True,GOP,56615,2,38751,49308,0,Linda,Nuno,Dem,62941,3,69832,53019,0,Bill,Kelsey,Lib,63486,1,64008,51403,0,2022-11-09T04:09:39.991Z
1667976914,2022-11-09 00:55:14 -0600,5c39d98cea3779ab691e2ae42f4961d1de16c4b9,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,Austin subs to Harris,True,District 10,10,254536,99,250938,1141652,True,20221108TX45880,2022-11-08,TX,56615,Michael,McCaul,True,GOP,56615,2,38751,49308,0,Linda,Nuno,Dem,62941,3,69832,53019,0,Bill,Kelsey,Lib,63486,1,64008,51403,0,2022-11-09T04:09:39.991Z
1667977730,2022-11-09 01:08:50 -0600,eb7c135f53880b948a2c1d8d800428a5719cefdc,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,Austin subs to Harris,True,District 10,10,254536,99,250958,1141652,True,20221108TX45880,2022-11-08,TX,56615,Michael,McCaul,True,GOP,56615,2,38751,49308,0,Linda,Nuno,Dem,62941,3,69832,53019,0,Bill,Kelsey,Lib,63486,1,64008,51403,0,2022-11-09T04:09:39.991Z
1667984684,2022-11-09 03:04:44 -0600,40abf9921c14d95618cf6117bc4a3cf26112c935,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,Austin subs to Harris,True,District 10,10,263173,99,250958,1141652,True,20221108TX45880,2022-11-08,TX,56615,Michael,McCaul,True,GOP,56615,2,38751,49308,0,Linda,Nuno,Dem,62941,3,69832,53019,0,Bill,Kelsey,Lib,63486,1,64008,51403,0,2022-11-09T04:09:39.991Z
1667987444,2022-11-09 03:50:44 -0600,535a461b75364f2c1d70c8e62728ceb9443765d2,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,Austin subs to Harris,True,District 10,10,268650,99,250958,1141652,True,20221108TX45880,2022-11-08,TX,56615,Michael,McCaul,True,GOP,56615,2,38751,49308,0,Linda,Nuno,Dem,62941,3,69832,53019,0,Bill,Kelsey,Lib,63486,1,64008,51403,0,2022-11-09T04:09:39.991Z
1667996638,2022-11-09 06:23:58 -0600,86eab173e10119c32e3765793aa23aaf23c22c60,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,Austin subs to Harris,True,District 10,10,253492,99,250958,1141652,True,20221108TX45880,2022-11-08,TX,56615,Michael,McCaul,True,GOP,56615,2,38751,49308,0,Linda,Nuno,Dem,62941,3,69832,53019,0,Bill,Kelsey,Lib,63486,1,64008,51403,0,2022-11-09T04:09:39.991Z
