captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.22891.first,candidates.22891.last,candidates.22891.party,candidates.22891.incumbent,candidates.22891.candidateID,candidates.22891.polID,candidates.22891.ballotOrder,candidates.22891.polNum,candidates.22891.electWon,candidates.22893.first,candidates.22893.last,candidates.22893.abbrv,candidates.22893.party,candidates.22893.candidateID,candidates.22893.polID,candidates.22893.ballotOrder,candidates.22893.polNum,candidates.22893.electWon,candidates.22891.winnerDateTime,isCertified
1667988882,2022-11-09 04:14:42 -0600,50e686bbeb599e4b3a701673cc58310482a21b94,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,260623,90,68426,544864,True,20221108CA5697,2022-11-08,CA,22891,Doris,Matsui,Dem,True,22891,51416,2,10732,0.0,Max,Semenenko,Semenenk,GOP,22893,70671,1,13746,0.0,2022-11-09T07:06:32.934Z,
1668048628,2022-11-09 20:50:28 -0600,d9942d7a3e8312277f8fbd2d242dca55285fb52b,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,224640,95,68426,544864,True,20221108CA5697,2022-11-08,CA,22891,Doris,Matsui,Dem,True,22891,51416,2,10732,0.0,Max,Semenenko,Semenenk,GOP,22893,70671,1,13746,0.0,2022-11-09T07:06:32.934Z,
1668051905,2022-11-09 21:45:05 -0600,84cca9b56ac937fb8469eed3b1a8eac05140d677,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,224640,95,68431,544864,True,20221108CA5697,2022-11-08,CA,22891,Doris,Matsui,Dem,True,22891,51416,2,10732,0.0,Max,Semenenko,Semenenk,GOP,22893,70671,1,13746,0.0,2022-11-09T07:06:32.934Z,
1668133970,2022-11-10 20:32:50 -0600,418936c9c4f8940ec59fb59ad131834a4dc55307,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,224640,99,68431,544864,True,20221108CA5697,2022-11-08,CA,22891,Doris,Matsui,Dem,True,22891,51416,2,10732,0.0,Max,Semenenko,Semenenk,GOP,22893,70671,1,13746,0.0,2022-11-09T07:06:32.934Z,
1668135509,2022-11-10 20:58:29 -0600,45441a58cefabea7b2d91aa4814b5a9b5c7251cc,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,188805,99,68431,544864,True,20221108CA5697,2022-11-08,CA,22891,Doris,Matsui,Dem,True,22891,51416,2,10732,0.0,Max,Semenenko,Semenenk,GOP,22893,70671,1,13746,0.0,2022-11-09T07:06:32.934Z,
1668135555,2022-11-10 20:59:15 -0600,41b5a9e84cda97b09df4ea62da60421fbfd9306f,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,224640,99,68431,544864,True,20221108CA5697,2022-11-08,CA,22891,Doris,Matsui,Dem,True,22891,51416,2,10732,0.0,Max,Semenenko,Semenenk,GOP,22893,70671,1,13746,0.0,2022-11-09T07:06:32.934Z,
1668135595,2022-11-10 20:59:55 -0600,2e4050206a560b7aecc217757d36ca63b4ad71e1,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,188805,99,68431,544864,True,20221108CA5697,2022-11-08,CA,22891,Doris,Matsui,Dem,True,22891,51416,2,10732,0.0,Max,Semenenko,Semenenk,GOP,22893,70671,1,13746,0.0,2022-11-09T07:06:32.934Z,
1668138143,2022-11-10 21:42:23 -0600,0b8ab66c3de39a1feaf4f38372981d9086bf201f,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,188805,99,68434,544864,True,20221108CA5697,2022-11-08,CA,22891,Doris,Matsui,Dem,True,22891,51416,2,10732,0.0,Max,Semenenko,Semenenk,GOP,22893,70671,1,13746,0.0,2022-11-09T07:06:32.934Z,
1668213444,2022-11-11 18:37:24 -0600,36c68a1e62983b3058061daa5f636c9776f075f5,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,188805,99,97881,544864,True,20221108CA5697,2022-11-08,CA,22891,Doris,Matsui,Dem,True,22891,51416,2,10732,0.0,Max,Semenenko,Semenenk,GOP,22893,70671,1,13746,0.0,2022-11-09T07:06:32.934Z,
1668221081,2022-11-11 20:44:41 -0600,65c99c1b5028ce902d551542c68b5ebe9c06d7ed,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,188814,99,97881,544864,True,20221108CA5697,2022-11-08,CA,22891,Doris,Matsui,Dem,True,22891,51416,2,10732,0.0,Max,Semenenko,Semenenk,GOP,22893,70671,1,13746,0.0,2022-11-09T07:06:32.934Z,
1668483076,2022-11-14 21:31:16 -0600,be0ed06474a9ef008c53e1ecb2003da0831894e8,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,188814,99,97884,544864,True,20221108CA5697,2022-11-08,CA,22891,Doris,Matsui,Dem,True,22891,51416,2,10732,0.0,Max,Semenenko,Semenenk,GOP,22893,70671,1,13746,0.0,2022-11-09T07:06:32.934Z,
1668567063,2022-11-15 20:51:03 -0600,5f79d32ff680d0738a52a4cad264fd0a27c79c91,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,188814,99,108898,544864,True,20221108CA5697,2022-11-08,CA,22891,Doris,Matsui,Dem,True,22891,51416,2,10732,0.0,Max,Semenenko,Semenenk,GOP,22893,70671,1,13746,0.0,2022-11-09T07:06:32.934Z,
1668647487,2022-11-16 19:11:27 -0600,761c09dce0024c8af685238fcd524556e79e8b16,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,188814,99,113061,544864,True,20221108CA5697,2022-11-08,CA,22891,Doris,Matsui,Dem,True,22891,51416,2,10732,0.0,Max,Semenenko,Semenenk,GOP,22893,70671,1,13746,0.0,2022-11-09T07:06:32.934Z,
1668650105,2022-11-16 19:55:05 -0600,5337b5bb950c0d64db3693b9355eeac5bc1de0ac,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,188807,99,113062,544864,True,20221108CA5697,2022-11-08,CA,22891,Doris,Matsui,Dem,True,22891,51416,2,10732,0.0,Max,Semenenko,Semenenk,GOP,22893,70671,1,13746,0.0,2022-11-09T07:06:32.934Z,
1668816447,2022-11-18 18:07:27 -0600,ef8ea0384923313afb8d6a8dd0cb0805b3307b24,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,188807,99,154331,544864,True,20221108CA5697,2022-11-08,CA,22891,Doris,Matsui,Dem,True,22891,51416,2,10732,0.0,Max,Semenenko,Semenenk,GOP,22893,70671,1,13746,0.0,2022-11-09T07:06:32.934Z,
1668817907,2022-11-18 18:31:47 -0600,d658deb1d4e9baa80a69aa6f2127dd5db924c878,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,188807,99,156949,544864,True,20221108CA5697,2022-11-08,CA,22891,Doris,Matsui,Dem,True,22891,51416,2,10732,0.0,Max,Semenenko,Semenenk,GOP,22893,70671,1,13746,0.0,2022-11-09T07:06:32.934Z,
1669163560,2022-11-22 18:32:40 -0600,56c395a8f41a3cb2100f04d329f09beb28ecf316,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,188898,99,175046,544864,True,20221108CA5697,2022-11-08,CA,22891,Doris,Matsui,Dem,True,22891,51416,2,10732,0.0,Max,Semenenko,Semenenk,GOP,22893,70671,1,13746,0.0,2022-11-09T07:06:32.934Z,False
1669166082,2022-11-22 19:14:42 -0600,509d25feb5c96eeea4912433af42fbeaf5c9117b,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,210657,99,175046,544864,True,20221108CA5697,2022-11-08,CA,22891,Doris,Matsui,Dem,True,22891,51416,2,10732,0.0,Max,Semenenko,Semenenk,GOP,22893,70671,1,13746,0.0,2022-11-09T07:06:32.934Z,False
1669695743,2022-11-28 22:22:23 -0600,8aaaf25800352ec1a9413f105524de1507404453,CA-20221108_Eday80,5,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 7,7,210657,99,175046,544864,True,20221108CA5697,2022-11-08,CA,22891,Doris,Matsui,Dem,True,22891,51416,2,10732,0.0,Max,Semenenko,Semenenk,GOP,22893,70671,1,13746,0.0,2022-11-09T07:06:32.934Z,False
1669768305,2022-11-29 18:31:45 -0600,7b4803d1c7aafff506b4399b19f35704f6b5d3c8,CA-20221108_Eday80,5,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 7,7,210292,99,214547,544864,True,20221108CA5697,2022-11-08,CA,22891,Doris,Matsui,Dem,True,22891,51416,2,10732,0.0,Max,Semenenko,Semenenk,GOP,22893,70671,1,13746,0.0,2022-11-09T07:06:32.934Z,False
1669779083,2022-11-29 21:31:23 -0600,48bc859a3ac6fd84a96b1f17202416c33c85cdae,CA-20221108_Eday80,5,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 7,7,210292,99,214669,544864,True,20221108CA5697,2022-11-08,CA,22891,Doris,Matsui,Dem,True,22891,51416,2,10732,0.0,Max,Semenenko,Semenenk,GOP,22893,70671,1,13746,0.0,2022-11-09T07:06:32.934Z,False
1669814113,2022-11-30 07:15:13 -0600,72f738c04aaeba51000c8a0df4ac636693549467,CA-20221108_Eday80,5,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 7,7,220866,99,214669,544864,True,20221108CA5697,2022-11-08,CA,22891,Doris,Matsui,Dem,True,22891,51416,2,10732,0.0,Max,Semenenko,Semenenk,GOP,22893,70671,1,13746,0.0,2022-11-09T07:06:32.934Z,False
1670249742,2022-12-05 08:15:42 -0600,a57155eb484c12dae7a84df6c161cff1187ba0da,CA-20221108_Eday80,5,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 7,7,220866,99,219997,544864,True,20221108CA5697,2022-11-08,CA,22891,Doris,Matsui,Dem,True,22891,51416,2,10732,0.0,Max,Semenenko,Semenenk,GOP,22893,70671,1,13746,0.0,2022-11-09T07:06:32.934Z,False
1670373088,2022-12-06 18:31:28 -0600,4db060f7197faab9c7bd1372c50c13602f29fd81,CA-20221108_Eday80,5,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 7,7,220866,99,220651,544864,True,20221108CA5697,2022-11-08,CA,22891,Doris,Matsui,Dem,True,22891,51416,2,10732,0.0,Max,Semenenko,Semenenk,GOP,22893,70671,1,13746,0.0,2022-11-09T07:06:32.934Z,False
1671401109,2022-12-18 16:05:09 -0600,fa7ee30ea487e8df28bb2248399d87049bd3dc55,CA-20221108_Eday80,5,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 7,7,220651,100,220651,544864,True,20221108CA5697,2022-11-08,CA,22891,Doris,Matsui,Dem,True,22891,51416,2,10732,,Max,Semenenko,Semenenk,GOP,22893,70671,1,13746,,2022-11-09T07:06:32.934Z,False
