captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.47410.first,candidates.47410.last,candidates.47410.party,candidates.47410.candidateID,candidates.47410.polID,candidates.47410.ballotOrder,candidates.47410.polNum,candidates.47410.electWon,candidates.47411.first,candidates.47411.last,candidates.47411.party,candidates.47411.candidateID,candidates.47411.polID,candidates.47411.ballotOrder,candidates.47411.polNum,candidates.47411.electWon,candidates.47410.winnerDateTime,isCertified
1667964227,2022-11-09 03:23:47 +0000,1cb90b95cdd6c1be23968f2b7d9618a95c5a5ad9,OH-20221108_Eday80,36,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,272627,99,196211,880102,True,20221108OH36027,2022-11-08,OH,Max,Miller,GOP,47410,70139,2,42449,0.0,Matthew,Diemer,Dem,47411,70142,1,42443,0.0,2022-11-09T02:22:55.334Z,
1667966001,2022-11-09 03:53:21 +0000,cee0a612753351ddb30fde2a157613da20f2be01,OH-20221108_Eday80,36,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,251071,99,230941,880102,True,20221108OH36027,2022-11-08,OH,Max,Miller,GOP,47410,70139,2,42449,0.0,Matthew,Diemer,Dem,47411,70142,1,42443,0.0,2022-11-09T02:22:55.334Z,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,OH-20221108_Eday80,36,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,243731,99,235557,880102,True,20221108OH36027,2022-11-08,OH,Max,Miller,GOP,47410,70139,2,42449,0.0,Matthew,Diemer,Dem,47411,70142,1,42443,0.0,2022-11-09T02:22:55.334Z,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,OH-20221108_Eday80,36,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,243731,99,252792,880102,True,20221108OH36027,2022-11-08,OH,Max,Miller,GOP,47410,70139,2,42449,0.0,Matthew,Diemer,Dem,47411,70142,1,42443,0.0,2022-11-09T02:22:55.334Z,
1667968182,2022-11-08 22:29:42 -0600,8e189a9f8e65ddc0a78641bf1d30b4fa1f53a113,OH-20221108_Eday80,36,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,265371,99,256462,880102,True,20221108OH36027,2022-11-08,OH,Max,Miller,GOP,47410,70139,2,42449,0.0,Matthew,Diemer,Dem,47411,70142,1,42443,0.0,2022-11-09T02:22:55.334Z,
1667969018,2022-11-08 22:43:38 -0600,465844bb53a3330849af3b4eca4fced2045c6920,OH-20221108_Eday80,36,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,272380,99,289746,880102,True,20221108OH36027,2022-11-08,OH,Max,Miller,GOP,47410,70139,2,42449,0.0,Matthew,Diemer,Dem,47411,70142,1,42443,0.0,2022-11-09T02:22:55.334Z,
1667969855,2022-11-08 22:57:35 -0600,8c3f41d4804fda622cab89f365a05518b70e5a91,OH-20221108_Eday80,36,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,299196,99,289746,880102,True,20221108OH36027,2022-11-08,OH,Max,Miller,GOP,47410,70139,2,42449,0.0,Matthew,Diemer,Dem,47411,70142,1,42443,0.0,2022-11-09T02:22:55.334Z,
1667971614,2022-11-08 23:26:54 -0600,3e2db293b352d34f57f22cada11d4f92f345178d,OH-20221108_Eday80,36,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,299196,99,290415,880102,True,20221108OH36027,2022-11-08,OH,Max,Miller,GOP,47410,70139,2,42449,0.0,Matthew,Diemer,Dem,47411,70142,1,42443,0.0,2022-11-09T02:22:55.334Z,
1667974899,2022-11-09 00:21:39 -0600,387e9cf2d205ebca879101fc8e33b930b1cbd329,OH-20221108_Eday80,36,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,306450,99,297452,880102,True,20221108OH36027,2022-11-08,OH,Max,Miller,GOP,47410,70139,2,42449,0.0,Matthew,Diemer,Dem,47411,70142,1,42443,0.0,2022-11-09T02:22:55.334Z,
1667975773,2022-11-09 00:36:13 -0600,deab40fdc8485b2c990cf91d96e98447d46f3b20,OH-20221108_Eday80,36,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,306652,99,297452,880102,True,20221108OH36027,2022-11-08,OH,Max,Miller,GOP,47410,70139,2,42449,0.0,Matthew,Diemer,Dem,47411,70142,1,42443,0.0,2022-11-09T02:22:55.334Z,
1668144590,2022-11-10 23:29:50 -0600,da9483b5bbb1fbed0e426fd6b5ea1fa521f8bbfa,OH-20221108_Eday80,36,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,300457,99,297452,880102,True,20221108OH36027,2022-11-08,OH,Max,Miller,GOP,47410,70139,2,42449,0.0,Matthew,Diemer,Dem,47411,70142,1,42443,0.0,2022-11-09T02:22:55.334Z,
1668144633,2022-11-10 23:30:33 -0600,ac8d91b4666376e3237e24aab7d027370f0937e7,OH-20221108_Eday80,36,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,306652,99,297452,880102,True,20221108OH36027,2022-11-08,OH,Max,Miller,GOP,47410,70139,2,42449,0.0,Matthew,Diemer,Dem,47411,70142,1,42443,0.0,2022-11-09T02:22:55.334Z,
1668144677,2022-11-10 23:31:17 -0600,3a8ac2e567abbe0a5ff2b79517b6691479c5408c,OH-20221108_Eday80,36,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,300457,99,297452,880102,True,20221108OH36027,2022-11-08,OH,Max,Miller,GOP,47410,70139,2,42449,0.0,Matthew,Diemer,Dem,47411,70142,1,42443,0.0,2022-11-09T02:22:55.334Z,
1670618680,2022-12-09 14:44:40 -0600,c97fd5ece982eed6efecf13bab017d41cb548799,OH-20221108_Eday80,36,General,G,Tabulation Paused,Called,H,U.S. House,True,District 7,7,303487,100,297452,880102,True,20221108OH36027,2022-11-08,OH,Max,Miller,GOP,47410,70139,2,42449,,Matthew,Diemer,Dem,47411,70142,1,42443,,2022-11-09T02:22:55.334Z,False
