captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.1.colorIndex
1667985093,2022-11-09 03:11:33 -0600,add46abbfc92cef6d2edcd2670f5bac30248fa35,20221108CO6615,live,89.09,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T09:10:20.903Z,220,491,44.81,13883,147263,50.85,13484,142328,49.15,325047,99,289591,1123403,220,437,0.0,1.0
1667985134,2022-11-09 03:12:14 -0600,2c897b0fc200e1893488b5752c5c41a90d4a2217,20221108CO6615,live,89.09,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T09:11:10.027Z,226,491,46.03,13883,147263,50.85,13484,142328,49.15,325047,99,289591,1123403,226,437,0.0,1.0
1667985436,2022-11-09 03:17:16 -0600,3424d47f5341c2a346e8a3799f78a52faeab6c0b,20221108CO6615,live,89.09,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T09:15:06.182Z,226,491,46.03,13883,147263,50.85,13484,142328,49.15,325047,99,289591,1123403,226,437,0.0,1.0
1667985683,2022-11-09 03:21:23 -0600,8d6490b73382f2ed58c3fbdb846897b79d79f217,20221108CO6615,live,89.09,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T09:19:10.539Z,255,491,51.93,13883,147263,50.85,13484,142328,49.15,325047,99,289591,1123403,255,437,0.0,1.0
1667985732,2022-11-09 03:22:12 -0600,3702b24fea3edad701ffe581ae9d29fa7027d761,20221108CO6615,live,89.09,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T09:20:12.284Z,255,491,51.93,13883,147263,50.85,13484,142328,49.15,325047,99,289591,1123403,255,437,0.0,1.0
1667985779,2022-11-09 03:22:59 -0600,af9ba99ad8f2bff9ef334fac2128203d4237fb3b,20221108CO6615,live,89.09,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T09:22:02.524Z,277,491,56.42,13883,147263,50.85,13484,142328,49.15,325047,99,289591,1123403,277,437,0.0,1.0
1667985822,2022-11-09 03:23:42 -0600,fe208075ec8f2013e218507464df245c10479ee1,20221108CO6615,live,89.09,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T09:22:14.586Z,277,491,56.42,13883,147263,50.85,13484,142328,49.15,325047,99,289591,1123403,277,437,0.0,1.0
1667985862,2022-11-09 03:24:22 -0600,c99936830ae024241422f34e194ea28fd47bbfa6,20221108CO6615,live,89.09,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T09:23:25.784Z,295,491,60.08,13883,147263,50.85,13484,142328,49.15,325047,99,289591,1123403,295,437,0.0,1.0
1667985985,2022-11-09 03:26:25 -0600,2d478258f7e72765d03704400226b05aa5dfba31,20221108CO6615,live,89.09,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T09:25:33.559Z,391,491,79.63,13883,147263,50.85,13484,142328,49.15,325047,99,289591,1123403,391,437,0.0,1.0
1667986026,2022-11-09 03:27:06 -0600,e99be915e2896b0e6ab292dfb14f5ee346ab658c,20221108CO6615,live,89.09,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T09:26:13.703Z,391,491,79.63,13883,147263,50.85,13484,142328,49.15,325047,99,289591,1123403,391,437,0.0,1.0
1667986070,2022-11-09 03:27:50 -0600,842d9624fa3e4ff5a6b6d21ac818296b8b09522a,20221108CO6615,live,89.09,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T09:26:42.675Z,391,491,79.63,13883,147263,50.85,13484,142328,49.15,325047,99,289591,1123403,391,437,0.0,1.0
1667986108,2022-11-09 03:28:28 -0600,0d89337504a89a16ce478d64716763f3ed0e0320,20221108CO6615,live,89.09,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T09:27:08.345Z,397,491,80.86,13883,147263,50.85,13484,142328,49.15,325047,99,289591,1123403,397,437,0.0,1.0
1667986351,2022-11-09 03:32:31 -0600,458a623671788240c2b9d6b0c9ceca4f2fef369b,20221108CO6615,live,89.09,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T09:31:19.014Z,397,491,80.86,13883,147263,50.85,13484,142328,49.15,325047,99,289591,1123403,397,437,0.0,1.0
1667986391,2022-11-09 03:33:11 -0600,49eb3b2b658978da8fc8e7a6de93597cdfa13352,20221108CO6615,live,89.13,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T09:32:26.395Z,397,491,80.86,13883,147263,50.85,13484,142328,49.15,324910,99,289591,1123403,397,438,0.0,1.0
1667986470,2022-11-09 03:34:30 -0600,8252d82224313aea9a0d717a99f01f186da092f3,20221108CO6615,live,89.27,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T09:33:29.362Z,397,491,80.86,13883,147263,50.85,13484,142328,49.15,324399,99,289591,1123403,397,438,0.0,1.0
1667986752,2022-11-09 03:39:12 -0600,64c9b2e34cc426d9eb690d684a4c1ca2c713909d,20221108CO6615,live,88.55,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T09:35:50.625Z,397,491,80.86,13883,147263,50.85,13484,142328,49.15,327021,99,289591,1123403,397,435,0.0,1.0
1667986832,2022-11-09 03:40:32 -0600,b373c908906d2030d8c480d824b2d4d247fcda92,20221108CO6615,live,93.29,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T09:39:11.665Z,397,491,80.86,13883,147263,50.85,13484,142328,49.15,310405,99,289591,1123403,397,458,0.0,1.0
1667987685,2022-11-09 03:54:45 -0600,5ac8581414e90c984ffb886be64a0515cb61a92b,20221108CO6615,live,92.53,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T09:53:45.947Z,397,491,80.86,13883,147263,50.85,13484,142328,49.15,312973,99,289591,1123403,397,454,0.0,1.0
1667996758,2022-11-09 06:25:58 -0600,a3aad5a78cf89bbfb450f58ebedf39a84f11028b,20221108CO6615,live,94.37,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T12:25:02.545Z,399,491,81.26,13883,149421,50.59,13484,145946,49.41,312973,99,295367,1123403,399,463,0.0,1.0
1667997196,2022-11-09 06:33:16 -0600,46c7ed4c3d838ce57657c234967b0e5ad6bfed65,20221108CO6615,live,93.43,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T12:32:08.313Z,399,491,81.26,13883,149421,50.59,13484,145946,49.41,316152,99,295367,1123403,399,459,0.0,1.0
1668019053,2022-11-09 12:37:33 -0600,3d3659fd1b5f2c6cf10150dfc5eec7a12ae799ba,20221108CO6615,live,93.06,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T18:35:44.042Z,399,491,81.26,13883,149421,50.59,13484,145946,49.41,317386,99,295367,1123403,399,457,0.0,1.0
1668019177,2022-11-09 12:39:37 -0600,deaa5d54d781708ad5d0340861b7118cafcee3b2,20221108CO6615,live,93.22,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T18:38:39.970Z,399,491,81.26,13883,149421,50.59,13484,145946,49.41,316842,99,295367,1123403,399,458,0.0,1.0
1668019643,2022-11-09 12:47:23 -0600,d7f868b0887104dd86e4682b45b8c8f7558d8507,20221108CO6615,live,93.32,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T18:46:23.253Z,399,491,81.26,13883,149421,50.59,13484,145946,49.41,316510,99,295367,1123403,399,458,0.0,1.0
1668026355,2022-11-09 14:39:15 -0600,74cee3c1afba431e5b7018e9b8ea421024ef496b,20221108CO6615,live,95.1,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T20:38:20.069Z,407,491,82.89,13883,151606,50.37,13484,149405,49.63,316510,99,301011,1123403,407,467,0.0,1.0
1668032542,2022-11-09 16:22:22 -0600,90c92122ca365864031981438f872d89c2843876,20221108CO6615,live,95.82,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T22:21:03.881Z,409,491,83.3,13883,152740,50.36,13484,150535,49.64,316510,99,303275,1123403,409,470,0.0,1.0
1668032585,2022-11-09 16:23:05 -0600,a0565a3a3e4b31f155562a5b172e9f3e7b2ddb30,20221108CO6615,live,95.73,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T22:22:15.617Z,409,491,83.3,13883,152740,50.36,13484,150535,49.64,316796,99,303275,1123403,409,470,0.0,1.0
1668032922,2022-11-09 16:28:42 -0600,a0bbb023b7bf96c05745c6696fb09394f0eab8c6,20221108CO6615,live,95.49,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T22:27:14.998Z,409,491,83.3,13883,152740,50.36,13484,150535,49.64,317597,99,303275,1123403,409,469,0.0,1.0
1668033693,2022-11-09 16:41:33 -0600,f3f529a47f02501cd396f681f3599fc47f0d5f5d,20221108CO6615,live,95.5,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T22:40:33.541Z,409,491,83.3,13883,152740,50.36,13484,150535,49.64,317560,99,303275,1123403,409,469,0.0,1.0
1668033863,2022-11-09 16:44:23 -0600,dec81ac765e6a8a42518a2a0ff038290b4283306,20221108CO6615,live,95.5,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T22:43:07.152Z,409,491,83.3,13883,152740,50.36,13484,150535,49.64,317560,99,303275,1123403,409,469,0.0,1.0
1668034879,2022-11-09 17:01:19 -0600,d5d5b98b6b8c150d2121989683048019be62ec60,20221108CO6615,live,95.92,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T23:00:08.784Z,410,491,83.5,13883,153295,50.33,13484,151299,49.67,317560,99,304594,1123403,410,471,0.0,1.0
1668036277,2022-11-09 17:24:37 -0600,db998f0e5f7d30eaf5da766f9b338f0a02cc9266,20221108CO6615,live,95.81,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T23:21:49.056Z,410,491,83.5,13883,153295,50.33,13484,151299,49.67,317900,99,304594,1123403,410,470,0.0,1.0
1668036319,2022-11-09 17:25:19 -0600,05eaee291c77e5286382d2a154ff9a21fd6bcb93,20221108CO6615,live,96.44,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T23:24:35.011Z,410,491,83.5,13883,153295,50.33,13484,151299,49.67,315845,99,304594,1123403,410,474,0.0,1.0
1668036359,2022-11-09 17:25:59 -0600,f21eff637deb1cdffe90f9f0b6e84944f0b82a86,20221108CO6615,live,97.57,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T23:24:58.548Z,410,491,83.5,13883,154122,50.01,13484,154060,49.99,315845,99,308182,1123403,410,479,0.0,1.0
1668036400,2022-11-09 17:26:40 -0600,1dcc325503883ef5f79017b7d75a0e2b35425dc6,20221108CO6615,live,96.47,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T23:25:27.767Z,410,491,83.5,13883,154122,50.01,13484,154060,49.99,319469,99,308182,1123403,410,474,0.0,1.0
1668039348,2022-11-09 18:15:48 -0600,d55bef125b414f2bbfc5651ffde99f499006af8f,20221108CO6615,live,97.38,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-10T00:14:22.345Z,416,491,84.73,13883,155579,50.01,13484,155506,49.99,319469,99,311085,1123403,416,478,0.0,1.0
1668041764,2022-11-09 18:56:04 -0600,f2ab8030eb8d8a6e2ce21453b2ff34212243e727,20221108CO6615,live,97.8,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-10T00:54:48.555Z,416,491,84.73,13883,155579,50.01,13484,155506,49.99,318089,99,311085,1123403,416,480,0.0,1.0
1668049216,2022-11-09 21:00:16 -0600,1b3bc7237ef5061d214de445eef527ec0bd882ab,20221108CO6615,live,98.53,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-10T02:59:14.615Z,421,491,85.74,13883,156746,50.01,13484,156682,49.99,318089,99,313428,1123403,421,484,0.0,1.0
1668094118,2022-11-10 09:28:38 -0600,e1370bca3adc7f48299ad8e714f525c15c280f8f,20221108CO6615,live,97.81,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-10T15:27:46.779Z,421,491,85.74,13883,156746,50.01,13484,156682,49.99,320456,99,313428,1123403,421,480,0.0,1.0
1668099471,2022-11-10 10:57:51 -0600,46d370c91b1554bc859822c7e566f7f27b3080e2,20221108CO6615,live,97.82,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-10T16:56:56.490Z,421,491,85.74,13883,156746,50.01,13484,156682,49.99,320413,99,313428,1123403,421,480,0.0,1.0
1668099513,2022-11-10 10:58:33 -0600,80c90d48cd7c8071c247c9767e8ba97f58b30459,20221108CO6615,live,97.82,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-10T16:57:21.129Z,421,491,85.74,13883,156746,50.01,13484,156682,49.99,320400,99,313428,1123403,421,480,0.0,1.0
1668101285,2022-11-10 11:28:05 -0600,b5aa4616915dc12c22a4476c18ae2d573c906464,20221108CO6615,live,98.35,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-10T17:26:52.216Z,425,491,86.56,13484,157743,50.06,13883,157357,49.94,320400,99,315100,1123403,425,483,1.0,0.0
1668104363,2022-11-10 12:19:23 -0600,f7802601ceefcf7b5d19a205f5c0427012ef4eac,20221108CO6615,live,98.31,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-10T18:17:43.532Z,425,491,86.56,13484,157743,50.06,13883,157357,49.94,320513,99,315100,1123403,425,483,1.0,0.0
1668104530,2022-11-10 12:22:10 -0600,f46497ab4d7d548b428d9ed115520e854f0886bb,20221108CO6615,live,98.34,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-10T18:20:27.816Z,425,491,86.56,13484,157805,50.07,13883,157372,49.93,320513,99,315177,1123403,425,483,1.0,0.0
1668106405,2022-11-10 12:53:25 -0600,d7e5a0f26b145ef68aec857ca080b586a1cce8bd,20221108CO6615,live,98.3,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-10T18:52:17.356Z,425,491,86.56,13484,157805,50.07,13883,157372,49.93,320633,99,315177,1123403,425,483,1.0,0.0
1668106620,2022-11-10 12:57:00 -0600,5b8b3effd2684e8ba3ef22a553570ca53b18de34,20221108CO6615,live,98.27,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-10T18:55:18.302Z,425,491,86.56,13484,157805,50.07,13883,157372,49.93,320712,99,315177,1123403,425,483,1.0,0.0
1668107965,2022-11-10 13:19:25 -0600,665b086616b86d4d9348de70e940bf53585e9da0,20221108CO6615,live,98.77,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-10T19:18:15.980Z,425,491,86.56,13484,157805,50.07,13883,157372,49.93,319088,99,315177,1123403,425,485,1.0,0.0
1668108007,2022-11-10 13:20:07 -0600,fe1a169efcb613409c725968f7c30b63cea975ee,20221108CO6615,live,96.98,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-10T19:18:55.649Z,425,491,86.56,13484,157805,50.07,13883,157372,49.93,324978,99,315177,1123403,425,476,1.0,0.0
1668111897,2022-11-10 14:24:57 -0600,0ec1194ac061cf11640cb955257c3c101592a2c1,20221108CO6615,live,97.63,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-10T20:24:11.022Z,429,491,87.37,13484,159029,50.13,13883,158235,49.87,324978,99,317264,1123403,429,479,1.0,0.0
1668117531,2022-11-10 15:58:51 -0600,1c08e93cde0f04dbf6224a108c01d78c31da0499,20221108CO6615,live,97.63,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-10T21:57:23.462Z,429,491,87.37,13484,159029,50.13,13883,158235,49.87,324978,99,317264,1123403,429,479,1.0,0.0
1668124690,2022-11-10 17:58:10 -0600,9c765b49f8c66153097719ed3f31367c8822f316,20221108CO6615,live,98.36,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-10T23:56:53.159Z,433,491,88.19,13484,160432,50.19,13883,159203,49.81,324978,99,319635,1123403,433,483,1.0,0.0
1668129604,2022-11-10 19:20:04 -0600,d9049aa3a06a8ed6c025225e96b653902a675eb6,20221108CO6615,live,98.4,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-11T01:19:10.250Z,433,491,88.19,13484,160451,50.18,13883,159315,49.82,324978,99,319766,1123403,433,483,1.0,0.0
1668130485,2022-11-10 19:34:45 -0600,f23c52e639331e28968cf8a5b9fbec027e7966ed,20221108CO6615,live,98.25,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-11T01:32:46.467Z,433,491,88.19,13484,160451,50.18,13883,159315,49.82,325456,99,319766,1123403,433,482,1.0,0.0
1668130611,2022-11-10 19:36:51 -0600,3895c6b1c0dcbe91ba2cc96b1beace125bc4e57f,20221108CO6615,live,98.25,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-11T01:35:37.368Z,433,491,88.19,13484,160451,50.18,13883,159315,49.82,325456,99,319766,1123403,433,482,1.0,0.0
1668130703,2022-11-10 19:38:23 -0600,e189a9641517e0817cdd6abbee39c55cd8c1c00a,20221108CO6615,live,98.25,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-11T01:37:29.139Z,433,491,88.19,13484,160451,50.18,13883,159315,49.82,325456,99,319766,1123403,433,482,1.0,0.0
1668130788,2022-11-10 19:39:48 -0600,a202e8e88f30436d1903b62d09c51eda366d031e,20221108CO6615,live,98.25,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-11T01:38:31.389Z,433,491,88.19,13484,160451,50.18,13883,159315,49.82,325456,99,319766,1123403,433,482,1.0,0.0
1668141601,2022-11-10 22:40:01 -0600,2bb39204055369c266225e6c33baa07cc98cbf33,20221108CO6615,live,99.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-11T04:39:16.972Z,439,491,89.41,13484,162040,50.17,13883,160918,49.83,325456,99,322958,1123403,439,486,1.0,0.0
1668180205,2022-11-11 09:23:25 -0600,b1529be64c6f19c91c93998be36b97b99c123eb4,20221108CO6615,live,98.78,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-11T15:22:15.465Z,439,491,89.41,13484,162040,50.17,13883,160918,49.83,326948,99,322958,1123403,439,485,1.0,0.0
1668180985,2022-11-11 09:36:25 -0600,556b963f537fcfd5a520fecfa9ae4954e3826ae3,20221108CO6615,live,98.78,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-11T15:34:57.128Z,439,491,89.41,13484,162040,50.17,13883,160918,49.83,326948,99,322958,1123403,439,485,1.0,0.0
1668181818,2022-11-11 09:50:18 -0600,27f076226f992daceeaa13e49082bb343988f0e8,20221108CO6615,live,98.9,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-11T15:49:07.789Z,439,491,89.41,13484,162040,50.17,13883,160918,49.83,326536,99,322958,1123403,439,486,1.0,0.0
1668186851,2022-11-11 11:14:11 -0600,8fe17913c6bce7d18b97882a0b14ac2473fcac79,20221108CO6615,live,98.88,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-11T17:13:18.989Z,439,491,89.41,13484,162040,50.17,13883,160918,49.83,326614,99,322958,1123403,439,486,1.0,0.0
1668186892,2022-11-11 11:14:52 -0600,ff829eca2f5e7ddaa3a51edf7e4eaa3976e6118f,20221108CO6615,live,98.88,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-11T17:13:28.351Z,439,491,89.41,13484,162040,50.17,13883,160918,49.83,326614,99,322958,1123403,439,486,1.0,0.0
1668201352,2022-11-11 15:15:52 -0600,f42e50fcc5c3f1f9126f99029ba2238ddc60bad2,20221108CO6615,live,98.88,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-11T21:14:46.354Z,439,491,89.41,13484,162040,50.17,13883,160918,49.83,326614,99,322958,1123403,439,486,1.0,0.0
1668201684,2022-11-11 15:21:24 -0600,042da8f4d2f96d2af730f4fee53703580ceebc8c,20221108CO6615,live,98.9,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-11T21:20:32.581Z,439,491,89.41,13484,162040,50.17,13883,160918,49.83,326535,99,322958,1123403,439,486,1.0,0.0
1668202352,2022-11-11 15:32:32 -0600,cd071f38a8b05a76eeb7c5a33089590be6def3fa,20221108CO6615,live,98.92,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-11T21:31:11.811Z,439,491,89.41,13484,162040,50.17,13883,160918,49.83,326496,99,322958,1123403,439,486,1.0,0.0
1668202560,2022-11-11 15:36:00 -0600,23f67578947d3310937f36cd6a3b89d5fb768ae9,20221108CO6615,live,98.95,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-11T21:34:41.107Z,439,491,89.41,13484,162040,50.17,13883,160918,49.83,326398,99,322958,1123403,439,486,1.0,0.0
1668204774,2022-11-11 16:12:54 -0600,b27c7b796c03f31dfa48b06c8862f8348e36a8f5,20221108CO6615,live,98.95,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-11T22:11:27.882Z,439,491,89.41,13484,162040,50.17,13883,160918,49.83,326398,99,322958,1123403,439,486,1.0,0.0
1668382703,2022-11-13 17:38:23 -0600,d9671e9056b89d826acb869cca1b7b6ba38aec1d,20221108CO6615,live,98.87,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-13T23:37:51.725Z,485,491,98.78,13484,162040,50.17,13883,160918,49.83,326640,99,322958,1123403,439,485,1.0,0.0
1668448957,2022-11-14 12:02:37 -0600,047ef741507df630e21aab103e2f3b461a191f15,20221108CO6615,live,98.87,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-14T18:02:14.148Z,485,491,98.78,13484,162040,50.17,13883,160918,49.83,326640,99,322958,1123403,439,485,1.0,0.0
1668456939,2022-11-14 14:15:39 -0600,e8876f381dabacd8b553b1e29ebb67c9fb900796,20221108CO6615,live,98.87,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-14T20:15:10.268Z,485,491,98.78,13484,162040,50.17,13883,160918,49.83,326640,99,322958,1123403,439,485,1.0,0.0
1668456945,2022-11-14 14:15:45 -0600,e8cd403cbe7c7d46451342ad628bd436b42ee3ee,20221108CO6615,live,98.87,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-14T20:15:28.227Z,485,491,98.78,13484,162040,50.17,13883,160918,49.83,326640,99,322958,1123403,439,485,1.0,0.0
1668456957,2022-11-14 14:15:57 -0600,6d3080f086e985fe6bac7130c73e899acce35d11,20221108CO6615,live,98.87,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-14T20:15:32.265Z,485,491,98.78,13484,162040,50.17,13883,160918,49.83,326640,99,322958,1123403,439,485,1.0,0.0
1668456970,2022-11-14 14:16:10 -0600,e2ea5648423a11c72414fa710f2b3c4525eda7b5,20221108CO6615,live,98.87,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-14T20:15:42.561Z,485,491,98.78,13484,162040,50.17,13883,160918,49.83,326640,99,322958,1123403,439,485,1.0,0.0
1668457164,2022-11-14 14:19:24 -0600,3cd2671ebb6e2c9c5bd386c4cd9e5b84b9ecf09a,20221108CO6615,live,98.95,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-14T20:18:55.826Z,486,491,98.98,13484,162040,50.17,13883,160918,49.83,326398,99,322958,1123403,439,486,1.0,0.0
1668457376,2022-11-14 14:22:56 -0600,c8d977354e237591d1b673fcae71d3706dd342cd,20221108CO6615,live,98.97,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-14T20:20:55.290Z,486,491,98.98,13484,162040,50.17,13883,160918,49.83,326317,99,322958,1123403,439,486,1.0,0.0
1668529606,2022-11-15 10:26:46 -0600,efaf037377b14b624858d88a3f0f1945627f28f4,20221108CO6615,live,98.97,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-15T16:26:29.485Z,486,491,98.98,13484,162040,50.17,13883,160918,49.83,326321,99,322958,1123403,439,486,1.0,0.0
1668529815,2022-11-15 10:30:15 -0600,5c6099d0a395f4dc4982f4ba33879c5b8fc2182a,20221108CO6615,live,98.98,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-15T16:29:55.790Z,486,491,98.98,13484,162040,50.17,13883,160918,49.83,326290,99,322958,1123403,439,486,1.0,0.0
1668529971,2022-11-15 10:32:51 -0600,b9317828eadd1228923c140c2ae7e0eed2997660,20221108CO6615,live,98.97,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-15T16:32:31.392Z,486,491,98.98,13484,162040,50.17,13883,160918,49.83,326308,99,322958,1123403,439,486,1.0,0.0
1668530568,2022-11-15 10:42:48 -0600,cdc9e40ffd1eee8ccf91c2f80e776fd12452a8d7,20221108CO6615,live,98.93,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-15T16:39:29.840Z,486,491,98.98,13484,162040,50.17,13883,160918,49.83,326467,99,322958,1123403,439,486,1.0,0.0
1668531080,2022-11-15 10:51:20 -0600,bf6d5889e658436b2ba03d3b3cf1b39d2e1f6a1e,20221108CO6615,live,98.93,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-15T16:50:51.725Z,486,491,98.98,13484,162040,50.17,13883,160918,49.83,326467,99,322958,1123403,439,486,1.0,0.0
1668531093,2022-11-15 10:51:33 -0600,e229b1db15df791e2dae8fde3a8c66ab66fec09b,20221108CO6615,live,98.92,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-15T16:51:15.408Z,486,491,98.98,13484,162040,50.17,13883,160918,49.83,326490,99,322958,1123403,439,486,1.0,0.0
1668531841,2022-11-15 11:04:01 -0600,2f41ea265a0aa2765e6dd4710038ac997492d6cf,20221108CO6615,live,98.93,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-15T17:03:46.748Z,486,491,98.98,13484,162040,50.17,13883,160918,49.83,326453,99,322958,1123403,439,486,1.0,0.0
1668532171,2022-11-15 11:09:31 -0600,04d889647fb0b8f8ee27602ecb5c52d46ace50b3,20221108CO6615,live,98.9,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-15T17:09:10.492Z,486,491,98.98,13484,162040,50.17,13883,160918,49.83,326542,99,322958,1123403,439,486,1.0,0.0
1668532551,2022-11-15 11:15:51 -0600,f05a223203acd7b08c5a7babbaa90fc6f55f043b,20221108CO6615,live,98.9,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-15T17:13:36.598Z,486,491,98.98,13484,162040,50.17,13883,160918,49.83,326564,99,322958,1123403,439,486,1.0,0.0
