captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.13484.first,candidates.13484.last,candidates.13484.incumbent,candidates.13484.party,candidates.13484.candidateID,candidates.13484.ballotOrder,candidates.13484.polID,candidates.13484.polNum,candidates.13484.electWon,candidates.13883.first,candidates.13883.last,candidates.13883.party,candidates.13883.candidateID,candidates.13883.ballotOrder,candidates.13883.polID,candidates.13883.polNum,candidates.13883.electWon,isCertified,candidates.13484.winnerDateTime
1668448957,2022-11-14 12:02:37 -0600,047ef741507df630e21aab103e2f3b461a191f15,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,326640,99,322958,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,,
1668529606,2022-11-15 10:26:46 -0600,efaf037377b14b624858d88a3f0f1945627f28f4,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,326317,99,322958,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,,
1668529815,2022-11-15 10:30:15 -0600,5c6099d0a395f4dc4982f4ba33879c5b8fc2182a,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,326321,99,322958,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,,
1668531080,2022-11-15 10:51:20 -0600,bf6d5889e658436b2ba03d3b3cf1b39d2e1f6a1e,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,326308,99,322958,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,,
1668531841,2022-11-15 11:04:01 -0600,2f41ea265a0aa2765e6dd4710038ac997492d6cf,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,326490,99,322958,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,,
1668532171,2022-11-15 11:09:31 -0600,04d889647fb0b8f8ee27602ecb5c52d46ace50b3,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,326542,99,322958,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,,
1668533148,2022-11-15 11:25:48 -0600,655254ee728b7cfb0258cda651d7f6d46ce10355,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,326729,99,322958,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,,
1668534040,2022-11-15 11:40:40 -0600,335ffd0899c4df99bfc855a03c16adb42e0eaebf,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,326968,99,322958,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,,
1668534917,2022-11-15 11:55:17 -0600,fea2645fac14d7d7321a86dbcb5a614197bc5d9d,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,326969,99,322958,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,,
1668537077,2022-11-15 12:31:17 -0600,e1855643d6c45d5ed5919fd06ce04d54d6f4e960,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,327074,99,322958,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,,
1668537488,2022-11-15 12:38:08 -0600,fc557303e730ba851281109fce39a3a092af3957,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,327115,99,322958,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,,
1668538495,2022-11-15 12:54:55 -0600,9957a03f80fcc2a1fa1ffeb74a5aa5b2e4823e3a,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,327447,99,322958,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,,
1668703125,2022-11-17 10:38:45 -0600,afc015916a3f5a8eec19a44864602dcec84c8def,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,327500,99,322958,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,,
1668703434,2022-11-17 10:43:54 -0600,5eec6c55fb3a1ef68574464fd6527a3cab580640,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,327500,99,322984,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,,
1668704304,2022-11-17 10:58:24 -0600,a5a875c38dc36b142dfca4e4e84fcead00ee1fe3,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,327523,99,323053,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,,
1668707680,2022-11-17 11:54:40 -0600,c4e79c6f0b3a8fee5f3b4a32633ab70c08d0c56e,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,327538,99,323188,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,,
1668709074,2022-11-17 12:17:54 -0600,669f6425d9b6ab3bb24b8fc84067325cb8c79ca9,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,327549,99,323188,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,,
1668710437,2022-11-17 12:40:37 -0600,c99caadf48c5406ad541fde68f655d67b780ffed,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,327549,99,323253,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,,
1668713517,2022-11-17 13:31:57 -0600,a86a579fd5d0b36bb7c9a2df7faf5e9d1e14b1d1,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,327549,99,323288,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,,
1668715258,2022-11-17 14:00:58 -0600,e5a53b8e9dd5328e4da9aeb88a1485542248cd8c,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,327580,99,323319,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,,
1668716492,2022-11-17 14:21:32 -0600,fcfc5b0329033c8c7229b094ba471650c1418498,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,327581,99,323381,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,,
1668716893,2022-11-17 14:28:13 -0600,f0a6d48c5e8f256ab85a50fc72fe24bd5e4f70a2,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,327581,99,323393,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,,
1668717602,2022-11-17 14:40:02 -0600,76a2b27f272e48704878d9863a86e700e1d83396,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,327582,99,323393,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,,
1668718828,2022-11-17 15:00:28 -0600,d9f43950bb4ee3854c2da7e146d80452638a5277,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,327592,99,323442,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,,
1668719583,2022-11-17 15:13:03 -0600,c5cae0362d2b659c1e69c3be03590efdb0236f04,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,327592,99,324346,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,,
1668720409,2022-11-17 15:26:49 -0600,47f3c57386a3ad549eee5238a89506a5e4c608e7,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,327844,99,324729,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,,
1668721432,2022-11-17 15:43:52 -0600,c3fe70ba5f75df1f52fac66efbe18a25d36c9368,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,327653,99,324877,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,,
1668722790,2022-11-17 16:06:30 -0600,57681d177cd65152909c65567a9897076548bd8a,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,327609,99,325908,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,,
1668723262,2022-11-17 16:14:22 -0600,b1dbf762038ec12d9ffc194b2f39626f356f5d72,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,327609,99,326073,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,,
1668724781,2022-11-17 16:39:41 -0600,ffcd9f09a0ab12fb93bb1a19a9cd2b3cd7d87bf7,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,327478,99,326073,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,,
1668725583,2022-11-17 16:53:03 -0600,96c9a5e30cde69c0a7edc649409d78d164c8d84f,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,327478,99,326847,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,,
1668726511,2022-11-17 17:08:31 -0600,e26ccd78a6bb4833a028629c9d613140e0955628,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,327189,99,326847,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,,
1668726665,2022-11-17 17:11:05 -0600,021d6c46abc8f05b23b9b9db17190eabcffde415,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,327189,99,326848,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,,
1668729109,2022-11-17 17:51:49 -0600,de817ddf0e43eb73d17b78059494db6873336dc1,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,327190,99,326848,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,,
1668729272,2022-11-17 17:54:32 -0600,47cd79f1ce0c2f39d5dbb83c49962f23af267861,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,327190,99,326915,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,,
1668731739,2022-11-17 18:35:39 -0600,588bc73a225f2cd3ebd21faf159967f810e12372,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,327195,99,326915,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,,
1668734321,2022-11-17 19:18:41 -0600,30c0f6694a65ceb8bd2ec1e63f352bc970058c85,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,327050,99,326931,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,,
1668735482,2022-11-17 19:38:02 -0600,77beaf68b47337ff5cc159f8d4de02715a265d07,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,327120,99,326931,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,,
1668736099,2022-11-17 19:48:19 -0600,40691fc43e47328cf8ec646f90c4b368c388e47d,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,327197,99,326965,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,,
1668736959,2022-11-17 20:02:39 -0600,ecf98293df08a006b1c5461a00d916a850b45fce,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,327139,99,326965,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,,
1668742103,2022-11-17 21:28:23 -0600,2c1f22e6a330f66ae703017573a860ad26d16dd8,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Close to Call,H,U.S. House,True,District 3,3,327139,99,326965,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,,
1668799102,2022-11-18 13:18:22 -0600,f15c6bf0ca56e078d62a86f70c67477c4353de46,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Close to Call,H,U.S. House,True,District 3,3,327139,99,327110,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,,
1669162941,2022-11-22 18:22:21 -0600,bcb8b62ba55c4290ff45003b275c2416c798dcb1,CO-20221108_Eday80,6,General,G,Gathering Certified Results,Too Close to Call,H,U.S. House,True,District 3,3,327137,99,327110,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,False,
1669913684,2022-12-01 10:54:44 -0600,84cba84d2bc905ba172146861cba823211e53286,CO-20221108_Eday80,6,General,G,Gathering Certified Results,Too Close to Call,H,U.S. House,True,District 3,3,327137,99,327134,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,False,
1670266955,2022-12-05 13:02:35 -0600,b3b0f300396379ca42c37d2aa75674ffbcdedb7b,CO-20221108_Eday80,6,General,G,Gathering Certified Results,Too Close to Call,H,U.S. House,True,District 3,3,327165,99,327134,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,0.0,Adam,Frisch,Dem,13883,1,70791,9638,0.0,False,
1670446374,2022-12-07 14:52:54 -0600,bdb08b8b344face47c5521b83935d0bde2af3875,CO-20221108_Eday80,6,General,G,Gathering Certified Results,Too Close to Call,H,U.S. House,True,District 3,3,327165,99,327134,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,,Adam,Frisch,Dem,13883,1,70791,9638,,False,
1670539749,2022-12-08 16:49:09 -0600,255a5dd77edaa27365f52fb9b74c47a2bedb6251,CO-20221108_Eday80,6,General,G,Gathering Certified Results,Too Close to Call,H,U.S. House,True,District 3,3,327165,99,327130,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,,Adam,Frisch,Dem,13883,1,70791,9638,,False,
1670889978,2022-12-12 18:06:18 -0600,400747b657ab161f0ec65912ab64c042eeed3b81,CO-20221108_Eday80,6,General,G,Gathering Certified Results,Too Close to Call,H,U.S. House,True,District 3,3,327165,99,327132,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,,Adam,Frisch,Dem,13883,1,70791,9638,,False,
1670941058,2022-12-13 08:17:38 -0600,a8947239224107aa4559e24e1c917747f3fa6f92,CO-20221108_Eday80,6,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 3,3,327165,99,327132,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,,Adam,Frisch,Dem,13883,1,70791,9638,,False,2022-12-13T14:16:23.914Z
1670948187,2022-12-13 10:16:27 -0600,481287893dc05a54652723911f5538c9acd7191d,CO-20221108_Eday80,6,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 3,3,327132,100,327132,1123403,True,20221108CO6615,2022-11-08,CO,13484,Lauren,Boebert,True,GOP,13484,2,68897,9444,,Adam,Frisch,Dem,13883,1,70791,9638,,False,2022-12-13T14:16:23.914Z
