captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.27369.first,candidates.27369.last,candidates.27369.incumbent,candidates.27369.party,candidates.27369.candidateID,candidates.27369.ballotOrder,candidates.27369.polID,candidates.27369.polNum,candidates.27369.electWon,candidates.28415.first,candidates.28415.last,candidates.28415.party,candidates.28415.candidateID,candidates.28415.ballotOrder,candidates.28415.polID,candidates.28415.polNum,candidates.28415.electWon,candidates.28637.first,candidates.28637.last,candidates.28637.abbrv,candidates.28637.party,candidates.28637.candidateID,candidates.28637.ballotOrder,candidates.28637.polID,candidates.28637.polNum,candidates.28637.electWon,candidates.27369.winnerDateTime,isCertified
1667976954,2022-11-09 00:55:54 -0600,b26423d65e9f21df9fee7b50d1d50f05b43eb8df,WI-20221108_Eday80,50,General,G,Active Tabulation,Too Early to Call,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2800000,99,2609205,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,,
1667977035,2022-11-09 00:57:15 -0600,89983779edad63b3a09a72677c82618581111910,WI-20221108_Eday80,50,General,G,Active Tabulation,Too Early to Call,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2800000,99,2610584,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,,
1667977118,2022-11-09 00:58:38 -0600,166d3636d4ad2b271b1961e941eeb74972fe2b9a,WI-20221108_Eday80,50,General,G,Active Tabulation,Too Early to Call,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2800000,99,2609205,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,,
1667977204,2022-11-09 01:00:04 -0600,dac000c6cb8d5ec813c750db85e9cfb1bed2692e,WI-20221108_Eday80,50,General,G,Active Tabulation,Too Early to Call,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2800000,99,2610584,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,,
1667977327,2022-11-09 01:02:07 -0600,384f6f6bf04bdb7a89e98ac973406bc3b1a77127,WI-20221108_Eday80,50,General,G,Active Tabulation,Too Early to Call,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2800000,99,2609205,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,,
1667977366,2022-11-09 01:02:46 -0600,6e493bcb007f5684865247793748844d302980c2,WI-20221108_Eday80,50,General,G,Active Tabulation,Too Early to Call,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2800000,99,2610584,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,,
1667977407,2022-11-09 01:03:27 -0600,7832f401c0de267d87674c9a4024307e1f8adb65,WI-20221108_Eday80,50,General,G,Active Tabulation,Too Early to Call,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2800000,99,2609205,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,,
1667977490,2022-11-09 01:04:50 -0600,73af89bd198396be18bf17786481f7c1aff2cd2b,WI-20221108_Eday80,50,General,G,Active Tabulation,Too Early to Call,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2800000,99,2610584,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,,
1667977812,2022-11-09 01:10:12 -0600,f6003f8f022049fc0501c9f6d634893d3cdbfc16,WI-20221108_Eday80,50,General,G,Active Tabulation,Too Early to Call,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2800000,99,2611135,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,,
1667978582,2022-11-09 01:23:02 -0600,6fbbff39de224458e6936cb861e2ada647e487bb,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2800000,99,2611135,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,2022-11-09T07:12:47.370Z,
1667978624,2022-11-09 01:23:44 -0600,97e704602754dedf1a218b99d26e3136f940ebe6,WI-20221108_Eday80,50,General,G,Active Tabulation,Too Early to Call,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2800000,99,2611135,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,,
1667978664,2022-11-09 01:24:24 -0600,73bce36c5ea8401647e246b61818fdde84855229,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2800000,99,2611135,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,2022-11-09T07:12:47.370Z,
1667979271,2022-11-09 01:34:31 -0600,36151de64a934e0a3464c1509e2a12dbafec30ba,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2800000,99,2612135,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,2022-11-09T07:12:47.370Z,
1667981041,2022-11-09 02:04:01 -0600,e47a3217a92034f7bbd19a4f4649ae3750139aaf,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2675329,99,2612140,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,2022-11-09T07:12:47.370Z,
1667981082,2022-11-09 02:04:42 -0600,e386ffb902f462119970711a103fe3a1f4b2f70c,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2800000,99,2612135,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,2022-11-09T07:12:47.370Z,
1667981123,2022-11-09 02:05:23 -0600,cab57d2c03fab6367d8f4209c67e475f346b5a09,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2675329,99,2612140,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,2022-11-09T07:12:47.370Z,
1667981845,2022-11-09 02:17:25 -0600,7e68193d40ccd008289f64ac07d8a8176d00c571,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2675329,99,2614477,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,2022-11-09T07:12:47.370Z,
1667982715,2022-11-09 02:31:55 -0600,adeb1bd568c98eed36a0f10c8c3df06cf197a331,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2675329,99,2618310,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,2022-11-09T07:12:47.370Z,
1667982794,2022-11-09 02:33:14 -0600,5fd5c7ba16ff99125ec4f08d3bb44215d222c35a,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2675329,99,2619958,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,2022-11-09T07:12:47.370Z,
1667982876,2022-11-09 02:34:36 -0600,f1dcf8490c2a8ff76c7720ff88b0d3bca82564fc,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2675329,99,2618310,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,2022-11-09T07:12:47.370Z,
1667982953,2022-11-09 02:35:53 -0600,13d6d4b4c5dace7f7aa45ed141b768f0bd488e4b,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2675329,99,2619958,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,2022-11-09T07:12:47.370Z,
1667983110,2022-11-09 02:38:30 -0600,9ea3a1f7d9d605b7e87dd04e8c7cd126ffd51139,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2675329,99,2618310,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,2022-11-09T07:12:47.370Z,
1667983190,2022-11-09 02:39:50 -0600,33d66fac29e7b6dbaed9d0c4d2c158e412e07a74,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2675329,99,2619958,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,2022-11-09T07:12:47.370Z,
1667983307,2022-11-09 02:41:47 -0600,10b135d24ef33cdc6e9f28343867411c438e4192,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2675329,99,2618310,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,2022-11-09T07:12:47.370Z,
1667983429,2022-11-09 02:43:49 -0600,91ad4bfbba7a9cd52231076db531ea20d83a9660,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2675329,99,2619958,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,2022-11-09T07:12:47.370Z,
1667983471,2022-11-09 02:44:31 -0600,70d36d9850461d49fa32ba3e867341f797936529,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2675329,99,2623838,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,2022-11-09T07:12:47.370Z,
1667983512,2022-11-09 02:45:12 -0600,175271d8577199d4150c4f5fc64eebde1e74dda9,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2675329,99,2619958,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,2022-11-09T07:12:47.370Z,
1667983553,2022-11-09 02:45:53 -0600,c63600d3f3c0c1ad8d91025412d32752158fb3d0,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2675329,99,2623838,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,2022-11-09T07:12:47.370Z,
1667985336,2022-11-09 03:15:36 -0600,e680c144e30a7078448ff3666071965db0334e66,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2675329,99,2635367,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,2022-11-09T07:12:47.370Z,
1667992678,2022-11-09 05:17:58 -0600,03c7d0dd2721b79b8166e0d8c139c76d6d5d8860,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2675329,99,2639177,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,2022-11-09T07:12:47.370Z,
1667999680,2022-11-09 07:14:40 -0600,b2dfa5053f20cad526376916cba2c12a4fecc0cc,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2675329,99,2648175,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,2022-11-09T07:12:47.370Z,
1668015444,2022-11-09 11:37:24 -0600,f4b4b6d878d26e865113e0655fad6fc713e2fdcb,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2675329,99,2648375,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,2022-11-09T07:12:47.370Z,
1668017165,2022-11-09 12:06:05 -0600,082aa88b5912cef98698929006425a7c1aa446a4,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2675329,99,2648455,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,2022-11-09T07:12:47.370Z,
1668022234,2022-11-09 13:30:34 -0600,bc5edd902fbe42b692624b6cc02f7422c5c8c56c,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2675329,99,2648457,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,2022-11-09T07:12:47.370Z,
1668022521,2022-11-09 13:35:21 -0600,13ad5df8b98f0a441a40b54eb36fec2ebe94769f,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2675329,99,2648455,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,2022-11-09T07:12:47.370Z,
1668022564,2022-11-09 13:36:04 -0600,ff3ddf88745ad0a757caf0046d418a0bf15d692c,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2675329,99,2648457,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,2022-11-09T07:12:47.370Z,
1668022768,2022-11-09 13:39:28 -0600,f877830a9010d759c08dfa188cf5ce3dc296dc26,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2675329,99,2648455,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,2022-11-09T07:12:47.370Z,
1668022810,2022-11-09 13:40:10 -0600,bbac424ed10ffdddc4bbd6f0891c8167a885dae7,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2675329,99,2648457,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,2022-11-09T07:12:47.370Z,
1668024611,2022-11-09 14:10:11 -0600,55625e65c0c389ad7fcce801ce3345c08242089c,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2675209,99,2648457,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,2022-11-09T07:12:47.370Z,
1668096855,2022-11-10 10:14:15 -0600,a11ecf66559bdd482152580cad1b8c862088b0e2,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2675209,99,2648458,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,2022-11-09T07:12:47.370Z,
1668105072,2022-11-10 12:31:12 -0600,504189d93f00f0e2f64a7f0a82c43ff4d037463a,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2675209,99,2653799,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,2022-11-09T07:12:47.370Z,
1668109990,2022-11-10 13:53:10 -0600,e5f668415f9d55a90f0bc361d0a5c2150bc88ce7,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2675209,99,2653800,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,2022-11-09T07:12:47.370Z,
1668112985,2022-11-10 14:43:05 -0600,23c6a0c52c65a91d4a0e47caa9cfa19673237fd6,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2675209,99,2653820,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,2022-11-09T07:12:47.370Z,
1668196960,2022-11-11 14:02:40 -0600,c9666f1cb67be1fa7085fcb4f9fae4538d11a417,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2675209,99,2653852,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,2022-11-09T07:12:47.370Z,
1668278843,2022-11-12 12:47:23 -0600,c97e9119aef840398327d6de17da6201fe76bd0c,WI-20221108_Eday80,50,General,G,Tabulation Paused,Called,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2675209,99,2653852,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,2022-11-09T07:12:47.370Z,
1668442253,2022-11-14 10:10:53 -0600,babbeba3b2fe9a98e040240403828f50bdc86a39,WI-20221108_Eday80,50,General,G,Tabulation Paused,Called,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2675209,99,2653854,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,2022-11-09T07:12:47.370Z,
1668447480,2022-11-14 11:38:00 -0600,d12136a5d1f8a57b1c54bba53818204651e8b72b,WI-20221108_Eday80,50,General,G,Tabulation Paused,Called,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2675209,99,2653855,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,2022-11-09T07:12:47.370Z,
1669157107,2022-11-22 16:45:07 -0600,21d14ee1c4f30240e91b23ca078a814d3f07f366,WI-20221108_Eday80,50,General,G,Tabulation Paused,Called,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2675209,99,2653855,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,2022-11-09T07:12:47.370Z,False
1669157272,2022-11-22 16:47:52 -0600,a3536d79fe403d1cec2ab3bde10aa18ca36eda23,WI-20221108_Eday80,50,General,G,Gathering Certified Results,Called,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2675209,99,2653855,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,2022-11-09T07:12:47.370Z,False
1669159346,2022-11-22 17:22:26 -0600,17a151cbdfb39825633aa06d8f91ab51b8d2da61,WI-20221108_Eday80,50,General,G,Gathering Certified Results,Called,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2675209,99,2653974,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,2022-11-09T07:12:47.370Z,False
1669160995,2022-11-22 17:49:55 -0600,a22a5394f39608a229b78081b023a1e9db9b5c1e,WI-20221108_Eday80,50,General,G,Gathering Certified Results,Called,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2675209,99,2653983,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,2022-11-09T07:12:47.370Z,False
1669161948,2022-11-22 18:05:48 -0600,37c6bacd42956d45460c83ec69cdc0fd1c5f8b10,WI-20221108_Eday80,50,General,G,Gathering Certified Results,Called,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2675209,99,2654156,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,2022-11-09T07:12:47.370Z,False
1669162876,2022-11-22 18:21:16 -0600,2cde279ea9001375ca09e6701f415c7d1b4897b4,WI-20221108_Eday80,50,General,G,Gathering Certified Results,Called,G,Governor,Tony,Evers,Dem,27369,48461,51129,True,True,True,2675209,99,2654162,3519659,True,20221108WI50016,2022-11-08,WI,27369,Tony,Evers,True,Dem,27369,1,48461,51129,0,Tim,Michels,GOP,28415,2,48717,53498,0,Joan,Ellis Beglinger,EllsBgl,Ind,28637,3,71653,53660,0,2022-11-09T07:12:47.370Z,False
