captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.22855.first,candidates.22855.last,candidates.22855.incumbent,candidates.22855.party,candidates.22855.candidateID,candidates.22855.ballotOrder,candidates.22855.polID,candidates.22855.polNum,candidates.22855.electWon,candidates.23714.first,candidates.23714.last,candidates.23714.party,candidates.23714.candidateID,candidates.23714.ballotOrder,candidates.23714.polID,candidates.23714.polNum,candidates.23714.electWon,candidates.23986.first,candidates.23986.last,candidates.23986.party,candidates.23986.candidateID,candidates.23986.ballotOrder,candidates.23986.polID,candidates.23986.polNum,candidates.23986.electWon,candidates.22855.winnerDateTime
1667973921,2022-11-09 00:05:21 -0600,8c7bea4e5501d62c6edf8b543f4ffeaf66fbee7c,IA-20221108_Eday80,16,General,G,Active Tabulation,Called,G,Governor,Kim,Reynolds,GOP,22855,66095,18250,True,True,True,1234791,99,1197747,2174435,True,20221108IA17076,2022-11-08,IA,22855,Kim,Reynolds,True,GOP,22855,1,66095,18250,0,Deidre,DeJear,Dem,23714,2,70411,19038,0,Rick,Stewart,Lib,23986,3,64430,18826,0,2022-11-09T02:00:06.798Z
1667975568,2022-11-09 00:32:48 -0600,0b16058e032a73c78e2e4b787403862608e151dd,IA-20221108_Eday80,16,General,G,Active Tabulation,Called,G,Governor,Kim,Reynolds,GOP,22855,66095,18250,True,True,True,1234791,99,1202027,2174435,True,20221108IA17076,2022-11-08,IA,22855,Kim,Reynolds,True,GOP,22855,1,66095,18250,0,Deidre,DeJear,Dem,23714,2,70411,19038,0,Rick,Stewart,Lib,23986,3,64430,18826,0,2022-11-09T02:00:06.798Z
1667975609,2022-11-09 00:33:29 -0600,62fa28ab1db323241f81f05574f15005f7d100fe,IA-20221108_Eday80,16,General,G,Active Tabulation,Called,G,Governor,Kim,Reynolds,GOP,22855,66095,18250,True,True,True,1234791,99,1197747,2174435,True,20221108IA17076,2022-11-08,IA,22855,Kim,Reynolds,True,GOP,22855,1,66095,18250,0,Deidre,DeJear,Dem,23714,2,70411,19038,0,Rick,Stewart,Lib,23986,3,64430,18826,0,2022-11-09T02:00:06.798Z
1667975652,2022-11-09 00:34:12 -0600,d498600900e4c0350d8f00907a8e8a97bd48aba6,IA-20221108_Eday80,16,General,G,Active Tabulation,Called,G,Governor,Kim,Reynolds,GOP,22855,66095,18250,True,True,True,1234791,99,1202027,2174435,True,20221108IA17076,2022-11-08,IA,22855,Kim,Reynolds,True,GOP,22855,1,66095,18250,0,Deidre,DeJear,Dem,23714,2,70411,19038,0,Rick,Stewart,Lib,23986,3,64430,18826,0,2022-11-09T02:00:06.798Z
1667978339,2022-11-09 01:18:59 -0600,e64fd6d30c0bca643babf663d248b28fa9a45ee8,IA-20221108_Eday80,16,General,G,Active Tabulation,Called,G,Governor,Kim,Reynolds,GOP,22855,66095,18250,True,True,True,1234791,99,1216587,2174435,True,20221108IA17076,2022-11-08,IA,22855,Kim,Reynolds,True,GOP,22855,1,66095,18250,0,Deidre,DeJear,Dem,23714,2,70411,19038,0,Rick,Stewart,Lib,23986,3,64430,18826,0,2022-11-09T02:00:06.798Z
1668051271,2022-11-09 21:34:31 -0600,bd927cb6299656d05f9c8a8e2467fdb2e0a92cdd,IA-20221108_Eday80,16,General,G,Active Tabulation,Called,G,Governor,Kim,Reynolds,GOP,22855,66095,18250,True,True,True,1228876,99,1216587,2174435,True,20221108IA17076,2022-11-08,IA,22855,Kim,Reynolds,True,GOP,22855,1,66095,18250,0,Deidre,DeJear,Dem,23714,2,70411,19038,0,Rick,Stewart,Lib,23986,3,64430,18826,0,2022-11-09T02:00:06.798Z
1668051313,2022-11-09 21:35:13 -0600,49df2d6fd9e1e9d7c07f91f75c9f87a3d86d7044,IA-20221108_Eday80,16,General,G,Active Tabulation,Called,G,Governor,Kim,Reynolds,GOP,22855,66095,18250,True,True,True,1234791,99,1216587,2174435,True,20221108IA17076,2022-11-08,IA,22855,Kim,Reynolds,True,GOP,22855,1,66095,18250,0,Deidre,DeJear,Dem,23714,2,70411,19038,0,Rick,Stewart,Lib,23986,3,64430,18826,0,2022-11-09T02:00:06.798Z
1668051356,2022-11-09 21:35:56 -0600,4fba278bcdce8de77b3b004ba8455a85081e77d3,IA-20221108_Eday80,16,General,G,Active Tabulation,Called,G,Governor,Kim,Reynolds,GOP,22855,66095,18250,True,True,True,1228876,99,1216587,2174435,True,20221108IA17076,2022-11-08,IA,22855,Kim,Reynolds,True,GOP,22855,1,66095,18250,0,Deidre,DeJear,Dem,23714,2,70411,19038,0,Rick,Stewart,Lib,23986,3,64430,18826,0,2022-11-09T02:00:06.798Z
1668106703,2022-11-10 12:58:23 -0600,84d8f2c0b8210c0b94c3ebbbbe1980711d1890ec,IA-20221108_Eday80,16,General,G,Active Tabulation,Called,G,Governor,Kim,Reynolds,GOP,22855,66095,18250,True,True,True,1228876,99,1216458,2174435,True,20221108IA17076,2022-11-08,IA,22855,Kim,Reynolds,True,GOP,22855,1,66095,18250,0,Deidre,DeJear,Dem,23714,2,70411,19038,0,Rick,Stewart,Lib,23986,3,64430,18826,0,2022-11-09T02:00:06.798Z
1668109186,2022-11-10 13:39:46 -0600,e9a00cd232f26dc234ab8c0654665671e7113895,IA-20221108_Eday80,16,General,G,Active Tabulation,Called,G,Governor,Kim,Reynolds,GOP,22855,66095,18250,True,True,True,1228876,99,1219901,2174435,True,20221108IA17076,2022-11-08,IA,22855,Kim,Reynolds,True,GOP,22855,1,66095,18250,0,Deidre,DeJear,Dem,23714,2,70411,19038,0,Rick,Stewart,Lib,23986,3,64430,18826,0,2022-11-09T02:00:06.798Z
