captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.13074.first,candidates.13074.last,candidates.13074.incumbent,candidates.13074.party,candidates.13074.candidateID,candidates.13074.ballotOrder,candidates.13074.polID,candidates.13074.polNum,candidates.13074.electWon,candidates.13894.first,candidates.13894.last,candidates.13894.party,candidates.13894.candidateID,candidates.13894.ballotOrder,candidates.13894.polID,candidates.13894.polNum,candidates.13894.electWon,candidates.14105.first,candidates.14105.last,candidates.14105.party,candidates.14105.candidateID,candidates.14105.ballotOrder,candidates.14105.polID,candidates.14105.polNum,candidates.14105.electWon,candidates.13074.winnerDateTime,isCertified
1668106999,2022-11-10 13:03:19 -0600,6e41b245881c00109d191429d76cb2be0fc865ec,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,285166,99,220709,1009802,True,20221108CO6618,2022-11-08,CO,13074,Jason,Crow,True,Dem,13074,1,67060,9243,0.0,Steven,Monahan,GOP,13894,2,70798,9643,0.0,Eric,Mulder,Lib,14105,3,71796,9796,0.0,2022-11-09T03:57:56.983Z,
1668107798,2022-11-10 13:16:38 -0600,2b59abf34b104b5c432abc9f12592e710c54033f,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,285540,99,220709,1009802,True,20221108CO6618,2022-11-08,CO,13074,Jason,Crow,True,Dem,13074,1,67060,9243,0.0,Steven,Monahan,GOP,13894,2,70798,9643,0.0,Eric,Mulder,Lib,14105,3,71796,9796,0.0,2022-11-09T03:57:56.983Z,
1668112361,2022-11-10 14:32:41 -0600,af9c77a0a4e9711b2a989a243183f99057d8a721,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,285540,99,220727,1009802,True,20221108CO6618,2022-11-08,CO,13074,Jason,Crow,True,Dem,13074,1,67060,9243,0.0,Steven,Monahan,GOP,13894,2,70798,9643,0.0,Eric,Mulder,Lib,14105,3,71796,9796,0.0,2022-11-09T03:57:56.983Z,
1668116097,2022-11-10 15:34:57 -0600,361f57832c11463b32302808a4ab590b9727419a,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,285540,99,220884,1009802,True,20221108CO6618,2022-11-08,CO,13074,Jason,Crow,True,Dem,13074,1,67060,9243,0.0,Steven,Monahan,GOP,13894,2,70798,9643,0.0,Eric,Mulder,Lib,14105,3,71796,9796,0.0,2022-11-09T03:57:56.983Z,
1668125405,2022-11-10 18:10:05 -0600,bc72fb8e5b29cc7146e08433a25086f0bea918a6,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,285540,99,262736,1009802,True,20221108CO6618,2022-11-08,CO,13074,Jason,Crow,True,Dem,13074,1,67060,9243,0.0,Steven,Monahan,GOP,13894,2,70798,9643,0.0,Eric,Mulder,Lib,14105,3,71796,9796,0.0,2022-11-09T03:57:56.983Z,
1668126249,2022-11-10 18:24:09 -0600,d88f4d188712cdd1dc19ba3285fa0bb4b95f18bf,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,285540,99,262774,1009802,True,20221108CO6618,2022-11-08,CO,13074,Jason,Crow,True,Dem,13074,1,67060,9243,0.0,Steven,Monahan,GOP,13894,2,70798,9643,0.0,Eric,Mulder,Lib,14105,3,71796,9796,0.0,2022-11-09T03:57:56.983Z,
1668129604,2022-11-10 19:20:04 -0600,d9049aa3a06a8ed6c025225e96b653902a675eb6,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,285540,99,264349,1009802,True,20221108CO6618,2022-11-08,CO,13074,Jason,Crow,True,Dem,13074,1,67060,9243,0.0,Steven,Monahan,GOP,13894,2,70798,9643,0.0,Eric,Mulder,Lib,14105,3,71796,9796,0.0,2022-11-09T03:57:56.983Z,
1668131294,2022-11-10 19:48:14 -0600,78a604b5cc9bd4bbf2c82280640ae5bff690fa48,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,286107,99,264349,1009802,True,20221108CO6618,2022-11-08,CO,13074,Jason,Crow,True,Dem,13074,1,67060,9243,0.0,Steven,Monahan,GOP,13894,2,70798,9643,0.0,Eric,Mulder,Lib,14105,3,71796,9796,0.0,2022-11-09T03:57:56.983Z,
1668200856,2022-11-11 15:07:36 -0600,f1a2c9a1d28bc9dd62d8a5b6a1ca513389bb095e,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,269757,99,264349,1009802,True,20221108CO6618,2022-11-08,CO,13074,Jason,Crow,True,Dem,13074,1,67060,9243,0.0,Steven,Monahan,GOP,13894,2,70798,9643,0.0,Eric,Mulder,Lib,14105,3,71796,9796,0.0,2022-11-09T03:57:56.983Z,
1668201684,2022-11-11 15:21:24 -0600,042da8f4d2f96d2af730f4fee53703580ceebc8c,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,281831,99,264349,1009802,True,20221108CO6618,2022-11-08,CO,13074,Jason,Crow,True,Dem,13074,1,67060,9243,0.0,Steven,Monahan,GOP,13894,2,70798,9643,0.0,Eric,Mulder,Lib,14105,3,71796,9796,0.0,2022-11-09T03:57:56.983Z,
1668212064,2022-11-11 18:14:24 -0600,ac70ef3b9b6f8c6ec797721cc8212617743032e3,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,281831,99,264420,1009802,True,20221108CO6618,2022-11-08,CO,13074,Jason,Crow,True,Dem,13074,1,67060,9243,0.0,Steven,Monahan,GOP,13894,2,70798,9643,0.0,Eric,Mulder,Lib,14105,3,71796,9796,0.0,2022-11-09T03:57:56.983Z,
1668290103,2022-11-12 15:55:03 -0600,487f9b605c5dc75661accd41424c9b30b7b6469a,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,281747,99,264420,1009802,True,20221108CO6618,2022-11-08,CO,13074,Jason,Crow,True,Dem,13074,1,67060,9243,0.0,Steven,Monahan,GOP,13894,2,70798,9643,0.0,Eric,Mulder,Lib,14105,3,71796,9796,0.0,2022-11-09T03:57:56.983Z,
