captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667964227,2022-11-09 03:23:47 +0000,1cb90b95cdd6c1be23968f2b7d9618a95c5a5ad9,LA,22051,2,2022-11-09T02:00:00.000Z,FIPSCode,22051,2022-11-09T03:12:56.042Z,57,44.8,109,52.29,25339,14496,62.21,25340,8807,37.79,52012,99,23303,117347,57,49
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,LA,22051,2,2022-11-09T02:00:00.000Z,FIPSCode,22051,2022-11-09T03:24:53.695Z,58,52.68,109,53.21,25339,14670,62.42,25340,8832,37.58,44614,99,23502,117347,58,57
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,LA,22051,2,2022-11-09T02:00:00.000Z,FIPSCode,22051,2022-11-09T03:27:51.408Z,81,70.74,109,74.31,25339,19924,63.13,25340,11634,36.87,44614,99,31558,117347,81,77
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,LA,22051,2,2022-11-09T02:00:00.000Z,FIPSCode,22051,2022-11-09T03:35:04.403Z,94,85.38,109,86.24,25339,23020,63.12,25340,13448,36.88,42715,99,36468,117347,94,93
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,LA,22051,2,2022-11-09T02:00:00.000Z,FIPSCode,22051,2022-11-09T03:43:50.389Z,107,97.18,109,98.17,25339,26335,63.94,25340,14853,36.06,42382,99,41188,117347,107,106
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,LA,22051,2,2022-11-09T02:00:00.000Z,FIPSCode,22051,2022-11-09T03:59:48.666Z,108,98.22,109,99.08,25339,26616,63.94,25340,15011,36.06,42382,99,41627,117347,108,107
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,LA,22051,2,2022-11-09T02:00:00.000Z,FIPSCode,22051,2022-11-09T04:13:41.634Z,109,99.0,109,100.0,25339,27075,64.27,25340,15050,35.73,42382,99,42125,117347,109,108
1667967862,2022-11-08 22:24:22 -0600,70f93394ffa370662e7d52b8ef52310baba3c929,LA,22051,2,2022-11-09T02:00:00.000Z,FIPSCode,22051,2022-11-09T04:13:41.634Z,109,99.0,109,100.0,25339,27075,64.27,25340,15050,35.73,42382,99,42125,117347,109,108
1667968002,2022-11-08 22:26:42 -0600,1235204137f0f06fe3cd4983951d9356477924c9,LA,22051,2,2022-11-09T02:00:00.000Z,FIPSCode,22051,2022-11-09T04:24:26.186Z,109,99.0,109,100.0,25339,27075,64.27,25340,15050,35.73,42382,99,42125,117347,109,108
1667968047,2022-11-08 22:27:27 -0600,3febed665f84b6f0a9717d87750ee8049f50fab6,LA,22051,2,2022-11-09T02:00:00.000Z,FIPSCode,22051,2022-11-09T04:24:26.186Z,109,99.0,109,100.0,25339,27075,64.27,25340,15050,35.73,42382,99,42125,117347,109,108
1667968757,2022-11-08 22:39:17 -0600,444e7baf756125a86bedac9f7455307c41fed63a,LA,22051,2,2022-11-09T02:00:00.000Z,FIPSCode,22051,2022-11-09T04:24:26.186Z,109,99.0,109,100.0,25339,27075,64.27,25340,15050,35.73,42382,99,42125,117347,109,108
1667968844,2022-11-08 22:40:44 -0600,9af6e1ce44325ca43504ad5e0ccab8e9f14ef964,LA,22051,2,2022-11-09T02:00:00.000Z,FIPSCode,22051,2022-11-09T04:24:26.186Z,109,99.0,109,100.0,25339,27075,64.27,25340,15050,35.73,42382,99,42125,117347,109,108
1667969067,2022-11-08 22:44:27 -0600,73d0e74cb03400217dbc75a62135f42bc460c502,LA,22051,2,2022-11-09T02:00:00.000Z,FIPSCode,22051,2022-11-09T04:42:08.181Z,109,99.0,109,100.0,25339,27075,64.27,25340,15050,35.73,42551,99,42125,117347,109,108
1667969116,2022-11-08 22:45:16 -0600,79682069eac6cae3840febac265b40363b9c51ff,LA,22051,2,2022-11-09T02:00:00.000Z,FIPSCode,22051,2022-11-09T04:44:22.456Z,109,99.0,109,100.0,25339,27075,64.27,25340,15050,35.73,42551,99,42125,117347,109,108
1667969376,2022-11-08 22:49:36 -0600,4ac813ba060ccffdf02cdf61aae9dd9c0b214438,LA,22051,2,2022-11-09T02:00:00.000Z,FIPSCode,22051,2022-11-09T04:44:22.456Z,109,99.0,109,100.0,25339,27075,64.27,25340,15050,35.73,42551,99,42125,117347,109,108
1667969592,2022-11-08 22:53:12 -0600,1aa535c5b76797aa0c55f68109cd2149e6f7b08a,LA,22051,2,2022-11-09T02:00:00.000Z,FIPSCode,22051,2022-11-09T04:51:26.418Z,109,99.0,109,100.0,25339,27075,64.27,25340,15050,35.73,42551,99,42125,117347,109,108
1667969810,2022-11-08 22:56:50 -0600,b4af1c5ed222b2aca51b198a04f7adfc76d9c4e9,LA,22051,2,2022-11-09T02:00:00.000Z,FIPSCode,22051,2022-11-09T04:51:26.418Z,109,99.0,109,100.0,25339,27075,64.27,25340,15050,35.73,42551,99,42125,117347,109,108
1667972308,2022-11-08 23:38:28 -0600,ba9f5f7b5ce443fdefcabab3b6292f3cd1310af6,LA,22051,2,2022-11-09T02:00:00.000Z,FIPSCode,22051,2022-11-09T05:31:20.398Z,109,99.0,109,100.0,25339,27075,64.27,25340,15050,35.73,42551,99,42125,117347,109,108
1667972364,2022-11-08 23:39:24 -0600,bfe9cb466aa6b65574c16effa903cd993efd4fe0,LA,22051,2,2022-11-09T02:00:00.000Z,FIPSCode,22051,2022-11-09T05:31:20.398Z,109,99.0,109,100.0,25339,27075,64.27,25340,15050,35.73,42551,99,42125,117347,109,108
1667972810,2022-11-08 23:46:50 -0600,aa61daf8417c040e13c56de238053c966d7a0302,LA,22051,2,2022-11-09T02:00:00.000Z,FIPSCode,22051,2022-11-09T05:45:26.133Z,109,99.0,109,100.0,25339,27075,64.27,25340,15050,35.73,42551,99,42125,117347,109,108
1667973648,2022-11-09 00:00:48 -0600,56d1333c268e0ca83267f304bc7ebda9b0c770b6,LA,22051,2,2022-11-09T02:00:00.000Z,FIPSCode,22051,2022-11-09T05:45:26.133Z,109,99.0,109,100.0,25339,27075,64.27,25340,15050,35.73,42551,99,42125,117347,109,108
1667974988,2022-11-09 00:23:08 -0600,5d6616b419546bd84ca0c06ee5a7a5389ea5fc67,LA,22051,2,2022-11-09T02:00:00.000Z,FIPSCode,22051,2022-11-09T05:45:26.133Z,109,99.0,109,100.0,25339,27075,64.27,25340,15050,35.73,42551,99,42125,117347,109,108
1667977245,2022-11-09 01:00:45 -0600,941801650b13c3c4f4a2abd9523403803c17f776,LA,22051,2,2022-11-09T02:00:00.000Z,FIPSCode,22051,2022-11-09T05:45:26.133Z,109,99.0,109,100.0,25339,27075,64.27,25340,15050,35.73,42551,99,42125,117347,109,108
1667977976,2022-11-09 01:12:56 -0600,49c0f85ed6cbaaac8f357b536c767f0a23714980,LA,22051,2,2022-11-09T02:00:00.000Z,FIPSCode,22051,2022-11-09T05:45:26.133Z,109,99.0,109,100.0,25339,27075,64.27,25340,15050,35.73,42551,99,42125,117347,109,108
1667978139,2022-11-09 01:15:39 -0600,6e2e8e564c230fac37dee2fdeebdd5738ebfcc2b,LA,22051,2,2022-11-09T02:00:00.000Z,FIPSCode,22051,2022-11-09T05:45:26.133Z,109,99.0,109,100.0,25339,27075,64.27,25340,15050,35.73,42551,99,42125,117347,109,108
1668164496,2022-11-11 05:01:36 -0600,eb3938fdcb9eecc05df63ea23750c5ab17210c58,LA,22051,2,2022-11-09T02:00:00.000Z,FIPSCode,22051,2022-11-09T05:45:26.133Z,109,99.0,109,100.0,25339,27075,64.27,25340,15050,35.73,42551,99,42125,117347,109,108
1668596578,2022-11-16 05:02:58 -0600,1c53580951582eac68b66016e2e98a895c26387d,LA,22051,2,2022-11-09T02:00:00.000Z,FIPSCode,22051,2022-11-16T11:02:36.356Z,109,99.0,109,100.0,25339,27075,64.27,25340,15050,35.73,42551,99,42125,117347,109,108
1669237140,2022-11-23 14:59:00 -0600,4c9badfa3e1bd624ac6aa14b6e66e62fb1c85f28,LA,22051,2,2022-11-09T02:00:00.000Z,FIPSCode,22051,2022-11-23T20:58:29.040Z,109,100.0,109,100.0,25339,27075,64.27,25340,15050,35.73,42126,100,42125,117347,109,108
