captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.18828.first,candidates.18828.last,candidates.18828.incumbent,candidates.18828.party,candidates.18828.candidateID,candidates.18828.ballotOrder,candidates.18828.polID,candidates.18828.polNum,candidates.18828.electWon,candidates.22553.first,candidates.22553.last,candidates.22553.abbrv,candidates.22553.party,candidates.22553.candidateID,candidates.22553.ballotOrder,candidates.22553.polID,candidates.22553.polNum,candidates.22553.electWon,candidates.18828.winnerDateTime,isCertified
1667968844,2022-11-08 22:40:44 -0600,9af6e1ce44325ca43504ad5e0ccab8e9f14ef964,CT-20221108_Eday81,7,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,293404,95,61857,751244,True,20221108CT7013,2022-11-08,CT,18828,Jim,Himes,True,Dem,18828,1,59590,13581,0,Jayme,Stevenson,Stevensn,GOP,22553,2,71296,14490,0,,
1667969681,2022-11-08 22:54:41 -0600,4488651d53a6ff54750765f807b5aba2e7544f5e,CT-20221108_Eday81,7,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,293404,95,76056,751244,True,20221108CT7013,2022-11-08,CT,18828,Jim,Himes,True,Dem,18828,1,59590,13581,0,Jayme,Stevenson,Stevensn,GOP,22553,2,71296,14490,0,,
1667970548,2022-11-08 23:09:08 -0600,a039c3e3daf59c6709863984d030931ce2f47b8a,CT-20221108_Eday81,7,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,293404,95,88153,751244,True,20221108CT7013,2022-11-08,CT,18828,Jim,Himes,True,Dem,18828,1,59590,13581,0,Jayme,Stevenson,Stevensn,GOP,22553,2,71296,14490,0,,
1667971438,2022-11-08 23:23:58 -0600,d5ddddc05986f343066e92d34cfda0b6971066eb,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,294131,95,88153,751244,True,20221108CT7013,2022-11-08,CT,18828,Jim,Himes,True,Dem,18828,1,59590,13581,0,Jayme,Stevenson,Stevensn,GOP,22553,2,71296,14490,0,2022-11-09T05:17:04.323Z,
1667972264,2022-11-08 23:37:44 -0600,32512d68a8869811d6b4c587f4ea396147ae27a4,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,294696,95,88153,751244,True,20221108CT7013,2022-11-08,CT,18828,Jim,Himes,True,Dem,18828,1,59590,13581,0,Jayme,Stevenson,Stevensn,GOP,22553,2,71296,14490,0,2022-11-09T05:17:04.323Z,
1667973115,2022-11-08 23:51:55 -0600,76528750fef7c265d19f91ec30e86804e3da6e06,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,283311,95,113406,751244,True,20221108CT7013,2022-11-08,CT,18828,Jim,Himes,True,Dem,18828,1,59590,13581,0,Jayme,Stevenson,Stevensn,GOP,22553,2,71296,14490,0,2022-11-09T05:17:04.323Z,
1667973964,2022-11-09 00:06:04 -0600,9272ebff43a029380ebf987d0a9fa080674e7e91,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,283311,95,125478,751244,True,20221108CT7013,2022-11-08,CT,18828,Jim,Himes,True,Dem,18828,1,59590,13581,0,Jayme,Stevenson,Stevensn,GOP,22553,2,71296,14490,0,2022-11-09T05:17:04.323Z,
1667974664,2022-11-09 00:17:44 -0600,d987a91643923201706646f74ed6cc4da6a088a6,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,282090,95,145713,751244,True,20221108CT7013,2022-11-08,CT,18828,Jim,Himes,True,Dem,18828,1,59590,13581,0,Jayme,Stevenson,Stevensn,GOP,22553,2,71296,14490,0,2022-11-09T05:17:04.323Z,
1667975484,2022-11-09 00:31:24 -0600,81d3631081e4e7b24b990567f86cc67079a95e6c,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,282090,95,171268,751244,True,20221108CT7013,2022-11-08,CT,18828,Jim,Himes,True,Dem,18828,1,59590,13581,0,Jayme,Stevenson,Stevensn,GOP,22553,2,71296,14490,0,2022-11-09T05:17:04.323Z,
1667975526,2022-11-09 00:32:06 -0600,5374366d2c6a2b7e8af014c09c7cd85c5fd86ee7,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,282090,95,145713,751244,True,20221108CT7013,2022-11-08,CT,18828,Jim,Himes,True,Dem,18828,1,59590,13581,0,Jayme,Stevenson,Stevensn,GOP,22553,2,71296,14490,0,2022-11-09T05:17:04.323Z,
1667975568,2022-11-09 00:32:48 -0600,0b16058e032a73c78e2e4b787403862608e151dd,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,282090,95,171268,751244,True,20221108CT7013,2022-11-08,CT,18828,Jim,Himes,True,Dem,18828,1,59590,13581,0,Jayme,Stevenson,Stevensn,GOP,22553,2,71296,14490,0,2022-11-09T05:17:04.323Z,
1667977204,2022-11-09 01:00:04 -0600,dac000c6cb8d5ec813c750db85e9cfb1bed2692e,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,280721,95,171268,751244,True,20221108CT7013,2022-11-08,CT,18828,Jim,Himes,True,Dem,18828,1,59590,13581,0,Jayme,Stevenson,Stevensn,GOP,22553,2,71296,14490,0,2022-11-09T05:17:04.323Z,
1667978057,2022-11-09 01:14:17 -0600,45226886ebec704c2559e16aa3f6244612fff44c,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,248339,95,171268,751244,True,20221108CT7013,2022-11-08,CT,18828,Jim,Himes,True,Dem,18828,1,59590,13581,0,Jayme,Stevenson,Stevensn,GOP,22553,2,71296,14490,0,2022-11-09T05:17:04.323Z,
1667978139,2022-11-09 01:15:39 -0600,6e2e8e564c230fac37dee2fdeebdd5738ebfcc2b,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,248339,95,184801,751244,True,20221108CT7013,2022-11-08,CT,18828,Jim,Himes,True,Dem,18828,1,59590,13581,0,Jayme,Stevenson,Stevensn,GOP,22553,2,71296,14490,0,2022-11-09T05:17:04.323Z,
1667978300,2022-11-09 01:18:20 -0600,cc039c86c955ff3ce99cab7d92b061779609269e,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,248339,95,171268,751244,True,20221108CT7013,2022-11-08,CT,18828,Jim,Himes,True,Dem,18828,1,59590,13581,0,Jayme,Stevenson,Stevensn,GOP,22553,2,71296,14490,0,2022-11-09T05:17:04.323Z,
1667978461,2022-11-09 01:21:01 -0600,f1eaab2ad1bc5db55713124b104cf813b6eb5754,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,248339,95,184801,751244,True,20221108CT7013,2022-11-08,CT,18828,Jim,Himes,True,Dem,18828,1,59590,13581,0,Jayme,Stevenson,Stevensn,GOP,22553,2,71296,14490,0,2022-11-09T05:17:04.323Z,
1667978867,2022-11-09 01:27:47 -0600,8f7ffef576df16b5e6e751d97fa7f2b2a5635644,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,248339,95,193791,751244,True,20221108CT7013,2022-11-08,CT,18828,Jim,Himes,True,Dem,18828,1,59590,13581,0,Jayme,Stevenson,Stevensn,GOP,22553,2,71296,14490,0,2022-11-09T05:17:04.323Z,
1667979685,2022-11-09 01:41:25 -0600,af7b8ef1f38511aa48d86442ff26098954b3c7df,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,247838,95,193791,751244,True,20221108CT7013,2022-11-08,CT,18828,Jim,Himes,True,Dem,18828,1,59590,13581,0,Jayme,Stevenson,Stevensn,GOP,22553,2,71296,14490,0,2022-11-09T05:17:04.323Z,
1667981404,2022-11-09 02:10:04 -0600,e09740c31d10d15245b40b33933c939d855e3457,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,234111,95,205007,751244,True,20221108CT7013,2022-11-08,CT,18828,Jim,Himes,True,Dem,18828,1,59590,13581,0,Jayme,Stevenson,Stevensn,GOP,22553,2,71296,14490,0,2022-11-09T05:17:04.323Z,
1667984243,2022-11-09 02:57:23 -0600,7115c058bcd3ff51a93d48244a4b79656d48a186,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,234111,95,230114,751244,True,20221108CT7013,2022-11-08,CT,18828,Jim,Himes,True,Dem,18828,1,59590,13581,0,Jayme,Stevenson,Stevensn,GOP,22553,2,71296,14490,0,2022-11-09T05:17:04.323Z,
1667990803,2022-11-09 04:46:43 -0600,89d84df5ef601ee4d3fbf8b002978e6cc25c5fac,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,232439,95,230114,751244,True,20221108CT7013,2022-11-08,CT,18828,Jim,Himes,True,Dem,18828,1,59590,13581,0,Jayme,Stevenson,Stevensn,GOP,22553,2,71296,14490,0,2022-11-09T05:17:04.323Z,
1668034457,2022-11-09 16:54:17 -0600,8d634f71d6750cdbc20321634807546efa69969e,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,232439,95,230233,751244,True,20221108CT7013,2022-11-08,CT,18828,Jim,Himes,True,Dem,18828,1,59590,13581,0,Jayme,Stevenson,Stevensn,GOP,22553,2,71296,14490,0,2022-11-09T05:17:04.323Z,
1668087647,2022-11-10 07:40:47 -0600,4b65c57f77d8ac053dda51f5ecb4855ee1836f76,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,232558,95,230233,751244,True,20221108CT7013,2022-11-08,CT,18828,Jim,Himes,True,Dem,18828,1,59590,13581,0,Jayme,Stevenson,Stevensn,GOP,22553,2,71296,14490,0,2022-11-09T05:17:04.323Z,
1668104491,2022-11-10 12:21:31 -0600,9d65d9e3dc5639954639b52aca74d41472639ef8,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,232558,95,230733,751244,True,20221108CT7013,2022-11-08,CT,18828,Jim,Himes,True,Dem,18828,1,59590,13581,0,Jayme,Stevenson,Stevensn,GOP,22553,2,71296,14490,0,2022-11-09T05:17:04.323Z,
1668112985,2022-11-10 14:43:05 -0600,23c6a0c52c65a91d4a0e47caa9cfa19673237fd6,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,235641,95,233285,751244,True,20221108CT7013,2022-11-08,CT,18828,Jim,Himes,True,Dem,18828,1,59590,13581,0,Jayme,Stevenson,Stevensn,GOP,22553,2,71296,14490,0,2022-11-09T05:17:04.323Z,
1668113827,2022-11-10 14:57:07 -0600,90c81eaa4174dfbfc5122c73c9365d6bb1c8f380,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,238184,95,235802,751244,True,20221108CT7013,2022-11-08,CT,18828,Jim,Himes,True,Dem,18828,1,59590,13581,0,Jayme,Stevenson,Stevensn,GOP,22553,2,71296,14490,0,2022-11-09T05:17:04.323Z,
1668542396,2022-11-15 13:59:56 -0600,78347b3943301b01d16dd2bfa25470a1db6a3881,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,H,U.S. House,True,District 4,4,238184,95,235762,751244,True,20221108CT7013,2022-11-08,CT,18828,Jim,Himes,True,Dem,18828,1,59590,13581,0,Jayme,Stevenson,Stevensn,GOP,22553,2,71296,14490,0,2022-11-09T05:17:04.323Z,
1668543578,2022-11-15 14:19:38 -0600,d3a0c458e31a18ca4740acae57527853c3e53b2c,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,H,U.S. House,True,District 4,4,238184,99,235762,751244,True,20221108CT7013,2022-11-08,CT,18828,Jim,Himes,True,Dem,18828,1,59590,13581,0,Jayme,Stevenson,Stevensn,GOP,22553,2,71296,14490,0,2022-11-09T05:17:04.323Z,
1668611919,2022-11-16 09:18:39 -0600,942485fcbc15a626024c67c2fa7ff7c4b123b009,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,H,U.S. House,True,District 4,4,238184,99,235764,751244,True,20221108CT7013,2022-11-08,CT,18828,Jim,Himes,True,Dem,18828,1,59590,13581,0,Jayme,Stevenson,Stevensn,GOP,22553,2,71296,14490,0,2022-11-09T05:17:04.323Z,
1668704732,2022-11-17 11:05:32 -0600,c5a7bb927323dc8a1f8975fccd2e09957d3c2693,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,H,U.S. House,True,District 4,4,238186,99,235764,751244,True,20221108CT7013,2022-11-08,CT,18828,Jim,Himes,True,Dem,18828,1,59590,13581,0,Jayme,Stevenson,Stevensn,GOP,22553,2,71296,14490,0,2022-11-09T05:17:04.323Z,
1668708455,2022-11-17 12:07:35 -0600,672878949de210b1403615a81918d5c9e1d2fca1,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,H,U.S. House,True,District 4,4,238146,99,235764,751244,True,20221108CT7013,2022-11-08,CT,18828,Jim,Himes,True,Dem,18828,1,59590,13581,0,Jayme,Stevenson,Stevensn,GOP,22553,2,71296,14490,0,2022-11-09T05:17:04.323Z,
1669746784,2022-11-29 12:33:04 -0600,f93a13203eb56cfef2507519580935d1bad57854,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,H,U.S. House,True,District 4,4,236084,100,235764,751244,True,20221108CT7013,2022-11-08,CT,18828,Jim,Himes,True,Dem,18828,1,59590,13581,0,Jayme,Stevenson,Stevensn,GOP,22553,2,71296,14490,0,2022-11-09T05:17:04.323Z,False
1669752167,2022-11-29 14:02:47 -0600,5e6f5af246fac7e0e6d6818c84727933cf934887,CT-20221108_Eday81,7,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 4,4,236084,100,235764,751244,True,20221108CT7013,2022-11-08,CT,18828,Jim,Himes,True,Dem,18828,1,59590,13581,0,Jayme,Stevenson,Stevensn,GOP,22553,2,71296,14490,0,2022-11-09T05:17:04.323Z,False
