captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.20992.first,candidates.20992.last,candidates.20992.incumbent,candidates.20992.party,candidates.20992.candidateID,candidates.20992.ballotOrder,candidates.20992.polID,candidates.20992.polNum,candidates.20992.electWon,candidates.22533.first,candidates.22533.last,candidates.22533.abbrv,candidates.22533.party,candidates.22533.candidateID,candidates.22533.ballotOrder,candidates.22533.polID,candidates.22533.polNum,candidates.22533.electWon,candidates.22769.first,candidates.22769.last,candidates.22769.party,candidates.22769.candidateID,candidates.22769.ballotOrder,candidates.22769.polID,candidates.22769.polNum,candidates.22769.electWon,candidates.20992.winnerDateTime,isCertified
1668610601,2022-11-16 08:56:41 -0600,12983411f788d9ac233f7151d0984b583734c271,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1276270,99,1269409,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668612039,2022-11-16 09:20:39 -0600,2a6d3782f05940cd25dd0f33a7e40352dce69530,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1276270,99,1269381,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668613735,2022-11-16 09:48:55 -0600,5cc4f68be3c84fe716805a2d206263870cc7f21d,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1276270,99,1267931,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668615904,2022-11-16 10:25:04 -0600,ba1adede6495879267a12c9e55fc1c1c72161806,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1276270,99,1267878,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668619974,2022-11-16 11:32:54 -0600,ef70c05cd9c992b56f51b9f1eb3f4e3d2643c575,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1276270,99,1269988,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668621281,2022-11-16 11:54:41 -0600,5ac0dcab7cda9a8da0f7926e255b7832021a1a61,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1276270,99,1269970,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668623920,2022-11-16 12:38:40 -0600,502b9fe2e231e352954e261e26967e1db63d7ddb,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1276270,99,1269975,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668626762,2022-11-16 13:26:02 -0600,fb0c1b7eca9c26b01a6c214e8e36dcf96d224bd4,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1276270,99,1270081,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668627713,2022-11-16 13:41:53 -0600,30d359a7c79d7cc7ca2bef7784ac0b4dc6355687,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1276270,99,1269967,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668631605,2022-11-16 14:46:45 -0600,9d90bae4cc2617941806daba0ccd2cdfd4945dd7,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1276270,99,1269962,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668634162,2022-11-16 15:29:22 -0600,e921504e8489333f188f568e9424f12fe7dc5563,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1276270,99,1270071,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668642425,2022-11-16 17:47:05 -0600,336790df95c9c11e119c040898288ef14fa9fa45,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1276270,99,1270069,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668789825,2022-11-18 10:43:45 -0600,d89d94d5fc0b034a5e23c4f68a9951d27d8f24fa,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1276270,99,1270050,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668793025,2022-11-18 11:37:05 -0600,e620fca33290f2cbf08bcc38ebd25d17f2c523a6,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1276270,99,1270140,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668797961,2022-11-18 12:59:21 -0600,bd4bfdaf9c526e178a7d9b479849a09bdd7a7bfe,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1276270,99,1270095,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668800481,2022-11-18 13:41:21 -0600,550bd7268f58361672e140fb2835bd5691f74243,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1276270,99,1270078,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668801535,2022-11-18 13:58:55 -0600,6e869ec17567bf34ae16dd6af36fc769cf507f77,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1276270,99,1269536,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668802589,2022-11-18 14:16:29 -0600,dba725ec4e4f89e0be1410e36c10b087a512bc58,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1276270,99,1268717,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668803601,2022-11-18 14:33:21 -0600,ee23c5a8080d753450d8578eaae565be4852d203,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1276270,99,1268713,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668808078,2022-11-18 15:47:58 -0600,a0fc489d5a1369a41bb43429eac13da6e2cbeedf,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1276270,99,1268915,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1669123376,2022-11-22 07:22:56 -0600,b8283c487c7c8948b4050538fdc2b1a0d6463410,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1276270,99,1268802,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1669746756,2022-11-29 12:32:36 -0600,8bec268ec398617bc75602e44e97fcb94a7dae08,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1268922,100,1268902,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,False
1669752189,2022-11-29 14:03:09 -0600,7374be026f3279ffd2bc01521a603d1df6c1b0a4,CT-20221108_Eday81,7,General,G,Gathering Certified Results,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1269246,100,1268902,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,False
1669759878,2022-11-29 16:11:18 -0600,02e11260ae34e2bb18f1d688f0ad3232ecf29a40,CT-20221108_Eday81,7,General,G,Gathering Certified Results,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1268091,100,1268902,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,False
