captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.51376.first,candidates.51376.last,candidates.51376.party,candidates.51376.incumbent,candidates.51376.candidateID,candidates.51376.polID,candidates.51376.ballotOrder,candidates.51376.polNum,candidates.51376.electWon,candidates.51925.first,candidates.51925.last,candidates.51925.party,candidates.51925.candidateID,candidates.51925.polID,candidates.51925.ballotOrder,candidates.51925.polNum,candidates.51925.electWon,candidates.51930.first,candidates.51930.last,candidates.51930.party,candidates.51930.candidateID,candidates.51930.polID,candidates.51930.ballotOrder,candidates.51930.polNum,candidates.51930.electWon,candidates.51376.winnerDateTime,isCertified
1667962555,2022-11-09 02:55:55 +0000,84c8aec46b0824d2dabb875d986800c8bb475bfb,VA-20221108_Eday80,47,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,305952,99,167646,717848,True,20221108VA47015,2022-11-08,VA,51376,Donald,Beyer,Dem,True,51376,45543,1,47004,0,Teddy,Fikre,Ind,51925,71714,2,49648,0,Karina,Lipsman,GOP,51930,71813,3,49649,0,2022-11-09T01:42:42.105Z,
1667962837,2022-11-09 03:00:37 +0000,d57fedbb0cf82cf130c9d008e459203d23c317e0,VA-20221108_Eday80,47,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,305952,99,244483,717848,True,20221108VA47015,2022-11-08,VA,51376,Donald,Beyer,Dem,True,51376,45543,1,47004,0,Teddy,Fikre,Ind,51925,71714,2,49648,0,Karina,Lipsman,GOP,51930,71813,3,49649,0,2022-11-09T01:42:42.105Z,
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,VA-20221108_Eday80,47,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,306771,99,245483,717848,True,20221108VA47015,2022-11-08,VA,51376,Donald,Beyer,Dem,True,51376,45543,1,47004,0,Teddy,Fikre,Ind,51925,71714,2,49648,0,Karina,Lipsman,GOP,51930,71813,3,49649,0,2022-11-09T01:42:42.105Z,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,VA-20221108_Eday80,47,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,306771,99,257011,717848,True,20221108VA47015,2022-11-08,VA,51376,Donald,Beyer,Dem,True,51376,45543,1,47004,0,Teddy,Fikre,Ind,51925,71714,2,49648,0,Karina,Lipsman,GOP,51930,71813,3,49649,0,2022-11-09T01:42:42.105Z,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,VA-20221108_Eday80,47,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,269843,99,257011,717848,True,20221108VA47015,2022-11-08,VA,51376,Donald,Beyer,Dem,True,51376,45543,1,47004,0,Teddy,Fikre,Ind,51925,71714,2,49648,0,Karina,Lipsman,GOP,51930,71813,3,49649,0,2022-11-09T01:42:42.105Z,
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,VA-20221108_Eday80,47,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,262001,99,257011,717848,True,20221108VA47015,2022-11-08,VA,51376,Donald,Beyer,Dem,True,51376,45543,1,47004,0,Teddy,Fikre,Ind,51925,71714,2,49648,0,Karina,Lipsman,GOP,51930,71813,3,49649,0,2022-11-09T01:42:42.105Z,
1667974664,2022-11-09 00:17:44 -0600,d987a91643923201706646f74ed6cc4da6a088a6,VA-20221108_Eday80,47,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,261770,99,257011,717848,True,20221108VA47015,2022-11-08,VA,51376,Donald,Beyer,Dem,True,51376,45543,1,47004,0,Teddy,Fikre,Ind,51925,71714,2,49648,0,Karina,Lipsman,GOP,51930,71813,3,49649,0,2022-11-09T01:42:42.105Z,
1668012066,2022-11-09 10:41:06 -0600,c004980ebaaa2705273a2f8962b47674b4618f8c,VA-20221108_Eday80,47,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,262759,99,257759,717848,True,20221108VA47015,2022-11-08,VA,51376,Donald,Beyer,Dem,True,51376,45543,1,47004,0,Teddy,Fikre,Ind,51925,71714,2,49648,0,Karina,Lipsman,GOP,51930,71813,3,49649,0,2022-11-09T01:42:42.105Z,
1668459508,2022-11-14 14:58:28 -0600,e2e611279a5178b443c5fa9f8166aa010c0d0bf9,VA-20221108_Eday80,47,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 8,8,262759,99,257924,717848,True,20221108VA47015,2022-11-08,VA,51376,Donald,Beyer,Dem,True,51376,45543,1,47004,0,Teddy,Fikre,Ind,51925,71714,2,49648,0,Karina,Lipsman,GOP,51930,71813,3,49649,0,2022-11-09T01:42:42.105Z,
1668472636,2022-11-14 18:37:16 -0600,f0b8157a17f797e0f603a227a6dd37c4f50c5326,VA-20221108_Eday80,47,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 8,8,262759,99,258867,717848,True,20221108VA47015,2022-11-08,VA,51376,Donald,Beyer,Dem,True,51376,45543,1,47004,0,Teddy,Fikre,Ind,51925,71714,2,49648,0,Karina,Lipsman,GOP,51930,71813,3,49649,0,2022-11-09T01:42:42.105Z,
1668482822,2022-11-14 21:27:02 -0600,501b69c8c7102a44c6bf92bc2c26651359884295,VA-20221108_Eday80,47,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 8,8,262759,99,262792,717848,True,20221108VA47015,2022-11-08,VA,51376,Donald,Beyer,Dem,True,51376,45543,1,47004,0,Teddy,Fikre,Ind,51925,71714,2,49648,0,Karina,Lipsman,GOP,51930,71813,3,49649,0,2022-11-09T01:42:42.105Z,
1668606851,2022-11-16 07:54:11 -0600,ddd3c127fad7159c01b9790be3021b592280e411,VA-20221108_Eday80,47,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 8,8,262759,99,268427,717848,True,20221108VA47015,2022-11-08,VA,51376,Donald,Beyer,Dem,True,51376,45543,1,47004,0,Teddy,Fikre,Ind,51925,71714,2,49648,0,Karina,Lipsman,GOP,51930,71813,3,49649,0,2022-11-09T01:42:42.105Z,
1668627038,2022-11-16 13:30:38 -0600,17328bd42afb135b8ab20fc9f74166f4c332f76c,VA-20221108_Eday80,47,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 8,8,267631,99,268427,717848,True,20221108VA47015,2022-11-08,VA,51376,Donald,Beyer,Dem,True,51376,45543,1,47004,0,Teddy,Fikre,Ind,51925,71714,2,49648,0,Karina,Lipsman,GOP,51930,71813,3,49649,0,2022-11-09T01:42:42.105Z,
1670273716,2022-12-05 14:55:16 -0600,c1d84c0f7ef218d3b7960e42f230b0a1832aff01,VA-20221108_Eday80,47,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 8,8,268427,100,268427,717848,True,20221108VA47015,2022-11-08,VA,51376,Donald,Beyer,Dem,True,51376,45543,1,47004,0,Teddy,Fikre,Ind,51925,71714,2,49648,0,Karina,Lipsman,GOP,51930,71813,3,49649,0,2022-11-09T01:42:42.105Z,False
