captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.27777.first,candidates.27777.last,candidates.27777.incumbent,candidates.27777.party,candidates.27777.candidateID,candidates.27777.ballotOrder,candidates.27777.polID,candidates.27777.polNum,candidates.27777.electWon,candidates.29197.first,candidates.29197.last,candidates.29197.party,candidates.29197.candidateID,candidates.29197.ballotOrder,candidates.29197.polID,candidates.29197.polNum,candidates.29197.electWon,candidates.29588.first,candidates.29588.last,candidates.29588.party,candidates.29588.candidateID,candidates.29588.ballotOrder,candidates.29588.polID,candidates.29588.polNum,candidates.29588.electWon,candidates.27777.winnerDateTime,isCertified
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,G,Governor,JB,Pritzker,Dem,27777,17710,22411,True,True,True,4700000,99,1284411,8800708,True,20221108IL15989,2022-11-08,IL,27777,JB,Pritzker,True,Dem,27777,2,17710,22411,0,Darren,Bailey,GOP,29197,1,71049,22604,0,Scott,Schluter,Lib,29588,3,71703,23244,0,2022-11-09T01:00:04.280Z,
1667961990,2022-11-09 02:46:30 +0000,34fd47cd084122fe0c5fed09f89e8cc11319e728,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,G,Governor,JB,Pritzker,Dem,27777,17710,22411,True,True,True,4700000,99,1720990,8800708,True,20221108IL15989,2022-11-08,IL,27777,JB,Pritzker,True,Dem,27777,2,17710,22411,0,Darren,Bailey,GOP,29197,1,71049,22604,0,Scott,Schluter,Lib,29588,3,71703,23244,0,2022-11-09T01:00:04.280Z,
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,G,Governor,JB,Pritzker,Dem,27777,17710,22411,True,True,True,4700000,99,1642817,8800708,True,20221108IL15989,2022-11-08,IL,27777,JB,Pritzker,True,Dem,27777,2,17710,22411,0,Darren,Bailey,GOP,29197,1,71049,22604,0,Scott,Schluter,Lib,29588,3,71703,23244,0,2022-11-09T01:00:04.280Z,
1667962555,2022-11-09 02:55:55 +0000,84c8aec46b0824d2dabb875d986800c8bb475bfb,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,G,Governor,JB,Pritzker,Dem,27777,17710,22411,True,True,True,4700000,99,1983134,8800708,True,20221108IL15989,2022-11-08,IL,27777,JB,Pritzker,True,Dem,27777,2,17710,22411,0,Darren,Bailey,GOP,29197,1,71049,22604,0,Scott,Schluter,Lib,29588,3,71703,23244,0,2022-11-09T01:00:04.280Z,
1667962837,2022-11-09 03:00:37 +0000,d57fedbb0cf82cf130c9d008e459203d23c317e0,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,G,Governor,JB,Pritzker,Dem,27777,17710,22411,True,True,True,4700000,99,1720990,8800708,True,20221108IL15989,2022-11-08,IL,27777,JB,Pritzker,True,Dem,27777,2,17710,22411,0,Darren,Bailey,GOP,29197,1,71049,22604,0,Scott,Schluter,Lib,29588,3,71703,23244,0,2022-11-09T01:00:04.280Z,
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,G,Governor,JB,Pritzker,Dem,27777,17710,22411,True,True,True,4700000,99,2316301,8800708,True,20221108IL15989,2022-11-08,IL,27777,JB,Pritzker,True,Dem,27777,2,17710,22411,0,Darren,Bailey,GOP,29197,1,71049,22604,0,Scott,Schluter,Lib,29588,3,71703,23244,0,2022-11-09T01:00:04.280Z,
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,G,Governor,JB,Pritzker,Dem,27777,17710,22411,True,True,True,4700000,99,2652599,8800708,True,20221108IL15989,2022-11-08,IL,27777,JB,Pritzker,True,Dem,27777,2,17710,22411,0,Darren,Bailey,GOP,29197,1,71049,22604,0,Scott,Schluter,Lib,29588,3,71703,23244,0,2022-11-09T01:00:04.280Z,
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,G,Governor,JB,Pritzker,Dem,27777,17710,22411,True,True,True,4700000,99,2860425,8800708,True,20221108IL15989,2022-11-08,IL,27777,JB,Pritzker,True,Dem,27777,2,17710,22411,0,Darren,Bailey,GOP,29197,1,71049,22604,0,Scott,Schluter,Lib,29588,3,71703,23244,0,2022-11-09T01:00:04.280Z,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,G,Governor,JB,Pritzker,Dem,27777,17710,22411,True,True,True,4700000,99,2985047,8800708,True,20221108IL15989,2022-11-08,IL,27777,JB,Pritzker,True,Dem,27777,2,17710,22411,0,Darren,Bailey,GOP,29197,1,71049,22604,0,Scott,Schluter,Lib,29588,3,71703,23244,0,2022-11-09T01:00:04.280Z,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,G,Governor,JB,Pritzker,Dem,27777,17710,22411,True,True,True,4700000,99,3129247,8800708,True,20221108IL15989,2022-11-08,IL,27777,JB,Pritzker,True,Dem,27777,2,17710,22411,0,Darren,Bailey,GOP,29197,1,71049,22604,0,Scott,Schluter,Lib,29588,3,71703,23244,0,2022-11-09T01:00:04.280Z,
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,G,Governor,JB,Pritzker,Dem,27777,17710,22411,True,True,True,4700000,99,3245687,8800708,True,20221108IL15989,2022-11-08,IL,27777,JB,Pritzker,True,Dem,27777,2,17710,22411,0,Darren,Bailey,GOP,29197,1,71049,22604,0,Scott,Schluter,Lib,29588,3,71703,23244,0,2022-11-09T01:00:04.280Z,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,G,Governor,JB,Pritzker,Dem,27777,17710,22411,True,True,True,4700000,99,3339734,8800708,True,20221108IL15989,2022-11-08,IL,27777,JB,Pritzker,True,Dem,27777,2,17710,22411,0,Darren,Bailey,GOP,29197,1,71049,22604,0,Scott,Schluter,Lib,29588,3,71703,23244,0,2022-11-09T01:00:04.280Z,
1667968406,2022-11-08 22:33:26 -0600,9894c9990b429281fa1911dc561355d202f43cc4,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,G,Governor,JB,Pritzker,Dem,27777,17710,22411,True,True,True,4700000,99,3395811,8800708,True,20221108IL15989,2022-11-08,IL,27777,JB,Pritzker,True,Dem,27777,2,17710,22411,0,Darren,Bailey,GOP,29197,1,71049,22604,0,Scott,Schluter,Lib,29588,3,71703,23244,0,2022-11-09T01:00:04.280Z,
1667969248,2022-11-08 22:47:28 -0600,22d8758416ee8e5b986d6c680c79fc8b3c4bdaaf,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,G,Governor,JB,Pritzker,Dem,27777,17710,22411,True,True,True,4700000,99,3472536,8800708,True,20221108IL15989,2022-11-08,IL,27777,JB,Pritzker,True,Dem,27777,2,17710,22411,0,Darren,Bailey,GOP,29197,1,71049,22604,0,Scott,Schluter,Lib,29588,3,71703,23244,0,2022-11-09T01:00:04.280Z,
1667970071,2022-11-08 23:01:11 -0600,dbae837cbbaf1f3aaf9390e6aaa3521af778ad97,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,G,Governor,JB,Pritzker,Dem,27777,17710,22411,True,True,True,4700000,99,3565739,8800708,True,20221108IL15989,2022-11-08,IL,27777,JB,Pritzker,True,Dem,27777,2,17710,22411,0,Darren,Bailey,GOP,29197,1,71049,22604,0,Scott,Schluter,Lib,29588,3,71703,23244,0,2022-11-09T01:00:04.280Z,
1667971213,2022-11-08 23:20:13 -0600,5f24f417653bba3396590267801436b107c31ac9,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,G,Governor,JB,Pritzker,Dem,27777,17710,22411,True,True,True,4700000,99,3623541,8800708,True,20221108IL15989,2022-11-08,IL,27777,JB,Pritzker,True,Dem,27777,2,17710,22411,0,Darren,Bailey,GOP,29197,1,71049,22604,0,Scott,Schluter,Lib,29588,3,71703,23244,0,2022-11-09T01:00:04.280Z,
1667972126,2022-11-08 23:35:26 -0600,617b070692e7bea69906440bb1aebd1bfcb3a90b,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,G,Governor,JB,Pritzker,Dem,27777,17710,22411,True,True,True,4700000,99,3635427,8800708,True,20221108IL15989,2022-11-08,IL,27777,JB,Pritzker,True,Dem,27777,2,17710,22411,0,Darren,Bailey,GOP,29197,1,71049,22604,0,Scott,Schluter,Lib,29588,3,71703,23244,0,2022-11-09T01:00:04.280Z,
1667972943,2022-11-08 23:49:03 -0600,2188e3ab5f27e10fb4df9e561d0af4cab5cf665c,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,G,Governor,JB,Pritzker,Dem,27777,17710,22411,True,True,True,4700000,99,3714231,8800708,True,20221108IL15989,2022-11-08,IL,27777,JB,Pritzker,True,Dem,27777,2,17710,22411,0,Darren,Bailey,GOP,29197,1,71049,22604,0,Scott,Schluter,Lib,29588,3,71703,23244,0,2022-11-09T01:00:04.280Z,
1667973964,2022-11-09 00:06:04 -0600,9272ebff43a029380ebf987d0a9fa080674e7e91,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,G,Governor,JB,Pritzker,Dem,27777,17710,22411,True,True,True,4700000,99,3730679,8800708,True,20221108IL15989,2022-11-08,IL,27777,JB,Pritzker,True,Dem,27777,2,17710,22411,0,Darren,Bailey,GOP,29197,1,71049,22604,0,Scott,Schluter,Lib,29588,3,71703,23244,0,2022-11-09T01:00:04.280Z,
1667975652,2022-11-09 00:34:12 -0600,d498600900e4c0350d8f00907a8e8a97bd48aba6,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,G,Governor,JB,Pritzker,Dem,27777,17710,22411,True,True,True,4700000,99,3730600,8800708,True,20221108IL15989,2022-11-08,IL,27777,JB,Pritzker,True,Dem,27777,2,17710,22411,0,Darren,Bailey,GOP,29197,1,71049,22604,0,Scott,Schluter,Lib,29588,3,71703,23244,0,2022-11-09T01:00:04.280Z,
1667975898,2022-11-09 00:38:18 -0600,7609424c163438fd3cafbbf7ed6226754e52c1bd,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,G,Governor,JB,Pritzker,Dem,27777,17710,22411,True,True,True,4700000,99,3755587,8800708,True,20221108IL15989,2022-11-08,IL,27777,JB,Pritzker,True,Dem,27777,2,17710,22411,0,Darren,Bailey,GOP,29197,1,71049,22604,0,Scott,Schluter,Lib,29588,3,71703,23244,0,2022-11-09T01:00:04.280Z,
1667975981,2022-11-09 00:39:41 -0600,41d3dfc6389002e5c03a1c16c1b7382e8f7f3159,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,G,Governor,JB,Pritzker,Dem,27777,17710,22411,True,True,True,4700000,99,3730600,8800708,True,20221108IL15989,2022-11-08,IL,27777,JB,Pritzker,True,Dem,27777,2,17710,22411,0,Darren,Bailey,GOP,29197,1,71049,22604,0,Scott,Schluter,Lib,29588,3,71703,23244,0,2022-11-09T01:00:04.280Z,
1667976306,2022-11-09 00:45:06 -0600,a65306ebcf7e41c11b1557bbe78229c6107820ce,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,G,Governor,JB,Pritzker,Dem,27777,17710,22411,True,True,True,4700000,99,3755587,8800708,True,20221108IL15989,2022-11-08,IL,27777,JB,Pritzker,True,Dem,27777,2,17710,22411,0,Darren,Bailey,GOP,29197,1,71049,22604,0,Scott,Schluter,Lib,29588,3,71703,23244,0,2022-11-09T01:00:04.280Z,
1667976346,2022-11-09 00:45:46 -0600,b9be9344301c155fbb38561b225d36627ab71bd2,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,G,Governor,JB,Pritzker,Dem,27777,17710,22411,True,True,True,4700000,99,3730600,8800708,True,20221108IL15989,2022-11-08,IL,27777,JB,Pritzker,True,Dem,27777,2,17710,22411,0,Darren,Bailey,GOP,29197,1,71049,22604,0,Scott,Schluter,Lib,29588,3,71703,23244,0,2022-11-09T01:00:04.280Z,
1667976467,2022-11-09 00:47:47 -0600,32bb8c730464b2ab549dbe977eea353741198772,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,G,Governor,JB,Pritzker,Dem,27777,17710,22411,True,True,True,4700000,99,3755587,8800708,True,20221108IL15989,2022-11-08,IL,27777,JB,Pritzker,True,Dem,27777,2,17710,22411,0,Darren,Bailey,GOP,29197,1,71049,22604,0,Scott,Schluter,Lib,29588,3,71703,23244,0,2022-11-09T01:00:04.280Z,
1667976507,2022-11-09 00:48:27 -0600,209b6e99763633b1f7b84bb7726e9e7d3ee0aee1,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,G,Governor,JB,Pritzker,Dem,27777,17710,22411,True,True,True,4700000,99,3730600,8800708,True,20221108IL15989,2022-11-08,IL,27777,JB,Pritzker,True,Dem,27777,2,17710,22411,0,Darren,Bailey,GOP,29197,1,71049,22604,0,Scott,Schluter,Lib,29588,3,71703,23244,0,2022-11-09T01:00:04.280Z,
1667976548,2022-11-09 00:49:08 -0600,6a83da7820809fa5eca34d5b2e493e02ed29f8e1,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,G,Governor,JB,Pritzker,Dem,27777,17710,22411,True,True,True,4700000,99,3774712,8800708,True,20221108IL15989,2022-11-08,IL,27777,JB,Pritzker,True,Dem,27777,2,17710,22411,0,Darren,Bailey,GOP,29197,1,71049,22604,0,Scott,Schluter,Lib,29588,3,71703,23244,0,2022-11-09T01:00:04.280Z,
1667977245,2022-11-09 01:00:45 -0600,941801650b13c3c4f4a2abd9523403803c17f776,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,G,Governor,JB,Pritzker,Dem,27777,17710,22411,True,True,True,4700000,99,3782317,8800708,True,20221108IL15989,2022-11-08,IL,27777,JB,Pritzker,True,Dem,27777,2,17710,22411,0,Darren,Bailey,GOP,29197,1,71049,22604,0,Scott,Schluter,Lib,29588,3,71703,23244,0,2022-11-09T01:00:04.280Z,
1667978339,2022-11-09 01:18:59 -0600,e64fd6d30c0bca643babf663d248b28fa9a45ee8,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,G,Governor,JB,Pritzker,Dem,27777,17710,22411,True,True,True,4700000,99,3800243,8800708,True,20221108IL15989,2022-11-08,IL,27777,JB,Pritzker,True,Dem,27777,2,17710,22411,0,Darren,Bailey,GOP,29197,1,71049,22604,0,Scott,Schluter,Lib,29588,3,71703,23244,0,2022-11-09T01:00:04.280Z,
1667979151,2022-11-09 01:32:31 -0600,23ce0f4830a99133cc9910a2938647202fdaf642,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,G,Governor,JB,Pritzker,Dem,27777,17710,22411,True,True,True,4700000,99,3806630,8800708,True,20221108IL15989,2022-11-08,IL,27777,JB,Pritzker,True,Dem,27777,2,17710,22411,0,Darren,Bailey,GOP,29197,1,71049,22604,0,Scott,Schluter,Lib,29588,3,71703,23244,0,2022-11-09T01:00:04.280Z,
1667981765,2022-11-09 02:16:05 -0600,737a3c50fdb927ba12862e09b821f52e102aeb12,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,G,Governor,JB,Pritzker,Dem,27777,17710,22411,True,True,True,4700000,99,3816289,8800708,True,20221108IL15989,2022-11-08,IL,27777,JB,Pritzker,True,Dem,27777,2,17710,22411,0,Darren,Bailey,GOP,29197,1,71049,22604,0,Scott,Schluter,Lib,29588,3,71703,23244,0,2022-11-09T01:00:04.280Z,
1667986710,2022-11-09 03:38:30 -0600,e76b62f6ea65887d3b04b50648890c6997b1f3db,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,G,Governor,JB,Pritzker,Dem,27777,17710,22411,True,True,True,4240321,99,3816289,8800708,True,20221108IL15989,2022-11-08,IL,27777,JB,Pritzker,True,Dem,27777,2,17710,22411,0,Darren,Bailey,GOP,29197,1,71049,22604,0,Scott,Schluter,Lib,29588,3,71703,23244,0,2022-11-09T01:00:04.280Z,
1667986752,2022-11-09 03:39:12 -0600,64c9b2e34cc426d9eb690d684a4c1ca2c713909d,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,G,Governor,JB,Pritzker,Dem,27777,17710,22411,True,True,True,4700000,99,3816289,8800708,True,20221108IL15989,2022-11-08,IL,27777,JB,Pritzker,True,Dem,27777,2,17710,22411,0,Darren,Bailey,GOP,29197,1,71049,22604,0,Scott,Schluter,Lib,29588,3,71703,23244,0,2022-11-09T01:00:04.280Z,
1667986791,2022-11-09 03:39:51 -0600,9a50c153b47784532606d145b7458db430ba2b1b,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,G,Governor,JB,Pritzker,Dem,27777,17710,22411,True,True,True,4240321,99,3816289,8800708,True,20221108IL15989,2022-11-08,IL,27777,JB,Pritzker,True,Dem,27777,2,17710,22411,0,Darren,Bailey,GOP,29197,1,71049,22604,0,Scott,Schluter,Lib,29588,3,71703,23244,0,2022-11-09T01:00:04.280Z,
1667988643,2022-11-09 04:10:43 -0600,591a6073b04ab0ebd3abfd9fecd162fe68e47757,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,G,Governor,JB,Pritzker,Dem,27777,17710,22411,True,True,True,4240321,99,3820748,8800708,True,20221108IL15989,2022-11-08,IL,27777,JB,Pritzker,True,Dem,27777,2,17710,22411,0,Darren,Bailey,GOP,29197,1,71049,22604,0,Scott,Schluter,Lib,29588,3,71703,23244,0,2022-11-09T01:00:04.280Z,
1667988683,2022-11-09 04:11:23 -0600,730aa85a41cde9ade0ab0457bb30546a32d14e79,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,G,Governor,JB,Pritzker,Dem,27777,17710,22411,True,True,True,4240321,99,3816289,8800708,True,20221108IL15989,2022-11-08,IL,27777,JB,Pritzker,True,Dem,27777,2,17710,22411,0,Darren,Bailey,GOP,29197,1,71049,22604,0,Scott,Schluter,Lib,29588,3,71703,23244,0,2022-11-09T01:00:04.280Z,
1667988762,2022-11-09 04:12:42 -0600,92057add7b99ef94d7883b2d3dff835f8d4d2ede,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,G,Governor,JB,Pritzker,Dem,27777,17710,22411,True,True,True,4240321,99,3820748,8800708,True,20221108IL15989,2022-11-08,IL,27777,JB,Pritzker,True,Dem,27777,2,17710,22411,0,Darren,Bailey,GOP,29197,1,71049,22604,0,Scott,Schluter,Lib,29588,3,71703,23244,0,2022-11-09T01:00:04.280Z,
1667988801,2022-11-09 04:13:21 -0600,4c72a5c0e2471fa350291b6c4da371e39c3bbefa,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,G,Governor,JB,Pritzker,Dem,27777,17710,22411,True,True,True,4240321,99,3816289,8800708,True,20221108IL15989,2022-11-08,IL,27777,JB,Pritzker,True,Dem,27777,2,17710,22411,0,Darren,Bailey,GOP,29197,1,71049,22604,0,Scott,Schluter,Lib,29588,3,71703,23244,0,2022-11-09T01:00:04.280Z,
1667988882,2022-11-09 04:14:42 -0600,50e686bbeb599e4b3a701673cc58310482a21b94,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,G,Governor,JB,Pritzker,Dem,27777,17710,22411,True,True,True,4240321,99,3820748,8800708,True,20221108IL15989,2022-11-08,IL,27777,JB,Pritzker,True,Dem,27777,2,17710,22411,0,Darren,Bailey,GOP,29197,1,71049,22604,0,Scott,Schluter,Lib,29588,3,71703,23244,0,2022-11-09T01:00:04.280Z,
1667999039,2022-11-09 07:03:59 -0600,8643711f56a72e2a83edcd6bc96d12bfeee5fd1b,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,G,Governor,JB,Pritzker,Dem,27777,17710,22411,True,True,True,4240321,99,3816289,8800708,True,20221108IL15989,2022-11-08,IL,27777,JB,Pritzker,True,Dem,27777,2,17710,22411,0,Darren,Bailey,GOP,29197,1,71049,22604,0,Scott,Schluter,Lib,29588,3,71703,23244,0,2022-11-09T01:00:04.280Z,
1667999117,2022-11-09 07:05:17 -0600,d59adb8660bf70d84cd50d075d0c74682d076413,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,G,Governor,JB,Pritzker,Dem,27777,17710,22411,True,True,True,4240321,99,3820748,8800708,True,20221108IL15989,2022-11-08,IL,27777,JB,Pritzker,True,Dem,27777,2,17710,22411,0,Darren,Bailey,GOP,29197,1,71049,22604,0,Scott,Schluter,Lib,29588,3,71703,23244,0,2022-11-09T01:00:04.280Z,
1667999156,2022-11-09 07:05:56 -0600,5c16ad99df9e5571e450c11970ca597d56b2f27a,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,G,Governor,JB,Pritzker,Dem,27777,17710,22411,True,True,True,4240321,99,3816289,8800708,True,20221108IL15989,2022-11-08,IL,27777,JB,Pritzker,True,Dem,27777,2,17710,22411,0,Darren,Bailey,GOP,29197,1,71049,22604,0,Scott,Schluter,Lib,29588,3,71703,23244,0,2022-11-09T01:00:04.280Z,
