captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,officeID,officeName,description,national,state,keyRace,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.35674.last,candidates.35674.party,candidates.35674.candidateID,candidates.35674.ballotOrder,candidates.35674.polID,candidates.35674.polNum,candidates.35674.electWon,candidates.35675.last,candidates.35675.party,candidates.35675.candidateID,candidates.35675.ballotOrder,candidates.35675.polID,candidates.35675.polNum,candidates.35675.electWon,raceCallStatus,candidates.35674.winnerDateTime
1667983553,2022-11-09 02:45:53 -0600,c63600d3f3c0c1ad8d91025412d32752158fb3d0,MA-20221108_Eday80,22,Ballot Issue,G,Active Tabulation,I,Question,Fund public edu,True,True,True,1 - Create New Income Tax Level,0,2500000,95,2044878,4838359,True,20221108MA24904,2022-11-08,MA,Yes,Yes,35674,1,2,25624,0,No,No,35675,2,3,25625,0,,
1667983921,2022-11-09 02:52:01 -0600,e28a6eb225402fb173e795ae259b4d56ced3a40a,MA-20221108_Eday80,22,Ballot Issue,G,Active Tabulation,I,Question,Fund public edu,True,True,True,1 - Create New Income Tax Level,0,2500000,95,2052535,4838359,True,20221108MA24904,2022-11-08,MA,Yes,Yes,35674,1,2,25624,0,No,No,35675,2,3,25625,0,,
1667983963,2022-11-09 02:52:43 -0600,f1299e7b87e7b24a37e8c19b46028623185c8975,MA-20221108_Eday80,22,Ballot Issue,G,Active Tabulation,I,Question,Fund public edu,True,True,True,1 - Create New Income Tax Level,0,2500000,95,2044878,4838359,True,20221108MA24904,2022-11-08,MA,Yes,Yes,35674,1,2,25624,0,No,No,35675,2,3,25625,0,,
1667984041,2022-11-09 02:54:01 -0600,ee9283493546aa4a6a95b649cf7bb242fe63b0e6,MA-20221108_Eday80,22,Ballot Issue,G,Active Tabulation,I,Question,Fund public edu,True,True,True,1 - Create New Income Tax Level,0,2500000,95,2052535,4838359,True,20221108MA24904,2022-11-08,MA,Yes,Yes,35674,1,2,25624,0,No,No,35675,2,3,25625,0,,
1667984080,2022-11-09 02:54:40 -0600,64f6a7ce21c05e56c49189b02387a15c5c842df8,MA-20221108_Eday80,22,Ballot Issue,G,Active Tabulation,I,Question,Fund public edu,True,True,True,1 - Create New Income Tax Level,0,2500000,95,2044878,4838359,True,20221108MA24904,2022-11-08,MA,Yes,Yes,35674,1,2,25624,0,No,No,35675,2,3,25625,0,,
1667984122,2022-11-09 02:55:22 -0600,f2e853654cd27abddf023ce23da337dc2bd7eb19,MA-20221108_Eday80,22,Ballot Issue,G,Active Tabulation,I,Question,Fund public edu,True,True,True,1 - Create New Income Tax Level,0,2500000,95,2052535,4838359,True,20221108MA24904,2022-11-08,MA,Yes,Yes,35674,1,2,25624,0,No,No,35675,2,3,25625,0,,
1667984402,2022-11-09 03:00:02 -0600,555c6c1c19b6031d93d1a0906788ce779bfb8929,MA-20221108_Eday80,22,Ballot Issue,G,Active Tabulation,I,Question,Fund public edu,True,True,True,1 - Create New Income Tax Level,0,2500000,95,2053326,4838359,True,20221108MA24904,2022-11-08,MA,Yes,Yes,35674,1,2,25624,0,No,No,35675,2,3,25625,0,,
1667985436,2022-11-09 03:17:16 -0600,3424d47f5341c2a346e8a3799f78a52faeab6c0b,MA-20221108_Eday80,22,Ballot Issue,G,Active Tabulation,I,Question,Fund public edu,True,True,True,1 - Create New Income Tax Level,0,2500000,95,2060445,4838359,True,20221108MA24904,2022-11-08,MA,Yes,Yes,35674,1,2,25624,0,No,No,35675,2,3,25625,0,,
1667985904,2022-11-09 03:25:04 -0600,9a93968822f66fb5ab1446dd87e58d49f4859b6e,MA-20221108_Eday80,22,Ballot Issue,G,Active Tabulation,I,Question,Fund public edu,True,True,True,1 - Create New Income Tax Level,0,2500000,95,2061635,4838359,True,20221108MA24904,2022-11-08,MA,Yes,Yes,35674,1,2,25624,0,No,No,35675,2,3,25625,0,,
1667985945,2022-11-09 03:25:45 -0600,ccf1c188a3cd33e1e940a35bdccf1b24a50383f8,MA-20221108_Eday80,22,Ballot Issue,G,Active Tabulation,I,Question,Fund public edu,True,True,True,1 - Create New Income Tax Level,0,2500000,95,2060445,4838359,True,20221108MA24904,2022-11-08,MA,Yes,Yes,35674,1,2,25624,0,No,No,35675,2,3,25625,0,,
1667985985,2022-11-09 03:26:25 -0600,2d478258f7e72765d03704400226b05aa5dfba31,MA-20221108_Eday80,22,Ballot Issue,G,Active Tabulation,I,Question,Fund public edu,True,True,True,1 - Create New Income Tax Level,0,2500000,95,2061635,4838359,True,20221108MA24904,2022-11-08,MA,Yes,Yes,35674,1,2,25624,0,No,No,35675,2,3,25625,0,,
1667989844,2022-11-09 04:30:44 -0600,be603c3b15162897d2768d930f59296f3f29ad16,MA-20221108_Eday80,22,Ballot Issue,G,Active Tabulation,I,Question,Fund public edu,True,True,True,1 - Create New Income Tax Level,0,2411563,95,2061635,4838359,True,20221108MA24904,2022-11-08,MA,Yes,Yes,35674,1,2,25624,0,No,No,35675,2,3,25625,0,,
1668002974,2022-11-09 08:09:34 -0600,1451051e10a6da77416d1b0cf9c7d235e9f3d1db,MA-20221108_Eday80,22,Ballot Issue,G,Active Tabulation,I,Question,Fund public edu,True,True,True,1 - Create New Income Tax Level,0,2411563,95,2078650,4838359,True,20221108MA24904,2022-11-08,MA,Yes,Yes,35674,1,2,25624,0,No,No,35675,2,3,25625,0,,
1668003784,2022-11-09 08:23:04 -0600,59012c72d46803c2819e1e148816f5146b8bea27,MA-20221108_Eday80,22,Ballot Issue,G,Active Tabulation,I,Question,Fund public edu,True,True,True,1 - Create New Income Tax Level,0,2411563,95,2080807,4838359,True,20221108MA24904,2022-11-08,MA,Yes,Yes,35674,1,2,25624,0,No,No,35675,2,3,25625,0,,
1668005561,2022-11-09 08:52:41 -0600,6c0d1de9f029f7e2059a9f231657451853af39a3,MA-20221108_Eday80,22,Ballot Issue,G,Active Tabulation,I,Question,Fund public edu,True,True,True,1 - Create New Income Tax Level,0,2411563,95,2084616,4838359,True,20221108MA24904,2022-11-08,MA,Yes,Yes,35674,1,2,25624,0,No,No,35675,2,3,25625,0,,
1668005601,2022-11-09 08:53:21 -0600,6f472d8575f1e7a4d8fdb6e2d182297a88cc5cbe,MA-20221108_Eday80,22,Ballot Issue,G,Active Tabulation,I,Question,Fund public edu,True,True,True,1 - Create New Income Tax Level,0,2411563,95,2080807,4838359,True,20221108MA24904,2022-11-08,MA,Yes,Yes,35674,1,2,25624,0,No,No,35675,2,3,25625,0,,
1668005641,2022-11-09 08:54:01 -0600,190a7e7ca8b9d16f244e9a7ac70ed678ac91869b,MA-20221108_Eday80,22,Ballot Issue,G,Active Tabulation,I,Question,Fund public edu,True,True,True,1 - Create New Income Tax Level,0,2411563,95,2084616,4838359,True,20221108MA24904,2022-11-08,MA,Yes,Yes,35674,1,2,25624,0,No,No,35675,2,3,25625,0,,
