captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.18399.first,candidates.18399.last,candidates.18399.incumbent,candidates.18399.party,candidates.18399.candidateID,candidates.18399.ballotOrder,candidates.18399.polID,candidates.18399.polNum,candidates.18399.electWon,candidates.19534.first,candidates.19534.last,candidates.19534.party,candidates.19534.candidateID,candidates.19534.ballotOrder,candidates.19534.polID,candidates.19534.polNum,candidates.19534.electWon,candidates.19796.first,candidates.19796.last,candidates.19796.party,candidates.19796.candidateID,candidates.19796.ballotOrder,candidates.19796.polID,candidates.19796.polNum,candidates.19796.electWon,candidates.19797.first,candidates.19797.last,candidates.19797.party,candidates.19797.candidateID,candidates.19797.ballotOrder,candidates.19797.polID,candidates.19797.polNum,candidates.19797.electWon,candidates.19821.first,candidates.19821.last,candidates.19821.abbrv,candidates.19821.party,candidates.19821.candidateID,candidates.19821.ballotOrder,candidates.19821.polID,candidates.19821.polNum,candidates.19821.electWon,candidates.18399.winnerDateTime,isCertified
1668013476,2022-11-09 11:04:36 -0600,f067c653818775f20f420d30ef384a7957db871f,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,S,U.S. Senate,Mike,Crapo,GOP,18399,81,13864,True,True,True,650000,99,576202,999384,True,20221108ID14055,2022-11-08,ID,18399,Mike,Crapo,True,GOP,18399,2,81,13864,0,David,Roth,Dem,19534,1,70327,16480,0,Ray,Writz,CST,19796,3,64860,15766,0,Sierra,Law,Lib,19797,4,69621,16485,0,Scott,Cleveland,Clevelnd,Ind,19821,5,71537,16669,0,2022-11-09T04:00:13.484Z,
1668016032,2022-11-09 11:47:12 -0600,27b6d59993f2586749b8d889b9e5b55f9654ac9a,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,S,U.S. Senate,Mike,Crapo,GOP,18399,81,13864,True,True,True,650000,99,585899,999384,True,20221108ID14055,2022-11-08,ID,18399,Mike,Crapo,True,GOP,18399,2,81,13864,0,David,Roth,Dem,19534,1,70327,16480,0,Ray,Writz,CST,19796,3,64860,15766,0,Sierra,Law,Lib,19797,4,69621,16485,0,Scott,Cleveland,Clevelnd,Ind,19821,5,71537,16669,0,2022-11-09T04:00:13.484Z,
1668016115,2022-11-09 11:48:35 -0600,44fe66a37f2c05d790cd33766e2c79a936a02af4,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,S,U.S. Senate,Mike,Crapo,GOP,18399,81,13864,True,True,True,650000,99,576202,999384,True,20221108ID14055,2022-11-08,ID,18399,Mike,Crapo,True,GOP,18399,2,81,13864,0,David,Roth,Dem,19534,1,70327,16480,0,Ray,Writz,CST,19796,3,64860,15766,0,Sierra,Law,Lib,19797,4,69621,16485,0,Scott,Cleveland,Clevelnd,Ind,19821,5,71537,16669,0,2022-11-09T04:00:13.484Z,
1668016156,2022-11-09 11:49:16 -0600,df90fd071d0cae61605a6bab213b6563dacd8fa7,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,S,U.S. Senate,Mike,Crapo,GOP,18399,81,13864,True,True,True,650000,99,585899,999384,True,20221108ID14055,2022-11-08,ID,18399,Mike,Crapo,True,GOP,18399,2,81,13864,0,David,Roth,Dem,19534,1,70327,16480,0,Ray,Writz,CST,19796,3,64860,15766,0,Sierra,Law,Lib,19797,4,69621,16485,0,Scott,Cleveland,Clevelnd,Ind,19821,5,71537,16669,0,2022-11-09T04:00:13.484Z,
1668017920,2022-11-09 12:18:40 -0600,b3335bb15e0e6f6208266c54cadb6b6af703e3b7,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,S,U.S. Senate,Mike,Crapo,GOP,18399,81,13864,True,True,True,650000,99,587182,999384,True,20221108ID14055,2022-11-08,ID,18399,Mike,Crapo,True,GOP,18399,2,81,13864,0,David,Roth,Dem,19534,1,70327,16480,0,Ray,Writz,CST,19796,3,64860,15766,0,Sierra,Law,Lib,19797,4,69621,16485,0,Scott,Cleveland,Clevelnd,Ind,19821,5,71537,16669,0,2022-11-09T04:00:13.484Z,
1668018759,2022-11-09 12:32:39 -0600,9aea45c33471e738804dfe919e717b56c6e2642b,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,S,U.S. Senate,Mike,Crapo,GOP,18399,81,13864,True,True,True,650000,99,590067,999384,True,20221108ID14055,2022-11-08,ID,18399,Mike,Crapo,True,GOP,18399,2,81,13864,0,David,Roth,Dem,19534,1,70327,16480,0,Ray,Writz,CST,19796,3,64860,15766,0,Sierra,Law,Lib,19797,4,69621,16485,0,Scott,Cleveland,Clevelnd,Ind,19821,5,71537,16669,0,2022-11-09T04:00:13.484Z,
1668022234,2022-11-09 13:30:34 -0600,bc5edd902fbe42b692624b6cc02f7422c5c8c56c,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,S,U.S. Senate,Mike,Crapo,GOP,18399,81,13864,True,True,True,605000,99,590067,999384,True,20221108ID14055,2022-11-08,ID,18399,Mike,Crapo,True,GOP,18399,2,81,13864,0,David,Roth,Dem,19534,1,70327,16480,0,Ray,Writz,CST,19796,3,64860,15766,0,Sierra,Law,Lib,19797,4,69621,16485,0,Scott,Cleveland,Clevelnd,Ind,19821,5,71537,16669,0,2022-11-09T04:00:13.484Z,
1668022275,2022-11-09 13:31:15 -0600,830e7cab9dd4c198612bd2f61b04e37c351ba5b3,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,S,U.S. Senate,Mike,Crapo,GOP,18399,81,13864,True,True,True,650000,99,590067,999384,True,20221108ID14055,2022-11-08,ID,18399,Mike,Crapo,True,GOP,18399,2,81,13864,0,David,Roth,Dem,19534,1,70327,16480,0,Ray,Writz,CST,19796,3,64860,15766,0,Sierra,Law,Lib,19797,4,69621,16485,0,Scott,Cleveland,Clevelnd,Ind,19821,5,71537,16669,0,2022-11-09T04:00:13.484Z,
1668022316,2022-11-09 13:31:56 -0600,8ac9d40a9f128bd1e65ee6aa2eeea055ff6e7ec0,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,S,U.S. Senate,Mike,Crapo,GOP,18399,81,13864,True,True,True,605000,99,590067,999384,True,20221108ID14055,2022-11-08,ID,18399,Mike,Crapo,True,GOP,18399,2,81,13864,0,David,Roth,Dem,19534,1,70327,16480,0,Ray,Writz,CST,19796,3,64860,15766,0,Sierra,Law,Lib,19797,4,69621,16485,0,Scott,Cleveland,Clevelnd,Ind,19821,5,71537,16669,0,2022-11-09T04:00:13.484Z,
1668027146,2022-11-09 14:52:26 -0600,5831e9b72e829c0021f3ff5f7adf0fe60f1e4adb,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,S,U.S. Senate,Mike,Crapo,GOP,18399,81,13864,True,True,True,596027,99,590067,999384,True,20221108ID14055,2022-11-08,ID,18399,Mike,Crapo,True,GOP,18399,2,81,13864,0,David,Roth,Dem,19534,1,70327,16480,0,Ray,Writz,CST,19796,3,64860,15766,0,Sierra,Law,Lib,19797,4,69621,16485,0,Scott,Cleveland,Clevelnd,Ind,19821,5,71537,16669,0,2022-11-09T04:00:13.484Z,
1668027978,2022-11-09 15:06:18 -0600,c5f8343f0c088ef9ab661acfac4a7ec6ca8ba4e5,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,S,U.S. Senate,Mike,Crapo,GOP,18399,81,13864,True,True,True,596027,99,590069,999384,True,20221108ID14055,2022-11-08,ID,18399,Mike,Crapo,True,GOP,18399,2,81,13864,0,David,Roth,Dem,19534,1,70327,16480,0,Ray,Writz,CST,19796,3,64860,15766,0,Sierra,Law,Lib,19797,4,69621,16485,0,Scott,Cleveland,Clevelnd,Ind,19821,5,71537,16669,0,2022-11-09T04:00:13.484Z,
1668028021,2022-11-09 15:07:01 -0600,f05725f558c5ba5d33323b1924681056209e6490,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,S,U.S. Senate,Mike,Crapo,GOP,18399,81,13864,True,True,True,596027,99,590067,999384,True,20221108ID14055,2022-11-08,ID,18399,Mike,Crapo,True,GOP,18399,2,81,13864,0,David,Roth,Dem,19534,1,70327,16480,0,Ray,Writz,CST,19796,3,64860,15766,0,Sierra,Law,Lib,19797,4,69621,16485,0,Scott,Cleveland,Clevelnd,Ind,19821,5,71537,16669,0,2022-11-09T04:00:13.484Z,
1668028062,2022-11-09 15:07:42 -0600,c6d52fa7d3a2bae89b5a9f12ecde09a922b2cc29,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,S,U.S. Senate,Mike,Crapo,GOP,18399,81,13864,True,True,True,596027,99,590069,999384,True,20221108ID14055,2022-11-08,ID,18399,Mike,Crapo,True,GOP,18399,2,81,13864,0,David,Roth,Dem,19534,1,70327,16480,0,Ray,Writz,CST,19796,3,64860,15766,0,Sierra,Law,Lib,19797,4,69621,16485,0,Scott,Cleveland,Clevelnd,Ind,19821,5,71537,16669,0,2022-11-09T04:00:13.484Z,
1668099765,2022-11-10 11:02:45 -0600,34eb4ee02f57274bb05d46d1cd035f83c01657e6,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,S,U.S. Senate,Mike,Crapo,GOP,18399,81,13864,True,True,True,596027,99,591332,999384,True,20221108ID14055,2022-11-08,ID,18399,Mike,Crapo,True,GOP,18399,2,81,13864,0,David,Roth,Dem,19534,1,70327,16480,0,Ray,Writz,CST,19796,3,64860,15766,0,Sierra,Law,Lib,19797,4,69621,16485,0,Scott,Cleveland,Clevelnd,Ind,19821,5,71537,16669,0,2022-11-09T04:00:13.484Z,
1668100568,2022-11-10 11:16:08 -0600,89e6da3e4977c6f5452d0e1760b5f39850c619bd,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,S,U.S. Senate,Mike,Crapo,GOP,18399,81,13864,True,True,True,597305,99,591332,999384,True,20221108ID14055,2022-11-08,ID,18399,Mike,Crapo,True,GOP,18399,2,81,13864,0,David,Roth,Dem,19534,1,70327,16480,0,Ray,Writz,CST,19796,3,64860,15766,0,Sierra,Law,Lib,19797,4,69621,16485,0,Scott,Cleveland,Clevelnd,Ind,19821,5,71537,16669,0,2022-11-09T04:00:13.484Z,
1668104530,2022-11-10 12:22:10 -0600,f46497ab4d7d548b428d9ed115520e854f0886bb,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,S,U.S. Senate,Mike,Crapo,GOP,18399,81,13864,True,True,True,597305,99,591903,999384,True,20221108ID14055,2022-11-08,ID,18399,Mike,Crapo,True,GOP,18399,2,81,13864,0,David,Roth,Dem,19534,1,70327,16480,0,Ray,Writz,CST,19796,3,64860,15766,0,Sierra,Law,Lib,19797,4,69621,16485,0,Scott,Cleveland,Clevelnd,Ind,19821,5,71537,16669,0,2022-11-09T04:00:13.484Z,
1668107081,2022-11-10 13:04:41 -0600,925e9cb7b6d8c1e85de13e73d205f79b5f43c01d,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,S,U.S. Senate,Mike,Crapo,GOP,18399,81,13864,True,True,True,598595,99,592609,999384,True,20221108ID14055,2022-11-08,ID,18399,Mike,Crapo,True,GOP,18399,2,81,13864,0,David,Roth,Dem,19534,1,70327,16480,0,Ray,Writz,CST,19796,3,64860,15766,0,Sierra,Law,Lib,19797,4,69621,16485,0,Scott,Cleveland,Clevelnd,Ind,19821,5,71537,16669,0,2022-11-09T04:00:13.484Z,
1668112484,2022-11-10 14:34:44 -0600,bd237868a94c4692c6e40ce857b63f34e78e6eb9,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,S,U.S. Senate,Mike,Crapo,GOP,18399,81,13864,True,True,True,598595,99,592610,999384,True,20221108ID14055,2022-11-08,ID,18399,Mike,Crapo,True,GOP,18399,2,81,13864,0,David,Roth,Dem,19534,1,70327,16480,0,Ray,Writz,CST,19796,3,64860,15766,0,Sierra,Law,Lib,19797,4,69621,16485,0,Scott,Cleveland,Clevelnd,Ind,19821,5,71537,16669,0,2022-11-09T04:00:13.484Z,
1668135809,2022-11-10 21:03:29 -0600,78a47f079f7d5745a3642977458421f6d9034fc2,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,S,U.S. Senate,Mike,Crapo,GOP,18399,81,13864,True,True,True,598595,99,592617,999384,True,20221108ID14055,2022-11-08,ID,18399,Mike,Crapo,True,GOP,18399,2,81,13864,0,David,Roth,Dem,19534,1,70327,16480,0,Ray,Writz,CST,19796,3,64860,15766,0,Sierra,Law,Lib,19797,4,69621,16485,0,Scott,Cleveland,Clevelnd,Ind,19821,5,71537,16669,0,2022-11-09T04:00:13.484Z,
1668136656,2022-11-10 21:17:36 -0600,14bf081f4fc89ec151851a788b94043605f39ffd,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,S,U.S. Senate,Mike,Crapo,GOP,18399,81,13864,True,True,True,598595,99,592632,999384,True,20221108ID14055,2022-11-08,ID,18399,Mike,Crapo,True,GOP,18399,2,81,13864,0,David,Roth,Dem,19534,1,70327,16480,0,Ray,Writz,CST,19796,3,64860,15766,0,Sierra,Law,Lib,19797,4,69621,16485,0,Scott,Cleveland,Clevelnd,Ind,19821,5,71537,16669,0,2022-11-09T04:00:13.484Z,
1668140061,2022-11-10 22:14:21 -0600,c72e872b5213f294128cda460a5c587bab390cbd,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,S,U.S. Senate,Mike,Crapo,GOP,18399,81,13864,True,True,True,598595,99,593158,999384,True,20221108ID14055,2022-11-08,ID,18399,Mike,Crapo,True,GOP,18399,2,81,13864,0,David,Roth,Dem,19534,1,70327,16480,0,Ray,Writz,CST,19796,3,64860,15766,0,Sierra,Law,Lib,19797,4,69621,16485,0,Scott,Cleveland,Clevelnd,Ind,19821,5,71537,16669,0,2022-11-09T04:00:13.484Z,
1668141690,2022-11-10 22:41:30 -0600,182675e8c184aaf89459aca48aa44474f36127d6,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,S,U.S. Senate,Mike,Crapo,GOP,18399,81,13864,True,True,True,598595,99,593564,999384,True,20221108ID14055,2022-11-08,ID,18399,Mike,Crapo,True,GOP,18399,2,81,13864,0,David,Roth,Dem,19534,1,70327,16480,0,Ray,Writz,CST,19796,3,64860,15766,0,Sierra,Law,Lib,19797,4,69621,16485,0,Scott,Cleveland,Clevelnd,Ind,19821,5,71537,16669,0,2022-11-09T04:00:13.484Z,
1668143308,2022-11-10 23:08:28 -0600,68d6af4aadfbc0753fef858ef3dfba4cc4c26e06,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,S,U.S. Senate,Mike,Crapo,GOP,18399,81,13864,True,True,True,598595,99,590884,999384,True,20221108ID14055,2022-11-08,ID,18399,Mike,Crapo,True,GOP,18399,2,81,13864,0,David,Roth,Dem,19534,1,70327,16480,0,Ray,Writz,CST,19796,3,64860,15766,0,Sierra,Law,Lib,19797,4,69621,16485,0,Scott,Cleveland,Clevelnd,Ind,19821,5,71537,16669,0,2022-11-09T04:00:13.484Z,
1668143350,2022-11-10 23:09:10 -0600,a993dfea1f9d4c19b9e52a73772974d231118b10,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,S,U.S. Senate,Mike,Crapo,GOP,18399,81,13864,True,True,True,598595,99,593564,999384,True,20221108ID14055,2022-11-08,ID,18399,Mike,Crapo,True,GOP,18399,2,81,13864,0,David,Roth,Dem,19534,1,70327,16480,0,Ray,Writz,CST,19796,3,64860,15766,0,Sierra,Law,Lib,19797,4,69621,16485,0,Scott,Cleveland,Clevelnd,Ind,19821,5,71537,16669,0,2022-11-09T04:00:13.484Z,
1668143394,2022-11-10 23:09:54 -0600,e79073b3b1bc41582eea6cac17774311b26c811c,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,S,U.S. Senate,Mike,Crapo,GOP,18399,81,13864,True,True,True,598595,99,590884,999384,True,20221108ID14055,2022-11-08,ID,18399,Mike,Crapo,True,GOP,18399,2,81,13864,0,David,Roth,Dem,19534,1,70327,16480,0,Ray,Writz,CST,19796,3,64860,15766,0,Sierra,Law,Lib,19797,4,69621,16485,0,Scott,Cleveland,Clevelnd,Ind,19821,5,71537,16669,0,2022-11-09T04:00:13.484Z,
1668301219,2022-11-12 19:00:19 -0600,a18e62fe55f9afef831fcb19213ce6320b539e3a,ID-20221108_Eday82,13,General,G,Tabulation Paused,Called,S,U.S. Senate,Mike,Crapo,GOP,18399,81,13864,True,True,True,598595,99,590884,999384,True,20221108ID14055,2022-11-08,ID,18399,Mike,Crapo,True,GOP,18399,2,81,13864,0,David,Roth,Dem,19534,1,70327,16480,0,Ray,Writz,CST,19796,3,64860,15766,0,Sierra,Law,Lib,19797,4,69621,16485,0,Scott,Cleveland,Clevelnd,Ind,19821,5,71537,16669,0,2022-11-09T04:00:13.484Z,
1668962642,2022-11-20 10:44:02 -0600,e33bc6eaaa396d16a964d12b2e430508e5a7d04c,ID-20221108_Eday82,13,General,G,Gathering Certified Results,Called,S,U.S. Senate,Mike,Crapo,GOP,18399,81,13864,True,True,True,598595,99,590884,999384,True,20221108ID14055,2022-11-08,ID,18399,Mike,Crapo,True,GOP,18399,2,81,13864,0,David,Roth,Dem,19534,1,70327,16480,0,Ray,Writz,CST,19796,3,64860,15766,0,Sierra,Law,Lib,19797,4,69621,16485,0,Scott,Cleveland,Clevelnd,Ind,19821,5,71537,16669,0,2022-11-09T04:00:13.484Z,
1669201501,2022-11-23 05:05:01 -0600,86586824e89f5beffc4d48bb6fa308e6fae49940,ID-20221108_Eday82,13,General,G,Gathering Certified Results,Called,S,U.S. Senate,Mike,Crapo,GOP,18399,81,13864,True,True,True,598595,99,590884,999384,True,20221108ID14055,2022-11-08,ID,18399,Mike,Crapo,True,GOP,18399,2,81,13864,0,David,Roth,Dem,19534,1,70327,16480,0,Ray,Writz,CST,19796,3,64860,15766,0,Sierra,Law,Lib,19797,4,69621,16485,0,Scott,Cleveland,Clevelnd,Ind,19821,5,71537,16669,0,2022-11-09T04:00:13.484Z,False
1669398215,2022-11-25 11:43:35 -0600,8be90e98680826eab500c227ae8fdd26624eddce,ID-20221108_Eday82,13,General,G,Gathering Certified Results,Called,S,U.S. Senate,Mike,Crapo,GOP,18399,81,13864,True,True,True,590881,100,590884,999384,True,20221108ID14055,2022-11-08,ID,18399,Mike,Crapo,True,GOP,18399,2,81,13864,0,David,Roth,Dem,19534,1,70327,16480,0,Ray,Writz,CST,19796,3,64860,15766,0,Sierra,Law,Lib,19797,4,69621,16485,0,Scott,Cleveland,Clevelnd,Ind,19821,5,71537,16669,0,2022-11-09T04:00:13.484Z,False
1669403289,2022-11-25 13:08:09 -0600,e6ac903a4dc0d766210e1117aa1947680e183d1b,ID-20221108_Eday82,13,General,G,Gathering Certified Results,Called,S,U.S. Senate,Mike,Crapo,GOP,18399,81,13864,True,True,True,590890,100,590884,999384,True,20221108ID14055,2022-11-08,ID,18399,Mike,Crapo,True,GOP,18399,2,81,13864,0,David,Roth,Dem,19534,1,70327,16480,0,Ray,Writz,CST,19796,3,64860,15766,0,Sierra,Law,Lib,19797,4,69621,16485,0,Scott,Cleveland,Clevelnd,Ind,19821,5,71537,16669,0,2022-11-09T04:00:13.484Z,False
1669559747,2022-11-27 08:35:47 -0600,c71c525368e45a257eb69128e518350c5821cbcc,ID-20221108_Eday82,13,General,G,Vote Certified,Called,S,U.S. Senate,Mike,Crapo,GOP,18399,81,13864,True,True,True,590890,100,590890,999384,True,20221108ID14055,2022-11-08,ID,18399,Mike,Crapo,True,GOP,18399,2,81,13864,0,David,Roth,Dem,19534,1,70327,16480,0,Ray,Writz,CST,19796,3,64860,15766,0,Sierra,Law,Lib,19797,4,69621,16485,0,Scott,Cleveland,Clevelnd,Ind,19821,5,71537,16669,0,2022-11-09T04:00:13.484Z,True
1669659537,2022-11-28 12:18:57 -0600,1735d9203d3a6b5f1ef12bcc53e7854eaf52dcd8,ID-20221108_Eday82,13,General,G,End of AP Tabulation,Called,S,U.S. Senate,Mike,Crapo,GOP,18399,81,13864,True,True,True,590890,100,590890,999384,True,20221108ID14055,2022-11-08,ID,18399,Mike,Crapo,True,GOP,18399,2,81,13864,0,David,Roth,Dem,19534,1,70327,16480,0,Ray,Writz,CST,19796,3,64860,15766,0,Sierra,Law,Lib,19797,4,69621,16485,0,Scott,Cleveland,Clevelnd,Ind,19821,5,71537,16669,0,2022-11-09T04:00:13.484Z,True
