captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.51723.first,candidates.51723.last,candidates.51723.abbrv,candidates.51723.party,candidates.51723.incumbent,candidates.51723.candidateID,candidates.51723.polID,candidates.51723.ballotOrder,candidates.51723.polNum,candidates.51723.electWon,candidates.51917.first,candidates.51917.last,candidates.51917.party,candidates.51917.candidateID,candidates.51917.polID,candidates.51917.ballotOrder,candidates.51917.polNum,candidates.51917.electWon,candidates.51723.winnerDateTime
1667959410,2022-11-09 02:03:30 +0000,98a277291480f2bee1271d939218798a5aa6ad2a,VA-20221108_Eday80,47,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,283765,99,199051,878604,True,20221108VA47013,2022-11-08,VA,51723,Abigail,Spanberger,Spanbrgr,Dem,True,51723,66937,1,49520,0,Yesli,Vega,GOP,51917,70903,2,49646,0,
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,VA-20221108_Eday80,47,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,283765,99,231457,878604,True,20221108VA47013,2022-11-08,VA,51723,Abigail,Spanberger,Spanbrgr,Dem,True,51723,66937,1,49520,0,Yesli,Vega,GOP,51917,70903,2,49646,0,
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,VA-20221108_Eday80,47,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,283765,99,210471,878604,True,20221108VA47013,2022-11-08,VA,51723,Abigail,Spanberger,Spanbrgr,Dem,True,51723,66937,1,49520,0,Yesli,Vega,GOP,51917,70903,2,49646,0,
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,VA-20221108_Eday80,47,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,278345,99,231457,878604,True,20221108VA47013,2022-11-08,VA,51723,Abigail,Spanberger,Spanbrgr,Dem,True,51723,66937,1,49520,0,Yesli,Vega,GOP,51917,70903,2,49646,0,
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,VA-20221108_Eday80,47,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,278345,99,231462,878604,True,20221108VA47013,2022-11-08,VA,51723,Abigail,Spanberger,Spanbrgr,Dem,True,51723,66937,1,49520,0,Yesli,Vega,GOP,51917,70903,2,49646,0,
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,VA-20221108_Eday80,47,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,278345,99,234950,878604,True,20221108VA47013,2022-11-08,VA,51723,Abigail,Spanberger,Spanbrgr,Dem,True,51723,66937,1,49520,0,Yesli,Vega,GOP,51917,70903,2,49646,0,
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,VA-20221108_Eday80,47,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,273985,99,258945,878604,True,20221108VA47013,2022-11-08,VA,51723,Abigail,Spanberger,Spanbrgr,Dem,True,51723,66937,1,49520,0,Yesli,Vega,GOP,51917,70903,2,49646,0,
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,VA-20221108_Eday80,47,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,273985,99,260299,878604,True,20221108VA47013,2022-11-08,VA,51723,Abigail,Spanberger,Spanbrgr,Dem,True,51723,66937,1,49520,0,Yesli,Vega,GOP,51917,70903,2,49646,0,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,VA-20221108_Eday80,47,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,272088,99,269226,878604,True,20221108VA47013,2022-11-08,VA,51723,Abigail,Spanberger,Spanbrgr,Dem,True,51723,66937,1,49520,0,Yesli,Vega,GOP,51917,70903,2,49646,0,2022-11-09T03:42:31.664Z
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,VA-20221108_Eday80,47,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,274862,99,269226,878604,True,20221108VA47013,2022-11-08,VA,51723,Abigail,Spanberger,Spanbrgr,Dem,True,51723,66937,1,49520,0,Yesli,Vega,GOP,51917,70903,2,49646,0,2022-11-09T03:42:31.664Z
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,VA-20221108_Eday80,47,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,274576,99,269226,878604,True,20221108VA47013,2022-11-08,VA,51723,Abigail,Spanberger,Spanbrgr,Dem,True,51723,66937,1,49520,0,Yesli,Vega,GOP,51917,70903,2,49646,0,2022-11-09T03:42:31.664Z
1667973921,2022-11-09 00:05:21 -0600,8c7bea4e5501d62c6edf8b543f4ffeaf66fbee7c,VA-20221108_Eday80,47,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,274716,99,269226,878604,True,20221108VA47013,2022-11-08,VA,51723,Abigail,Spanberger,Spanbrgr,Dem,True,51723,66937,1,49520,0,Yesli,Vega,GOP,51917,70903,2,49646,0,2022-11-09T03:42:31.664Z
1667986510,2022-11-09 03:35:10 -0600,acecbdfc9911e82977e1f99d23cbbf9908265bd5,VA-20221108_Eday80,47,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,277956,99,269226,878604,True,20221108VA47013,2022-11-08,VA,51723,Abigail,Spanberger,Spanbrgr,Dem,True,51723,66937,1,49520,0,Yesli,Vega,GOP,51917,70903,2,49646,0,2022-11-09T03:42:31.664Z
1667986590,2022-11-09 03:36:30 -0600,807a67bd2dd5f5804d3aaa9d1f793b08c0174156,VA-20221108_Eday80,47,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,274716,99,269226,878604,True,20221108VA47013,2022-11-08,VA,51723,Abigail,Spanberger,Spanbrgr,Dem,True,51723,66937,1,49520,0,Yesli,Vega,GOP,51917,70903,2,49646,0,2022-11-09T03:42:31.664Z
1667986630,2022-11-09 03:37:10 -0600,bdc18b7713211c3f675ae3f141b7e51a89bfd88d,VA-20221108_Eday80,47,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,277956,99,269226,878604,True,20221108VA47013,2022-11-08,VA,51723,Abigail,Spanberger,Spanbrgr,Dem,True,51723,66937,1,49520,0,Yesli,Vega,GOP,51917,70903,2,49646,0,2022-11-09T03:42:31.664Z
1668012107,2022-11-09 10:41:47 -0600,c035c67210a2add268f40ad917cbf1ad527e7938,VA-20221108_Eday80,47,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,274716,99,269681,878604,True,20221108VA47013,2022-11-08,VA,51723,Abigail,Spanberger,Spanbrgr,Dem,True,51723,66937,1,49520,0,Yesli,Vega,GOP,51917,70903,2,49646,0,2022-11-09T03:42:31.664Z
1668043055,2022-11-09 19:17:35 -0600,9423ae1f29fe73be11377b81ec7ad16041ef4445,VA-20221108_Eday80,47,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,274716,99,269442,878604,True,20221108VA47013,2022-11-08,VA,51723,Abigail,Spanberger,Spanbrgr,Dem,True,51723,66937,1,49520,0,Yesli,Vega,GOP,51917,70903,2,49646,0,2022-11-09T03:42:31.664Z
1668098966,2022-11-10 10:49:26 -0600,030671501d1b998ff457e230dc5937808f938f99,VA-20221108_Eday80,47,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,274716,99,269897,878604,True,20221108VA47013,2022-11-08,VA,51723,Abigail,Spanberger,Spanbrgr,Dem,True,51723,66937,1,49520,0,Yesli,Vega,GOP,51917,70903,2,49646,0,2022-11-09T03:42:31.664Z
1668099007,2022-11-10 10:50:07 -0600,224da111f9f53ebb8e46e3e8ab4582682558ff6e,VA-20221108_Eday80,47,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,274716,99,269442,878604,True,20221108VA47013,2022-11-08,VA,51723,Abigail,Spanberger,Spanbrgr,Dem,True,51723,66937,1,49520,0,Yesli,Vega,GOP,51917,70903,2,49646,0,2022-11-09T03:42:31.664Z
1668099050,2022-11-10 10:50:50 -0600,f5b60fa82877d53caeb6f88fda2864b34a71dcb5,VA-20221108_Eday80,47,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,274716,99,269897,878604,True,20221108VA47013,2022-11-08,VA,51723,Abigail,Spanberger,Spanbrgr,Dem,True,51723,66937,1,49520,0,Yesli,Vega,GOP,51917,70903,2,49646,0,2022-11-09T03:42:31.664Z
1668118543,2022-11-10 16:15:43 -0600,8422bb2d69fff5059667da0a04bba8b8775603ab,VA-20221108_Eday80,47,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,274716,99,269913,878604,True,20221108VA47013,2022-11-08,VA,51723,Abigail,Spanberger,Spanbrgr,Dem,True,51723,66937,1,49520,0,Yesli,Vega,GOP,51917,70903,2,49646,0,2022-11-09T03:42:31.664Z
1668140016,2022-11-10 22:13:36 -0600,88228081fdd75a2ae1fc6c18b805f731b2592927,VA-20221108_Eday80,47,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,271961,99,269913,878604,True,20221108VA47013,2022-11-08,VA,51723,Abigail,Spanberger,Spanbrgr,Dem,True,51723,66937,1,49520,0,Yesli,Vega,GOP,51917,70903,2,49646,0,2022-11-09T03:42:31.664Z
1668140873,2022-11-10 22:27:53 -0600,71da76df79abc87102d4fc66387ad6e5d80dcaa0,VA-20221108_Eday80,47,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,272179,99,269913,878604,True,20221108VA47013,2022-11-08,VA,51723,Abigail,Spanberger,Spanbrgr,Dem,True,51723,66937,1,49520,0,Yesli,Vega,GOP,51917,70903,2,49646,0,2022-11-09T03:42:31.664Z
1668211853,2022-11-11 18:10:53 -0600,dec14f2086766fc5b93ee539943ff59de1a9c516,VA-20221108_Eday80,47,General,G,Tabulation Paused,Called,H,U.S. House,True,District 7,7,272179,99,269912,878604,True,20221108VA47013,2022-11-08,VA,51723,Abigail,Spanberger,Spanbrgr,Dem,True,51723,66937,1,49520,0,Yesli,Vega,GOP,51917,70903,2,49646,0,2022-11-09T03:42:31.664Z
1668213527,2022-11-11 18:38:47 -0600,25378c1608cd90089cd28b67e469887156096a0f,VA-20221108_Eday80,47,General,G,Tabulation Paused,Called,H,U.S. House,True,District 7,7,272179,99,269998,878604,True,20221108VA47013,2022-11-08,VA,51723,Abigail,Spanberger,Spanbrgr,Dem,True,51723,66937,1,49520,0,Yesli,Vega,GOP,51917,70903,2,49646,0,2022-11-09T03:42:31.664Z
1668450419,2022-11-14 12:26:59 -0600,59b41c3fde86bc24b9155a2fc7a26eaa240461ef,VA-20221108_Eday80,47,General,G,Tabulation Paused,Called,H,U.S. House,True,District 7,7,272179,99,270197,878604,True,20221108VA47013,2022-11-08,VA,51723,Abigail,Spanberger,Spanbrgr,Dem,True,51723,66937,1,49520,0,Yesli,Vega,GOP,51917,70903,2,49646,0,2022-11-09T03:42:31.664Z
1668452258,2022-11-14 12:57:38 -0600,7d18c41d8fd1d04b7b6ef4af0c50dc49aa2fe3ba,VA-20221108_Eday80,47,General,G,Tabulation Paused,Called,H,U.S. House,True,District 7,7,272179,99,270264,878604,True,20221108VA47013,2022-11-08,VA,51723,Abigail,Spanberger,Spanbrgr,Dem,True,51723,66937,1,49520,0,Yesli,Vega,GOP,51917,70903,2,49646,0,2022-11-09T03:42:31.664Z
1668454103,2022-11-14 13:28:23 -0600,58f11389546c33064cc1f356d8658aa5dc7bb002,VA-20221108_Eday80,47,General,G,Tabulation Paused,Called,H,U.S. House,True,District 7,7,272179,99,270333,878604,True,20221108VA47013,2022-11-08,VA,51723,Abigail,Spanberger,Spanbrgr,Dem,True,51723,66937,1,49520,0,Yesli,Vega,GOP,51917,70903,2,49646,0,2022-11-09T03:42:31.664Z
1668458407,2022-11-14 14:40:07 -0600,d93af7c2cdcae6124c46285c4cc8fa5666dc3b21,VA-20221108_Eday80,47,General,G,Tabulation Paused,Called,H,U.S. House,True,District 7,7,272179,99,270696,878604,True,20221108VA47013,2022-11-08,VA,51723,Abigail,Spanberger,Spanbrgr,Dem,True,51723,66937,1,49520,0,Yesli,Vega,GOP,51917,70903,2,49646,0,2022-11-09T03:42:31.664Z
1668461373,2022-11-14 15:29:33 -0600,0fef3fdb3f474b566f32163a83b018dbdaa3e3a4,VA-20221108_Eday80,47,General,G,Tabulation Paused,Called,H,U.S. House,True,District 7,7,272179,99,271042,878604,True,20221108VA47013,2022-11-08,VA,51723,Abigail,Spanberger,Spanbrgr,Dem,True,51723,66937,1,49520,0,Yesli,Vega,GOP,51917,70903,2,49646,0,2022-11-09T03:42:31.664Z
1668464905,2022-11-14 16:28:25 -0600,6c08098326c186c86c2bcd0fe4a3a8ba2e70d06e,VA-20221108_Eday80,47,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 7,7,272179,99,271064,878604,True,20221108VA47013,2022-11-08,VA,51723,Abigail,Spanberger,Spanbrgr,Dem,True,51723,66937,1,49520,0,Yesli,Vega,GOP,51917,70903,2,49646,0,2022-11-09T03:42:31.664Z
1668475702,2022-11-14 19:28:22 -0600,29a803c0fb09f3b1721e08b9cfd55edd4ff9bddb,VA-20221108_Eday80,47,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 7,7,272179,99,272410,878604,True,20221108VA47013,2022-11-08,VA,51723,Abigail,Spanberger,Spanbrgr,Dem,True,51723,66937,1,49520,0,Yesli,Vega,GOP,51917,70903,2,49646,0,2022-11-09T03:42:31.664Z
1668477471,2022-11-14 19:57:51 -0600,b3439a1c3549b7f3157912c3ac3394f1a7d588ea,VA-20221108_Eday80,47,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 7,7,272179,99,272600,878604,True,20221108VA47013,2022-11-08,VA,51723,Abigail,Spanberger,Spanbrgr,Dem,True,51723,66937,1,49520,0,Yesli,Vega,GOP,51917,70903,2,49646,0,2022-11-09T03:42:31.664Z
1668538575,2022-11-15 12:56:15 -0600,13cd8a0af0ff9c115ec15bdfb81cb5ddacf81324,VA-20221108_Eday80,47,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 7,7,272179,99,273850,878604,True,20221108VA47013,2022-11-08,VA,51723,Abigail,Spanberger,Spanbrgr,Dem,True,51723,66937,1,49520,0,Yesli,Vega,GOP,51917,70903,2,49646,0,2022-11-09T03:42:31.664Z
1668627038,2022-11-16 13:30:38 -0600,17328bd42afb135b8ab20fc9f74166f4c332f76c,VA-20221108_Eday80,47,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 7,7,273680,99,273850,878604,True,20221108VA47013,2022-11-08,VA,51723,Abigail,Spanberger,Spanbrgr,Dem,True,51723,66937,1,49520,0,Yesli,Vega,GOP,51917,70903,2,49646,0,2022-11-09T03:42:31.664Z
1668719293,2022-11-17 15:08:13 -0600,ddc49fafbc8d0e3972e634f42d93a383e9dbda96,VA-20221108_Eday80,47,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 7,7,275649,99,273943,878604,True,20221108VA47013,2022-11-08,VA,51723,Abigail,Spanberger,Spanbrgr,Dem,True,51723,66937,1,49520,0,Yesli,Vega,GOP,51917,70903,2,49646,0,2022-11-09T03:42:31.664Z
