captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.48048.first,candidates.48048.last,candidates.48048.party,candidates.48048.incumbent,candidates.48048.candidateID,candidates.48048.polID,candidates.48048.ballotOrder,candidates.48048.polNum,candidates.48048.electWon,candidates.49617.first,candidates.49617.last,candidates.49617.party,candidates.49617.candidateID,candidates.49617.polID,candidates.49617.ballotOrder,candidates.49617.polNum,candidates.49617.electWon,candidates.48048.winnerDateTime
1668187976,2022-11-11 11:32:56 -0600,431d58950b1bfcdd58d7fc21f5cb8dbfbface2b5,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,S,U.S. Senate,Tim,Scott,GOP,48048,60345,43498,True,True,True,1706015,99,1689392,2850000,True,20221108SC41849,2022-11-08,SC,48048,Tim,Scott,GOP,True,48048,60345,2,43498,0,Krystle,Matthews,Dem,49617,70911,1,44559,0,2022-11-09T00:00:02.636Z
1668188799,2022-11-11 11:46:39 -0600,00fb88c1a17c9bccea9d9f164efb840d34118fd8,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,S,U.S. Senate,Tim,Scott,GOP,48048,60345,43498,True,True,True,1706015,99,1689403,2850000,True,20221108SC41849,2022-11-08,SC,48048,Tim,Scott,GOP,True,48048,60345,2,43498,0,Krystle,Matthews,Dem,49617,70911,1,44559,0,2022-11-09T00:00:02.636Z
1668188840,2022-11-11 11:47:20 -0600,7e067ee7533a0a33a59b3b75bbee92bfb19be76a,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,S,U.S. Senate,Tim,Scott,GOP,48048,60345,43498,True,True,True,1706015,99,1689392,2850000,True,20221108SC41849,2022-11-08,SC,48048,Tim,Scott,GOP,True,48048,60345,2,43498,0,Krystle,Matthews,Dem,49617,70911,1,44559,0,2022-11-09T00:00:02.636Z
1668188881,2022-11-11 11:48:01 -0600,8426634fcb536456afe0e80c9ce5b0686ef97c4a,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,S,U.S. Senate,Tim,Scott,GOP,48048,60345,43498,True,True,True,1706015,99,1689403,2850000,True,20221108SC41849,2022-11-08,SC,48048,Tim,Scott,GOP,True,48048,60345,2,43498,0,Krystle,Matthews,Dem,49617,70911,1,44559,0,2022-11-09T00:00:02.636Z
1668190559,2022-11-11 12:15:59 -0600,6285044676ab5acaa4c22ac20c57bd77699a4f75,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,S,U.S. Senate,Tim,Scott,GOP,48048,60345,43498,True,True,True,1706015,99,1689439,2850000,True,20221108SC41849,2022-11-08,SC,48048,Tim,Scott,GOP,True,48048,60345,2,43498,0,Krystle,Matthews,Dem,49617,70911,1,44559,0,2022-11-09T00:00:02.636Z
1668193120,2022-11-11 12:58:40 -0600,08b815d57907de95d09d07eb2886936c925438f6,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,S,U.S. Senate,Tim,Scott,GOP,48048,60345,43498,True,True,True,1706015,99,1689442,2850000,True,20221108SC41849,2022-11-08,SC,48048,Tim,Scott,GOP,True,48048,60345,2,43498,0,Krystle,Matthews,Dem,49617,70911,1,44559,0,2022-11-09T00:00:02.636Z
1668197337,2022-11-11 14:08:57 -0600,7104d640b30f3d28c44b3665a1d32c8a02fd11c4,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,S,U.S. Senate,Tim,Scott,GOP,48048,60345,43498,True,True,True,1706015,99,1689614,2850000,True,20221108SC41849,2022-11-08,SC,48048,Tim,Scott,GOP,True,48048,60345,2,43498,0,Krystle,Matthews,Dem,49617,70911,1,44559,0,2022-11-09T00:00:02.636Z
1668210676,2022-11-11 17:51:16 -0600,1d0e79b14db3f9df720dcc1d8a25d01022faaab5,SC-20221108_Eday80,41,General,G,Tabulation Paused,Called,S,U.S. Senate,Tim,Scott,GOP,48048,60345,43498,True,True,True,1706015,99,1689861,2850000,True,20221108SC41849,2022-11-08,SC,48048,Tim,Scott,GOP,True,48048,60345,2,43498,0,Krystle,Matthews,Dem,49617,70911,1,44559,0,2022-11-09T00:00:02.636Z
1668212398,2022-11-11 18:19:58 -0600,8e1d5dda7f1e208e814382731be0b48f9ac30f91,SC-20221108_Eday80,41,General,G,Tabulation Paused,Called,S,U.S. Senate,Tim,Scott,GOP,48048,60345,43498,True,True,True,1706015,99,1690636,2850000,True,20221108SC41849,2022-11-08,SC,48048,Tim,Scott,GOP,True,48048,60345,2,43498,0,Krystle,Matthews,Dem,49617,70911,1,44559,0,2022-11-09T00:00:02.636Z
1668276378,2022-11-12 12:06:18 -0600,3de4a95eb418bdbbe4c1958f8c6e5f64365cd27d,SC-20221108_Eday80,41,General,G,Tabulation Paused,Called,S,U.S. Senate,Tim,Scott,GOP,48048,60345,43498,True,True,True,1706015,99,1693572,2850000,True,20221108SC41849,2022-11-08,SC,48048,Tim,Scott,GOP,True,48048,60345,2,43498,0,Krystle,Matthews,Dem,49617,70911,1,44559,0,2022-11-09T00:00:02.636Z
1668439767,2022-11-14 09:29:27 -0600,1fa880c8a5f363dd95878365c41493e1d532e66f,SC-20221108_Eday80,41,General,G,Gathering Certified Results,Called,S,U.S. Senate,Tim,Scott,GOP,48048,60345,43498,True,True,True,1706015,99,1693600,2850000,True,20221108SC41849,2022-11-08,SC,48048,Tim,Scott,GOP,True,48048,60345,2,43498,0,Krystle,Matthews,Dem,49617,70911,1,44559,0,2022-11-09T00:00:02.636Z
1668458313,2022-11-14 14:38:33 -0600,b4edd31763f397cd444fa6ec6dcec17ddca2e0d3,SC-20221108_Eday80,41,General,G,Gathering Certified Results,Called,S,U.S. Senate,Tim,Scott,GOP,48048,60345,43498,True,True,True,1706015,99,1693602,2850000,True,20221108SC41849,2022-11-08,SC,48048,Tim,Scott,GOP,True,48048,60345,2,43498,0,Krystle,Matthews,Dem,49617,70911,1,44559,0,2022-11-09T00:00:02.636Z
1668537716,2022-11-15 12:41:56 -0600,38736ec3cb19c3640ff707a0fb3079d880cf3ccb,SC-20221108_Eday80,41,General,G,Gathering Certified Results,Called,S,U.S. Senate,Tim,Scott,GOP,48048,60345,43498,True,True,True,1706015,99,1693890,2850000,True,20221108SC41849,2022-11-08,SC,48048,Tim,Scott,GOP,True,48048,60345,2,43498,0,Krystle,Matthews,Dem,49617,70911,1,44559,0,2022-11-09T00:00:02.636Z
1668717982,2022-11-17 14:46:22 -0600,4fb69625eb540d6618d9c560e30475ce9287c368,SC-20221108_Eday80,41,General,G,Gathering Certified Results,Called,S,U.S. Senate,Tim,Scott,GOP,48048,60345,43498,True,True,True,1693890,100,1693890,2850000,True,20221108SC41849,2022-11-08,SC,48048,Tim,Scott,GOP,True,48048,60345,2,43498,0,Krystle,Matthews,Dem,49617,70911,1,44559,0,2022-11-09T00:00:02.636Z
