captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.49464.first,candidates.49464.last,candidates.49464.party,candidates.49464.candidateID,candidates.49464.polID,candidates.49464.ballotOrder,candidates.49464.polNum,candidates.49464.electWon,candidates.49470.first,candidates.49470.last,candidates.49470.party,candidates.49470.candidateID,candidates.49470.polID,candidates.49470.ballotOrder,candidates.49470.polNum,candidates.49470.electWon,candidates.49470.winnerDateTime
1667959410,2022-11-09 02:03:30 +0000,98a277291480f2bee1271d939218798a5aa6ad2a,SC-20221108_Eday80,41,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,261613,99,94693,826619,True,20221108SC41908,2022-11-08,SC,Daryl,Scott,Dem,49464,70926,1,44932,0,Russell,Fry,GOP,49470,70931,2,44361,0,
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,SC-20221108_Eday80,41,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,261613,99,99379,826619,True,20221108SC41908,2022-11-08,SC,Daryl,Scott,Dem,49464,70926,1,44932,0,Russell,Fry,GOP,49470,70931,2,44361,0,
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,260110,99,99494,826619,True,20221108SC41908,2022-11-08,SC,Daryl,Scott,Dem,49464,70926,1,44932,0,Russell,Fry,GOP,49470,70931,2,44361,0,2022-11-09T02:14:11.289Z
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,260110,99,122204,826619,True,20221108SC41908,2022-11-08,SC,Daryl,Scott,Dem,49464,70926,1,44932,0,Russell,Fry,GOP,49470,70931,2,44361,0,2022-11-09T02:14:11.289Z
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,260110,99,115356,826619,True,20221108SC41908,2022-11-08,SC,Daryl,Scott,Dem,49464,70926,1,44932,0,Russell,Fry,GOP,49470,70931,2,44361,0,2022-11-09T02:14:11.289Z
1667961990,2022-11-09 02:46:30 +0000,34fd47cd084122fe0c5fed09f89e8cc11319e728,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,260110,99,122204,826619,True,20221108SC41908,2022-11-08,SC,Daryl,Scott,Dem,49464,70926,1,44932,0,Russell,Fry,GOP,49470,70931,2,44361,0,2022-11-09T02:14:11.289Z
1667962837,2022-11-09 03:00:37 +0000,d57fedbb0cf82cf130c9d008e459203d23c317e0,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,260110,99,122510,826619,True,20221108SC41908,2022-11-08,SC,Daryl,Scott,Dem,49464,70926,1,44932,0,Russell,Fry,GOP,49470,70931,2,44361,0,2022-11-09T02:14:11.289Z
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,260110,99,152213,826619,True,20221108SC41908,2022-11-08,SC,Daryl,Scott,Dem,49464,70926,1,44932,0,Russell,Fry,GOP,49470,70931,2,44361,0,2022-11-09T02:14:11.289Z
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,260110,99,160312,826619,True,20221108SC41908,2022-11-08,SC,Daryl,Scott,Dem,49464,70926,1,44932,0,Russell,Fry,GOP,49470,70931,2,44361,0,2022-11-09T02:14:11.289Z
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,260110,99,168109,826619,True,20221108SC41908,2022-11-08,SC,Daryl,Scott,Dem,49464,70926,1,44932,0,Russell,Fry,GOP,49470,70931,2,44361,0,2022-11-09T02:14:11.289Z
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,262137,99,168109,826619,True,20221108SC41908,2022-11-08,SC,Daryl,Scott,Dem,49464,70926,1,44932,0,Russell,Fry,GOP,49470,70931,2,44361,0,2022-11-09T02:14:11.289Z
1667968538,2022-11-08 22:35:38 -0600,921a14073c0a588fcddcb6fa0c38955a3a5e6401,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,210580,99,232800,826619,True,20221108SC41908,2022-11-08,SC,Daryl,Scott,Dem,49464,70926,1,44932,0,Russell,Fry,GOP,49470,70931,2,44361,0,2022-11-09T02:14:11.289Z
1667969376,2022-11-08 22:49:36 -0600,4ac813ba060ccffdf02cdf61aae9dd9c0b214438,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,244195,99,233132,826619,True,20221108SC41908,2022-11-08,SC,Daryl,Scott,Dem,49464,70926,1,44932,0,Russell,Fry,GOP,49470,70931,2,44361,0,2022-11-09T02:14:11.289Z
1667970241,2022-11-08 23:04:01 -0600,d53bae4b64596045c97e6eb2ac077f70fc0cec78,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,244089,99,242185,826619,True,20221108SC41908,2022-11-08,SC,Daryl,Scott,Dem,49464,70926,1,44932,0,Russell,Fry,GOP,49470,70931,2,44361,0,2022-11-09T02:14:11.289Z
1667972008,2022-11-08 23:33:28 -0600,94f4c9e086e7aebe887e5b2f9d0c42dd429b98b5,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,253233,99,242185,826619,True,20221108SC41908,2022-11-08,SC,Daryl,Scott,Dem,49464,70926,1,44932,0,Russell,Fry,GOP,49470,70931,2,44361,0,2022-11-09T02:14:11.289Z
1667988045,2022-11-09 04:00:45 -0600,f9afc4942e53b5b1b333210f3a236d56363229e8,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,252191,99,242185,826619,True,20221108SC41908,2022-11-08,SC,Daryl,Scott,Dem,49464,70926,1,44932,0,Russell,Fry,GOP,49470,70931,2,44361,0,2022-11-09T02:14:11.289Z
1668007753,2022-11-09 09:29:13 -0600,12c46f52f302eec6d53a89451012e01a709f120a,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,250517,99,242185,826619,True,20221108SC41908,2022-11-08,SC,Daryl,Scott,Dem,49464,70926,1,44932,0,Russell,Fry,GOP,49470,70931,2,44361,0,2022-11-09T02:14:11.289Z
1668028103,2022-11-09 15:08:23 -0600,2df9ffe083ea05c834d0c18488ab653b4e8b3c31,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,250517,99,252939,826619,True,20221108SC41908,2022-11-08,SC,Daryl,Scott,Dem,49464,70926,1,44932,0,Russell,Fry,GOP,49470,70931,2,44361,0,2022-11-09T02:14:11.289Z
1668093240,2022-11-10 09:14:00 -0600,6f66bf306efdeb37e21b34bb3fa612c5c1fcb91a,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,261380,99,252939,826619,True,20221108SC41908,2022-11-08,SC,Daryl,Scott,Dem,49464,70926,1,44932,0,Russell,Fry,GOP,49470,70931,2,44361,0,2022-11-09T02:14:11.289Z
1668098169,2022-11-10 10:36:09 -0600,1f783928cd39365ccf1d2ea86b63d0437843feca,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,255494,99,252939,826619,True,20221108SC41908,2022-11-08,SC,Daryl,Scott,Dem,49464,70926,1,44932,0,Russell,Fry,GOP,49470,70931,2,44361,0,2022-11-09T02:14:11.289Z
1668180573,2022-11-11 09:29:33 -0600,3ca703f3fd9b3e2114cdda661cc5b89bf58ed86e,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,255494,99,252956,826619,True,20221108SC41908,2022-11-08,SC,Daryl,Scott,Dem,49464,70926,1,44932,0,Russell,Fry,GOP,49470,70931,2,44361,0,2022-11-09T02:14:11.289Z
1668182231,2022-11-11 09:57:11 -0600,0c2d8f53ab3d6e85e54d1fbfcdaef9c588be9a7f,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,255494,99,253171,826619,True,20221108SC41908,2022-11-08,SC,Daryl,Scott,Dem,49464,70926,1,44932,0,Russell,Fry,GOP,49470,70931,2,44361,0,2022-11-09T02:14:11.289Z
1668188758,2022-11-11 11:45:58 -0600,5b846dc1ae2341e18f1826a481c37217c8f6e0ad,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,255494,99,253182,826619,True,20221108SC41908,2022-11-08,SC,Daryl,Scott,Dem,49464,70926,1,44932,0,Russell,Fry,GOP,49470,70931,2,44361,0,2022-11-09T02:14:11.289Z
1668210176,2022-11-11 17:42:56 -0600,27f5028947a1574eb2450aafa345beab1972e5f3,SC-20221108_Eday80,41,General,G,Tabulation Paused,Called,H,U.S. House,True,District 7,7,255494,99,253427,826619,True,20221108SC41908,2022-11-08,SC,Daryl,Scott,Dem,49464,70926,1,44932,0,Russell,Fry,GOP,49470,70931,2,44361,0,2022-11-09T02:14:11.289Z
1668210218,2022-11-11 17:43:38 -0600,83a79f81e335ff0e7266c657751c91cf55371f8e,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,255494,99,253182,826619,True,20221108SC41908,2022-11-08,SC,Daryl,Scott,Dem,49464,70926,1,44932,0,Russell,Fry,GOP,49470,70931,2,44361,0,2022-11-09T02:14:11.289Z
1668210553,2022-11-11 17:49:13 -0600,844b664cd28afc9a9b76f909b2fd084fed279287,SC-20221108_Eday80,41,General,G,Tabulation Paused,Called,H,U.S. House,True,District 7,7,255494,99,253427,826619,True,20221108SC41908,2022-11-08,SC,Daryl,Scott,Dem,49464,70926,1,44932,0,Russell,Fry,GOP,49470,70931,2,44361,0,2022-11-09T02:14:11.289Z
1668276336,2022-11-12 12:05:36 -0600,d01a16129560a2310e6e530b16289d5a12cb0387,SC-20221108_Eday80,41,General,G,Tabulation Paused,Called,H,U.S. House,True,District 7,7,255494,99,253441,826619,True,20221108SC41908,2022-11-08,SC,Daryl,Scott,Dem,49464,70926,1,44932,0,Russell,Fry,GOP,49470,70931,2,44361,0,2022-11-09T02:14:11.289Z
1668458359,2022-11-14 14:39:19 -0600,b1544672b0c2b13b2418d7b77f2edb07d16e34c0,SC-20221108_Eday80,41,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 7,7,255494,99,253443,826619,True,20221108SC41908,2022-11-08,SC,Daryl,Scott,Dem,49464,70926,1,44932,0,Russell,Fry,GOP,49470,70931,2,44361,0,2022-11-09T02:14:11.289Z
1668609657,2022-11-16 08:40:57 -0600,d333aa7c462033b7a14ebf9871b0629c267b4b49,SC-20221108_Eday80,41,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 7,7,255494,99,253470,826619,True,20221108SC41908,2022-11-08,SC,Daryl,Scott,Dem,49464,70926,1,44932,0,Russell,Fry,GOP,49470,70931,2,44361,0,2022-11-09T02:14:11.289Z
1668717982,2022-11-17 14:46:22 -0600,4fb69625eb540d6618d9c560e30475ce9287c368,SC-20221108_Eday80,41,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 7,7,253470,100,253470,826619,True,20221108SC41908,2022-11-08,SC,Daryl,Scott,Dem,49464,70926,1,44932,0,Russell,Fry,GOP,49470,70931,2,44361,0,2022-11-09T02:14:11.289Z
