captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.23466.first,candidates.23466.last,candidates.23466.party,candidates.23466.candidateID,candidates.23466.ballotOrder,candidates.23466.polID,candidates.23466.polNum,candidates.23466.electWon,candidates.23467.first,candidates.23467.last,candidates.23467.incumbent,candidates.23467.party,candidates.23467.candidateID,candidates.23467.ballotOrder,candidates.23467.polID,candidates.23467.polNum,candidates.23467.electWon,candidates.23467.winnerDateTime,isCertified
1668216854,2022-11-11 19:34:14 -0600,71153a2779a091faab5d0b68421c4911d37d1f9c,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11023363,99,6565219,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668224157,2022-11-11 21:35:57 -0600,f23d4641d9509fc6037037700717f21cf1fcb6e2,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11023363,99,6636414,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668260084,2022-11-12 07:34:44 -0600,6eb307390be4f269e47adf7820ed8732d60af5d2,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11023363,99,6652499,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668260124,2022-11-12 07:35:24 -0600,9d52db958cd4ec23fe837167c220beea0977d19e,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11023363,99,6636414,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668260164,2022-11-12 07:36:04 -0600,058ed9c54aba71bdc48fbefed2cc8706be121140,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11023363,99,6652499,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668290635,2022-11-12 16:03:55 -0600,f0d15d94dd097d8195082faec5509302768fc333,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11023363,99,6664348,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668298204,2022-11-12 18:10:04 -0600,fe12664b63b7abb7d96a1ee14b15180eb6f6dd1a,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11023363,99,6738529,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668299875,2022-11-12 18:37:55 -0600,aad56ad78c2c87aef006be5782337d2e76933e7f,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11023363,99,6766868,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668299917,2022-11-12 18:38:37 -0600,209ee9e6e0f5f281bb6691f4394b71fb29b58470,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11023363,99,6738529,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668299959,2022-11-12 18:39:19 -0600,9d21242b186349d2d18ef4054a81917eee6882f9,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11023363,99,6766868,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668300884,2022-11-12 18:54:44 -0600,3ee928bc5f28edf767741776b4e9c485c85c24b2,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11023363,99,6839443,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668300926,2022-11-12 18:55:26 -0600,57db82157307264b0a1e9893619fb25968f4d154,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11023363,99,6766868,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668301472,2022-11-12 19:04:32 -0600,5bb9d1a265b96ba0bd3e4f1356efafefde8c49f8,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11023363,99,6899305,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668303047,2022-11-12 19:30:47 -0600,6d3ac01f605e63c6bd493d5cd68f160eed484f35,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11023363,99,6947009,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668303088,2022-11-12 19:31:28 -0600,23299d246886ffbd26c9fe43933758c96caf8db1,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11023363,99,6899305,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668303130,2022-11-12 19:32:10 -0600,2af369a4fd96e90f47d9dbc832afd2af0789c1e8,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11023363,99,6947009,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668308646,2022-11-12 21:04:06 -0600,5c2811d369c372284ff8f9acd8f86651b2a0ec54,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11023363,99,6964720,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668310775,2022-11-12 21:39:35 -0600,b10af31efbea89e5d429e5dc3e1b17f5fc5d0a14,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11023363,99,6966910,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668310817,2022-11-12 21:40:17 -0600,33b64f2493f19d9e6e63b406a073667ea3122879,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11023363,99,6964720,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668311157,2022-11-12 21:45:57 -0600,0c8fa08a93bb50490051a81c5a7a9eba63fcf97b,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11023363,99,6966910,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668386005,2022-11-13 18:33:25 -0600,8094cd9aff190b8e4ef14bbc5bb018c35371de67,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11023363,99,6987595,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668387118,2022-11-13 18:51:58 -0600,63497dcd4167b3b534e9879081952294e50419d4,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11023363,99,7068392,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668388309,2022-11-13 19:11:49 -0600,9a7de008be960deee23154197204b546b7e07a53,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11023363,99,7099509,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668469370,2022-11-14 17:42:50 -0600,87b46306786a3ea4c4d846e35e7f5af46e0927e8,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11023363,99,7143057,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668470275,2022-11-14 17:57:55 -0600,b9e5cfded4c18286e38c05d7ee7fbc47703f6b1c,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11023363,99,7327819,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668472304,2022-11-14 18:31:44 -0600,daba8e3a19f8e11f960d341b022137a343743a42,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11023363,99,7369716,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668473268,2022-11-14 18:47:48 -0600,54fb2a6762c72b2171453308403bf11eece102b3,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11023363,99,7415903,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668476817,2022-11-14 19:46:57 -0600,0091fc297ca1a843a74f0d42a04ddab70d2ab22c,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11023363,99,7683812,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668483066,2022-11-14 21:31:06 -0600,6c5f60f718b8e4391f7c5c4f2b407fcd8bc0190d,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11023363,99,7750019,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668542471,2022-11-15 14:01:11 -0600,4195a9818a4555b49cf071dd824a9bfeb7a09428,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,7750019,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668545992,2022-11-15 14:59:52 -0600,d845a1f9658ed554494ebd1a70075204f022f72e,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,7777001,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668549826,2022-11-15 16:03:46 -0600,ab4fb6a278c6c7e1a373c1a96a1c9bda6456a032,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,7777345,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668553549,2022-11-15 17:05:49 -0600,581e50d2074174587a51420c6a56984f239ef32d,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,7814175,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668555406,2022-11-15 17:36:46 -0600,7feb1980113ba136b28c43125aa3b17d4fe59f74,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,7860010,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668556370,2022-11-15 17:52:50 -0600,992e9dda308a60eaf92a6d181c8a50a93fe2a53b,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,7884533,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668557861,2022-11-15 18:17:41 -0600,fb29262c06d5ae3fa52c12107c77d6eb94350f71,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,8030947,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668558711,2022-11-15 18:31:51 -0600,e93885dbc42b99ce081e84ceb0acb2de66ac2c3d,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,8031118,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668560448,2022-11-15 19:00:48 -0600,535044d100429b937bb88eb5d92d235aed1aae46,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,8077856,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668560750,2022-11-15 19:05:50 -0600,a64896ff57be92ccd422ac08dd9d8f17cbd85e32,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,8135849,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668561975,2022-11-15 19:26:15 -0600,2115849b37c81e223d09ee18404ad4e6ae18fae6,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,8191745,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668563351,2022-11-15 19:49:11 -0600,a4616c0e308eed404a5695677dd6ba493febdb78,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,8250937,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668567047,2022-11-15 20:50:47 -0600,1408712553a76d273d0f13a9bbaff1fdcb3aca8d,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,8269265,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668622403,2022-11-16 12:13:23 -0600,6028a8f01a881120673fbf25f90877b44abd9e10,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,8434146,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668623484,2022-11-16 12:31:24 -0600,84ccef6d6a82442ed7aac1657c992a2c9223f458,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,8441605,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668634374,2022-11-16 15:32:54 -0600,46590f1df8baffe26a2240114a4aa728865b7229,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,8441766,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668641215,2022-11-16 17:26:55 -0600,0f60f3274605b0bac059bfc3b11a176968b5c720,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,8534679,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668642594,2022-11-16 17:49:54 -0600,ad7f6acaa0e58b041a8c1478d9f2cc0116881de1,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,8635433,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668643065,2022-11-16 17:57:45 -0600,062fd973f0f37479bf73611987a27483dfe39925,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,8649867,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668645157,2022-11-16 18:32:37 -0600,58c89c4597376541911796505884e4a974800d56,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,8694581,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668645833,2022-11-16 18:43:53 -0600,59678adeefa59b9e01ab2faf1a6a3e8ea2a7ee56,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,8781980,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668646729,2022-11-16 18:58:49 -0600,501f3865d574d752836511812d8f3cc0f0f08c54,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,8850903,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668648712,2022-11-16 19:31:52 -0600,2f15427ec3b608e3ecefe5b01ef54f1b8020f35a,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,8956025,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668649723,2022-11-16 19:48:43 -0600,5d43b19da1f72ecd63e2db1a5e3129fcbea18ab6,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,8986345,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668650706,2022-11-16 20:05:06 -0600,aa29594e26bdd4e1c5c57c8184035dec7096297c,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,9025358,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668655922,2022-11-16 21:32:02 -0600,fffb8539b578222b48f6b825fa7b99cbc5d73358,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,9034331,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668655928,2022-11-16 21:32:08 -0600,e8224b311072cbc92d79e88e0e614bd0597ff80e,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,9044242,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668705979,2022-11-17 11:26:19 -0600,6a4136ce3e92a1b180dd492e7e67be7901823528,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,9047632,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668709888,2022-11-17 12:31:28 -0600,2ded27fd9258e748276d328a7bc3f919a6750d49,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,9047717,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668721015,2022-11-17 15:36:55 -0600,214108f335196d3b78ac5c91835cda4d6fca9aba,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,9049851,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
