captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.winner,candidates.0.calledAt,candidates.0.colorIndex,candidates.1.colorIndex,candidates.2.colorIndex
1667972427,2022-11-08 23:40:27 -0600,ae4901446f849f3ab62f6a79323d475c59ad0832,20221108AR5103,live,85.19,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T05:38:51.223Z,807,2573,31.36,11958,538943,65.35,13951,259645,31.48,14273,26083,3.16,968000,99,824671,1765681,807,2192,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667972473,2022-11-08 23:41:13 -0600,a29b2b07dc776af5545ee4ec64ead9d5ba96e873,20221108AR5103,live,85.42,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T05:39:26.170Z,811,2573,31.52,11958,540238,65.33,13951,260536,31.51,14273,26130,3.16,968000,99,826904,1765681,811,2198,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667972810,2022-11-08 23:46:50 -0600,aa61daf8417c040e13c56de238053c966d7a0302,20221108AR5103,live,85.64,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T05:45:06.260Z,818,2573,31.79,11958,541614,65.33,13951,261169,31.5,14273,26197,3.16,968000,99,828980,1765681,818,2203,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667972854,2022-11-08 23:47:34 -0600,4c493d7ad5df619297ee4ec86e6725cbd0fcac02,20221108AR5103,live,85.64,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T05:46:07.933Z,818,2573,31.79,11958,541614,65.33,13951,261169,31.5,14273,26197,3.16,968000,99,828980,1765681,818,2203,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667972898,2022-11-08 23:48:18 -0600,7f5611a68542690dfbbea4b10f2d25fb123813f8,20221108AR5103,live,85.64,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T05:47:10.937Z,818,2573,31.79,11958,541614,65.33,13951,261169,31.5,14273,26197,3.16,968000,99,828980,1765681,818,2203,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667972943,2022-11-08 23:49:03 -0600,2188e3ab5f27e10fb4df9e561d0af4cab5cf665c,20221108AR5103,live,85.64,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T05:47:42.236Z,818,2573,31.79,11958,541614,65.33,13951,261169,31.5,14273,26197,3.16,968000,99,828980,1765681,818,2203,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667973028,2022-11-08 23:50:28 -0600,a3d91b8cb9f4b51cad939bdf33c45f8678401177,20221108AR5103,live,86.34,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T05:49:31.720Z,821,2573,31.91,11958,546768,65.42,13951,262574,31.42,14273,26430,3.16,968000,99,835772,1765681,821,2222,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667973160,2022-11-08 23:52:40 -0600,a8c30e49fdf2578eef8c8f50f6106d095bb0fc07,20221108AR5103,live,86.51,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T05:51:03.384Z,816,2573,31.71,11958,548025,65.44,13951,262878,31.39,14273,26514,3.17,968000,99,837417,1765681,816,2226,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667973204,2022-11-08 23:53:24 -0600,9ca1adc2a96ccb8173cfd35380377368538cfb03,20221108AR5103,live,85.95,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T05:51:57.014Z,826,2573,32.1,11958,543544,65.33,13951,262126,31.51,14273,26325,3.16,968000,99,831995,1765681,826,2211,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667973292,2022-11-08 23:54:52 -0600,f4e2e76b95b1963799e86b607fe710743960389e,20221108AR5103,live,85.95,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T05:53:43.077Z,826,2573,32.1,11958,543544,65.33,13951,262126,31.51,14273,26325,3.16,968000,99,831995,1765681,826,2211,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667973338,2022-11-08 23:55:38 -0600,60e23f89b0832d690c2e9c2012f75df6b998f230,20221108AR5103,live,85.95,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T05:54:25.439Z,826,2573,32.1,11958,543544,65.33,13951,262126,31.51,14273,26325,3.16,968000,99,831995,1765681,826,2211,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667973466,2022-11-08 23:57:46 -0600,99efdc0f1ed1d3ebdb4c01c2b3affc8219305bc0,20221108AR5103,live,85.95,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T05:56:03.590Z,826,2573,32.1,11958,543544,65.33,13951,262126,31.51,14273,26325,3.16,968000,99,831995,1765681,826,2211,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667973512,2022-11-08 23:58:32 -0600,c5b8277525be0367964460ee9775326f5b2cc341,20221108AR5103,live,85.95,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T05:57:15.103Z,826,2573,32.1,11958,543544,65.33,13951,262126,31.51,14273,26325,3.16,968000,99,831995,1765681,826,2211,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667973555,2022-11-08 23:59:15 -0600,574ef20eb007a0ff55ecd54e4003b61f517e06b5,20221108AR5103,live,85.95,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T05:58:17.100Z,826,2573,32.1,11958,543544,65.33,13951,262126,31.51,14273,26325,3.16,968000,99,831995,1765681,826,2211,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667973600,2022-11-09 00:00:00 -0600,bfc0ff3fe5ed1f4adc762f2d1128321f016d691f,20221108AR5103,live,86.59,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T05:58:28.866Z,831,2573,32.3,11958,548400,65.42,13951,263232,31.4,14273,26590,3.17,968000,99,838222,1765681,831,2228,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667973737,2022-11-09 00:02:17 -0600,f7940d04f83247dd0cbf585d2d4f25b8c66e477d,20221108AR5103,live,86.59,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T06:01:11.112Z,831,2573,32.3,11958,548400,65.42,13951,263232,31.4,14273,26590,3.17,968000,99,838222,1765681,831,2228,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667973793,2022-11-09 00:03:13 -0600,471324a7f30a6780d5e1d2eb6bf6c21c79776e91,20221108AR5103,live,86.59,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T06:02:03.701Z,831,2573,32.3,11958,548400,65.42,13951,263232,31.4,14273,26590,3.17,968000,99,838222,1765681,831,2228,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667973835,2022-11-09 00:03:55 -0600,b3bdd8a625be8657c0e5a46d72158acdcfd366d2,20221108AR5103,live,86.59,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T06:02:34.839Z,831,2573,32.3,11958,548400,65.42,13951,263232,31.4,14273,26590,3.17,968000,99,838222,1765681,831,2228,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667973878,2022-11-09 00:04:38 -0600,dd0a2fb7e0a1ea86d312428fcf4c7c68541cc7da,20221108AR5103,live,86.59,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T06:03:34.331Z,831,2573,32.3,11958,548400,65.42,13951,263232,31.4,14273,26590,3.17,968000,99,838222,1765681,831,2228,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667973964,2022-11-09 00:06:04 -0600,9272ebff43a029380ebf987d0a9fa080674e7e91,20221108AR5103,live,86.59,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T06:04:59.112Z,831,2573,32.3,11958,548400,65.42,13951,263232,31.4,14273,26590,3.17,968000,99,838222,1765681,831,2228,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667974006,2022-11-09 00:06:46 -0600,c8cae7bec2b0c7f4ed9e9ca6a473abc069a1d034,20221108AR5103,live,86.59,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T06:05:28.442Z,831,2573,32.3,11958,548400,65.42,13951,263232,31.4,14273,26590,3.17,968000,99,838222,1765681,831,2228,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667974050,2022-11-09 00:07:30 -0600,7abf683084771abb66bcbd62c846b6795b86899c,20221108AR5103,live,86.59,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T06:06:37.211Z,831,2573,32.3,11958,548400,65.42,13951,263232,31.4,14273,26590,3.17,968000,99,838222,1765681,831,2228,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667974099,2022-11-09 00:08:19 -0600,67d73bab95116eb2dbcfbbf8bea9e7546d6f9d87,20221108AR5103,live,86.59,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T06:07:15.850Z,831,2573,32.3,11958,548400,65.42,13951,263232,31.4,14273,26590,3.17,968000,99,838222,1765681,831,2228,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667974141,2022-11-09 00:09:01 -0600,6ac032f537e1cf474dd6798112535df8c4f1f419,20221108AR5103,live,86.59,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T06:08:00.299Z,831,2573,32.3,11958,548400,65.42,13951,263232,31.4,14273,26590,3.17,968000,99,838222,1765681,831,2228,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667974184,2022-11-09 00:09:44 -0600,5e29bdc6dd3e2b02c04e87a98f0009af6b85de6f,20221108AR5103,live,86.59,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T06:08:34.098Z,831,2573,32.3,11958,548400,65.42,13951,263232,31.4,14273,26590,3.17,968000,99,838222,1765681,831,2228,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667974225,2022-11-09 00:10:25 -0600,2985b4bedf5fc7a85a7f91a2caf4c7b14617e055,20221108AR5103,live,86.59,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T06:08:57.884Z,831,2573,32.3,11958,548400,65.42,13951,263232,31.4,14273,26590,3.17,968000,99,838222,1765681,831,2228,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667974313,2022-11-09 00:11:53 -0600,6b3b0bacc6c41a15c188eab11ce932a1d154d208,20221108AR5103,live,86.59,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T06:09:37.579Z,831,2573,32.3,11958,548400,65.42,13951,263232,31.4,14273,26590,3.17,968000,99,838222,1765681,831,2228,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667974357,2022-11-09 00:12:37 -0600,f3a34debf9bc3f3d09633b4380781add88e0174a,20221108AR5103,live,86.59,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T06:11:32.183Z,831,2573,32.3,11958,548400,65.42,13951,263232,31.4,14273,26590,3.17,968000,99,838222,1765681,831,2228,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667974664,2022-11-09 00:17:44 -0600,d987a91643923201706646f74ed6cc4da6a088a6,20221108AR5103,live,86.59,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T06:13:56.451Z,831,2573,32.3,11958,548400,65.42,13951,263232,31.4,14273,26590,3.17,968000,99,838222,1765681,831,2228,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667974762,2022-11-09 00:19:22 -0600,eae9f5b1ba131d7652f49e9c3001c7a015f755b1,20221108AR5103,live,86.59,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T06:18:02.271Z,831,2573,32.3,11958,548400,65.42,13951,263232,31.4,14273,26590,3.17,968000,99,838222,1765681,831,2228,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667974809,2022-11-09 00:20:09 -0600,21e89b68838446570e2788596a6ed47ed4d95a07,20221108AR5103,live,88.87,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T06:18:57.604Z,886,2573,34.43,11958,565234,65.7,13951,267594,31.11,14273,27433,3.19,968000,99,860261,1765681,886,2287,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667974899,2022-11-09 00:21:39 -0600,387e9cf2d205ebca879101fc8e33b930b1cbd329,20221108AR5103,live,88.87,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T06:20:20.651Z,886,2573,34.43,11958,565234,65.7,13951,267594,31.11,14273,27433,3.19,968000,99,860261,1765681,886,2287,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667975032,2022-11-09 00:23:52 -0600,2b4eef55da041b24d8b907ba1775c35ebda992e0,20221108AR5103,live,89.41,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T06:22:25.041Z,914,2573,35.52,11958,569483,65.8,13951,268430,31.01,14273,27594,3.19,968000,99,865507,1765681,914,2301,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667975154,2022-11-09 00:25:54 -0600,e385cf3ed45230deb4315fbba874f4f4144f56b6,20221108AR5103,live,89.41,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T06:24:53.893Z,914,2573,35.52,11958,569483,65.8,13951,268430,31.01,14273,27594,3.19,968000,99,865507,1765681,914,2301,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667976144,2022-11-09 00:42:24 -0600,9ba67be41054bbe85d475769a3f52b32f07bb1ad,20221108AR5103,live,90.46,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T06:41:07.336Z,927,2573,36.03,11958,577599,65.96,13951,270134,30.85,14273,27904,3.19,968000,99,875637,1765681,927,2327,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667976184,2022-11-09 00:43:04 -0600,fe83a024be41b5416de8f3b3aadef0173027df04,20221108AR5103,live,90.61,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T06:41:48.387Z,927,2573,36.03,11958,578335,65.93,13951,270859,30.88,14273,27945,3.19,968000,99,877139,1765681,927,2331,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667976306,2022-11-09 00:45:06 -0600,a65306ebcf7e41c11b1557bbe78229c6107820ce,20221108AR5103,live,90.61,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T06:43:53.075Z,927,2573,36.03,11958,578335,65.93,13951,270859,30.88,14273,27945,3.19,968000,99,877139,1765681,927,2331,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667977161,2022-11-09 00:59:21 -0600,d4158baa35ee56754832f9c50c65e72445101881,20221108AR5103,live,90.61,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T06:57:49.918Z,927,2573,36.03,11958,578335,65.93,13951,270859,30.88,14273,27945,3.19,968000,99,877139,1765681,927,2331,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667977490,2022-11-09 01:04:50 -0600,73af89bd198396be18bf17786481f7c1aff2cd2b,20221108AR5103,live,90.61,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T07:01:40.878Z,927,2573,36.03,11958,578335,65.93,13951,270859,30.88,14273,27945,3.19,968000,99,877139,1765681,927,2331,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667977529,2022-11-09 01:05:29 -0600,41a86a702268ec57df877a606f8777dfeb75024d,20221108AR5103,live,90.61,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T07:04:11.090Z,927,2573,36.03,11958,578335,65.93,13951,270859,30.88,14273,27945,3.19,968000,99,877139,1765681,927,2331,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667977571,2022-11-09 01:06:11 -0600,a52c232825af64477e8cc1b761cf52e3cfd7e241,20221108AR5103,live,90.61,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T07:05:20.342Z,927,2573,36.03,11958,578335,65.93,13951,270859,30.88,14273,27945,3.19,968000,99,877139,1765681,927,2331,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667977730,2022-11-09 01:08:50 -0600,eb7c135f53880b948a2c1d8d800428a5719cefdc,20221108AR5103,live,90.61,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T07:07:43.038Z,927,2573,36.03,11958,578335,65.93,13951,270859,30.88,14273,27945,3.19,968000,99,877139,1765681,927,2331,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667977976,2022-11-09 01:12:56 -0600,49c0f85ed6cbaaac8f357b536c767f0a23714980,20221108AR5103,live,90.63,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T07:11:26.601Z,927,2573,36.03,11958,578434,65.93,13951,270902,30.88,14273,27945,3.19,968000,99,877281,1765681,927,2332,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667978179,2022-11-09 01:16:19 -0600,e5b0abbb1cf26ccf017c9d5a0d528e78ff1d1e95,20221108AR5103,live,90.63,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T07:14:51.427Z,927,2573,36.03,11958,578434,65.93,13951,270902,30.88,14273,27945,3.19,968000,99,877281,1765681,927,2332,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667979032,2022-11-09 01:30:32 -0600,a31ce2695fce3442cac91f4d2a6adca7af21c91c,20221108AR5103,live,90.63,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T07:29:13.875Z,927,2573,36.03,11958,578434,65.93,13951,270902,30.88,14273,27945,3.19,968000,99,877281,1765681,927,2332,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667980397,2022-11-09 01:53:17 -0600,1b200414e74e74c077c598450c24c8df6fb7c5e4,20221108AR5103,live,90.63,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T07:45:31.914Z,927,2573,36.03,11958,578434,65.93,13951,270902,30.88,14273,27945,3.19,968000,99,877281,1765681,927,2332,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667980757,2022-11-09 01:59:17 -0600,72f60e217e1e476f42d6eb7260450e361322e2a9,20221108AR5103,live,90.83,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T07:58:20.437Z,943,2573,36.65,11958,579517,65.91,13951,271721,30.91,14273,27975,3.18,968000,99,879213,1765681,943,2337,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667981000,2022-11-09 02:03:20 -0600,1844b1345bbfb22bedca82071a40b5941a2e46f1,20221108AR5103,live,90.83,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T08:01:39.757Z,943,2573,36.65,11958,579517,65.91,13951,271721,30.91,14273,27975,3.18,968000,99,879213,1765681,943,2337,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667981123,2022-11-09 02:05:23 -0600,cab57d2c03fab6367d8f4209c67e475f346b5a09,20221108AR5103,live,90.83,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T08:03:40.304Z,943,2573,36.65,11958,579517,65.91,13951,271721,30.91,14273,27975,3.18,968000,99,879213,1765681,943,2337,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667981963,2022-11-09 02:19:23 -0600,27628ad8c215439f4566e17bc920c9c4e5beb919,20221108AR5103,live,90.83,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T08:18:11.029Z,943,2573,36.65,11958,579517,65.91,13951,271721,30.91,14273,27975,3.18,968000,99,879213,1765681,943,2337,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667982397,2022-11-09 02:26:37 -0600,f4791889114ae4f8264fa44ab1fe91f4a19dfaba,20221108AR5103,live,90.83,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T08:25:38.364Z,943,2573,36.65,11958,579519,65.91,13951,271722,30.9,14273,27990,3.18,968000,99,879231,1765681,943,2337,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667982438,2022-11-09 02:27:18 -0600,6e2d7519ed8d690e9b721451fb376f4d424b2540,20221108AR5103,live,90.83,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T08:25:57.766Z,1079,2573,41.94,11958,579530,65.91,13951,271737,30.91,14273,27990,3.18,968000,99,879257,1765681,1079,2337,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667982478,2022-11-09 02:27:58 -0600,e7a4697387fd0327336c3244c6ef7d3c1cab12ad,20221108AR5103,live,90.94,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T08:26:22.535Z,1079,2573,41.94,11958,580371,65.93,13951,271940,30.89,14273,28009,3.18,968000,99,880320,1765681,1079,2340,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667982517,2022-11-09 02:28:37 -0600,646431433e93fe970b24a70347fe4d3180275034,20221108AR5103,live,92.5,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T08:27:10.288Z,1210,2573,47.03,11958,589510,65.84,13951,277312,30.97,14273,28561,3.19,968000,99,895383,1765681,1210,2380,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667983429,2022-11-09 02:43:49 -0600,91ad4bfbba7a9cd52231076db531ea20d83a9660,20221108AR5103,live,92.5,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T08:38:00.606Z,1210,2573,47.03,11958,589510,65.84,13951,277312,30.97,14273,28561,3.19,968000,99,895383,1765681,1210,2380,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667983719,2022-11-09 02:48:39 -0600,a8d889d3e1698c6a2e70070696b60b41396d5c92,20221108AR5103,live,92.5,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T08:47:37.120Z,1210,2573,47.03,11958,589510,65.84,13951,277312,30.97,14273,28561,3.19,968000,99,895383,1765681,1210,2380,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667983801,2022-11-09 02:50:01 -0600,f8dcd2921862fa8f2b18f478a2ad042ae3e8bf73,20221108AR5103,live,92.5,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T08:49:04.301Z,1210,2573,47.03,11958,589510,65.84,13951,277312,30.97,14273,28561,3.19,968000,99,895383,1765681,1210,2380,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667983963,2022-11-09 02:52:43 -0600,f1299e7b87e7b24a37e8c19b46028623185c8975,20221108AR5103,live,92.5,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T08:50:53.078Z,1210,2573,47.03,11958,589510,65.84,13951,277312,30.97,14273,28561,3.19,968000,99,895383,1765681,1210,2380,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667984848,2022-11-09 03:07:28 -0600,e9b16afb9db085ca2bb568866869f7546b9f3f94,20221108AR5103,live,92.5,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T09:06:19.864Z,1213,2573,47.14,11958,589510,65.84,13951,277312,30.97,14273,28561,3.19,968000,99,895383,1765681,1213,2380,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667984888,2022-11-09 03:08:08 -0600,0a25683529b8d73a4f5b69baea0a2f251fde5a9e,20221108AR5103,live,92.5,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T09:06:44.841Z,1217,2573,47.3,11958,589510,65.84,13951,277312,30.97,14273,28561,3.19,968000,99,895383,1765681,1217,2380,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667985945,2022-11-09 03:25:45 -0600,ccf1c188a3cd33e1e940a35bdccf1b24a50383f8,20221108AR5103,live,92.5,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T09:24:27.102Z,1217,2573,47.3,11958,589510,65.84,13951,277312,30.97,14273,28561,3.19,968000,99,895383,1765681,1217,2380,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667986070,2022-11-09 03:27:50 -0600,842d9624fa3e4ff5a6b6d21ac818296b8b09522a,20221108AR5103,live,92.5,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T09:26:27.501Z,1217,2573,47.3,11958,589510,65.84,13951,277312,30.97,14273,28561,3.19,968000,99,895383,1765681,1217,2380,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667986229,2022-11-09 03:30:29 -0600,de4f075f484eeefc61db9b38c50cadb02e21f0eb,20221108AR5103,live,92.5,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T09:28:18.021Z,1217,2573,47.3,11958,589510,65.84,13951,277312,30.97,14273,28561,3.19,968000,99,895383,1765681,1217,2380,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667986351,2022-11-09 03:32:31 -0600,458a623671788240c2b9d6b0c9ceca4f2fef369b,20221108AR5103,live,92.5,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T09:31:03.052Z,1217,2573,47.3,11958,589510,65.84,13951,277312,30.97,14273,28561,3.19,968000,99,895383,1765681,1217,2380,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667986391,2022-11-09 03:33:11 -0600,49eb3b2b658978da8fc8e7a6de93597cdfa13352,20221108AR5103,live,92.5,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T09:32:19.013Z,1217,2573,47.3,11958,589510,65.84,13951,277312,30.97,14273,28561,3.19,968000,99,895383,1765681,1217,2380,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667987197,2022-11-09 03:46:37 -0600,c6de9a5ef91cb16901f36d62fb2513f293fa8ed2,20221108AR5103,live,92.5,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T09:45:05.006Z,1217,2573,47.3,11958,589510,65.84,13951,277312,30.97,14273,28561,3.19,968000,99,895383,1765681,1217,2380,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667987280,2022-11-09 03:48:00 -0600,a88286d7028ba2595139baf03aeca44134230973,20221108AR5103,live,92.5,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T09:47:03.374Z,1217,2573,47.3,11958,589510,65.84,13951,277312,30.97,14273,28561,3.19,968000,99,895383,1765681,1217,2380,X,2022-11-09T01:30:03.718Z,0.0,1.0,
1667987361,2022-11-09 03:49:21 -0600,9cc128b5987d9c59e09370f209f1915ff92ed38a,20221108AR5103,live,92.5,AR,Arkansas,4,1,2022-11-09T01:30:00.000Z,state,0,2022-11-09T09:48:10.106Z,1217,2573,47.3,11958,589510,65.84,13951,277312,30.97,14273,28561,3.19,968000,99,895383,1765681,1217,2380,X,2022-11-09T01:30:03.718Z,0.0,1.0,
