captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.30588.first,candidates.30588.last,candidates.30588.abbrv,candidates.30588.incumbent,candidates.30588.party,candidates.30588.candidateID,candidates.30588.ballotOrder,candidates.30588.polID,candidates.30588.polNum,candidates.30588.electWon,candidates.32135.first,candidates.32135.last,candidates.32135.party,candidates.32135.candidateID,candidates.32135.ballotOrder,candidates.32135.polID,candidates.32135.polNum,candidates.32135.electWon,candidates.30588.winnerDateTime,isCertified
1668040576,2022-11-09 18:36:16 -0600,a5d6237537ba3631b4651827448b4824d35e8119,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1665476,99,1517032,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668094583,2022-11-10 09:36:23 -0600,8f9201cf4585128f002d3115bf7ce238f41b53e4,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1665476,99,1517660,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668098040,2022-11-10 10:34:00 -0600,cd80792ac7e84573e99210f01259a526a05d5ed9,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1665476,99,1517788,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668098082,2022-11-10 10:34:42 -0600,456c1a6782fded340363f61b5fefd712a2424d09,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1665476,99,1517660,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668098123,2022-11-10 10:35:23 -0600,276eb71d077f55038e3ec1a2865b8f0976e93962,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1665476,99,1517788,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668109778,2022-11-10 13:49:38 -0600,c812b914c88326176e7777233f2c93510161edb6,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1665476,99,1518588,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668114159,2022-11-10 15:02:39 -0600,161ef958c98bc59f0f99b6949429f8900b7d5807,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1665476,99,1520303,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668115844,2022-11-10 15:30:44 -0600,9a680c036e03d601a407f691a46948837f49d378,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1665476,99,1521464,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668116478,2022-11-10 15:41:18 -0600,1ee9f0d41daffee3ed5aaaa72043b3c99e265665,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1649483,99,1521464,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668116519,2022-11-10 15:41:59 -0600,98d902a7c25336881c88e6c43402d0425c8b0abc,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1665476,99,1521464,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668116645,2022-11-10 15:44:05 -0600,c1b03187c6582fae5b804f2c5a9c69c16f8ef61e,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1649483,99,1521464,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668117444,2022-11-10 15:57:24 -0600,fffd9816063a1f0ca7269de018762cc643cd9685,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1649483,99,1522515,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668118201,2022-11-10 16:10:01 -0600,f8cf5188b160daa553482628931dbe1645a2abaf,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1649483,99,1524220,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668125025,2022-11-10 18:03:45 -0600,62d3aef3114fda4a5f38c407ab72786ea96fd9d8,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1649483,99,1537914,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668127549,2022-11-10 18:45:49 -0600,31f0c5389af27245cb20279cebf1e5e4ebf5774e,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1649483,99,1539858,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668128426,2022-11-10 19:00:26 -0600,73174c5be6dc9001decd9a10dee2a03d7a1f36ab,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1649483,99,1541965,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668129223,2022-11-10 19:13:43 -0600,ebfa3380c9abfa6e3e8f3edd789ec7e2ffea550d,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1649483,99,1546007,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668134571,2022-11-10 20:42:51 -0600,12a4afe7c2dc2e1b9166d66362a49e5a9aa39615,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1649483,99,1548916,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668135384,2022-11-10 20:56:24 -0600,3433f7e7e5734eb70e5a82ea8745e3f86be669b8,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1649483,99,1557396,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668137888,2022-11-10 21:38:08 -0600,3a475dac201417cf1744103eeb78eb673bdc584d,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1649483,99,1567239,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668140360,2022-11-10 22:19:20 -0600,31b5006a12f1305abdb190c52249d18b8a412170,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1649483,99,1577522,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668141690,2022-11-10 22:41:30 -0600,182675e8c184aaf89459aca48aa44474f36127d6,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1649483,99,1587883,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668141734,2022-11-10 22:42:14 -0600,2dc1d2b7a7f2903e6f5ef43d2dd8a0cfb8d96a91,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1649483,99,1577522,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668141775,2022-11-10 22:42:55 -0600,618d1a10222ee9c00a162f0f50708e5b7110a731,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1649483,99,1587883,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668141818,2022-11-10 22:43:38 -0600,04d5f272c84ce79bd59565d341942ad8d86c81c9,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1649483,99,1577522,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668142075,2022-11-10 22:47:55 -0600,d0594abed6be06f462e7ea9e9698e237227f7cf4,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1649483,99,1587883,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668176281,2022-11-11 08:18:01 -0600,a91fb51f3b53f3e7025bcd30ad31a742ca45e886,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1649483,99,1618497,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668179097,2022-11-11 09:04:57 -0600,bd1e540f4442511567113c812fdffd51c16354a0,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1715636,99,1618497,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668179960,2022-11-11 09:19:20 -0600,18bddf05c175067d45e7ec70746954a4e8d699f4,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1715636,99,1623581,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668180782,2022-11-11 09:33:02 -0600,4a096e115705f19399cbdf58d73ef0d04699cfaa,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1715636,99,1627586,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668183352,2022-11-11 10:15:52 -0600,a2d8a11e3123c236f36f07b7b9fd7472f9dd28cd,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1715636,99,1639339,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668183393,2022-11-11 10:16:33 -0600,9c59ec95506dcf948602e9b811b995c3949cb1f3,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1715636,99,1627586,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668183436,2022-11-11 10:17:16 -0600,82cc4ca6d85f78dfda33d672407a716a60e7255b,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1715636,99,1639339,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668194743,2022-11-11 13:25:43 -0600,324ce83fa6a3d466380c084e480da3ee57897671,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1715636,99,1645389,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668196500,2022-11-11 13:55:00 -0600,15d95db8854382ce1d0148d72a2a70b860006fb4,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1715636,99,1647123,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668198977,2022-11-11 14:36:17 -0600,4a04c2409b2e7408c6d406bfb090ae23160fd44f,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1715636,99,1647450,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668210760,2022-11-11 17:52:40 -0600,36f765414e21e73e6c80817aea9c3cd4f8cbee35,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1715636,99,1649000,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668212398,2022-11-11 18:19:58 -0600,8e1d5dda7f1e208e814382731be0b48f9ac30f91,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1715636,99,1655479,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668212438,2022-11-11 18:20:38 -0600,625e97bee2b10ad35c621df6064230ee3bf2fbcb,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1715636,99,1649000,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668212481,2022-11-11 18:21:21 -0600,6a75f74198dadbecdc03ca6706e9f663918e210f,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1715636,99,1655479,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668218370,2022-11-11 19:59:30 -0600,b07ba27decfa92ec1129a9a8daf4017107ecc503,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1715636,99,1658749,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668267617,2022-11-12 09:40:17 -0600,251af3f22e1270337dca2760f5207b46b4d8bf62,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1715636,99,1676473,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668267658,2022-11-12 09:40:58 -0600,4aaccaa358c7a33c8d4c2b8105ce04b99b01107a,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1715636,99,1658749,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668267699,2022-11-12 09:41:39 -0600,28e1e81e69c718bdb611a14fe006e2bb3cdba1a9,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1715636,99,1676473,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668268460,2022-11-12 09:54:20 -0600,6a6794ebcd25086166ac322857bade355375b12f,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1715636,99,1682627,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668305945,2022-11-12 20:19:05 -0600,2abdeaf7eb2991c62d3fddb474411c016fdaf552,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1715636,99,1684300,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668306688,2022-11-12 20:31:28 -0600,806707a07a16cc897bcbbc20e5ebcd6a465f0791,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1715636,99,1686665,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668308063,2022-11-12 20:54:23 -0600,7b43e46953197d663c54984aaa62c82f35328375,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1715636,99,1698661,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668308104,2022-11-12 20:55:04 -0600,f0d1c324cf58bbc8c6249f9f9343914ee56c6321,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1715636,99,1686665,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668308145,2022-11-12 20:55:45 -0600,0a5e9d209b93431834009f2ce519fd32785373d6,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1715636,99,1698661,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668308895,2022-11-12 21:08:15 -0600,fdfc4db925a311fd55c9ac25cd8c47a804790616,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1715636,99,1709224,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668308937,2022-11-12 21:08:57 -0600,97877c53d764cdb8677b310e20109f86aa78514c,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1715636,99,1698661,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668308978,2022-11-12 21:09:38 -0600,dc3752b2d7d83f9216c35c536741223c3b17aa04,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1715636,99,1709224,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668352321,2022-11-13 09:12:01 -0600,24f27cf232a22faa0ca0dce5d81f79d79f16f3de,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1715636,99,1718701,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668475583,2022-11-14 19:26:23 -0600,a38daede0c2da3fd36c61ac67029269b986bfc3c,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1856340,99,1718701,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668476539,2022-11-14 19:42:19 -0600,4a5ca76f3b874d6a8daea85df17d616bc0899f81,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1856340,99,1722593,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
1668482969,2022-11-14 21:29:29 -0600,df67f84fbb8481b38079a90257589b8024fa0616,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,S,U.S. Senate,Chris,Van Hollen,Dem,30588,1066,23931,True,True,True,1856340,99,1736000,3525000,True,20221108MD21744,2022-11-08,MD,30588,Chris,Van Hollen,VanHolln,True,Dem,30588,2,1066,23931,0,Chris,Chaffee,GOP,32135,3,63872,25461,0,2022-11-09T01:00:04.280Z,
