captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,description,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.6492.first,candidates.6492.last,candidates.6492.abbrv,candidates.6492.party,candidates.6492.incumbent,candidates.6492.candidateID,candidates.6492.polID,candidates.6492.ballotOrder,candidates.6492.polNum,candidates.6492.electWon,candidates.9515.first,candidates.9515.last,candidates.9515.party,candidates.9515.candidateID,candidates.9515.polID,candidates.9515.ballotOrder,candidates.9515.polNum,candidates.9515.electWon,candidates.6492.winnerDateTime,isCertified
1669080284,2022-11-21 19:24:44 -0600,473ab1854fe8f97692aec89cf42b18d8d3da6afd,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,316642,99,299529,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1669082370,2022-11-21 19:59:30 -0600,4ff86ad57643639eadb827db2bace6227e06fb02,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,316642,99,307776,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,
1669143759,2022-11-22 13:02:39 -0600,606d3f6b760ed086ff535d3f620caf166bc8f5fe,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,316642,99,307776,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,False
1669145800,2022-11-22 13:36:40 -0600,f9ce24344d0065053bdf096d028066bdf0e267a2,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,316642,99,307798,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,False
1669156659,2022-11-22 16:37:39 -0600,cf60b8635fddf30324f0d132a5d28e8a417eaef4,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East, Spokane",True,District 5,5,318332,99,312136,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,False
1669726221,2022-11-29 06:50:21 -0600,4f4e4dd39287d6b49c6af7e0702a5ec786c6db74,WA-20221108_Eday80,48,General,G,Tabulation Paused,Called,H,U.S. House,"East, Spokane",True,District 5,5,318332,99,315182,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,False
1669739683,2022-11-29 10:34:43 -0600,eaca897a267f80c9150bb5979b1f057161c6d8a0,WA-20221108_Eday80,48,General,G,Tabulation Paused,Called,H,U.S. House,"East, Spokane",True,District 5,5,318332,99,315184,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,False
1669742945,2022-11-29 11:29:05 -0600,23f7b8a74604f910c88ff656c078441f2a5e1eab,WA-20221108_Eday80,48,General,G,Tabulation Paused,Called,H,U.S. House,"East, Spokane",True,District 5,5,318551,99,315184,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,False
1669747410,2022-11-29 12:43:30 -0600,9527d434f8752d639bf540e1e01e79387446126c,WA-20221108_Eday80,48,General,G,Tabulation Paused,Called,H,U.S. House,"East, Spokane",True,District 5,5,318500,99,315266,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,False
1669748421,2022-11-29 13:00:21 -0600,c09981b378dde8c6070c37204d045536085e638d,WA-20221108_Eday80,48,General,G,Tabulation Paused,Called,H,U.S. House,"East, Spokane",True,District 5,5,318500,99,315627,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,False
1669750293,2022-11-29 13:31:33 -0600,ca6bda34fdb67256a072669e567be623dd8b601c,WA-20221108_Eday80,48,General,G,Tabulation Paused,Called,H,U.S. House,"East, Spokane",True,District 5,5,318500,99,315668,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,False
1669758547,2022-11-29 15:49:07 -0600,cb186f4dd72d64206a14721674258c703d550bce,WA-20221108_Eday80,48,General,G,Tabulation Paused,Called,H,U.S. House,"East, Spokane",True,District 5,5,318500,99,315670,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,False
1669762472,2022-11-29 16:54:32 -0600,4db6529ae971fc7e1635187c2e0cbf1a0862f574,WA-20221108_Eday80,48,General,G,Tabulation Paused,Called,H,U.S. House,"East, Spokane",True,District 5,5,318500,99,315717,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,False
1669768688,2022-11-29 18:38:08 -0600,df54416ffc925621e8ff898e51d0a2283bfcef78,WA-20221108_Eday80,48,General,G,Tabulation Paused,Called,H,U.S. House,"East, Spokane",True,District 5,5,318500,99,316233,988263,True,20221108WA48013,2022-11-08,WA,6492,Cathy,McMorris Rodgers,McMrrsR,GOP,True,6492,46291,1,48483,0,Natasha,Hill,Dem,9515,71022,2,52330,0,2022-11-09T05:52:06.116Z,False
