captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,candidates.5.candidateID,candidates.5.voteCount,candidates.5.votePct,candidates.6.candidateID,candidates.6.voteCount,candidates.6.votePct,candidates.7.candidateID,candidates.7.voteCount,candidates.7.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667969116,2022-11-08 22:45:16 -0600,79682069eac6cae3840febac265b40363b9c51ff,LA,22113,2,2022-11-09T02:00:00.000Z,FIPSCode,22113,2022-11-09T04:44:22.535Z,55,99.0,55,100.0,25322,13434,74.96,25341,1349,7.53,25342,1217,6.79,25344,861,4.8,25343,772,4.31,25346,149,0.83,25355,75,0.42,25345,65,0.36,18103,99,17922,37999,55,54
1667969592,2022-11-08 22:53:12 -0600,1aa535c5b76797aa0c55f68109cd2149e6f7b08a,LA,22113,2,2022-11-09T02:00:00.000Z,FIPSCode,22113,2022-11-09T04:51:26.603Z,55,99.0,55,100.0,25322,13434,74.96,25341,1349,7.53,25342,1217,6.79,25344,861,4.8,25343,772,4.31,25346,149,0.83,25355,75,0.42,25345,65,0.36,18103,99,17922,37999,55,54
1667972308,2022-11-08 23:38:28 -0600,ba9f5f7b5ce443fdefcabab3b6292f3cd1310af6,LA,22113,2,2022-11-09T02:00:00.000Z,FIPSCode,22113,2022-11-09T05:31:20.739Z,55,99.0,55,100.0,25322,13434,74.96,25341,1349,7.53,25342,1217,6.79,25344,861,4.8,25343,772,4.31,25346,149,0.83,25355,75,0.42,25345,65,0.36,18103,99,17922,37999,55,54
1667972810,2022-11-08 23:46:50 -0600,aa61daf8417c040e13c56de238053c966d7a0302,LA,22113,2,2022-11-09T02:00:00.000Z,FIPSCode,22113,2022-11-09T05:45:25.888Z,55,99.0,55,100.0,25322,13434,74.96,25341,1349,7.53,25342,1217,6.79,25344,861,4.8,25343,772,4.31,25346,149,0.83,25355,75,0.42,25345,65,0.36,18103,99,17922,37999,55,54
1668141260,2022-11-10 22:34:20 -0600,a2d806b833382796c6a575d0974f85fb99c3cce1,LA,22113,2,2022-11-09T02:00:00.000Z,FIPSCode,22113,2022-11-09T05:45:25.888Z,55,99.0,55,100.0,25322,13434,74.96,25341,1349,7.53,25342,1217,6.79,25344,861,4.8,25343,772,4.31,25346,149,0.83,25355,75,0.42,25345,65,0.36,18103,99,17922,37999,55,54
1668164496,2022-11-11 05:01:36 -0600,eb3938fdcb9eecc05df63ea23750c5ab17210c58,LA,22113,2,2022-11-09T02:00:00.000Z,FIPSCode,22113,2022-11-09T05:45:25.888Z,55,99.0,55,100.0,25322,13434,74.96,25341,1349,7.53,25342,1217,6.79,25344,861,4.8,25343,772,4.31,25346,149,0.83,25355,75,0.42,25345,65,0.36,18103,99,17922,37999,55,54
1668250929,2022-11-12 05:02:09 -0600,4445d507c7f9ac510b7c9f8cbe64dd6d41924dd4,LA,22113,2,2022-11-09T02:00:00.000Z,FIPSCode,22113,2022-11-09T05:45:25.888Z,55,99.0,55,100.0,25322,13434,74.96,25341,1349,7.53,25342,1217,6.79,25344,861,4.8,25343,772,4.31,25346,149,0.83,25355,75,0.42,25345,65,0.36,18103,99,17922,37999,55,54
1668510152,2022-11-15 05:02:32 -0600,4aa9e94abe2d3abc602cfa3eac5f2e399f0d9b69,LA,22113,2,2022-11-09T02:00:00.000Z,FIPSCode,22113,2022-11-09T05:45:25.888Z,55,99.0,55,100.0,25322,13434,74.96,25341,1349,7.53,25342,1217,6.79,25344,861,4.8,25343,772,4.31,25346,149,0.83,25355,75,0.42,25345,65,0.36,18103,99,17922,37999,55,54
1668596584,2022-11-16 05:03:04 -0600,8fa94d0c7608c7a18f9174d8d4c5cfadaf844e1c,LA,22113,2,2022-11-09T02:00:00.000Z,FIPSCode,22113,2022-11-09T05:45:25.888Z,55,99.0,55,100.0,25322,13434,74.96,25341,1349,7.53,25342,1217,6.79,25344,861,4.8,25343,772,4.31,25346,149,0.83,25355,75,0.42,25345,65,0.36,18103,99,17922,37999,55,54
1669237140,2022-11-23 14:59:00 -0600,4c9badfa3e1bd624ac6aa14b6e66e62fb1c85f28,LA,22113,2,2022-11-09T02:00:00.000Z,FIPSCode,22113,2022-11-23T20:58:27.850Z,55,100.0,55,100.0,25322,13434,74.96,25341,1349,7.53,25342,1217,6.79,25344,861,4.8,25343,772,4.31,25346,149,0.83,25355,75,0.42,25345,65,0.36,17922,100,17922,37999,55,54
