captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,officeID,officeName,description,national,state,keyRace,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.9767.last,candidates.9767.abbrv,candidates.9767.party,candidates.9767.candidateID,candidates.9767.ballotOrder,candidates.9767.polID,candidates.9767.polNum,candidates.9767.electWon,candidates.9768.last,candidates.9768.party,candidates.9768.candidateID,candidates.9768.ballotOrder,candidates.9768.polID,candidates.9768.polNum,candidates.9768.electWon,raceCallStatus,candidates.9768.winnerDateTime,isCertified
1669143759,2022-11-22 13:02:39 -0600,606d3f6b760ed086ff535d3f620caf166bc8f5fe,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2865887,99,2846714,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,False
1669145492,2022-11-22 13:31:32 -0600,47edda579f9bdb7df78c0b160783912d4179b4d2,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2865887,99,2846806,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,False
1669146534,2022-11-22 13:48:54 -0600,cefa821544a89f45e884baf371c76c705cbd43e7,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2879769,99,2850971,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,False
1669157931,2022-11-22 16:58:51 -0600,8449c11a9120f9a94a545a59ebea0dfdbd50fe74,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2879769,99,2851793,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,False
1669160637,2022-11-22 17:43:57 -0600,72777877f4f6557284f96546dad7b0d7089ea291,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2879769,99,2853670,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,False
1669162482,2022-11-22 18:14:42 -0600,4d36daad28800d5da038ef729bf13662aaf4d752,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2879769,99,2854198,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,False
1669163517,2022-11-22 18:31:57 -0600,298523263a7753931c0b7129a518410f907d1fe0,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2879769,99,2854571,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,False
1669165061,2022-11-22 18:57:41 -0600,7ee7919e2888c96c5a146b4d11fa13c08a764c5b,WA-20221108_Eday80,48,Ballot Issue,G,Active Tabulation,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2879769,99,2857987,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,False
1669726221,2022-11-29 06:50:21 -0600,4f4e4dd39287d6b49c6af7e0702a5ec786c6db74,WA-20221108_Eday80,48,Ballot Issue,G,Tabulation Paused,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2879769,99,2867644,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,False
1669739683,2022-11-29 10:34:43 -0600,eaca897a267f80c9150bb5979b1f057161c6d8a0,WA-20221108_Eday80,48,Ballot Issue,G,Tabulation Paused,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2879769,99,2867646,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,False
1669740786,2022-11-29 10:53:06 -0600,433d40578c4e7aaac03fbd122c9945f8373e6c87,WA-20221108_Eday80,48,Ballot Issue,G,Tabulation Paused,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2879769,99,2867692,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,False
1669742253,2022-11-29 11:17:33 -0600,a5a90d23a37e12819fb7e24a0a3dd7ac6688174a,WA-20221108_Eday80,48,Ballot Issue,G,Tabulation Paused,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2879769,99,2867722,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,False
1669745027,2022-11-29 12:03:47 -0600,8c052e9d28c971a05a10b18b570fc516b521e80a,WA-20221108_Eday80,48,Ballot Issue,G,Tabulation Paused,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2879769,99,2867758,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,False
1669746107,2022-11-29 12:21:47 -0600,94e3ed670661acf8284b32c7c755d97f43e5bcdd,WA-20221108_Eday80,48,Ballot Issue,G,Tabulation Paused,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2879769,99,2867910,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,False
1669747410,2022-11-29 12:43:30 -0600,9527d434f8752d639bf540e1e01e79387446126c,WA-20221108_Eday80,48,Ballot Issue,G,Tabulation Paused,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2879769,99,2867992,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,False
1669748421,2022-11-29 13:00:21 -0600,c09981b378dde8c6070c37204d045536085e638d,WA-20221108_Eday80,48,Ballot Issue,G,Tabulation Paused,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2879769,99,2868692,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,False
1669750293,2022-11-29 13:31:33 -0600,ca6bda34fdb67256a072669e567be623dd8b601c,WA-20221108_Eday80,48,Ballot Issue,G,Tabulation Paused,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2879769,99,2868772,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,False
1669757270,2022-11-29 15:27:50 -0600,0eb968d183e2428e1c189e7227fd931d7813ca6a,WA-20221108_Eday80,48,Ballot Issue,G,Tabulation Paused,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2879769,99,2869180,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,False
1669758228,2022-11-29 15:43:48 -0600,4fb797f6f1be6d1f42962dd10b1fe049d5b1ab94,WA-20221108_Eday80,48,Ballot Issue,G,Tabulation Paused,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2879769,99,2869348,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,False
1669759511,2022-11-29 16:05:11 -0600,539f0d31e7d517ed738593b788825f38e099e6ac,WA-20221108_Eday80,48,Ballot Issue,G,Tabulation Paused,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2879769,99,2869672,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,False
1669761184,2022-11-29 16:33:04 -0600,0b27d19e1fd674b97f4ae3a6fc4ca70d16ffa85d,WA-20221108_Eday80,48,Ballot Issue,G,Tabulation Paused,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2879769,99,2869856,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,False
1669762280,2022-11-29 16:51:20 -0600,a6facb1733f01c1fad2d06cf007dfc280f6f2daf,WA-20221108_Eday80,48,Ballot Issue,G,Tabulation Paused,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2879769,99,2869857,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,False
1669765033,2022-11-29 17:37:13 -0600,fd98b676e41d95f8bfed91e58d774b6703b2926c,WA-20221108_Eday80,48,Ballot Issue,G,Tabulation Paused,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2879769,99,2870547,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,False
1669765939,2022-11-29 17:52:19 -0600,c38fc032289a3ce44c160d25e5a524010425d1e1,WA-20221108_Eday80,48,Ballot Issue,G,Tabulation Paused,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2879769,99,2871895,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,False
1669768688,2022-11-29 18:38:08 -0600,df54416ffc925621e8ff898e51d0a2283bfcef78,WA-20221108_Eday80,48,Ballot Issue,G,Tabulation Paused,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2879769,99,2872393,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,False
1669770794,2022-11-29 19:13:14 -0600,bdf9f40c37a61d329b7e7a7e233b086cd89eb544,WA-20221108_Eday80,48,Ballot Issue,G,Tabulation Paused,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2879769,99,2872481,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,False
1669783778,2022-11-29 22:49:38 -0600,8ac94909e742a80944d2bf2bc26053e8f053cdff,WA-20221108_Eday80,48,Ballot Issue,G,Gathering Certified Results,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2901496,99,2872481,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,0.0,Repealed,Yes,9768,1,2,51363,0.0,Called,2022-11-16T00:00:49.557Z,False
1670516765,2022-12-08 10:26:05 -0600,f42dcdced17857a42d6a2d07a6a206a0452589e8,WA-20221108_Eday80,48,Ballot Issue,G,Gathering Certified Results,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2901496,99,2872942,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,,Repealed,Yes,9768,1,2,51363,,Called,2022-11-16T00:00:49.557Z,False
1670531300,2022-12-08 14:28:20 -0600,7a2d556e3c87fb253ff1ac677efb55217bee7495,WA-20221108_Eday80,48,Ballot Issue,G,Gathering Certified Results,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2901962,99,2872942,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,,Repealed,Yes,9768,1,2,51363,,Called,2022-11-16T00:00:49.557Z,False
1670600011,2022-12-09 09:33:31 -0600,c1d8ae9cd5c68ec09029fa5356b6bda35000ffbb,WA-20221108_Eday80,48,Ballot Issue,G,Gathering Certified Results,I,Advisory Vote,Rideshare worker comp,True,True,True,40 - Repeal Transportation Tax,1,2872942,100,2872942,4760301,True,20221108WA49443,2022-11-08,WA,Maintained,Maintnd,No,9767,2,3,51364,,Repealed,Yes,9768,1,2,51363,,Called,2022-11-16T00:00:49.557Z,False
