captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.abbrv,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.53119.first,candidates.53119.last,candidates.53119.abbrv,candidates.53119.party,candidates.53119.candidateID,candidates.53119.ballotOrder,candidates.53119.polID,candidates.53119.polNum,candidates.53119.electWon,candidates.53124.first,candidates.53124.last,candidates.53124.party,candidates.53124.candidateID,candidates.53124.ballotOrder,candidates.53124.polID,candidates.53124.polNum,candidates.53124.electWon,candidates.53524.first,candidates.53524.last,candidates.53524.party,candidates.53524.candidateID,candidates.53524.ballotOrder,candidates.53524.polID,candidates.53524.polNum,candidates.53524.electWon,candidates.53551.first,candidates.53551.last,candidates.53551.party,candidates.53551.candidateID,candidates.53551.ballotOrder,candidates.53551.polID,candidates.53551.polNum,candidates.53551.electWon,candidates.53552.first,candidates.53552.last,candidates.53552.party,candidates.53552.candidateID,candidates.53552.ballotOrder,candidates.53552.polID,candidates.53552.polNum,candidates.53552.electWon,candidates.53119.winnerDateTime,isCertified
1667976914,2022-11-09 00:55:14 -0600,5c39d98cea3779ab691e2ae42f4961d1de16c4b9,PA-20221108_Eday80,39,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Pat,Toomey,Toomey,GOP,49845,257,43965,True,True,True,5900000,95,5015591,8795652,True,20221108PA39002,2022-11-08,PA,John,Fetterman,Fettermn,Dem,53119,1,64818,45115,0,Mehmet,Oz,GOP,53124,2,70038,46198,0,Erik,Gerhardt,Lib,53524,3,67955,46475,0,Richard,Weiss,Grn,53551,4,71640,46135,0,Daniel,Wassmer,Key,53552,5,71639,46134,0,,
1667976954,2022-11-09 00:55:54 -0600,b26423d65e9f21df9fee7b50d1d50f05b43eb8df,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,S,U.S. Senate,Pat,Toomey,Toomey,GOP,49845,257,43965,True,True,True,5900000,95,5045599,8795652,True,20221108PA39002,2022-11-08,PA,John,Fetterman,Fettermn,Dem,53119,1,64818,45115,0,Mehmet,Oz,GOP,53124,2,70038,46198,0,Erik,Gerhardt,Lib,53524,3,67955,46475,0,Richard,Weiss,Grn,53551,4,71640,46135,0,Daniel,Wassmer,Key,53552,5,71639,46134,0,2022-11-09T06:51:06.497Z,
1667978704,2022-11-09 01:25:04 -0600,063886ef628b03936d6bad5059dd21f00c0a4b43,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,S,U.S. Senate,Pat,Toomey,Toomey,GOP,49845,257,43965,True,True,True,5900000,99,5095183,8795652,True,20221108PA39002,2022-11-08,PA,John,Fetterman,Fettermn,Dem,53119,1,64818,45115,0,Mehmet,Oz,GOP,53124,2,70038,46198,0,Erik,Gerhardt,Lib,53524,3,67955,46475,0,Richard,Weiss,Grn,53551,4,71640,46135,0,Daniel,Wassmer,Key,53552,5,71639,46134,0,2022-11-09T06:51:06.497Z,
1667980397,2022-11-09 01:53:17 -0600,1b200414e74e74c077c598450c24c8df6fb7c5e4,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,S,U.S. Senate,Pat,Toomey,Toomey,GOP,49845,257,43965,True,True,True,5900000,99,5127771,8795652,True,20221108PA39002,2022-11-08,PA,John,Fetterman,Fettermn,Dem,53119,1,64818,45115,0,Mehmet,Oz,GOP,53124,2,70038,46198,0,Erik,Gerhardt,Lib,53524,3,67955,46475,0,Richard,Weiss,Grn,53551,4,71640,46135,0,Daniel,Wassmer,Key,53552,5,71639,46134,0,2022-11-09T06:51:06.497Z,
1667981283,2022-11-09 02:08:03 -0600,b50945b2097c96d288eb118e41604458b9594ee2,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,S,U.S. Senate,Pat,Toomey,Toomey,GOP,49845,257,43965,True,True,True,5900000,99,5127898,8795652,True,20221108PA39002,2022-11-08,PA,John,Fetterman,Fettermn,Dem,53119,1,64818,45115,0,Mehmet,Oz,GOP,53124,2,70038,46198,0,Erik,Gerhardt,Lib,53524,3,67955,46475,0,Richard,Weiss,Grn,53551,4,71640,46135,0,Daniel,Wassmer,Key,53552,5,71639,46134,0,2022-11-09T06:51:06.497Z,
1667982002,2022-11-09 02:20:02 -0600,55d43d6174b4d852acbda6bae98fc1f4f93cabfe,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,S,U.S. Senate,Pat,Toomey,Toomey,GOP,49845,257,43965,True,True,True,5900000,99,5128093,8795652,True,20221108PA39002,2022-11-08,PA,John,Fetterman,Fettermn,Dem,53119,1,64818,45115,0,Mehmet,Oz,GOP,53124,2,70038,46198,0,Erik,Gerhardt,Lib,53524,3,67955,46475,0,Richard,Weiss,Grn,53551,4,71640,46135,0,Daniel,Wassmer,Key,53552,5,71639,46134,0,2022-11-09T06:51:06.497Z,
1667984162,2022-11-09 02:56:02 -0600,b6b6d8a3f4801ed3185f0ad55bce4f5decede761,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,S,U.S. Senate,Pat,Toomey,Toomey,GOP,49845,257,43965,True,True,True,5900000,99,5128120,8795652,True,20221108PA39002,2022-11-08,PA,John,Fetterman,Fettermn,Dem,53119,1,64818,45115,0,Mehmet,Oz,GOP,53124,2,70038,46198,0,Erik,Gerhardt,Lib,53524,3,67955,46475,0,Richard,Weiss,Grn,53551,4,71640,46135,0,Daniel,Wassmer,Key,53552,5,71639,46134,0,2022-11-09T06:51:06.497Z,
1667984202,2022-11-09 02:56:42 -0600,2a3d229469fbf73bd09fff993afa4c97a371b1a0,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,S,U.S. Senate,Pat,Toomey,Toomey,GOP,49845,257,43965,True,True,True,5900000,99,5128093,8795652,True,20221108PA39002,2022-11-08,PA,John,Fetterman,Fettermn,Dem,53119,1,64818,45115,0,Mehmet,Oz,GOP,53124,2,70038,46198,0,Erik,Gerhardt,Lib,53524,3,67955,46475,0,Richard,Weiss,Grn,53551,4,71640,46135,0,Daniel,Wassmer,Key,53552,5,71639,46134,0,2022-11-09T06:51:06.497Z,
1667984243,2022-11-09 02:57:23 -0600,7115c058bcd3ff51a93d48244a4b79656d48a186,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,S,U.S. Senate,Pat,Toomey,Toomey,GOP,49845,257,43965,True,True,True,5900000,99,5128120,8795652,True,20221108PA39002,2022-11-08,PA,John,Fetterman,Fettermn,Dem,53119,1,64818,45115,0,Mehmet,Oz,GOP,53124,2,70038,46198,0,Erik,Gerhardt,Lib,53524,3,67955,46475,0,Richard,Weiss,Grn,53551,4,71640,46135,0,Daniel,Wassmer,Key,53552,5,71639,46134,0,2022-11-09T06:51:06.497Z,
1667986391,2022-11-09 03:33:11 -0600,49eb3b2b658978da8fc8e7a6de93597cdfa13352,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,S,U.S. Senate,Pat,Toomey,Toomey,GOP,49845,257,43965,True,True,True,5900000,99,5133223,8795652,True,20221108PA39002,2022-11-08,PA,John,Fetterman,Fettermn,Dem,53119,1,64818,45115,0,Mehmet,Oz,GOP,53124,2,70038,46198,0,Erik,Gerhardt,Lib,53524,3,67955,46475,0,Richard,Weiss,Grn,53551,4,71640,46135,0,Daniel,Wassmer,Key,53552,5,71639,46134,0,2022-11-09T06:51:06.497Z,
1667987361,2022-11-09 03:49:21 -0600,9cc128b5987d9c59e09370f209f1915ff92ed38a,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,S,U.S. Senate,Pat,Toomey,Toomey,GOP,49845,257,43965,True,True,True,5703581,99,5133223,8795652,True,20221108PA39002,2022-11-08,PA,John,Fetterman,Fettermn,Dem,53119,1,64818,45115,0,Mehmet,Oz,GOP,53124,2,70038,46198,0,Erik,Gerhardt,Lib,53524,3,67955,46475,0,Richard,Weiss,Grn,53551,4,71640,46135,0,Daniel,Wassmer,Key,53552,5,71639,46134,0,2022-11-09T06:51:06.497Z,
1667988522,2022-11-09 04:08:42 -0600,a01f68425c1328f1fac7d3f1deda54233c1e0fe0,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,S,U.S. Senate,Pat,Toomey,Toomey,GOP,49845,257,43965,True,True,True,5703581,99,5148361,8795652,True,20221108PA39002,2022-11-08,PA,John,Fetterman,Fettermn,Dem,53119,1,64818,45115,0,Mehmet,Oz,GOP,53124,2,70038,46198,0,Erik,Gerhardt,Lib,53524,3,67955,46475,0,Richard,Weiss,Grn,53551,4,71640,46135,0,Daniel,Wassmer,Key,53552,5,71639,46134,0,2022-11-09T06:51:06.497Z,
1667990446,2022-11-09 04:40:46 -0600,805558bfd75490d99d522ebbdb0e69e5228c5c4c,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,S,U.S. Senate,Pat,Toomey,Toomey,GOP,49845,257,43965,True,True,True,5703581,99,5152804,8795652,True,20221108PA39002,2022-11-08,PA,John,Fetterman,Fettermn,Dem,53119,1,64818,45115,0,Mehmet,Oz,GOP,53124,2,70038,46198,0,Erik,Gerhardt,Lib,53524,3,67955,46475,0,Richard,Weiss,Grn,53551,4,71640,46135,0,Daniel,Wassmer,Key,53552,5,71639,46134,0,2022-11-09T06:51:06.497Z,
1667991325,2022-11-09 04:55:25 -0600,87b13b3c1577ba495e747b7290f5c1b1880eb9b9,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,S,U.S. Senate,Pat,Toomey,Toomey,GOP,49845,257,43965,True,True,True,5540649,99,5152804,8795652,True,20221108PA39002,2022-11-08,PA,John,Fetterman,Fettermn,Dem,53119,1,64818,45115,0,Mehmet,Oz,GOP,53124,2,70038,46198,0,Erik,Gerhardt,Lib,53524,3,67955,46475,0,Richard,Weiss,Grn,53551,4,71640,46135,0,Daniel,Wassmer,Key,53552,5,71639,46134,0,2022-11-09T06:51:06.497Z,
1667997837,2022-11-09 06:43:57 -0600,b811199be836a9630dd52c17ad2fe696b30cd23b,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,S,U.S. Senate,Pat,Toomey,Toomey,GOP,49845,257,43965,True,True,True,5540649,99,5162231,8795652,True,20221108PA39002,2022-11-08,PA,John,Fetterman,Fettermn,Dem,53119,1,64818,45115,0,Mehmet,Oz,GOP,53124,2,70038,46198,0,Erik,Gerhardt,Lib,53524,3,67955,46475,0,Richard,Weiss,Grn,53551,4,71640,46135,0,Daniel,Wassmer,Key,53552,5,71639,46134,0,2022-11-09T06:51:06.497Z,
1667997917,2022-11-09 06:45:17 -0600,3d83f53ab5637f4fc806ec20922540cde12fb236,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,S,U.S. Senate,Pat,Toomey,Toomey,GOP,49845,257,43965,True,True,True,5540649,99,5152804,8795652,True,20221108PA39002,2022-11-08,PA,John,Fetterman,Fettermn,Dem,53119,1,64818,45115,0,Mehmet,Oz,GOP,53124,2,70038,46198,0,Erik,Gerhardt,Lib,53524,3,67955,46475,0,Richard,Weiss,Grn,53551,4,71640,46135,0,Daniel,Wassmer,Key,53552,5,71639,46134,0,2022-11-09T06:51:06.497Z,
1667997958,2022-11-09 06:45:58 -0600,907216b011a9b854f49c915fd9ad5a5036e575ca,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,S,U.S. Senate,Pat,Toomey,Toomey,GOP,49845,257,43965,True,True,True,5540649,99,5162231,8795652,True,20221108PA39002,2022-11-08,PA,John,Fetterman,Fettermn,Dem,53119,1,64818,45115,0,Mehmet,Oz,GOP,53124,2,70038,46198,0,Erik,Gerhardt,Lib,53524,3,67955,46475,0,Richard,Weiss,Grn,53551,4,71640,46135,0,Daniel,Wassmer,Key,53552,5,71639,46134,0,2022-11-09T06:51:06.497Z,
1668000402,2022-11-09 07:26:42 -0600,df3887495baf385ed5f7d0e530cab48cb86eeca6,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,S,U.S. Senate,Pat,Toomey,Toomey,GOP,49845,257,43965,True,True,True,5540649,99,5166129,8795652,True,20221108PA39002,2022-11-08,PA,John,Fetterman,Fettermn,Dem,53119,1,64818,45115,0,Mehmet,Oz,GOP,53124,2,70038,46198,0,Erik,Gerhardt,Lib,53524,3,67955,46475,0,Richard,Weiss,Grn,53551,4,71640,46135,0,Daniel,Wassmer,Key,53552,5,71639,46134,0,2022-11-09T06:51:06.497Z,
1668002128,2022-11-09 07:55:28 -0600,28c2c580aafe4784e4ea170e49296210eb162413,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,S,U.S. Senate,Pat,Toomey,Toomey,GOP,49845,257,43965,True,True,True,5540649,99,5171114,8795652,True,20221108PA39002,2022-11-08,PA,John,Fetterman,Fettermn,Dem,53119,1,64818,45115,0,Mehmet,Oz,GOP,53124,2,70038,46198,0,Erik,Gerhardt,Lib,53524,3,67955,46475,0,Richard,Weiss,Grn,53551,4,71640,46135,0,Daniel,Wassmer,Key,53552,5,71639,46134,0,2022-11-09T06:51:06.497Z,
1668005440,2022-11-09 08:50:40 -0600,3c55df8f3da66d899c5e85501b5000ce221aefd3,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,S,U.S. Senate,Pat,Toomey,Toomey,GOP,49845,257,43965,True,True,True,5540649,99,5171716,8795652,True,20221108PA39002,2022-11-08,PA,John,Fetterman,Fettermn,Dem,53119,1,64818,45115,0,Mehmet,Oz,GOP,53124,2,70038,46198,0,Erik,Gerhardt,Lib,53524,3,67955,46475,0,Richard,Weiss,Grn,53551,4,71640,46135,0,Daniel,Wassmer,Key,53552,5,71639,46134,0,2022-11-09T06:51:06.497Z,
1668005481,2022-11-09 08:51:21 -0600,c60523aac0c62a399ce847ce06f19640a77ef096,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,S,U.S. Senate,Pat,Toomey,Toomey,GOP,49845,257,43965,True,True,True,5540649,99,5171114,8795652,True,20221108PA39002,2022-11-08,PA,John,Fetterman,Fettermn,Dem,53119,1,64818,45115,0,Mehmet,Oz,GOP,53124,2,70038,46198,0,Erik,Gerhardt,Lib,53524,3,67955,46475,0,Richard,Weiss,Grn,53551,4,71640,46135,0,Daniel,Wassmer,Key,53552,5,71639,46134,0,2022-11-09T06:51:06.497Z,
1668005561,2022-11-09 08:52:41 -0600,6c0d1de9f029f7e2059a9f231657451853af39a3,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,S,U.S. Senate,Pat,Toomey,Toomey,GOP,49845,257,43965,True,True,True,5540649,99,5171716,8795652,True,20221108PA39002,2022-11-08,PA,John,Fetterman,Fettermn,Dem,53119,1,64818,45115,0,Mehmet,Oz,GOP,53124,2,70038,46198,0,Erik,Gerhardt,Lib,53524,3,67955,46475,0,Richard,Weiss,Grn,53551,4,71640,46135,0,Daniel,Wassmer,Key,53552,5,71639,46134,0,2022-11-09T06:51:06.497Z,
1668008202,2022-11-09 09:36:42 -0600,a2a3f777d5bf91f45fb3fb657ffd78f4c8edc2f0,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,S,U.S. Senate,Pat,Toomey,Toomey,GOP,49845,257,43965,True,True,True,5540649,99,5187505,8795652,True,20221108PA39002,2022-11-08,PA,John,Fetterman,Fettermn,Dem,53119,1,64818,45115,0,Mehmet,Oz,GOP,53124,2,70038,46198,0,Erik,Gerhardt,Lib,53524,3,67955,46475,0,Richard,Weiss,Grn,53551,4,71640,46135,0,Daniel,Wassmer,Key,53552,5,71639,46134,0,2022-11-09T06:51:06.497Z,
1668010744,2022-11-09 10:19:04 -0600,9f4800340e388fd704cd69dcf2897919d1f12003,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,S,U.S. Senate,Pat,Toomey,Toomey,GOP,49845,257,43965,True,True,True,5540649,99,5188961,8795652,True,20221108PA39002,2022-11-08,PA,John,Fetterman,Fettermn,Dem,53119,1,64818,45115,0,Mehmet,Oz,GOP,53124,2,70038,46198,0,Erik,Gerhardt,Lib,53524,3,67955,46475,0,Richard,Weiss,Grn,53551,4,71640,46135,0,Daniel,Wassmer,Key,53552,5,71639,46134,0,2022-11-09T06:51:06.497Z,
1668011569,2022-11-09 10:32:49 -0600,73d946cc542139034bc989a894eb70bfa446f8e3,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,S,U.S. Senate,Pat,Toomey,Toomey,GOP,49845,257,43965,True,True,True,5540649,99,5189199,8795652,True,20221108PA39002,2022-11-08,PA,John,Fetterman,Fettermn,Dem,53119,1,64818,45115,0,Mehmet,Oz,GOP,53124,2,70038,46198,0,Erik,Gerhardt,Lib,53524,3,67955,46475,0,Richard,Weiss,Grn,53551,4,71640,46135,0,Daniel,Wassmer,Key,53552,5,71639,46134,0,2022-11-09T06:51:06.497Z,
1668013355,2022-11-09 11:02:35 -0600,d6c3cb6f891d18bc454099c56211d14d63b767a7,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,S,U.S. Senate,Pat,Toomey,Toomey,GOP,49845,257,43965,True,True,True,5540649,99,5189203,8795652,True,20221108PA39002,2022-11-08,PA,John,Fetterman,Fettermn,Dem,53119,1,64818,45115,0,Mehmet,Oz,GOP,53124,2,70038,46198,0,Erik,Gerhardt,Lib,53524,3,67955,46475,0,Richard,Weiss,Grn,53551,4,71640,46135,0,Daniel,Wassmer,Key,53552,5,71639,46134,0,2022-11-09T06:51:06.497Z,
1668014102,2022-11-09 11:15:02 -0600,b2cabcd1e7aaf8bc5b9fff7c805b0088e4c6d7ac,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,S,U.S. Senate,Pat,Toomey,Toomey,GOP,49845,257,43965,True,True,True,5540649,99,5189375,8795652,True,20221108PA39002,2022-11-08,PA,John,Fetterman,Fettermn,Dem,53119,1,64818,45115,0,Mehmet,Oz,GOP,53124,2,70038,46198,0,Erik,Gerhardt,Lib,53524,3,67955,46475,0,Richard,Weiss,Grn,53551,4,71640,46135,0,Daniel,Wassmer,Key,53552,5,71639,46134,0,2022-11-09T06:51:06.497Z,
1668014142,2022-11-09 11:15:42 -0600,aa64d8908a210b343f6c0c86d6e063a24d797404,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,S,U.S. Senate,Pat,Toomey,Toomey,GOP,49845,257,43965,True,True,True,5540649,99,5189203,8795652,True,20221108PA39002,2022-11-08,PA,John,Fetterman,Fettermn,Dem,53119,1,64818,45115,0,Mehmet,Oz,GOP,53124,2,70038,46198,0,Erik,Gerhardt,Lib,53524,3,67955,46475,0,Richard,Weiss,Grn,53551,4,71640,46135,0,Daniel,Wassmer,Key,53552,5,71639,46134,0,2022-11-09T06:51:06.497Z,
1668014183,2022-11-09 11:16:23 -0600,20e0975e77d9f2f627b44e544b559a3888ade22d,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,S,U.S. Senate,Pat,Toomey,Toomey,GOP,49845,257,43965,True,True,True,5540649,99,5189375,8795652,True,20221108PA39002,2022-11-08,PA,John,Fetterman,Fettermn,Dem,53119,1,64818,45115,0,Mehmet,Oz,GOP,53124,2,70038,46198,0,Erik,Gerhardt,Lib,53524,3,67955,46475,0,Richard,Weiss,Grn,53551,4,71640,46135,0,Daniel,Wassmer,Key,53552,5,71639,46134,0,2022-11-09T06:51:06.497Z,
1668017331,2022-11-09 12:08:51 -0600,8f60c5aca98d786811482ddf7c356bd606cb8b10,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,S,U.S. Senate,Pat,Toomey,Toomey,GOP,49845,257,43965,True,True,True,5540649,99,5204028,8795652,True,20221108PA39002,2022-11-08,PA,John,Fetterman,Fettermn,Dem,53119,1,64818,45115,0,Mehmet,Oz,GOP,53124,2,70038,46198,0,Erik,Gerhardt,Lib,53524,3,67955,46475,0,Richard,Weiss,Grn,53551,4,71640,46135,0,Daniel,Wassmer,Key,53552,5,71639,46134,0,2022-11-09T06:51:06.497Z,
1668018173,2022-11-09 12:22:53 -0600,1e0909e0c3895d0aed4d53c352b321233e993aa9,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,S,U.S. Senate,Pat,Toomey,Toomey,GOP,49845,257,43965,True,True,True,5540649,99,5204002,8795652,True,20221108PA39002,2022-11-08,PA,John,Fetterman,Fettermn,Dem,53119,1,64818,45115,0,Mehmet,Oz,GOP,53124,2,70038,46198,0,Erik,Gerhardt,Lib,53524,3,67955,46475,0,Richard,Weiss,Grn,53551,4,71640,46135,0,Daniel,Wassmer,Key,53552,5,71639,46134,0,2022-11-09T06:51:06.497Z,
1668019053,2022-11-09 12:37:33 -0600,3d3659fd1b5f2c6cf10150dfc5eec7a12ae799ba,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,S,U.S. Senate,Pat,Toomey,Toomey,GOP,49845,257,43965,True,True,True,5540649,99,5206246,8795652,True,20221108PA39002,2022-11-08,PA,John,Fetterman,Fettermn,Dem,53119,1,64818,45115,0,Mehmet,Oz,GOP,53124,2,70038,46198,0,Erik,Gerhardt,Lib,53524,3,67955,46475,0,Richard,Weiss,Grn,53551,4,71640,46135,0,Daniel,Wassmer,Key,53552,5,71639,46134,0,2022-11-09T06:51:06.497Z,
1668020658,2022-11-09 13:04:18 -0600,7415257fbbe34d8826d78dac6ae8529ac0cc71cd,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,S,U.S. Senate,Pat,Toomey,Toomey,GOP,49845,257,43965,True,True,True,5540649,99,5214781,8795652,True,20221108PA39002,2022-11-08,PA,John,Fetterman,Fettermn,Dem,53119,1,64818,45115,0,Mehmet,Oz,GOP,53124,2,70038,46198,0,Erik,Gerhardt,Lib,53524,3,67955,46475,0,Richard,Weiss,Grn,53551,4,71640,46135,0,Daniel,Wassmer,Key,53552,5,71639,46134,0,2022-11-09T06:51:06.497Z,
1668021472,2022-11-09 13:17:52 -0600,5199181f4f8eee222e28aabb9228151429773035,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,S,U.S. Senate,Pat,Toomey,Toomey,GOP,49845,257,43965,True,True,True,5540649,99,5222185,8795652,True,20221108PA39002,2022-11-08,PA,John,Fetterman,Fettermn,Dem,53119,1,64818,45115,0,Mehmet,Oz,GOP,53124,2,70038,46198,0,Erik,Gerhardt,Lib,53524,3,67955,46475,0,Richard,Weiss,Grn,53551,4,71640,46135,0,Daniel,Wassmer,Key,53552,5,71639,46134,0,2022-11-09T06:51:06.497Z,
1668023097,2022-11-09 13:44:57 -0600,6471068d52ce82b363d68f63fa75119a8bc5bea7,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,S,U.S. Senate,Pat,Toomey,Toomey,GOP,49845,257,43965,True,True,True,5540649,99,5222298,8795652,True,20221108PA39002,2022-11-08,PA,John,Fetterman,Fettermn,Dem,53119,1,64818,45115,0,Mehmet,Oz,GOP,53124,2,70038,46198,0,Erik,Gerhardt,Lib,53524,3,67955,46475,0,Richard,Weiss,Grn,53551,4,71640,46135,0,Daniel,Wassmer,Key,53552,5,71639,46134,0,2022-11-09T06:51:06.497Z,
1668024736,2022-11-09 14:12:16 -0600,3f829e8a68014f0df0822a266c57bbdb17c05942,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,S,U.S. Senate,Pat,Toomey,Toomey,GOP,49845,257,43965,True,True,True,5540649,99,5222681,8795652,True,20221108PA39002,2022-11-08,PA,John,Fetterman,Fettermn,Dem,53119,1,64818,45115,0,Mehmet,Oz,GOP,53124,2,70038,46198,0,Erik,Gerhardt,Lib,53524,3,67955,46475,0,Richard,Weiss,Grn,53551,4,71640,46135,0,Daniel,Wassmer,Key,53552,5,71639,46134,0,2022-11-09T06:51:06.497Z,
1668026355,2022-11-09 14:39:15 -0600,74cee3c1afba431e5b7018e9b8ea421024ef496b,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,S,U.S. Senate,Pat,Toomey,Toomey,GOP,49845,257,43965,True,True,True,5540649,99,5223715,8795652,True,20221108PA39002,2022-11-08,PA,John,Fetterman,Fettermn,Dem,53119,1,64818,45115,0,Mehmet,Oz,GOP,53124,2,70038,46198,0,Erik,Gerhardt,Lib,53524,3,67955,46475,0,Richard,Weiss,Grn,53551,4,71640,46135,0,Daniel,Wassmer,Key,53552,5,71639,46134,0,2022-11-09T06:51:06.497Z,
1668030498,2022-11-09 15:48:18 -0600,f6565c0954d09d679279c10ed8e38bb39e6bfd2b,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,S,U.S. Senate,Pat,Toomey,Toomey,GOP,49845,257,43965,True,True,True,5540649,99,5226992,8795652,True,20221108PA39002,2022-11-08,PA,John,Fetterman,Fettermn,Dem,53119,1,64818,45115,0,Mehmet,Oz,GOP,53124,2,70038,46198,0,Erik,Gerhardt,Lib,53524,3,67955,46475,0,Richard,Weiss,Grn,53551,4,71640,46135,0,Daniel,Wassmer,Key,53552,5,71639,46134,0,2022-11-09T06:51:06.497Z,
1668031425,2022-11-09 16:03:45 -0600,f6b555f9516e9e45eacf7adef859d04ed9293a74,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,S,U.S. Senate,Pat,Toomey,Toomey,GOP,49845,257,43965,True,True,True,5503844,99,5228652,8795652,True,20221108PA39002,2022-11-08,PA,John,Fetterman,Fettermn,Dem,53119,1,64818,45115,0,Mehmet,Oz,GOP,53124,2,70038,46198,0,Erik,Gerhardt,Lib,53524,3,67955,46475,0,Richard,Weiss,Grn,53551,4,71640,46135,0,Daniel,Wassmer,Key,53552,5,71639,46134,0,2022-11-09T06:51:06.497Z,
1668031467,2022-11-09 16:04:27 -0600,7e8c91b106f58d37b738af4de336b96527986fed,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,S,U.S. Senate,Pat,Toomey,Toomey,GOP,49845,257,43965,True,True,True,5540649,99,5228652,8795652,True,20221108PA39002,2022-11-08,PA,John,Fetterman,Fettermn,Dem,53119,1,64818,45115,0,Mehmet,Oz,GOP,53124,2,70038,46198,0,Erik,Gerhardt,Lib,53524,3,67955,46475,0,Richard,Weiss,Grn,53551,4,71640,46135,0,Daniel,Wassmer,Key,53552,5,71639,46134,0,2022-11-09T06:51:06.497Z,
1668031508,2022-11-09 16:05:08 -0600,437c660b51eef9154c806060c4141d182a80fa25,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,S,U.S. Senate,Pat,Toomey,Toomey,GOP,49845,257,43965,True,True,True,5503844,99,5228652,8795652,True,20221108PA39002,2022-11-08,PA,John,Fetterman,Fettermn,Dem,53119,1,64818,45115,0,Mehmet,Oz,GOP,53124,2,70038,46198,0,Erik,Gerhardt,Lib,53524,3,67955,46475,0,Richard,Weiss,Grn,53551,4,71640,46135,0,Daniel,Wassmer,Key,53552,5,71639,46134,0,2022-11-09T06:51:06.497Z,
1668031592,2022-11-09 16:06:32 -0600,454dc4eac8bb408404760506b1c0badde5c0594b,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,S,U.S. Senate,Pat,Toomey,Toomey,GOP,49845,257,43965,True,True,True,5540649,99,5228652,8795652,True,20221108PA39002,2022-11-08,PA,John,Fetterman,Fettermn,Dem,53119,1,64818,45115,0,Mehmet,Oz,GOP,53124,2,70038,46198,0,Erik,Gerhardt,Lib,53524,3,67955,46475,0,Richard,Weiss,Grn,53551,4,71640,46135,0,Daniel,Wassmer,Key,53552,5,71639,46134,0,2022-11-09T06:51:06.497Z,
