captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.12225.first,candidates.12225.last,candidates.12225.incumbent,candidates.12225.party,candidates.12225.candidateID,candidates.12225.ballotOrder,candidates.12225.polID,candidates.12225.polNum,candidates.12225.electWon,candidates.13887.first,candidates.13887.last,candidates.13887.party,candidates.13887.candidateID,candidates.13887.ballotOrder,candidates.13887.polID,candidates.13887.polNum,candidates.13887.electWon,candidates.14102.first,candidates.14102.last,candidates.14102.abbrv,candidates.14102.party,candidates.14102.candidateID,candidates.14102.ballotOrder,candidates.14102.polID,candidates.14102.polNum,candidates.14102.electWon,candidates.12225.winnerDateTime,isCertified
1668020147,2022-11-09 12:55:47 -0600,2cf699f9bc546ecd53a47feb2fb1d5f3875f1cc2,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,327410,99,301992,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668023057,2022-11-09 13:44:17 -0600,dc7f033536cbb68e6972b2130a841ab00de024a0,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,327410,99,304321,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668023097,2022-11-09 13:44:57 -0600,6471068d52ce82b363d68f63fa75119a8bc5bea7,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,327410,99,301992,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668023139,2022-11-09 13:45:39 -0600,4a8fc8c88c818b5fa1c71a804366611620ac513b,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,327410,99,304321,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668024736,2022-11-09 14:12:16 -0600,3f829e8a68014f0df0822a266c57bbdb17c05942,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,342347,99,304321,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668026482,2022-11-09 14:41:22 -0600,191255bc047895b7ba46e2ba1025d9f893f2ac5a,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,342347,99,304815,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668029057,2022-11-09 15:24:17 -0600,696b22712e7505f43983489919f13ed1e2331814,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,342347,99,304913,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668029099,2022-11-09 15:24:59 -0600,7b334ff94232507ca6c912e61304eea7e7cf51da,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,342347,99,304815,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668029140,2022-11-09 15:25:40 -0600,4246256abf0245b10ed8dd2b684303cbc0866018,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,342347,99,304913,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668031757,2022-11-09 16:09:17 -0600,0a6421d2fd1a2cdffaf35e2c94bdeb66e6e85a65,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,342347,99,308769,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668032501,2022-11-09 16:21:41 -0600,4bc482635b5a957784f9d3bb48a16bb2da19cca6,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,342347,99,308971,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668033347,2022-11-09 16:35:47 -0600,f26927e149e44430c8e8e31e6f5c9e6b80e2849a,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,333151,99,308971,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668034204,2022-11-09 16:50:04 -0600,efa1183fc3f94ce57e76733c17431d67dc4d518d,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,335352,99,308971,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668035049,2022-11-09 17:04:09 -0600,bff087a16a7b280445ae4738ddb66814d22774a9,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,335352,99,309138,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668035092,2022-11-09 17:04:52 -0600,bb1348c48f28c323c7acd58318cbd29acbae94e0,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,335352,99,308971,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668035133,2022-11-09 17:05:33 -0600,9277815e11a548ab0a8d21e93a618336e51c4630,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,335352,99,309138,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668036687,2022-11-09 17:31:27 -0600,147d1059e7b8117a0f03988713dfd5c5064ca0ce,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,335105,99,310796,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668038422,2022-11-09 18:00:22 -0600,3321436c78161abe102100483dc79e59f1269328,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,335105,99,312783,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668039264,2022-11-09 18:14:24 -0600,11a51ce3d47fd1c8f0a7de4993bb47cfa92515f5,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,335105,99,313188,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668040106,2022-11-09 18:28:26 -0600,5a8cc48e563288b946914ba3e1e6471722ff0859,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,335514,99,313274,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668040961,2022-11-09 18:42:41 -0600,27f33aef259e3e8af2fa9feb021dd18b5c007aa3,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,335514,99,316201,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668041805,2022-11-09 18:56:45 -0600,e4d1dddbc71c0e3d59a18730a441a6582527ce0e,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,335120,99,319386,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668042636,2022-11-09 19:10:36 -0600,ffbebd93214d9e7ddfa79064cca6692212e8bb88,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,335120,99,321921,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668042677,2022-11-09 19:11:17 -0600,0b14c3d1c32073c33d0d7452ed0510a095a2ca13,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,335120,99,319386,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668042719,2022-11-09 19:11:59 -0600,29ad5c8d6272d8bdb962ccb50585abf935482dfd,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,335120,99,321921,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668051144,2022-11-09 21:32:24 -0600,8aa5fca8eb324c3c4d0028f71c3430f6ba0e251a,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,335120,99,323261,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668054458,2022-11-09 22:27:38 -0600,76a3530d747cbdef37b578ab8742b35981387269,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,335120,99,323457,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668094839,2022-11-10 09:40:39 -0600,fb56d80d5b053d4fb7b115c5062f106ce19b1fd0,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,336182,99,323457,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668104737,2022-11-10 12:25:37 -0600,dbdbf574ab0d02519d0c12051f185c75cbb2430c,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,337353,99,324616,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668106362,2022-11-10 12:52:42 -0600,3dd376dee092a9ab6211e18911211d6830ea5aee,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,337670,99,324616,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668107287,2022-11-10 13:08:07 -0600,6fe88ef86ab9d2f25bda6b5a341178e2ebe3c133,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,337027,99,324616,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668108048,2022-11-10 13:20:48 -0600,5457fece98d67b2f744254f2c53769d1eb028895,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,357817,99,324616,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668113323,2022-11-10 14:48:43 -0600,c2e62a051afe95d50b47422001d3089aef702068,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,357817,99,324726,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668114159,2022-11-10 15:02:39 -0600,161ef958c98bc59f0f99b6949429f8900b7d5807,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,357817,99,324727,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668115802,2022-11-10 15:30:02 -0600,fa7358ec33f224af866c8c710e7f18f8b62a61b9,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,357817,99,327444,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668124862,2022-11-10 18:01:02 -0600,518b564633b3eb3570b74cb67caa7cbc26b02d22,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,357817,99,332336,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668126626,2022-11-10 18:30:26 -0600,27a49e6a4fec28c354ee0126d7d65bb37aadf83a,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,357817,99,332987,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668129141,2022-11-10 19:12:21 -0600,ff6c524fd5805e2bfd0b96ef2f467fd7155b32d8,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,357817,99,337452,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668130271,2022-11-10 19:31:11 -0600,af8511e806fb7c5de1011d3764b51d660b94d847,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,357817,99,337628,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668131210,2022-11-10 19:46:50 -0600,c2e62f67ec7150589f524bcac1fdde61997ef209,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,357822,99,343550,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668132015,2022-11-10 20:00:15 -0600,94a5438860e05d58a72c50709de3b3a26cd66387,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,358045,99,343550,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668183643,2022-11-11 10:20:43 -0600,1838449afe6790965feb745343aaeb9e478cc38c,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,357273,99,343550,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668187098,2022-11-11 11:18:18 -0600,45e6a393c8dbefed01aea9ea61281817adb45e98,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,357274,99,343550,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668192996,2022-11-11 12:56:36 -0600,c41dcf766c9ac3bc00e19320f0d552d4d1442bc3,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,357274,99,346923,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668193037,2022-11-11 12:57:17 -0600,236e0867a636ff0fabc7ab742b4a6ea69cd1a1eb,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,357274,99,343550,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668193078,2022-11-11 12:57:58 -0600,ab029deabbfb6ffcc26c1ffe4c3ec863862165dc,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,357274,99,346923,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668193950,2022-11-11 13:12:30 -0600,5ab19bddabcc5aebfb270bc7be9265144cba6824,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,356866,99,346923,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668201601,2022-11-11 15:20:01 -0600,31654ed25ca25578e0976f1399b0e93963b5c683,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,356833,99,346923,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668207911,2022-11-11 17:05:11 -0600,082e666e87796fa29c29b535031c8ec15fd1740e,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,356833,99,347206,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668207953,2022-11-11 17:05:53 -0600,b5da332005c09e637cd1ec21aafbfc1e0a1d1eec,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,356833,99,346923,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668207995,2022-11-11 17:06:35 -0600,6d59f197ed2052ec9d17c218683b424209a7553f,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,356833,99,347206,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668216686,2022-11-11 19:31:26 -0600,7b5e6b82ba8f7d850d579f728a1d26873bedcf7e,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,356833,99,347391,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668218411,2022-11-11 20:00:11 -0600,13ba46b51b0e4df2abfd06950885b7579bbe9356,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,356910,99,347391,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668451216,2022-11-14 12:40:16 -0600,ca3fb5b8eab643eb0943c25aef7e4a8899cd2d59,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,356855,99,347391,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668454330,2022-11-14 13:32:10 -0600,28934c305bb0af5b9d8040777ab1e82a9266099f,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,353958,99,347391,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668458888,2022-11-14 14:48:08 -0600,a79cb4a1baf0e7f9f966efdf0e9db2b2d0905d65,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,351037,99,347391,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668467639,2022-11-14 17:13:59 -0600,e010b917e2358f783a3e12655ec7f599778cbe7a,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,351037,99,349243,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
