captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.7527.first,candidates.7527.last,candidates.7527.incumbent,candidates.7527.party,candidates.7527.candidateID,candidates.7527.ballotOrder,candidates.7527.polID,candidates.7527.polNum,candidates.7527.electWon,candidates.10883.first,candidates.10883.last,candidates.10883.party,candidates.10883.candidateID,candidates.10883.ballotOrder,candidates.10883.polID,candidates.10883.polNum,candidates.10883.electWon,candidates.11179.first,candidates.11179.last,candidates.11179.party,candidates.11179.candidateID,candidates.11179.ballotOrder,candidates.11179.polID,candidates.11179.polNum,candidates.11179.electWon,candidates.7527.winnerDateTime,isCertified
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,MO-20221108_Eday80,26,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 6,6,438381,99,103269,943685,True,20221108MO26031,2022-11-08,MO,7527,Sam,Graves,True,GOP,7527,2,1342,28326,0.0,Henry,Martin,Dem,10883,1,67286,31121,0.0,Edward,Maidment,Lib,11179,3,71743,31907,0.0,,
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,MO-20221108_Eday80,26,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 6,6,438381,99,134203,943685,True,20221108MO26031,2022-11-08,MO,7527,Sam,Graves,True,GOP,7527,2,1342,28326,0.0,Henry,Martin,Dem,10883,1,67286,31121,0.0,Edward,Maidment,Lib,11179,3,71743,31907,0.0,,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,MO-20221108_Eday80,26,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 6,6,438381,99,165495,943685,True,20221108MO26031,2022-11-08,MO,7527,Sam,Graves,True,GOP,7527,2,1342,28326,0.0,Henry,Martin,Dem,10883,1,67286,31121,0.0,Edward,Maidment,Lib,11179,3,71743,31907,0.0,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,MO-20221108_Eday80,26,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 6,6,438381,99,184642,943685,True,20221108MO26031,2022-11-08,MO,7527,Sam,Graves,True,GOP,7527,2,1342,28326,0.0,Henry,Martin,Dem,10883,1,67286,31121,0.0,Edward,Maidment,Lib,11179,3,71743,31907,0.0,,
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,MO-20221108_Eday80,26,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 6,6,438381,99,208231,943685,True,20221108MO26031,2022-11-08,MO,7527,Sam,Graves,True,GOP,7527,2,1342,28326,0.0,Henry,Martin,Dem,10883,1,67286,31121,0.0,Edward,Maidment,Lib,11179,3,71743,31907,0.0,,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,MO-20221108_Eday80,26,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 6,6,438381,99,204231,943685,True,20221108MO26031,2022-11-08,MO,7527,Sam,Graves,True,GOP,7527,2,1342,28326,0.0,Henry,Martin,Dem,10883,1,67286,31121,0.0,Edward,Maidment,Lib,11179,3,71743,31907,0.0,,
1667967954,2022-11-08 22:25:54 -0600,ddd8cd55583cb4e51013ac431e84d23dc8167e7a,MO-20221108_Eday80,26,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,438381,99,252935,943685,True,20221108MO26031,2022-11-08,MO,7527,Sam,Graves,True,GOP,7527,2,1342,28326,0.0,Henry,Martin,Dem,10883,1,67286,31121,0.0,Edward,Maidment,Lib,11179,3,71743,31907,0.0,2022-11-09T04:17:18.376Z,
1667971124,2022-11-08 23:18:44 -0600,f9d1c6b5aa5f6a3f4c976d51307de08576c2bf77,MO-20221108_Eday80,26,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,438381,99,258524,943685,True,20221108MO26031,2022-11-08,MO,7527,Sam,Graves,True,GOP,7527,2,1342,28326,0.0,Henry,Martin,Dem,10883,1,67286,31121,0.0,Edward,Maidment,Lib,11179,3,71743,31907,0.0,2022-11-09T04:17:18.376Z,
1667972810,2022-11-08 23:46:50 -0600,aa61daf8417c040e13c56de238053c966d7a0302,MO-20221108_Eday80,26,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,438381,99,261754,943685,True,20221108MO26031,2022-11-08,MO,7527,Sam,Graves,True,GOP,7527,2,1342,28326,0.0,Henry,Martin,Dem,10883,1,67286,31121,0.0,Edward,Maidment,Lib,11179,3,71743,31907,0.0,2022-11-09T04:17:18.376Z,
1668035007,2022-11-09 17:03:27 -0600,43133944602e1e0b8843fe10adadb4aed74ddc19,MO-20221108_Eday80,26,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,264400,99,261754,943685,True,20221108MO26031,2022-11-08,MO,7527,Sam,Graves,True,GOP,7527,2,1342,28326,0.0,Henry,Martin,Dem,10883,1,67286,31121,0.0,Edward,Maidment,Lib,11179,3,71743,31907,0.0,2022-11-09T04:17:18.376Z,
1670618269,2022-12-09 14:37:49 -0600,9bbc2bac587fc18fb5484b985d11a13337a6cf5d,MO-20221108_Eday80,26,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 6,6,262897,100,261754,943685,True,20221108MO26031,2022-11-08,MO,7527,Sam,Graves,True,GOP,7527,2,1342,28326,,Henry,Martin,Dem,10883,1,67286,31121,,Edward,Maidment,Lib,11179,3,71743,31907,,2022-11-09T04:17:18.376Z,False
1670619488,2022-12-09 14:58:08 -0600,a717a06bee53d3466a4ef02df3907704d9e766e8,MO-20221108_Eday80,26,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 6,6,262892,100,261754,943685,True,20221108MO26031,2022-11-08,MO,7527,Sam,Graves,True,GOP,7527,2,1342,28326,,Henry,Martin,Dem,10883,1,67286,31121,,Edward,Maidment,Lib,11179,3,71743,31907,,2022-11-09T04:17:18.376Z,False
1670620439,2022-12-09 15:13:59 -0600,4ab1cb3b7fc9c91b7a0db4931a01d294e664f1f9,MO-20221108_Eday80,26,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 6,6,262896,100,261754,943685,True,20221108MO26031,2022-11-08,MO,7527,Sam,Graves,True,GOP,7527,2,1342,28326,,Henry,Martin,Dem,10883,1,67286,31121,,Edward,Maidment,Lib,11179,3,71743,31907,,2022-11-09T04:17:18.376Z,False
1670650975,2022-12-09 23:42:55 -0600,4d186954bf0715b8e0210fb8dada41082675f336,MO-20221108_Eday80,26,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 6,6,262892,100,261754,943685,True,20221108MO26031,2022-11-08,MO,7527,Sam,Graves,True,GOP,7527,2,1342,28326,,Henry,Martin,Dem,10883,1,67286,31121,,Edward,Maidment,Lib,11179,3,71743,31907,,2022-11-09T04:17:18.376Z,False
