captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.abbrv,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.10393.first,candidates.10393.last,candidates.10393.incumbent,candidates.10393.party,candidates.10393.candidateID,candidates.10393.ballotOrder,candidates.10393.polID,candidates.10393.polNum,candidates.10393.electWon,candidates.10521.first,candidates.10521.last,candidates.10521.party,candidates.10521.candidateID,candidates.10521.ballotOrder,candidates.10521.polID,candidates.10521.polNum,candidates.10521.electWon,candidates.10801.first,candidates.10801.last,candidates.10801.party,candidates.10801.candidateID,candidates.10801.ballotOrder,candidates.10801.polID,candidates.10801.polNum,candidates.10801.electWon,candidates.10393.winnerDateTime,isCertified
1667985862,2022-11-09 03:24:22 -0600,c99936830ae024241422f34e194ea28fd47bbfa6,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2789446,99,1708680,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1667985985,2022-11-09 03:26:25 -0600,2d478258f7e72765d03704400226b05aa5dfba31,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2789446,99,1706848,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1667986026,2022-11-09 03:27:06 -0600,e99be915e2896b0e6ab292dfb14f5ee346ab658c,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2789446,99,1708680,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1667986912,2022-11-09 03:41:52 -0600,111328f8f980c2017f6b147fde38e9a3f7e11bab,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2789446,99,1726688,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1667986953,2022-11-09 03:42:33 -0600,51be597c001c6c5434ef9f3580d61ba1517ecc1b,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2789446,99,1708680,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1667986993,2022-11-09 03:43:13 -0600,8b76f9f5e0faac5f77a52bbededb5ed381e37bd4,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2789446,99,1726688,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1667987805,2022-11-09 03:56:45 -0600,bbb6a6d5fd03b4b1c0bc88f9b3ab4c08369a3edd,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2789446,99,1729425,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1667988522,2022-11-09 04:08:42 -0600,a01f68425c1328f1fac7d3f1deda54233c1e0fe0,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2789446,99,1735890,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1667988564,2022-11-09 04:09:24 -0600,2aeef9544d1832238b865b50255c72fd72952396,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2789446,99,1729425,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1667988603,2022-11-09 04:10:03 -0600,c57fd67b0b96993b9f7c98a49335fed712bca534,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2789446,99,1735890,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1667989041,2022-11-09 04:17:21 -0600,bc5911b3ed71beee72651a07b463dd7490179043,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2789446,99,1740801,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1667989081,2022-11-09 04:18:01 -0600,563fc595ee6cbed39038ea61943efe67b7efb8ba,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2789446,99,1735890,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1667989162,2022-11-09 04:19:22 -0600,a00a55b6e4b2e7194f9b097d510baa2b86d6d503,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2789446,99,1740801,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1667989642,2022-11-09 04:27:22 -0600,5576adf945e145b7e2df2be75f5ae4deb91e6665,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2789446,99,1743458,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1667991246,2022-11-09 04:54:06 -0600,c054387a89a4648e031f332cc6faaeeb9b573847,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2789446,99,1746764,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1667991285,2022-11-09 04:54:45 -0600,e376c59e65756675a03e1e8f7ddbddb3ae038111,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2789446,99,1743458,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1667991325,2022-11-09 04:55:25 -0600,87b13b3c1577ba495e747b7290f5c1b1880eb9b9,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2789446,99,1746764,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1667993835,2022-11-09 05:37:15 -0600,cb6c97377e06a6c3ed27e93a97e53a068ec06c08,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2789446,99,1749541,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1667993874,2022-11-09 05:37:54 -0600,7115373c9ce74ce4f63a110ab18131e473352047,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2789446,99,1746764,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1667993913,2022-11-09 05:38:33 -0600,1dd5f889943240224f34efce2218e128cc0fcdbb,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2789446,99,1749541,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1667997635,2022-11-09 06:40:35 -0600,483d8afc108d40a4d9250973903ade714f14d02d,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2789446,99,1767341,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1667997675,2022-11-09 06:41:15 -0600,f587540d6dd0e3926353b151f8bcf76cfe66bafb,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2789446,99,1749541,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1667997716,2022-11-09 06:41:56 -0600,5861750232be122a4c8ac10d1d48862833a69bd2,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2789446,99,1767341,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1668004310,2022-11-09 08:31:50 -0600,18a1dd450b17a57a17f543a50cd88e0f41c342d1,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2731335,99,1802681,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1668024611,2022-11-09 14:10:11 -0600,55625e65c0c389ad7fcce801ce3345c08242089c,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2731335,99,1803588,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1668031255,2022-11-09 16:00:55 -0600,4ae3237ed95e0d41dfc0d88c19403393ccab1437,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2731335,99,1825774,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1668032922,2022-11-09 16:28:42 -0600,a0bbb023b7bf96c05745c6696fb09394f0eab8c6,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2731335,99,1826953,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1668032966,2022-11-09 16:29:26 -0600,fb40b42606611691bfc8e5c22f473b198d705aee,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2731335,99,1825774,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1668033008,2022-11-09 16:30:08 -0600,472c6572149aad4c40b593e8275726a67dbbd71b,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2731335,99,1826953,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1668034627,2022-11-09 16:57:07 -0600,678c08c61ce4082425c0ebc97fd7a9f89975755a,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2731335,99,1826992,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1668037018,2022-11-09 17:36:58 -0600,6b7e63c42553f338204487e33d57d609d7587f57,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2731335,99,1827181,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1668040361,2022-11-09 18:32:41 -0600,8ae265d05098bb1f0bc963b6bbe9075d6fae657b,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2731335,99,1828281,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1668042016,2022-11-09 19:00:16 -0600,a3e2ae83bf74abd4d94034109648becba33e23a5,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2731335,99,1829468,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1668042887,2022-11-09 19:14:47 -0600,d1e703cb6904b10b82ba124e2000c0fcde7ed731,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2731335,99,1842908,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1668045323,2022-11-09 19:55:23 -0600,7765bc2f4d4a3b28bdc56c709e93ed3164b2d5be,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2731335,99,1904511,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1668111092,2022-11-10 14:11:32 -0600,99dd0012862d5047ac1f26fb19ad83151cf7dd6f,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2731335,99,1907504,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1668112190,2022-11-10 14:29:50 -0600,711096904cf821a86ea8834ff99ff2f2cfeb4fa8,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2731335,99,1907683,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1668113448,2022-11-10 14:50:48 -0600,14523bd2c2cbf116574db547e6539b807878b6fd,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2731335,99,1919995,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1668114368,2022-11-10 15:06:08 -0600,025dd6f3c03d66082fa912e3eb0ac2422bb0f28b,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2731335,99,1920292,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1668125067,2022-11-10 18:04:27 -0600,e820d6d7244409514fab2d932d84db7239fb789d,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2731335,99,1924744,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1668125114,2022-11-10 18:05:14 -0600,df82279cd67ecaae36a51198509e3c20a97456d7,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2731335,99,1920292,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1668125153,2022-11-10 18:05:53 -0600,1f0c4727e1e606f861cd828028b30f62729cfb85,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2731335,99,1924744,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1668128384,2022-11-10 18:59:44 -0600,418b1495f00712947b819f748a3764255c48154f,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2731335,99,1927698,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1668129182,2022-11-10 19:13:02 -0600,9722dfa3fe88ca72f1a90884aa82e18f84d0abba,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2731335,99,1949347,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1668129267,2022-11-10 19:14:27 -0600,c1a56134959b142144f176e005fcb3939763a8e1,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2731335,99,1929134,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1668129308,2022-11-10 19:15:08 -0600,2365d8ce8eeafb81e7cee2bfde7ce17ffd013635,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2731335,99,1949347,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1668132988,2022-11-10 20:16:28 -0600,e7bd45670392bb69ab5b1134685d038d08b891ea,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2731335,99,1957868,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1668135257,2022-11-10 20:54:17 -0600,70afe4a5faeaacca346d5a2e083f842360edd25c,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2731335,99,1968252,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1668136105,2022-11-10 21:08:25 -0600,7a48360fc139aeb7eb60075b6e41e192e5071ec4,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2731335,99,2046495,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1668141175,2022-11-10 22:32:55 -0600,e87d55c108b6b162436690fb036b9b791c46316c,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2731335,99,2047279,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1668142623,2022-11-10 22:57:03 -0600,758d03f49b3a3129fa480454ddfc6021ab1dab0d,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2496682,99,2047279,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1668195075,2022-11-11 13:31:15 -0600,7f451ed3c1695f466b9301f87ee08a3b377e0a12,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2624717,99,2047279,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1668195912,2022-11-11 13:45:12 -0600,8cffb93f01f46875afe1cad7a12afe9899b87102,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2624717,99,2047690,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
1668200938,2022-11-11 15:08:58 -0600,d21aca97a3f600d6e1d5e06cad356911728246f4,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Mark,Kelly,Kelly,Dem,10393,68876,6135,True,True,True,2624717,99,2048562,4184169,True,20221108AZ3002,2022-11-08,AZ,10393,Mark,Kelly,True,Dem,10393,1,68876,6135,0,Blake,Masters,GOP,10521,2,70958,6225,0,Marc,Victor,Lib,10801,3,62716,5686,0,,
