captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.48668.first,candidates.48668.last,candidates.48668.party,candidates.48668.incumbent,candidates.48668.candidateID,candidates.48668.polID,candidates.48668.ballotOrder,candidates.48668.polNum,candidates.48668.electWon,candidates.49458.first,candidates.49458.last,candidates.49458.party,candidates.49458.candidateID,candidates.49458.polID,candidates.49458.ballotOrder,candidates.49458.polNum,candidates.49458.electWon,candidates.49622.first,candidates.49622.last,candidates.49622.party,candidates.49622.candidateID,candidates.49622.polID,candidates.49622.ballotOrder,candidates.49622.polNum,candidates.49622.electWon,candidates.48668.winnerDateTime
1667970156,2022-11-08 23:02:36 -0600,84ea53799ae0036a04ac85127e62d719394c963e,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,254177,99,234975,859237,True,20221108SC41972,2022-11-08,SC,48668,Ralph,Norman,GOP,True,48668,51896,2,43693,0,Evangeline,Hundley,Dem,49458,70922,1,44776,0,Larry,Gaither,Grn,49622,71702,3,44234,0,2022-11-09T01:51:11.777Z
1667970985,2022-11-08 23:16:25 -0600,458b8c029ed943a1966fd047ace4d102323e3185,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,254177,99,240337,859237,True,20221108SC41972,2022-11-08,SC,48668,Ralph,Norman,GOP,True,48668,51896,2,43693,0,Evangeline,Hundley,Dem,49458,70922,1,44776,0,Larry,Gaither,Grn,49622,71702,3,44234,0,2022-11-09T01:51:11.777Z
1667972634,2022-11-08 23:43:54 -0600,3031aa1b4c4f867ee3a729dc96e8d9a1d63eee32,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,252184,99,240337,859237,True,20221108SC41972,2022-11-08,SC,48668,Ralph,Norman,GOP,True,48668,51896,2,43693,0,Evangeline,Hundley,Dem,49458,70922,1,44776,0,Larry,Gaither,Grn,49622,71702,3,44234,0,2022-11-09T01:51:11.777Z
1667979433,2022-11-09 01:37:13 -0600,b7be8d17f50fbb84fade52b1ec374c1ebe32c0c9,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,252184,99,240608,859237,True,20221108SC41972,2022-11-08,SC,48668,Ralph,Norman,GOP,True,48668,51896,2,43693,0,Evangeline,Hundley,Dem,49458,70922,1,44776,0,Larry,Gaither,Grn,49622,71702,3,44234,0,2022-11-09T01:51:11.777Z
1667987885,2022-11-09 03:58:05 -0600,e58f83f6209f6acb460b43b5d889d2b7efed466d,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,251154,99,240608,859237,True,20221108SC41972,2022-11-08,SC,48668,Ralph,Norman,GOP,True,48668,51896,2,43693,0,Evangeline,Hundley,Dem,49458,70922,1,44776,0,Larry,Gaither,Grn,49622,71702,3,44234,0,2022-11-09T01:51:11.777Z
1668007834,2022-11-09 09:30:34 -0600,464b8f767376d618e794a56a3257f748489cbd47,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,252466,99,240608,859237,True,20221108SC41972,2022-11-08,SC,48668,Ralph,Norman,GOP,True,48668,51896,2,43693,0,Evangeline,Hundley,Dem,49458,70922,1,44776,0,Larry,Gaither,Grn,49622,71702,3,44234,0,2022-11-09T01:51:11.777Z
1668007875,2022-11-09 09:31:15 -0600,875d44c7ba56f18df96aa34e40b5af9e49df3b00,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,251154,99,240608,859237,True,20221108SC41972,2022-11-08,SC,48668,Ralph,Norman,GOP,True,48668,51896,2,43693,0,Evangeline,Hundley,Dem,49458,70922,1,44776,0,Larry,Gaither,Grn,49622,71702,3,44234,0,2022-11-09T01:51:11.777Z
1668007915,2022-11-09 09:31:55 -0600,66d69f6e59cdec8d3615269e3b8c0caff18823ab,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,252466,99,240608,859237,True,20221108SC41972,2022-11-08,SC,48668,Ralph,Norman,GOP,True,48668,51896,2,43693,0,Evangeline,Hundley,Dem,49458,70922,1,44776,0,Larry,Gaither,Grn,49622,71702,3,44234,0,2022-11-09T01:51:11.777Z
1668098209,2022-11-10 10:36:49 -0600,2193520af0f1d2a5c03b9791506d900b6e5d065f,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,243038,99,240608,859237,True,20221108SC41972,2022-11-08,SC,48668,Ralph,Norman,GOP,True,48668,51896,2,43693,0,Evangeline,Hundley,Dem,49458,70922,1,44776,0,Larry,Gaither,Grn,49622,71702,3,44234,0,2022-11-09T01:51:11.777Z
1668182604,2022-11-11 10:03:24 -0600,c1d69b77d6aaedf6da323073eb14d271f5e519e1,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,243038,99,240614,859237,True,20221108SC41972,2022-11-08,SC,48668,Ralph,Norman,GOP,True,48668,51896,2,43693,0,Evangeline,Hundley,Dem,49458,70922,1,44776,0,Larry,Gaither,Grn,49622,71702,3,44234,0,2022-11-09T01:51:11.777Z
1668185906,2022-11-11 10:58:26 -0600,a202192435b3a0018c889276b9957c79c13b8b10,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,243038,99,240656,859237,True,20221108SC41972,2022-11-08,SC,48668,Ralph,Norman,GOP,True,48668,51896,2,43693,0,Evangeline,Hundley,Dem,49458,70922,1,44776,0,Larry,Gaither,Grn,49622,71702,3,44234,0,2022-11-09T01:51:11.777Z
1668186727,2022-11-11 11:12:07 -0600,96afc968814e3ce2f220e49d0861cd19dddcd716,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,243038,99,240675,859237,True,20221108SC41972,2022-11-08,SC,48668,Ralph,Norman,GOP,True,48668,51896,2,43693,0,Evangeline,Hundley,Dem,49458,70922,1,44776,0,Larry,Gaither,Grn,49622,71702,3,44234,0,2022-11-09T01:51:11.777Z
1668186769,2022-11-11 11:12:49 -0600,9f289251623381391ae31f0868b55e3b5d420b2b,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,243038,99,240656,859237,True,20221108SC41972,2022-11-08,SC,48668,Ralph,Norman,GOP,True,48668,51896,2,43693,0,Evangeline,Hundley,Dem,49458,70922,1,44776,0,Larry,Gaither,Grn,49622,71702,3,44234,0,2022-11-09T01:51:11.777Z
1668186810,2022-11-11 11:13:30 -0600,0bcefcf303e1084c92019e86708413dcb5c6d84c,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,243038,99,240675,859237,True,20221108SC41972,2022-11-08,SC,48668,Ralph,Norman,GOP,True,48668,51896,2,43693,0,Evangeline,Hundley,Dem,49458,70922,1,44776,0,Larry,Gaither,Grn,49622,71702,3,44234,0,2022-11-09T01:51:11.777Z
1668187601,2022-11-11 11:26:41 -0600,e465a18201751584543f90ad160c090a1ca1b8f1,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,243038,99,240764,859237,True,20221108SC41972,2022-11-08,SC,48668,Ralph,Norman,GOP,True,48668,51896,2,43693,0,Evangeline,Hundley,Dem,49458,70922,1,44776,0,Larry,Gaither,Grn,49622,71702,3,44234,0,2022-11-09T01:51:11.777Z
1668193287,2022-11-11 13:01:27 -0600,92e36d602a590b9a5512c5686b3c1b563134489b,SC-20221108_Eday80,41,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,243038,99,240767,859237,True,20221108SC41972,2022-11-08,SC,48668,Ralph,Norman,GOP,True,48668,51896,2,43693,0,Evangeline,Hundley,Dem,49458,70922,1,44776,0,Larry,Gaither,Grn,49622,71702,3,44234,0,2022-11-09T01:51:11.777Z
1668212438,2022-11-11 18:20:38 -0600,625e97bee2b10ad35c621df6064230ee3bf2fbcb,SC-20221108_Eday80,41,General,G,Tabulation Paused,Called,H,U.S. House,True,District 5,5,243038,99,241544,859237,True,20221108SC41972,2022-11-08,SC,48668,Ralph,Norman,GOP,True,48668,51896,2,43693,0,Evangeline,Hundley,Dem,49458,70922,1,44776,0,Larry,Gaither,Grn,49622,71702,3,44234,0,2022-11-09T01:51:11.777Z
1668458348,2022-11-14 14:39:08 -0600,4891357ce4f12b5145abaa19b0062431b9bb744c,SC-20221108_Eday80,41,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 5,5,243038,99,241550,859237,True,20221108SC41972,2022-11-08,SC,48668,Ralph,Norman,GOP,True,48668,51896,2,43693,0,Evangeline,Hundley,Dem,49458,70922,1,44776,0,Larry,Gaither,Grn,49622,71702,3,44234,0,2022-11-09T01:51:11.777Z
1668621782,2022-11-16 12:03:02 -0600,4d18526ef96703ac08927f35dae7f5b268014572,SC-20221108_Eday80,41,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 5,5,243038,99,241571,859237,True,20221108SC41972,2022-11-08,SC,48668,Ralph,Norman,GOP,True,48668,51896,2,43693,0,Evangeline,Hundley,Dem,49458,70922,1,44776,0,Larry,Gaither,Grn,49622,71702,3,44234,0,2022-11-09T01:51:11.777Z
1668717982,2022-11-17 14:46:22 -0600,4fb69625eb540d6618d9c560e30475ce9287c368,SC-20221108_Eday80,41,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 5,5,241571,100,241571,859237,True,20221108SC41972,2022-11-08,SC,48668,Ralph,Norman,GOP,True,48668,51896,2,43693,0,Evangeline,Hundley,Dem,49458,70922,1,44776,0,Larry,Gaither,Grn,49622,71702,3,44234,0,2022-11-09T01:51:11.777Z
