captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,description,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.29918.first,candidates.29918.last,candidates.29918.incumbent,candidates.29918.party,candidates.29918.candidateID,candidates.29918.ballotOrder,candidates.29918.polID,candidates.29918.polNum,candidates.29918.electWon,candidates.31053.first,candidates.31053.last,candidates.31053.party,candidates.31053.candidateID,candidates.31053.ballotOrder,candidates.31053.polID,candidates.31053.polNum,candidates.31053.electWon,candidates.31450.first,candidates.31450.last,candidates.31450.party,candidates.31450.candidateID,candidates.31450.ballotOrder,candidates.31450.polID,candidates.31450.polNum,candidates.31450.electWon,isShowingRankedChoiceResults,candidates.31517.first,candidates.31517.last,candidates.31517.incumbent,candidates.31517.party,candidates.31517.candidateID,candidates.31517.ballotOrder,candidates.31517.polID,candidates.31517.polNum,candidates.31517.winnerDateTime,candidates.31518.first,candidates.31518.last,candidates.31518.party,candidates.31518.candidateID,candidates.31518.ballotOrder,candidates.31518.polID,candidates.31518.polNum,candidates.31519.first,candidates.31519.last,candidates.31519.party,candidates.31519.candidateID,candidates.31519.ballotOrder,candidates.31519.polID,candidates.31519.polNum,isCertified
1668013021,2022-11-09 10:57:01 -0600,1fa719635a45a784804b5be262c5b531389d3282,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,321669,99,266092,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668013976,2022-11-09 11:12:56 -0600,f0e992483c3e53e2ad91fa7321fce75f638e9cd5,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,321669,99,267355,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668014018,2022-11-09 11:13:38 -0600,8bcbfebaf000247d589b51a6db21a1a627d84fe4,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,321669,99,266092,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668014060,2022-11-09 11:14:20 -0600,c77137b7ddb0fbccbd1e559cabaf7b86fff6cde9,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,321669,99,267355,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668014809,2022-11-09 11:26:49 -0600,fffdf43f0b6fc755d70750f983e80a24f6b5fc65,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,321669,99,267451,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668015610,2022-11-09 11:40:10 -0600,491bd045e4672d0d9bb2414b52976cc9b6f8c270,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,321669,99,270270,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668015653,2022-11-09 11:40:53 -0600,fde650966704592fa59e7d24c1d2e8effa9361ba,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,321669,99,267451,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668015694,2022-11-09 11:41:34 -0600,ce0677c22ad54acfecf4b507a316ae443e7960da,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,321669,99,270270,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668016493,2022-11-09 11:54:53 -0600,bf31e8e9625ec1e3bccf3a7c7df25bbf348e093b,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,321669,99,271187,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668017373,2022-11-09 12:09:33 -0600,a66cc3fd3cee29b8c80138ffdc848edde54da44a,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,321669,99,274311,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668019053,2022-11-09 12:37:33 -0600,3d3659fd1b5f2c6cf10150dfc5eec7a12ae799ba,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,321669,99,274539,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668019095,2022-11-09 12:38:15 -0600,8dbce0521ad29f7b2a5cc892bdb8f7ef4b44b593,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,321669,99,274311,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668019136,2022-11-09 12:38:56 -0600,72d1a2a259085e342127776dd853ea4c8a697a81,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,321669,99,274539,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668019896,2022-11-09 12:51:36 -0600,a4895ac1313321c78cbb591839132ae629c1786c,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,321298,99,275172,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668022439,2022-11-09 13:33:59 -0600,e0c2dc5e2a62491dc5e6ee4bd0b82ac6bb2ea826,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,321310,99,275647,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668022481,2022-11-09 13:34:41 -0600,1e63325bf00655da2897fbaff11c82ce07d25b5f,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,321298,99,275172,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668022521,2022-11-09 13:35:21 -0600,13ad5df8b98f0a441a40b54eb36fec2ebe94769f,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,321310,99,275647,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668022564,2022-11-09 13:36:04 -0600,ff3ddf88745ad0a757caf0046d418a0bf15d692c,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,321298,99,275172,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668022603,2022-11-09 13:36:43 -0600,585360b592f5b2b74cacdec77d4a7b34b0f4b1ad,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,321310,99,275647,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668023263,2022-11-09 13:47:43 -0600,d5962298497a5b4ffe86884debde594f40aac9e3,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,321310,99,277631,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668024101,2022-11-09 14:01:41 -0600,c19db2c6e4d3fc6dc1c0f367e5a84fa3f1bd33e3,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,321310,99,282340,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668024946,2022-11-09 14:15:46 -0600,8129bb0265bf72663a5b987a0bd05a6d6862736a,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,321310,99,285735,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668025725,2022-11-09 14:28:45 -0600,efe3462ead051ad298b3700e6ee19b1e2f4a5619,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,321310,99,286430,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668026605,2022-11-09 14:43:25 -0600,c2af8f5266cb5ce987782ab9237c92c6f382583a,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,321310,99,287476,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668027438,2022-11-09 14:57:18 -0600,cd595eb8a0adc8971543d43b48db3b9923c5295c,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,321310,99,288288,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668028310,2022-11-09 15:11:50 -0600,63e79c02b65a55f6acd68db9ee4d0498a8974a5b,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,321310,99,290265,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668029099,2022-11-09 15:24:59 -0600,7b334ff94232507ca6c912e61304eea7e7cf51da,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,321310,99,291664,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668029947,2022-11-09 15:39:07 -0600,ad7e88a985c36596e64adfde6b71438cb93f13d2,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,321310,99,294495,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668030793,2022-11-09 15:53:13 -0600,5cc2117b01f6a3e46c5491570bf361b3ee86ef96,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,321310,99,295373,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668031634,2022-11-09 16:07:14 -0600,627ec89447b79fe2e0f97ee9e8b89af18a4f6f5b,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,320777,99,295373,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668032501,2022-11-09 16:21:41 -0600,4bc482635b5a957784f9d3bb48a16bb2da19cca6,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,320777,99,298416,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668033221,2022-11-09 16:33:41 -0600,a45340b06d18439260c07f1f3edc5fc86e81af42,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,320777,99,299432,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668034077,2022-11-09 16:47:57 -0600,7fe0a02b877ed97b2604175897708b2dffdc97da,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,320777,99,299668,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668034922,2022-11-09 17:02:02 -0600,4f7dfbbd001a1a37da2f5317d96ab94170d161cd,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,320777,99,300233,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668036687,2022-11-09 17:31:27 -0600,147d1059e7b8117a0f03988713dfd5c5064ca0ce,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,320777,99,300397,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668037614,2022-11-09 17:46:54 -0600,8a4667a14876b90211397a1fd155f0ad65165cb0,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,320777,99,300473,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668038296,2022-11-09 17:58:16 -0600,83483dfcec6fe9ed3cad8c1438e6c530248550bd,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,320777,99,300921,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668038337,2022-11-09 17:58:57 -0600,80a8277d7b73ac28299e8ee59add0ca7434fa864,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,320777,99,300473,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668038380,2022-11-09 17:59:40 -0600,56673bad743ec3b03e44660c5de1544029880149,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,320777,99,300921,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668039137,2022-11-09 18:12:17 -0600,90040354d71e73b576c077aa8fa92f661600ad3d,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,320777,99,301414,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668039181,2022-11-09 18:13:01 -0600,33a3c80488ad7614b0ee4e980b9b8432b43867f2,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,320777,99,300921,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668039222,2022-11-09 18:13:42 -0600,75b722ba5971b5ba5f29171c27f361ea900f2aa3,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,320777,99,301414,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668042511,2022-11-09 19:08:31 -0600,7bea29f319fe3130a33b5954fed69e4603b0bdb9,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,320777,99,301421,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668044106,2022-11-09 19:35:06 -0600,6e7f2d0c57b26cc45ce69b95e85da1344d3f2d25,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,320777,99,301479,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668044860,2022-11-09 19:47:40 -0600,92217768af4befdaf502c92b5d5461b7e4767340,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,320777,99,302392,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668044903,2022-11-09 19:48:23 -0600,9bd982a190e9237dff9ba219ee2df8449d8b0fd8,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,320777,99,301479,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668045028,2022-11-09 19:50:28 -0600,316e77f325a543f33a99d5976367a4f26b3c9f12,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,320777,99,302392,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668045113,2022-11-09 19:51:53 -0600,2a8e4a2229b9679aaf0a8c53b73b63272434b327,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,320777,99,301479,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668045154,2022-11-09 19:52:34 -0600,47a54ec94addfae341ba5b48ee15577c3dc6331b,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,320777,99,302392,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668047475,2022-11-09 20:31:15 -0600,e6491f0497af047d2102319c8ac1137e01716ac9,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,320777,99,303437,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668051144,2022-11-09 21:32:24 -0600,8aa5fca8eb324c3c4d0028f71c3430f6ba0e251a,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,321013,99,303437,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668052667,2022-11-09 21:57:47 -0600,f3bd62b1837ea501861bd389b99f0ac5b69366de,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,321013,99,303573,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
