captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.abbrv,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.6798.first,candidates.6798.last,candidates.6798.incumbent,candidates.6798.party,candidates.6798.candidateID,candidates.6798.ballotOrder,candidates.6798.polID,candidates.6798.polNum,candidates.6798.electWon,candidates.7637.first,candidates.7637.last,candidates.7637.party,candidates.7637.candidateID,candidates.7637.ballotOrder,candidates.7637.polID,candidates.7637.polNum,candidates.7637.electWon,candidates.7805.first,candidates.7805.last,candidates.7805.party,candidates.7805.candidateID,candidates.7805.ballotOrder,candidates.7805.polID,candidates.7805.polNum,candidates.7805.electWon,candidates.7807.first,candidates.7807.last,candidates.7807.party,candidates.7807.candidateID,candidates.7807.ballotOrder,candidates.7807.polID,candidates.7807.polNum,candidates.7807.electWon,candidates.6798.winnerDateTime
1668018716,2022-11-09 12:31:56 -0600,4096cf0f4f140e2696a47d7492f925dbcd405abd,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,G,Governor,Laura,Kelly,Kelly,Dem,6798,67301,18848,True,True,True,985765,99,975907,1951099,True,20221108KS17559,2022-11-08,KS,6798,Laura,Kelly,True,Dem,6798,1,67301,18848,0,Derek,Schmidt,GOP,7637,2,54125,18842,0,Seth,Cordell,Lib,7805,3,71740,20750,0,Dennis,Pyle,Ind,7807,4,19968,18469,0,2022-11-09T18:24:07.227Z
1668029347,2022-11-09 15:29:07 -0600,03e8be443fa0307e88c7bf4d1acf9f3e30552f5c,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,G,Governor,Laura,Kelly,Kelly,Dem,6798,67301,18848,True,True,True,985765,99,975913,1951099,True,20221108KS17559,2022-11-08,KS,6798,Laura,Kelly,True,Dem,6798,1,67301,18848,0,Derek,Schmidt,GOP,7637,2,54125,18842,0,Seth,Cordell,Lib,7805,3,71740,20750,0,Dennis,Pyle,Ind,7807,4,19968,18469,0,2022-11-09T18:24:07.227Z
1668038716,2022-11-09 18:05:16 -0600,260826ed8e49ac2f3872bf238284432022005908,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,G,Governor,Laura,Kelly,Kelly,Dem,6798,67301,18848,True,True,True,985765,99,976731,1951099,True,20221108KS17559,2022-11-08,KS,6798,Laura,Kelly,True,Dem,6798,1,67301,18848,0,Derek,Schmidt,GOP,7637,2,54125,18842,0,Seth,Cordell,Lib,7805,3,71740,20750,0,Dennis,Pyle,Ind,7807,4,19968,18469,0,2022-11-09T18:24:07.227Z
1668042844,2022-11-09 19:14:04 -0600,ab69378f31e710fe7ed5a1342417d6e0db898dfe,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,G,Governor,Laura,Kelly,Kelly,Dem,6798,67301,18848,True,True,True,985765,99,978850,1951099,True,20221108KS17559,2022-11-08,KS,6798,Laura,Kelly,True,Dem,6798,1,67301,18848,0,Derek,Schmidt,GOP,7637,2,54125,18842,0,Seth,Cordell,Lib,7805,3,71740,20750,0,Dennis,Pyle,Ind,7807,4,19968,18469,0,2022-11-09T18:24:07.227Z
1668111684,2022-11-10 14:21:24 -0600,13b5872218bdbe0bcb5a0f29b45e70764994cc90,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,G,Governor,Laura,Kelly,Kelly,Dem,6798,67301,18848,True,True,True,985765,99,979965,1951099,True,20221108KS17559,2022-11-08,KS,6798,Laura,Kelly,True,Dem,6798,1,67301,18848,0,Derek,Schmidt,GOP,7637,2,54125,18842,0,Seth,Cordell,Lib,7805,3,71740,20750,0,Dennis,Pyle,Ind,7807,4,19968,18469,0,2022-11-09T18:24:07.227Z
1668116265,2022-11-10 15:37:45 -0600,746cb35c02c88aef37a65530227eabbc0d5f7d89,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,G,Governor,Laura,Kelly,Kelly,Dem,6798,67301,18848,True,True,True,985765,99,979975,1951099,True,20221108KS17559,2022-11-08,KS,6798,Laura,Kelly,True,Dem,6798,1,67301,18848,0,Derek,Schmidt,GOP,7637,2,54125,18842,0,Seth,Cordell,Lib,7805,3,71740,20750,0,Dennis,Pyle,Ind,7807,4,19968,18469,0,2022-11-09T18:24:07.227Z
1668184752,2022-11-11 10:39:12 -0600,5a085593ec5a327b5369e55b6c29130697650dac,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,G,Governor,Laura,Kelly,Kelly,Dem,6798,67301,18848,True,True,True,985765,99,980122,1951099,True,20221108KS17559,2022-11-08,KS,6798,Laura,Kelly,True,Dem,6798,1,67301,18848,0,Derek,Schmidt,GOP,7637,2,54125,18842,0,Seth,Cordell,Lib,7805,3,71740,20750,0,Dennis,Pyle,Ind,7807,4,19968,18469,0,2022-11-09T18:24:07.227Z
1668275504,2022-11-12 11:51:44 -0600,dc420e3bc1454309a3bdf89c6b95803adf34ed2f,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,G,Governor,Laura,Kelly,Kelly,Dem,6798,67301,18848,True,True,True,985765,99,990965,1951099,True,20221108KS17559,2022-11-08,KS,6798,Laura,Kelly,True,Dem,6798,1,67301,18848,0,Derek,Schmidt,GOP,7637,2,54125,18842,0,Seth,Cordell,Lib,7805,3,71740,20750,0,Dennis,Pyle,Ind,7807,4,19968,18469,0,2022-11-09T18:24:07.227Z
1668300168,2022-11-12 18:42:48 -0600,86949b58608aa48871a22eb3665a533b19979d88,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,G,Governor,Laura,Kelly,Kelly,Dem,6798,67301,18848,True,True,True,1000975,99,990965,1951099,True,20221108KS17559,2022-11-08,KS,6798,Laura,Kelly,True,Dem,6798,1,67301,18848,0,Derek,Schmidt,GOP,7637,2,54125,18842,0,Seth,Cordell,Lib,7805,3,71740,20750,0,Dennis,Pyle,Ind,7807,4,19968,18469,0,2022-11-09T18:24:07.227Z
1668300548,2022-11-12 18:49:08 -0600,5deba2eaeedc80d8fd13e411c8b81a3b470b5774,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,G,Governor,Laura,Kelly,Kelly,Dem,6798,67301,18848,True,True,True,1000975,99,991043,1951099,True,20221108KS17559,2022-11-08,KS,6798,Laura,Kelly,True,Dem,6798,1,67301,18848,0,Derek,Schmidt,GOP,7637,2,54125,18842,0,Seth,Cordell,Lib,7805,3,71740,20750,0,Dennis,Pyle,Ind,7807,4,19968,18469,0,2022-11-09T18:24:07.227Z
1668446266,2022-11-14 11:17:46 -0600,26af0d9c77ed07f1333bc8914caf1a62c51ccd86,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,G,Governor,Laura,Kelly,Kelly,Dem,6798,67301,18848,True,True,True,1000975,99,991315,1951099,True,20221108KS17559,2022-11-08,KS,6798,Laura,Kelly,True,Dem,6798,1,67301,18848,0,Derek,Schmidt,GOP,7637,2,54125,18842,0,Seth,Cordell,Lib,7805,3,71740,20750,0,Dennis,Pyle,Ind,7807,4,19968,18469,0,2022-11-09T18:24:07.227Z
1668449285,2022-11-14 12:08:05 -0600,6f670cb3a10674b74128ee96b358a632da82bb66,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,G,Governor,Laura,Kelly,Kelly,Dem,6798,67301,18848,True,True,True,1000975,99,991340,1951099,True,20221108KS17559,2022-11-08,KS,6798,Laura,Kelly,True,Dem,6798,1,67301,18848,0,Derek,Schmidt,GOP,7637,2,54125,18842,0,Seth,Cordell,Lib,7805,3,71740,20750,0,Dennis,Pyle,Ind,7807,4,19968,18469,0,2022-11-09T18:24:07.227Z
1668450419,2022-11-14 12:26:59 -0600,59b41c3fde86bc24b9155a2fc7a26eaa240461ef,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,G,Governor,Laura,Kelly,Kelly,Dem,6798,67301,18848,True,True,True,1000975,99,991361,1951099,True,20221108KS17559,2022-11-08,KS,6798,Laura,Kelly,True,Dem,6798,1,67301,18848,0,Derek,Schmidt,GOP,7637,2,54125,18842,0,Seth,Cordell,Lib,7805,3,71740,20750,0,Dennis,Pyle,Ind,7807,4,19968,18469,0,2022-11-09T18:24:07.227Z
1668451402,2022-11-14 12:43:22 -0600,4d01c0cf9ac8331f77e05c37858654307e41e006,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,G,Governor,Laura,Kelly,Kelly,Dem,6798,67301,18848,True,True,True,1000975,99,991372,1951099,True,20221108KS17559,2022-11-08,KS,6798,Laura,Kelly,True,Dem,6798,1,67301,18848,0,Derek,Schmidt,GOP,7637,2,54125,18842,0,Seth,Cordell,Lib,7805,3,71740,20750,0,Dennis,Pyle,Ind,7807,4,19968,18469,0,2022-11-09T18:24:07.227Z
1668456313,2022-11-14 14:05:13 -0600,2aaa8eab94d80ea3c8152bb9059be83b69903774,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,G,Governor,Laura,Kelly,Kelly,Dem,6798,67301,18848,True,True,True,1000975,99,991378,1951099,True,20221108KS17559,2022-11-08,KS,6798,Laura,Kelly,True,Dem,6798,1,67301,18848,0,Derek,Schmidt,GOP,7637,2,54125,18842,0,Seth,Cordell,Lib,7805,3,71740,20750,0,Dennis,Pyle,Ind,7807,4,19968,18469,0,2022-11-09T18:24:07.227Z
1668457466,2022-11-14 14:24:26 -0600,c64fabf2188b45d2ec932980355d791c1624518e,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,G,Governor,Laura,Kelly,Kelly,Dem,6798,67301,18848,True,True,True,1000975,99,991417,1951099,True,20221108KS17559,2022-11-08,KS,6798,Laura,Kelly,True,Dem,6798,1,67301,18848,0,Derek,Schmidt,GOP,7637,2,54125,18842,0,Seth,Cordell,Lib,7805,3,71740,20750,0,Dennis,Pyle,Ind,7807,4,19968,18469,0,2022-11-09T18:24:07.227Z
1668459081,2022-11-14 14:51:21 -0600,2c088af478b2de84e5a4593c4ca88e6970924e18,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,G,Governor,Laura,Kelly,Kelly,Dem,6798,67301,18848,True,True,True,1000975,99,991418,1951099,True,20221108KS17559,2022-11-08,KS,6798,Laura,Kelly,True,Dem,6798,1,67301,18848,0,Derek,Schmidt,GOP,7637,2,54125,18842,0,Seth,Cordell,Lib,7805,3,71740,20750,0,Dennis,Pyle,Ind,7807,4,19968,18469,0,2022-11-09T18:24:07.227Z
1668461379,2022-11-14 15:29:39 -0600,895bd417e16c8177016898b5061afe344013606b,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,G,Governor,Laura,Kelly,Kelly,Dem,6798,67301,18848,True,True,True,1000975,99,991421,1951099,True,20221108KS17559,2022-11-08,KS,6798,Laura,Kelly,True,Dem,6798,1,67301,18848,0,Derek,Schmidt,GOP,7637,2,54125,18842,0,Seth,Cordell,Lib,7805,3,71740,20750,0,Dennis,Pyle,Ind,7807,4,19968,18469,0,2022-11-09T18:24:07.227Z
1668462207,2022-11-14 15:43:27 -0600,7431f87c1389a2e256194ea082084c37ee791d4d,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,G,Governor,Laura,Kelly,Kelly,Dem,6798,67301,18848,True,True,True,1000975,99,991425,1951099,True,20221108KS17559,2022-11-08,KS,6798,Laura,Kelly,True,Dem,6798,1,67301,18848,0,Derek,Schmidt,GOP,7637,2,54125,18842,0,Seth,Cordell,Lib,7805,3,71740,20750,0,Dennis,Pyle,Ind,7807,4,19968,18469,0,2022-11-09T18:24:07.227Z
1668463306,2022-11-14 16:01:46 -0600,8a2945bfe6220c8a5fc95ec361b7a17fde895283,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,G,Governor,Laura,Kelly,Kelly,Dem,6798,67301,18848,True,True,True,1000975,99,991765,1951099,True,20221108KS17559,2022-11-08,KS,6798,Laura,Kelly,True,Dem,6798,1,67301,18848,0,Derek,Schmidt,GOP,7637,2,54125,18842,0,Seth,Cordell,Lib,7805,3,71740,20750,0,Dennis,Pyle,Ind,7807,4,19968,18469,0,2022-11-09T18:24:07.227Z
1668465694,2022-11-14 16:41:34 -0600,e66a705795c5e920a5e54542e823d865c89c7f75,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,G,Governor,Laura,Kelly,Kelly,Dem,6798,67301,18848,True,True,True,1000975,99,991834,1951099,True,20221108KS17559,2022-11-08,KS,6798,Laura,Kelly,True,Dem,6798,1,67301,18848,0,Derek,Schmidt,GOP,7637,2,54125,18842,0,Seth,Cordell,Lib,7805,3,71740,20750,0,Dennis,Pyle,Ind,7807,4,19968,18469,0,2022-11-09T18:24:07.227Z
1668466728,2022-11-14 16:58:48 -0600,c4bb98e896820e60b8f455a55e9b4632df07870b,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,G,Governor,Laura,Kelly,Kelly,Dem,6798,67301,18848,True,True,True,1000975,99,991852,1951099,True,20221108KS17559,2022-11-08,KS,6798,Laura,Kelly,True,Dem,6798,1,67301,18848,0,Derek,Schmidt,GOP,7637,2,54125,18842,0,Seth,Cordell,Lib,7805,3,71740,20750,0,Dennis,Pyle,Ind,7807,4,19968,18469,0,2022-11-09T18:24:07.227Z
1668468062,2022-11-14 17:21:02 -0600,eb807fc03fa0300b17c749a7893b4d9acf5be9d7,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,G,Governor,Laura,Kelly,Kelly,Dem,6798,67301,18848,True,True,True,1000975,99,992108,1951099,True,20221108KS17559,2022-11-08,KS,6798,Laura,Kelly,True,Dem,6798,1,67301,18848,0,Derek,Schmidt,GOP,7637,2,54125,18842,0,Seth,Cordell,Lib,7805,3,71740,20750,0,Dennis,Pyle,Ind,7807,4,19968,18469,0,2022-11-09T18:24:07.227Z
1668468780,2022-11-14 17:33:00 -0600,92d07be92b16294527f292fadd8d600806cc6018,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,G,Governor,Laura,Kelly,Kelly,Dem,6798,67301,18848,True,True,True,1000975,99,993070,1951099,True,20221108KS17559,2022-11-08,KS,6798,Laura,Kelly,True,Dem,6798,1,67301,18848,0,Derek,Schmidt,GOP,7637,2,54125,18842,0,Seth,Cordell,Lib,7805,3,71740,20750,0,Dennis,Pyle,Ind,7807,4,19968,18469,0,2022-11-09T18:24:07.227Z
1668470625,2022-11-14 18:03:45 -0600,39be7005473304846b3e3b17747ad3970442139c,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,G,Governor,Laura,Kelly,Kelly,Dem,6798,67301,18848,True,True,True,1000975,99,994135,1951099,True,20221108KS17559,2022-11-08,KS,6798,Laura,Kelly,True,Dem,6798,1,67301,18848,0,Derek,Schmidt,GOP,7637,2,54125,18842,0,Seth,Cordell,Lib,7805,3,71740,20750,0,Dennis,Pyle,Ind,7807,4,19968,18469,0,2022-11-09T18:24:07.227Z
1668472676,2022-11-14 18:37:56 -0600,d50c9b2d74db326552fd8dd9f181b544624c245a,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,G,Governor,Laura,Kelly,Kelly,Dem,6798,67301,18848,True,True,True,1000975,99,994477,1951099,True,20221108KS17559,2022-11-08,KS,6798,Laura,Kelly,True,Dem,6798,1,67301,18848,0,Derek,Schmidt,GOP,7637,2,54125,18842,0,Seth,Cordell,Lib,7805,3,71740,20750,0,Dennis,Pyle,Ind,7807,4,19968,18469,0,2022-11-09T18:24:07.227Z
1668474410,2022-11-14 19:06:50 -0600,aa2c5607c3eda6cbeeb11c16adef0a1f4776f726,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,G,Governor,Laura,Kelly,Kelly,Dem,6798,67301,18848,True,True,True,994477,99,994477,1951099,True,20221108KS17559,2022-11-08,KS,6798,Laura,Kelly,True,Dem,6798,1,67301,18848,0,Derek,Schmidt,GOP,7637,2,54125,18842,0,Seth,Cordell,Lib,7805,3,71740,20750,0,Dennis,Pyle,Ind,7807,4,19968,18469,0,2022-11-09T18:24:07.227Z
1668545390,2022-11-15 14:49:50 -0600,ba365ba73a762271bc6c3c6046e3e3fdc15d62f2,KS-20221108_Eday80,17,General,G,Gathering Certified Results,Called,G,Governor,Laura,Kelly,Kelly,Dem,6798,67301,18848,True,True,True,994477,99,994477,1951099,True,20221108KS17559,2022-11-08,KS,6798,Laura,Kelly,True,Dem,6798,1,67301,18848,0,Derek,Schmidt,GOP,7637,2,54125,18842,0,Seth,Cordell,Lib,7805,3,71740,20750,0,Dennis,Pyle,Ind,7807,4,19968,18469,0,2022-11-09T18:24:07.227Z
1668730986,2022-11-17 18:23:06 -0600,611be153981695947c463b9efbe8eca3be4afdfb,KS-20221108_Eday80,17,General,G,Gathering Certified Results,Called,G,Governor,Laura,Kelly,Kelly,Dem,6798,67301,18848,True,True,True,994565,99,994565,1951099,True,20221108KS17559,2022-11-08,KS,6798,Laura,Kelly,True,Dem,6798,1,67301,18848,0,Derek,Schmidt,GOP,7637,2,54125,18842,0,Seth,Cordell,Lib,7805,3,71740,20750,0,Dennis,Pyle,Ind,7807,4,19968,18469,0,2022-11-09T18:24:07.227Z
