captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.23710.first,candidates.23710.last,candidates.23710.abbrv,candidates.23710.party,candidates.23710.incumbent,candidates.23710.candidateID,candidates.23710.polID,candidates.23710.ballotOrder,candidates.23710.polNum,candidates.23710.electWon,candidates.23711.first,candidates.23711.last,candidates.23711.party,candidates.23711.candidateID,candidates.23711.polID,candidates.23711.ballotOrder,candidates.23711.polNum,candidates.23711.electWon,candidates.23710.winnerDateTime
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 20,20,214902,99,181994,1057195,True,20221108FL12210,2022-11-08,FL,23710,Sheila,Cherfilus-McCormick,Chrfls-,Dem,True,23710,67651,1,15042,0,Drew Montez,Clark,GOP,23711,71608,2,15582,0,2022-11-09T00:48:18.827Z
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 20,20,214902,99,182526,1057195,True,20221108FL12210,2022-11-08,FL,23710,Sheila,Cherfilus-McCormick,Chrfls-,Dem,True,23710,67651,1,15042,0,Drew Montez,Clark,GOP,23711,71608,2,15582,0,2022-11-09T00:48:18.827Z
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 20,20,215439,99,185187,1057195,True,20221108FL12210,2022-11-08,FL,23710,Sheila,Cherfilus-McCormick,Chrfls-,Dem,True,23710,67651,1,15042,0,Drew Montez,Clark,GOP,23711,71608,2,15582,0,2022-11-09T00:48:18.827Z
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 20,20,214902,99,185187,1057195,True,20221108FL12210,2022-11-08,FL,23710,Sheila,Cherfilus-McCormick,Chrfls-,Dem,True,23710,67651,1,15042,0,Drew Montez,Clark,GOP,23711,71608,2,15582,0,2022-11-09T00:48:18.827Z
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 20,20,215439,99,185187,1057195,True,20221108FL12210,2022-11-08,FL,23710,Sheila,Cherfilus-McCormick,Chrfls-,Dem,True,23710,67651,1,15042,0,Drew Montez,Clark,GOP,23711,71608,2,15582,0,2022-11-09T00:48:18.827Z
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 20,20,216247,99,185987,1057195,True,20221108FL12210,2022-11-08,FL,23710,Sheila,Cherfilus-McCormick,Chrfls-,Dem,True,23710,67651,1,15042,0,Drew Montez,Clark,GOP,23711,71608,2,15582,0,2022-11-09T00:48:18.827Z
1667969723,2022-11-08 22:55:23 -0600,b509b5bfc09bde62e91159629c11e0b7e48daab9,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 20,20,216247,99,187640,1057195,True,20221108FL12210,2022-11-08,FL,23710,Sheila,Cherfilus-McCormick,Chrfls-,Dem,True,23710,67651,1,15042,0,Drew Montez,Clark,GOP,23711,71608,2,15582,0,2022-11-09T00:48:18.827Z
1667969768,2022-11-08 22:56:08 -0600,13751e5ba6ec1b0e3bf8ed4bdd82f9ad01fec7e2,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 20,20,216247,99,185987,1057195,True,20221108FL12210,2022-11-08,FL,23710,Sheila,Cherfilus-McCormick,Chrfls-,Dem,True,23710,67651,1,15042,0,Drew Montez,Clark,GOP,23711,71608,2,15582,0,2022-11-09T00:48:18.827Z
1667969810,2022-11-08 22:56:50 -0600,b4af1c5ed222b2aca51b198a04f7adfc76d9c4e9,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 20,20,216247,99,187640,1057195,True,20221108FL12210,2022-11-08,FL,23710,Sheila,Cherfilus-McCormick,Chrfls-,Dem,True,23710,67651,1,15042,0,Drew Montez,Clark,GOP,23711,71608,2,15582,0,2022-11-09T00:48:18.827Z
1667976875,2022-11-09 00:54:35 -0600,aef5a4a9a30b34f946f3098786ce9297f77ec589,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 20,20,215439,99,187846,1057195,True,20221108FL12210,2022-11-08,FL,23710,Sheila,Cherfilus-McCormick,Chrfls-,Dem,True,23710,67651,1,15042,0,Drew Montez,Clark,GOP,23711,71608,2,15582,0,2022-11-09T00:48:18.827Z
1667978664,2022-11-09 01:24:24 -0600,73bce36c5ea8401647e246b61818fdde84855229,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 20,20,216455,99,187846,1057195,True,20221108FL12210,2022-11-08,FL,23710,Sheila,Cherfilus-McCormick,Chrfls-,Dem,True,23710,67651,1,15042,0,Drew Montez,Clark,GOP,23711,71608,2,15582,0,2022-11-09T00:48:18.827Z
1667985683,2022-11-09 03:21:23 -0600,8d6490b73382f2ed58c3fbdb846897b79d79f217,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 20,20,191142,99,187846,1057195,True,20221108FL12210,2022-11-08,FL,23710,Sheila,Cherfilus-McCormick,Chrfls-,Dem,True,23710,67651,1,15042,0,Drew Montez,Clark,GOP,23711,71608,2,15582,0,2022-11-09T00:48:18.827Z
1668015360,2022-11-09 11:36:00 -0600,624c58a757fb5b888f32a2738e1108f82536b437,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 20,20,192570,99,187846,1057195,True,20221108FL12210,2022-11-08,FL,23710,Sheila,Cherfilus-McCormick,Chrfls-,Dem,True,23710,67651,1,15042,0,Drew Montez,Clark,GOP,23711,71608,2,15582,0,2022-11-09T00:48:18.827Z
1668032501,2022-11-09 16:21:41 -0600,4bc482635b5a957784f9d3bb48a16bb2da19cca6,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 20,20,192570,99,188159,1057195,True,20221108FL12210,2022-11-08,FL,23710,Sheila,Cherfilus-McCormick,Chrfls-,Dem,True,23710,67651,1,15042,0,Drew Montez,Clark,GOP,23711,71608,2,15582,0,2022-11-09T00:48:18.827Z
1668033347,2022-11-09 16:35:47 -0600,f26927e149e44430c8e8e31e6f5c9e6b80e2849a,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 20,20,190059,99,188159,1057195,True,20221108FL12210,2022-11-08,FL,23710,Sheila,Cherfilus-McCormick,Chrfls-,Dem,True,23710,67651,1,15042,0,Drew Montez,Clark,GOP,23711,71608,2,15582,0,2022-11-09T00:48:18.827Z
1668175638,2022-11-11 08:07:18 -0600,de837b3cf89bdc80f406bfd5d74cc5ccdc110964,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 20,20,190059,99,188243,1057195,True,20221108FL12210,2022-11-08,FL,23710,Sheila,Cherfilus-McCormick,Chrfls-,Dem,True,23710,67651,1,15042,0,Drew Montez,Clark,GOP,23711,71608,2,15582,0,2022-11-09T00:48:18.827Z
1668292857,2022-11-12 16:40:57 -0600,bf6edc75c4818eb6705303c6323650549196689f,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 20,20,190059,99,188244,1057195,True,20221108FL12210,2022-11-08,FL,23710,Sheila,Cherfilus-McCormick,Chrfls-,Dem,True,23710,67651,1,15042,0,Drew Montez,Clark,GOP,23711,71608,2,15582,0,2022-11-09T00:48:18.827Z
1668438623,2022-11-14 09:10:23 -0600,09e4232a1c7729d136971bbe3f7b2e0068252630,FL-20221108_Eday80,10,General,G,Tabulation Paused,Called,H,U.S. House,True,District 20,20,190059,99,188244,1057195,True,20221108FL12210,2022-11-08,FL,23710,Sheila,Cherfilus-McCormick,Chrfls-,Dem,True,23710,67651,1,15042,0,Drew Montez,Clark,GOP,23711,71608,2,15582,0,2022-11-09T00:48:18.827Z
1668442768,2022-11-14 10:19:28 -0600,a47884e9c11934faa18ce4efebfd1bd6103afdf6,FL-20221108_Eday80,10,General,G,Tabulation Paused,Called,H,U.S. House,True,District 20,20,190059,99,188342,1057195,True,20221108FL12210,2022-11-08,FL,23710,Sheila,Cherfilus-McCormick,Chrfls-,Dem,True,23710,67651,1,15042,0,Drew Montez,Clark,GOP,23711,71608,2,15582,0,2022-11-09T00:48:18.827Z
1669048638,2022-11-21 10:37:18 -0600,4a833f55035bdf60244896e2416e3ddba7b39cd2,FL-20221108_Eday80,10,General,G,Tabulation Paused,Called,H,U.S. House,True,District 20,20,188366,100,188342,1057195,True,20221108FL12210,2022-11-08,FL,23710,Sheila,Cherfilus-McCormick,Chrfls-,Dem,True,23710,67651,1,15042,0,Drew Montez,Clark,GOP,23711,71608,2,15582,0,2022-11-09T00:48:18.827Z
