captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.winner,candidates.0.calledAt,candidates.0.colorIndex
1668390542,2022-11-13 19:49:02 -0600,cb2ba248809b9abd400181c88e648b3096f7304d,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-14T01:48:37.401Z,304,304,100.0,10525,256816,73.91,10527,90668,26.09,350210,99,347484,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668390617,2022-11-13 19:50:17 -0600,f772e09f248190a122e99c1da23adc758ef9ea8e,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-14T01:49:37.442Z,304,304,100.0,10525,256816,73.91,10527,90668,26.09,350210,99,347484,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668403868,2022-11-13 23:31:08 -0600,86a8bd6496664de1634f0f2bb9e1668723f00475,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-14T05:30:37.975Z,304,304,100.0,10525,256816,73.91,10527,90668,26.09,350210,99,347484,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668403932,2022-11-13 23:32:12 -0600,1ab88e9f8c322da720ae0c57cce1f78e5becbfde,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-14T05:31:37.552Z,304,304,100.0,10525,256816,73.91,10527,90668,26.09,350210,99,347484,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668403984,2022-11-13 23:33:04 -0600,79187d6554978800dfddd7ccd29ae37aa4e6c313,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-14T05:32:37.237Z,304,304,100.0,10525,256816,73.91,10527,90668,26.09,350210,99,347484,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668404052,2022-11-13 23:34:12 -0600,81d466bea3bd300c73b5bf41497a18412130cac9,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-14T05:33:36.485Z,304,304,100.0,10525,256816,73.91,10527,90668,26.09,350210,99,347484,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668415318,2022-11-14 02:41:58 -0600,c73651497c5f34bcda911a1f3d6bab223d51b72a,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-14T08:41:40.748Z,304,304,100.0,10525,256816,73.91,10527,90668,26.09,350210,99,347484,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668415377,2022-11-14 02:42:57 -0600,94a6364cbb523bcd63e5b1982595c079132af493,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-14T08:42:37.968Z,304,304,100.0,10525,256816,73.91,10527,90668,26.09,350210,99,347484,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668415435,2022-11-14 02:43:55 -0600,d4f678b75e406576f6851df457f31642459fc2b5,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-14T08:43:37.895Z,304,304,100.0,10525,256816,73.91,10527,90668,26.09,350210,99,347484,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668415492,2022-11-14 02:44:52 -0600,17228b950b21ec7938f593793480b32f1819362e,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-14T08:44:37.013Z,304,304,100.0,10525,256816,73.91,10527,90668,26.09,350210,99,347484,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668415676,2022-11-14 02:47:56 -0600,9164bd6f2b91625b38ac64f53e786e9db5b8cc0a,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-14T08:45:36.637Z,304,304,100.0,10525,256816,73.91,10527,90668,26.09,350210,99,347484,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668447854,2022-11-14 11:44:14 -0600,3ec78e4fad7866c6fbdc61f775c6a2c03e9111c1,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-14T17:43:39.018Z,304,304,100.0,10525,256816,73.91,10527,90668,26.09,350210,99,347484,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668447915,2022-11-14 11:45:15 -0600,7981d3186a1a1736409040da73a3d93415edfdfd,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-14T17:44:41.740Z,304,304,100.0,10525,256816,73.91,10527,90668,26.09,350210,99,347484,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668447974,2022-11-14 11:46:14 -0600,453f05b8661d98983aa4fab739e13e18cc96b234,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-14T17:45:39.217Z,304,304,100.0,10525,256816,73.91,10527,90668,26.09,350210,99,347484,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668449839,2022-11-14 12:17:19 -0600,864c425effa7d47a656798604c275eea6d863fc0,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-14T18:16:38.854Z,304,304,100.0,10525,256816,73.91,10527,90668,26.09,350210,99,347484,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668449893,2022-11-14 12:18:13 -0600,39f1d212de5c980287647a0412f2a952d4bd0459,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-14T18:17:38.718Z,304,304,100.0,10525,256816,73.91,10527,90668,26.09,350210,99,347484,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668449948,2022-11-14 12:19:08 -0600,9dcccb547fc67876a3df33874cc20b57c4262110,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-14T18:18:38.282Z,304,304,100.0,10525,256816,73.91,10527,90668,26.09,350210,99,347484,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668450014,2022-11-14 12:20:14 -0600,621bf2c196dfdb7407e5581296340749aec834f5,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-14T18:19:37.995Z,304,304,100.0,10525,256816,73.91,10527,90668,26.09,350210,99,347484,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668456253,2022-11-14 14:04:13 -0600,9fc4f16dcae77ffb40a4cfd75e8af5c6f5f620f0,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-14T20:03:36.857Z,304,304,100.0,10525,256816,73.91,10527,90668,26.09,350210,99,347484,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668456313,2022-11-14 14:05:13 -0600,2aaa8eab94d80ea3c8152bb9059be83b69903774,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-14T20:04:36.102Z,304,304,100.0,10525,256816,73.91,10527,90668,26.09,350210,99,347484,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668456367,2022-11-14 14:06:07 -0600,c5cf86259dc11e743f83b5526c8388250e1f1678,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-14T20:05:38.185Z,304,304,100.0,10525,256816,73.91,10527,90668,26.09,350210,99,347484,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668473101,2022-11-14 18:45:01 -0600,cb7d4f502b42adcc703e7bdb8f8d4380c489d453,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-15T00:44:41.824Z,304,304,100.0,10525,257190,73.91,10527,90776,26.09,350210,99,347966,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668473326,2022-11-14 18:48:46 -0600,f27556532a1342511f22adbf94ea2839044fa5d6,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-15T00:48:34.359Z,304,304,100.0,10525,257464,73.91,10527,90892,26.09,350210,99,348356,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668473542,2022-11-14 18:52:22 -0600,ac64768c798b4ea94ba4f3cd71c3c42d85fd3f05,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-15T00:52:04.443Z,304,304,100.0,10525,257868,73.9,10527,91068,26.1,350210,99,348936,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668473716,2022-11-14 18:55:16 -0600,d441a16bb1773c369ef873eb4cca8524c6f06d08,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-15T00:54:53.682Z,304,304,100.0,10525,258408,73.9,10527,91272,26.1,350210,99,349680,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668473894,2022-11-14 18:58:14 -0600,5c58c1c825e8f2e3b5a6e70c2cccfe06c9c3e7f6,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-15T00:57:57.768Z,304,304,100.0,10525,260504,73.93,10527,91876,26.07,350210,99,352380,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668474099,2022-11-14 19:01:39 -0600,2e267337acf77dca7f56f4d7749906c71a9d91d4,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-15T01:01:22.979Z,304,304,100.0,10525,262540,73.89,10527,92782,26.11,350210,99,355322,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668474448,2022-11-14 19:07:28 -0600,d8397c548dad23f6cb3193b4625bba88dbf0c66d,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-15T01:07:01.119Z,304,304,100.0,10525,262690,73.89,10527,92810,26.11,350210,99,355500,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668474599,2022-11-14 19:09:59 -0600,4f7a6fe50549a2ba92c6114a5aa9bbef7f17e6fc,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-15T01:09:41.430Z,304,304,100.0,10525,262790,73.9,10527,92834,26.1,350210,99,355624,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668478187,2022-11-14 20:09:47 -0600,bae5b30a8aa3b9429aa4fe49d67deb3f6849099e,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-15T02:09:33.045Z,304,304,100.0,10525,262790,73.9,10527,92834,26.1,356401,99,355624,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668478192,2022-11-14 20:09:52 -0600,69add27f4d07c7a73cf94c37d77fc3d8acd98cb7,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-15T02:09:37.795Z,304,304,100.0,10525,262790,73.9,10527,92834,26.1,357955,99,355624,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668478205,2022-11-14 20:10:05 -0600,fe3b0c24a15c465946ae58b6395595b38577c00e,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-15T02:09:45.983Z,304,304,100.0,10525,262790,73.9,10527,92834,26.1,358624,99,355624,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668478211,2022-11-14 20:10:11 -0600,c0b0ca9dbced5b6ba88bbee4fba16f5033d79a0b,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-15T02:09:54.271Z,304,304,100.0,10525,262790,73.9,10527,92834,26.1,359065,99,355624,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668819257,2022-11-18 18:54:17 -0600,74142c64b8c77a2e3deea3fe9191b449cd7471e1,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-19T00:53:51.708Z,304,304,100.0,10525,263278,73.9,10527,92968,26.1,359065,99,356246,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668819430,2022-11-18 18:57:10 -0600,80d0fc7f033bb6b9b56db1680a2b87a5c9170209,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-19T00:56:42.898Z,304,304,100.0,10525,263622,73.91,10527,93074,26.09,359065,99,356696,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668819607,2022-11-18 19:00:07 -0600,2147560486426b7a89a2bd1654c216421accaea5,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-19T00:59:52.360Z,304,304,100.0,10525,264256,73.9,10527,93320,26.1,359065,99,357576,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668819803,2022-11-18 19:03:23 -0600,31b862f32d3beb377c50178674e20f85c7589a4b,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-19T01:02:59.379Z,304,304,100.0,10525,264570,73.91,10527,93396,26.09,359065,99,357966,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668820020,2022-11-18 19:07:00 -0600,eddf257a99833390500fd0abe056fa5de2941d4a,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-19T01:06:35.162Z,304,304,100.0,10525,264880,73.92,10527,93476,26.08,359065,99,358356,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668820275,2022-11-18 19:11:15 -0600,0969a4ec4f84a2730baf27fa285ccfbfaf5009a2,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-19T01:09:50.101Z,304,304,100.0,10525,285422,75.3,10527,93614,24.7,359065,99,379036,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668820377,2022-11-18 19:12:57 -0600,56b35a3aac205a3fe71fb4e508f5cc0e73eff012,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-19T01:12:33.685Z,304,304,100.0,10525,285614,75.31,10527,93654,24.69,359065,99,379268,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668820516,2022-11-18 19:15:16 -0600,e35b2f09cd0b39f2264a7119ffdcae4a8c55d74f,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-19T01:15:03.287Z,304,304,100.0,10525,285764,75.31,10527,93690,24.69,359065,99,379454,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668820670,2022-11-18 19:17:50 -0600,114c6ec8e1e75916c55e02ae2aae40b6398e21e5,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-19T01:17:26.196Z,304,304,100.0,10525,285764,75.31,10527,93690,24.69,371251,99,379454,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668820681,2022-11-18 19:18:01 -0600,0bf80610d233c889ff6ca6da9c01d0770bb0f874,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-19T01:17:43.857Z,304,304,100.0,10525,285764,75.31,10527,93690,24.69,383286,99,379454,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668877216,2022-11-19 11:00:16 -0600,ae78cff2e46a60963e26323fb60cd25bdd10a58a,20221108DC9348,live,93.78,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-19T14:13:43.062Z,304,304,100.0,10525,265764,73.94,10527,93690,26.06,383286,99,359454,819740,304,290,X,2022-11-09T02:36:06.153Z,0.0
