captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.29207.first,candidates.29207.last,candidates.29207.party,candidates.29207.candidateID,candidates.29207.ballotOrder,candidates.29207.polID,candidates.29207.polNum,candidates.29207.electWon,candidates.29215.first,candidates.29215.last,candidates.29215.party,candidates.29215.candidateID,candidates.29215.ballotOrder,candidates.29215.polID,candidates.29215.polNum,candidates.29215.electWon,candidates.29215.winnerDateTime,isCertified
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,271859,99,111114,790767,True,20221108IL15990,2022-11-08,IL,Eric,Carlson,GOP,29207,1,71053,22992,0,Jonathan,Jackson,Dem,29215,2,71064,22998,0,,
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,271859,99,115419,790767,True,20221108IL15990,2022-11-08,IL,Eric,Carlson,GOP,29207,1,71053,22992,0,Jonathan,Jackson,Dem,29215,2,71064,22998,0,,
1667968047,2022-11-08 22:27:27 -0600,3febed665f84b6f0a9717d87750ee8049f50fab6,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,271859,99,115419,790767,True,20221108IL15990,2022-11-08,IL,Eric,Carlson,GOP,29207,1,71053,22992,0,Jonathan,Jackson,Dem,29215,2,71064,22998,0,2022-11-09T04:21:15.163Z,
1667969549,2022-11-08 22:52:29 -0600,d5fdf591369d5db6b2ad36681ee672e4aa744331,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,271859,99,133278,790767,True,20221108IL15990,2022-11-08,IL,Eric,Carlson,GOP,29207,1,71053,22992,0,Jonathan,Jackson,Dem,29215,2,71064,22998,0,2022-11-09T04:21:15.163Z,
1667971304,2022-11-08 23:21:44 -0600,1425fca56a9abad3e92162e44d8c52f320121f3e,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,272329,99,217954,790767,True,20221108IL15990,2022-11-08,IL,Eric,Carlson,GOP,29207,1,71053,22992,0,Jonathan,Jackson,Dem,29215,2,71064,22998,0,2022-11-09T04:21:15.163Z,
1667973835,2022-11-09 00:03:55 -0600,b3bdd8a625be8657c0e5a46d72158acdcfd366d2,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,272329,99,221045,790767,True,20221108IL15990,2022-11-08,IL,Eric,Carlson,GOP,29207,1,71053,22992,0,Jonathan,Jackson,Dem,29215,2,71064,22998,0,2022-11-09T04:21:15.163Z,
1667984080,2022-11-09 02:54:40 -0600,64f6a7ce21c05e56c49189b02387a15c5c842df8,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,272878,99,221045,790767,True,20221108IL15990,2022-11-08,IL,Eric,Carlson,GOP,29207,1,71053,22992,0,Jonathan,Jackson,Dem,29215,2,71064,22998,0,2022-11-09T04:21:15.163Z,
1667984521,2022-11-09 03:02:01 -0600,478e8a63ef6b65738d72dc5bd2c6dd42a0ae8361,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,224035,99,221045,790767,True,20221108IL15990,2022-11-08,IL,Eric,Carlson,GOP,29207,1,71053,22992,0,Jonathan,Jackson,Dem,29215,2,71064,22998,0,2022-11-09T04:21:15.163Z,
1667985436,2022-11-09 03:17:16 -0600,3424d47f5341c2a346e8a3799f78a52faeab6c0b,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,232678,99,221045,790767,True,20221108IL15990,2022-11-08,IL,Eric,Carlson,GOP,29207,1,71053,22992,0,Jonathan,Jackson,Dem,29215,2,71064,22998,0,2022-11-09T04:21:15.163Z,
1668042887,2022-11-09 19:14:47 -0600,d1e703cb6904b10b82ba124e2000c0fcde7ed731,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,232678,99,222742,790767,True,20221108IL15990,2022-11-08,IL,Eric,Carlson,GOP,29207,1,71053,22992,0,Jonathan,Jackson,Dem,29215,2,71064,22998,0,2022-11-09T04:21:15.163Z,
1668050595,2022-11-09 21:23:15 -0600,e1610b83277da512911c1dadffbc2c5f15c68be3,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,229038,99,222742,790767,True,20221108IL15990,2022-11-08,IL,Eric,Carlson,GOP,29207,1,71053,22992,0,Jonathan,Jackson,Dem,29215,2,71064,22998,0,2022-11-09T04:21:15.163Z,
1668170443,2022-11-11 06:40:43 -0600,669ebc39eb93b49d0cf7d554061cdf20d13f9e0e,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,226341,99,222742,790767,True,20221108IL15990,2022-11-08,IL,Eric,Carlson,GOP,29207,1,71053,22992,0,Jonathan,Jackson,Dem,29215,2,71064,22998,0,2022-11-09T04:21:15.163Z,
1668203224,2022-11-11 15:47:04 -0600,58600b6b92fa9c822ce2784fc568f270123a8e45,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,226341,99,222813,790767,True,20221108IL15990,2022-11-08,IL,Eric,Carlson,GOP,29207,1,71053,22992,0,Jonathan,Jackson,Dem,29215,2,71064,22998,0,2022-11-09T04:21:15.163Z,
1668450815,2022-11-14 12:33:35 -0600,f285b1267e91b86228be5577954a3ebbca0fa068,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,226341,99,228111,790767,True,20221108IL15990,2022-11-08,IL,Eric,Carlson,GOP,29207,1,71053,22992,0,Jonathan,Jackson,Dem,29215,2,71064,22998,0,2022-11-09T04:21:15.163Z,
1668457964,2022-11-14 14:32:44 -0600,2534c62ba18b52fed8cadcf4239d5dcb1b0237d3,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,233253,99,228111,790767,True,20221108IL15990,2022-11-08,IL,Eric,Carlson,GOP,29207,1,71053,22992,0,Jonathan,Jackson,Dem,29215,2,71064,22998,0,2022-11-09T04:21:15.163Z,
1668469813,2022-11-14 17:50:13 -0600,77f1aa6af3a5e925bc3f261b9f651e8479b8644b,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,235745,99,228111,790767,True,20221108IL15990,2022-11-08,IL,Eric,Carlson,GOP,29207,1,71053,22992,0,Jonathan,Jackson,Dem,29215,2,71064,22998,0,2022-11-09T04:21:15.163Z,
1668545019,2022-11-15 14:43:39 -0600,e7511341ae46c5f35e1190f09ede935def3ffd72,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,235745,99,228537,790767,True,20221108IL15990,2022-11-08,IL,Eric,Carlson,GOP,29207,1,71053,22992,0,Jonathan,Jackson,Dem,29215,2,71064,22998,0,2022-11-09T04:21:15.163Z,
1668549417,2022-11-15 15:56:57 -0600,01aace502edac4631ecd2f2b7c2bb328acc94d3a,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,234747,99,228537,790767,True,20221108IL15990,2022-11-08,IL,Eric,Carlson,GOP,29207,1,71053,22992,0,Jonathan,Jackson,Dem,29215,2,71064,22998,0,2022-11-09T04:21:15.163Z,
1670366333,2022-12-06 16:38:53 -0600,eb7e8fcec8f0e1ba44528f91c2554a300a348abc,IL-20221108_Eday80,14,General,G,Tabulation Paused,Called,H,U.S. House,True,District 1,1,234747,99,228614,790767,True,20221108IL15990,2022-11-08,IL,Eric,Carlson,GOP,29207,1,71053,22992,0,Jonathan,Jackson,Dem,29215,2,71064,22998,0,2022-11-09T04:21:15.163Z,False
