captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.29211.first,candidates.29211.last,candidates.29211.party,candidates.29211.incumbent,candidates.29211.candidateID,candidates.29211.polID,candidates.29211.ballotOrder,candidates.29211.polNum,candidates.29211.electWon,candidates.32146.first,candidates.32146.last,candidates.32146.party,candidates.32146.candidateID,candidates.32146.polID,candidates.32146.ballotOrder,candidates.32146.polNum,candidates.32146.electWon,candidates.32656.first,candidates.32656.last,candidates.32656.abbrv,candidates.32656.party,candidates.32656.candidateID,candidates.32656.polID,candidates.32656.ballotOrder,candidates.32656.polNum,candidates.32656.electWon,candidates.29211.winnerDateTime,isCertified
1668654922,2022-11-16 21:15:22 -0600,c82b3f56bba0944d3d092017f1d3d21d4dd034b5,MD-20221108_Eday80,21,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,285406,99,281725,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668701125,2022-11-17 10:05:25 -0600,4572fde5f7d522c847d438e4a3177a4a08f474c7,MD-20221108_Eday80,21,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,286944,99,283994,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668712816,2022-11-17 13:20:16 -0600,f26cadebff2430117e7cf0d999410b9e58beacc5,MD-20221108_Eday80,21,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,289410,99,283994,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668794789,2022-11-18 12:06:29 -0600,4446afecd6c23fbd8abf6bd7cb4e6ae802b415fe,MD-20221108_Eday80,21,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,289869,99,284152,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668795927,2022-11-18 12:25:27 -0600,268d9b7ed9f2ee96462c838e22161d249ab821dd,MD-20221108_Eday80,21,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,289869,99,284320,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668798226,2022-11-18 13:03:46 -0600,ac4e27c7d3b733fec5fbba8bf0ac250ea51d55d4,MD-20221108_Eday80,21,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,291012,99,284561,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668803568,2022-11-18 14:32:48 -0600,dddd20db4aae85a89ee684b5d2cc7b124205d3a8,MD-20221108_Eday80,21,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,291012,99,284729,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668804393,2022-11-18 14:46:33 -0600,f7acf705f9b22ebaa0a1696ba0478c40b787468f,MD-20221108_Eday80,21,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,291012,99,287927,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668805408,2022-11-18 15:03:28 -0600,015ccfd21fbed748a2f8593fc49270dba7024d00,MD-20221108_Eday80,21,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,306858,99,287927,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668809006,2022-11-18 16:03:26 -0600,02bd0795e88f7cdb5fad889022aaed1d6f6986f8,MD-20221108_Eday80,21,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,306858,99,288455,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668814046,2022-11-18 17:27:26 -0600,d6091094b695eb99d9946210b9e0a7c484791e8c,MD-20221108_Eday80,21,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,306858,99,289347,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668816137,2022-11-18 18:02:17 -0600,0a316797b21256102183d2266c151ffc7754e81a,MD-20221108_Eday80,21,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,306858,99,292039,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668816841,2022-11-18 18:14:01 -0600,f046e48db0f27c5ab2ac5dc2cdb3e31836c3b136,MD-20221108_Eday80,21,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,310546,99,292039,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668819987,2022-11-18 19:06:27 -0600,fdd03c4631283ca761c17f7d1491bf007f179475,MD-20221108_Eday80,21,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,305724,99,292039,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668821205,2022-11-18 19:26:45 -0600,cd7050c7d48c29fbfe5d1fb3922647fa17e34445,MD-20221108_Eday80,21,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,305724,99,293108,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1669060677,2022-11-21 13:57:57 -0600,add459c56dd399a7aeebd63a85f390d9f52763db,MD-20221108_Eday80,21,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,296245,99,293108,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1669135042,2022-11-22 10:37:22 -0600,a8739d2c03b444a558078ad4070b2ab31d0fce6b,MD-20221108_Eday80,21,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,296069,99,293108,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1669142436,2022-11-22 12:40:36 -0600,66737bfefd872c97ac827a6d8956e0ec250685e1,MD-20221108_Eday80,21,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,296069,99,293108,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,False
