captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.32165.first,candidates.32165.last,candidates.32165.party,candidates.32165.candidateID,candidates.32165.polID,candidates.32165.ballotOrder,candidates.32165.polNum,candidates.32165.electWon,candidates.32171.first,candidates.32171.last,candidates.32171.party,candidates.32171.candidateID,candidates.32171.polID,candidates.32171.ballotOrder,candidates.32171.polNum,candidates.32171.electWon,candidates.32165.winnerDateTime,isCertified
1668308813,2022-11-12 21:06:53 -0600,095b4580177d6d1d8c558465a71735837b89fef4,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,132969,99,133271,846211,True,20221108MD21754,2022-11-08,MD,Glenn,Ivey,Dem,32165,64788,2,26161,0,Jeff,Warner,GOP,32171,71153,1,26959,0,2022-11-09T04:22:39.117Z,
1668476752,2022-11-14 19:45:52 -0600,245690d2539ec244f33a89653e2af3f0ed2913ab,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,144859,99,133419,846211,True,20221108MD21754,2022-11-08,MD,Glenn,Ivey,Dem,32165,64788,2,26161,0,Jeff,Warner,GOP,32171,71153,1,26959,0,2022-11-09T04:22:39.117Z,
1668563218,2022-11-15 19:46:58 -0600,736023080ae9222fdf6bb8047535acd23536f282,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,144859,99,134939,846211,True,20221108MD21754,2022-11-08,MD,Glenn,Ivey,Dem,32165,64788,2,26161,0,Jeff,Warner,GOP,32171,71153,1,26959,0,2022-11-09T04:22:39.117Z,
1668607718,2022-11-16 08:08:38 -0600,aeb241895b1740059989ae6de6af3f09aac3f0db,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,144859,99,143515,846211,True,20221108MD21754,2022-11-08,MD,Glenn,Ivey,Dem,32165,64788,2,26161,0,Jeff,Warner,GOP,32171,71153,1,26959,0,2022-11-09T04:22:39.117Z,
1668650745,2022-11-16 20:05:45 -0600,5c373624a75c4bf41c196a5eefa35f33f93b59ac,MD-20221108_Eday80,21,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 4,4,144859,99,143634,846211,True,20221108MD21754,2022-11-08,MD,Glenn,Ivey,Dem,32165,64788,2,26161,0,Jeff,Warner,GOP,32171,71153,1,26959,0,2022-11-09T04:22:39.117Z,
1668654915,2022-11-16 21:15:15 -0600,3ba557d39294dd229f32264447c46a64c5e86b55,MD-20221108_Eday80,21,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 4,4,144576,99,143634,846211,True,20221108MD21754,2022-11-08,MD,Glenn,Ivey,Dem,32165,64788,2,26161,0,Jeff,Warner,GOP,32171,71153,1,26959,0,2022-11-09T04:22:39.117Z,
1668717957,2022-11-17 14:45:57 -0600,1c7affe352b5133ef203e9b323ea36b4238a2af7,MD-20221108_Eday80,21,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 4,4,144576,99,143658,846211,True,20221108MD21754,2022-11-08,MD,Glenn,Ivey,Dem,32165,64788,2,26161,0,Jeff,Warner,GOP,32171,71153,1,26959,0,2022-11-09T04:22:39.117Z,
1668736970,2022-11-17 20:02:50 -0600,31f993676286d69fdffb7480f98d4beae7c36523,MD-20221108_Eday80,21,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 4,4,145230,99,143658,846211,True,20221108MD21754,2022-11-08,MD,Glenn,Ivey,Dem,32165,64788,2,26161,0,Jeff,Warner,GOP,32171,71153,1,26959,0,2022-11-09T04:22:39.117Z,
1668782548,2022-11-18 08:42:28 -0600,2ef27e3b7e31e87f4c6df1be101d0539a67d1866,MD-20221108_Eday80,21,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 4,4,160074,99,147268,846211,True,20221108MD21754,2022-11-08,MD,Glenn,Ivey,Dem,32165,64788,2,26161,0,Jeff,Warner,GOP,32171,71153,1,26959,0,2022-11-09T04:22:39.117Z,
1668816975,2022-11-18 18:16:15 -0600,9b213b1b38a79b392042cdf54a89632925e7f55f,MD-20221108_Eday80,21,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 4,4,159703,99,149393,846211,True,20221108MD21754,2022-11-08,MD,Glenn,Ivey,Dem,32165,64788,2,26161,0,Jeff,Warner,GOP,32171,71153,1,26959,0,2022-11-09T04:22:39.117Z,
1668880953,2022-11-19 12:02:33 -0600,6b80cc48cb3a79d373d15e5cc609e80a9731cdec,MD-20221108_Eday80,21,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 4,4,157166,99,152936,846211,True,20221108MD21754,2022-11-08,MD,Glenn,Ivey,Dem,32165,64788,2,26161,0,Jeff,Warner,GOP,32171,71153,1,26959,0,2022-11-09T04:22:39.117Z,
1669039099,2022-11-21 07:58:19 -0600,ba4e82c41afbf8da4ae7d66649f991d1eef49334,MD-20221108_Eday80,21,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 4,4,157166,99,153060,846211,True,20221108MD21754,2022-11-08,MD,Glenn,Ivey,Dem,32165,64788,2,26161,0,Jeff,Warner,GOP,32171,71153,1,26959,0,2022-11-09T04:22:39.117Z,
1669050395,2022-11-21 11:06:35 -0600,7479a5afd31db6115e35c31c07c36acfb0585c63,MD-20221108_Eday80,21,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 4,4,157166,99,153838,846211,True,20221108MD21754,2022-11-08,MD,Glenn,Ivey,Dem,32165,64788,2,26161,0,Jeff,Warner,GOP,32171,71153,1,26959,0,2022-11-09T04:22:39.117Z,
1669082616,2022-11-21 20:03:36 -0600,fe84c91b7c1586bf1c994af47de4a43745dac91e,MD-20221108_Eday80,21,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 4,4,158596,99,154125,846211,True,20221108MD21754,2022-11-08,MD,Glenn,Ivey,Dem,32165,64788,2,26161,0,Jeff,Warner,GOP,32171,71153,1,26959,0,2022-11-09T04:22:39.117Z,
1669084948,2022-11-21 20:42:28 -0600,caabdb51690981cf1fb8e01f9e699030ea2b0e11,MD-20221108_Eday80,21,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 4,4,158713,99,155128,846211,True,20221108MD21754,2022-11-08,MD,Glenn,Ivey,Dem,32165,64788,2,26161,0,Jeff,Warner,GOP,32171,71153,1,26959,0,2022-11-09T04:22:39.117Z,
1669135106,2022-11-22 10:38:26 -0600,ac556bf6806cf7b38d0abdf7bc90eeb98de7796f,MD-20221108_Eday80,21,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 4,4,158205,99,155128,846211,True,20221108MD21754,2022-11-08,MD,Glenn,Ivey,Dem,32165,64788,2,26161,0,Jeff,Warner,GOP,32171,71153,1,26959,0,2022-11-09T04:22:39.117Z,
1669170441,2022-11-22 20:27:21 -0600,109f0483d4139c90abb4cf94a86ae60928fc82c0,MD-20221108_Eday80,21,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 4,4,158293,99,156647,846211,True,20221108MD21754,2022-11-08,MD,Glenn,Ivey,Dem,32165,64788,2,26161,0,Jeff,Warner,GOP,32171,71153,1,26959,0,2022-11-09T04:22:39.117Z,False
