captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.51998.first,candidates.51998.last,candidates.51998.abbrv,candidates.51998.incumbent,candidates.51998.party,candidates.51998.candidateID,candidates.51998.ballotOrder,candidates.51998.polID,candidates.51998.polNum,candidates.51998.electWon,candidates.53584.first,candidates.53584.last,candidates.53584.abbrv,candidates.53584.party,candidates.53584.candidateID,candidates.53584.ballotOrder,candidates.53584.polID,candidates.53584.polNum,candidates.53584.electWon,candidates.51998.winnerDateTime
1668040877,2022-11-09 18:41:17 -0600,cbe3b07a57aa0552bbfe633c3fd90d177270af5b,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,309513,99,303670,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668110629,2022-11-10 14:03:49 -0600,fb4aab622c0b2e98754beaca1e7340f11aa30787,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,309513,99,303743,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668111474,2022-11-10 14:17:54 -0600,f3372caa02b1e568f08e20eafafda6677d239708,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,309513,99,303747,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668119595,2022-11-10 16:33:15 -0600,cf0acd44f1fab7b961b8c37f60e7d6d835311309,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,309513,99,303955,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668184383,2022-11-11 10:33:03 -0600,c22843dac059dfa9dee94abee48d8dadd227d1c2,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,309513,99,303983,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668185168,2022-11-11 10:46:08 -0600,bf01c15e2f7567c6413d7b7fe464659df5cfbc7e,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,309513,99,304037,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668188675,2022-11-11 11:44:35 -0600,01e9e548fc084cfa75a39a8a1c532fdb9b2e44c0,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,309513,99,304065,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668196080,2022-11-11 13:48:00 -0600,ffdb7f56642bc04bdbb82ce422f42e44e093ad6e,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,309513,99,304093,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668203643,2022-11-11 15:54:03 -0600,e42a43dafc82cde6f0365e8ec899c587e53942a4,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,308530,99,304093,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668205313,2022-11-11 16:21:53 -0600,694fc226d5e2fa860ba0d68d282c466e547fcaea,PA-20221108_Eday80,39,General,G,Tabulation Paused,Called,H,U.S. House,True,District 15,15,308141,99,304093,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668205355,2022-11-11 16:22:35 -0600,45a5c1d5dcfc81133b519eaba941bbca93fdb8dc,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,308530,99,304093,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668205398,2022-11-11 16:23:18 -0600,e4451b8fa23b2f27e347f01a32993afc47ffb2f3,PA-20221108_Eday80,39,General,G,Tabulation Paused,Called,H,U.S. House,True,District 15,15,308141,99,304093,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668210717,2022-11-11 17:51:57 -0600,ecfa3f6cfb4eb694b3568c1a784f0e47e1994642,PA-20221108_Eday80,39,General,G,Tabulation Paused,Called,H,U.S. House,True,District 15,15,307803,99,304093,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668436247,2022-11-14 08:30:47 -0600,af653d62dc390e389465cd6675c90e99a3b29033,PA-20221108_Eday80,39,General,G,Tabulation Paused,Called,H,U.S. House,True,District 15,15,307803,99,304114,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668454390,2022-11-14 13:33:10 -0600,f91fe8c21042cff4ccb7c4463edc53cce7ed0193,PA-20221108_Eday80,39,General,G,Tabulation Paused,Called,H,U.S. House,True,District 15,15,307803,99,304194,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668457376,2022-11-14 14:22:56 -0600,c8d977354e237591d1b673fcae71d3706dd342cd,PA-20221108_Eday80,39,General,G,Tabulation Paused,Called,H,U.S. House,True,District 15,15,307803,99,304246,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668464282,2022-11-14 16:18:02 -0600,0bf024ccfa62a6d58995dce61177b85152ed8b38,PA-20221108_Eday80,39,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 15,15,307803,99,304262,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668627019,2022-11-16 13:30:19 -0600,9cd4ad7ca1d7c2cb0b60f98f54781b288a8b516c,PA-20221108_Eday80,39,General,G,Tabulation Paused until 2022-11-28T19:00:00.000Z,Called,H,U.S. House,True,District 15,15,307803,99,304507,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668630217,2022-11-16 14:23:37 -0600,6cd22ff73ed05551ccf99cfd8f737ac67527b939,PA-20221108_Eday80,39,General,G,Tabulation Paused until 2022-11-28T19:00:00.000Z,Called,H,U.S. House,True,District 15,15,307803,99,304513,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668631163,2022-11-16 14:39:23 -0600,105d24c0e119e999a884bd4959e312fb063a2b8a,PA-20221108_Eday80,39,General,G,Tabulation Paused until 2022-11-28T19:00:00.000Z,Called,H,U.S. House,True,District 15,15,308257,99,305011,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668792541,2022-11-18 11:29:01 -0600,df5d0a218a7c24bb4b065898a06e47b1b851a88b,PA-20221108_Eday80,39,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 15,15,308257,99,305011,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668795641,2022-11-18 12:20:41 -0600,0b6b1ea5bb9256b28037d1ae6170792e35bff1e4,PA-20221108_Eday80,39,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 15,15,308257,99,305013,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668801070,2022-11-18 13:51:10 -0600,2698c4f0b76ed32a050c33a29847ba5b6bbf2469,PA-20221108_Eday80,39,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 15,15,308257,99,305054,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668801692,2022-11-18 14:01:32 -0600,1b7937514e9267f34b082d22012b19784d14814d,PA-20221108_Eday80,39,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 15,15,308257,99,305486,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
