captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,candidates.5.candidateID,candidates.5.voteCount,candidates.5.votePct,candidates.6.candidateID,candidates.6.voteCount,candidates.6.votePct,candidates.7.candidateID,candidates.7.voteCount,candidates.7.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.winner,candidates.0.calledAt,candidates.0.colorIndex,candidates.1.colorIndex
1667968451,2022-11-08 22:34:11 -0600,ec7c4c2fbdf80046dac3b25dd67b45de79385a9e,20221108VT46373,live,80.47,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:33:52.802Z,238,283,84.1,53965,172222,68.72,53969,70236,28.03,54242,2299,0.92,54326,1361,0.54,54240,1314,0.52,54239,1103,0.44,54241,1084,0.43,54238,978,0.39,311400,99,250597,483698,238,228,X,2022-11-09T00:00:02.636Z,0.0,
1667968494,2022-11-08 22:34:54 -0600,cfbd241bb06919184c9a5ad42a24eb60bc59879a,20221108VT46373,live,81.73,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:34:21.479Z,243,283,85.87,53965,174638,68.62,53969,71609,28.14,54242,2330,0.92,54326,1375,0.54,54240,1335,0.52,54239,1129,0.44,54241,1102,0.43,54238,998,0.39,311400,99,254516,483698,243,231,X,2022-11-09T00:00:02.636Z,0.0,
1667968622,2022-11-08 22:37:02 -0600,e74479d04a2cbc206da9d05d88b7661e84a5267c,20221108VT46373,live,82.0,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:34:32.844Z,244,283,86.22,53965,175239,68.63,53969,71809,28.12,54242,2341,0.92,54326,1377,0.54,54240,1342,0.53,54239,1138,0.45,54241,1104,0.43,54238,1002,0.39,311400,99,255352,483698,244,232,X,2022-11-09T00:00:02.636Z,0.0,
1667968667,2022-11-08 22:37:47 -0600,a013d457c641e43c359ed7cf524810962213905d,20221108VT46373,live,82.58,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:36:01.724Z,249,283,87.99,53965,176420,68.6,53969,72364,28.14,54242,2356,0.92,54326,1395,0.54,54240,1349,0.52,54239,1154,0.45,54241,1114,0.43,54238,1010,0.39,311400,99,257162,483698,249,234,X,2022-11-09T00:00:02.636Z,0.0,
1667968709,2022-11-08 22:38:29 -0600,a479186c1a21e09ae947de1863bf72d461e8b879,20221108VT46373,live,82.68,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:36:57.032Z,250,283,88.34,53965,176581,68.58,53969,72499,28.16,54242,2357,0.92,54326,1396,0.54,54240,1352,0.53,54239,1155,0.45,54241,1117,0.43,54238,1010,0.39,311400,99,257467,483698,250,234,X,2022-11-09T00:00:02.636Z,0.0,
1667968885,2022-11-08 22:41:25 -0600,5c24a01105c8e263f0bd136533d71002afb61845,20221108VT46373,live,84.0,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:40:47.258Z,250,283,88.34,53965,176581,68.58,53969,72499,28.16,54242,2357,0.92,54326,1396,0.54,54240,1352,0.53,54239,1155,0.45,54241,1117,0.43,54238,1010,0.39,306508,99,257467,483698,250,238,X,2022-11-09T00:00:02.636Z,0.0,
1667969067,2022-11-08 22:44:27 -0600,73d0e74cb03400217dbc75a62135f42bc460c502,20221108VT46373,live,84.0,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:41:43.309Z,250,283,88.34,53965,176581,68.58,53969,72499,28.16,54242,2357,0.92,54326,1396,0.54,54240,1352,0.53,54239,1155,0.45,54241,1117,0.43,54238,1010,0.39,306508,99,257467,483698,250,238,X,2022-11-09T00:00:02.636Z,0.0,
1667969248,2022-11-08 22:47:28 -0600,22d8758416ee8e5b986d6c680c79fc8b3c4bdaaf,20221108VT46373,live,84.1,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:47:05.783Z,251,283,88.69,53965,176755,68.57,53969,72613,28.17,54242,2360,0.92,54326,1397,0.54,54240,1352,0.52,54239,1156,0.45,54241,1118,0.43,54238,1011,0.39,306508,99,257762,483698,251,238,X,2022-11-09T00:00:02.636Z,0.0,
1667969592,2022-11-08 22:53:12 -0600,1aa535c5b76797aa0c55f68109cd2149e6f7b08a,20221108VT46373,live,84.1,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:52:27.850Z,251,283,88.69,53965,176755,68.57,53969,72613,28.17,54242,2360,0.92,54326,1397,0.54,54240,1352,0.52,54239,1156,0.45,54241,1118,0.43,54238,1011,0.39,306508,99,257762,483698,251,238,X,2022-11-09T00:00:02.636Z,0.0,
1667969681,2022-11-08 22:54:41 -0600,4488651d53a6ff54750765f807b5aba2e7544f5e,20221108VT46373,live,84.1,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:53:52.896Z,251,283,88.69,53965,176755,68.57,53969,72613,28.17,54242,2360,0.92,54326,1397,0.54,54240,1352,0.52,54239,1156,0.45,54241,1118,0.43,54238,1011,0.39,306508,99,257762,483698,251,238,X,2022-11-09T00:00:02.636Z,0.0,
1667969723,2022-11-08 22:55:23 -0600,b509b5bfc09bde62e91159629c11e0b7e48daab9,20221108VT46373,live,84.1,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:54:27.093Z,251,283,88.69,53965,176755,68.57,53969,72613,28.17,54242,2360,0.92,54326,1397,0.54,54240,1352,0.52,54239,1156,0.45,54241,1118,0.43,54238,1011,0.39,306508,99,257762,483698,251,238,X,2022-11-09T00:00:02.636Z,0.0,
1667969768,2022-11-08 22:56:08 -0600,13751e5ba6ec1b0e3bf8ed4bdd82f9ad01fec7e2,20221108VT46373,live,84.1,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:55:28.892Z,251,283,88.69,53965,176755,68.57,53969,72613,28.17,54242,2360,0.92,54326,1397,0.54,54240,1352,0.52,54239,1156,0.45,54241,1118,0.43,54238,1011,0.39,306508,99,257762,483698,251,238,X,2022-11-09T00:00:02.636Z,0.0,
1667969855,2022-11-08 22:57:35 -0600,8c3f41d4804fda622cab89f365a05518b70e5a91,20221108VT46373,live,84.29,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:57:03.112Z,252,283,89.05,53965,177081,68.54,53969,72848,28.2,54242,2367,0.92,54326,1401,0.54,54240,1355,0.52,54239,1157,0.45,54241,1125,0.44,54238,1012,0.39,306508,99,258346,483698,252,239,X,2022-11-09T00:00:02.636Z,0.0,
1667970327,2022-11-08 23:05:27 -0600,1b6c4725cf9e59e40e1d6792336f8520d5b10b5b,20221108VT46373,live,84.29,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T05:02:13.114Z,252,283,89.05,53965,177081,68.54,53969,72848,28.2,54242,2367,0.92,54326,1401,0.54,54240,1355,0.52,54239,1157,0.45,54241,1125,0.44,54238,1012,0.39,306508,99,258346,483698,252,239,X,2022-11-09T00:00:02.636Z,0.0,
1667970985,2022-11-08 23:16:25 -0600,458b8c029ed943a1966fd047ace4d102323e3185,20221108VT46373,live,84.45,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T05:13:04.825Z,253,283,89.4,53965,177426,68.55,53969,72979,28.2,54242,2369,0.92,54326,1403,0.54,54240,1360,0.53,54239,1158,0.45,54241,1125,0.43,54238,1016,0.39,306508,99,258836,483698,253,239,X,2022-11-09T00:00:02.636Z,0.0,
1667971032,2022-11-08 23:17:12 -0600,84fafb476f7846131500489058ff24997434ed54,20221108VT46373,live,84.55,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T05:16:05.829Z,254,283,89.75,53965,177587,68.52,53969,73123,28.21,54242,2371,0.91,54326,1408,0.54,54240,1370,0.53,54239,1159,0.45,54241,1127,0.43,54238,1019,0.39,306508,99,259164,483698,254,239,X,2022-11-09T00:00:02.636Z,0.0,
1667971350,2022-11-08 23:22:30 -0600,4e8d6a153dbb49007925da1747ddadcd1394934d,20221108VT46373,live,85.05,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T05:22:04.267Z,256,283,90.46,53965,178618,68.52,53969,73538,28.21,54242,2379,0.91,54326,1436,0.55,54240,1382,0.53,54239,1183,0.45,54241,1132,0.43,54238,1021,0.39,306508,99,260689,483698,256,241,X,2022-11-09T00:00:02.636Z,0.0,
1667971525,2022-11-08 23:25:25 -0600,8a3d225df35b90ad7577e78c738af67af6cd9c8b,20221108VT46373,live,85.05,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T05:23:32.421Z,256,283,90.46,53965,178618,68.52,53969,73538,28.21,54242,2379,0.91,54326,1436,0.55,54240,1382,0.53,54239,1183,0.45,54241,1132,0.43,54238,1021,0.39,306508,99,260689,483698,256,241,X,2022-11-09T00:00:02.636Z,0.0,
1667972216,2022-11-08 23:36:56 -0600,85a5bd7dbe5253f418489691a179128d5ff518d6,20221108VT46373,live,85.05,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T05:30:29.107Z,256,283,90.46,53965,178618,68.52,53969,73538,28.21,54242,2379,0.91,54326,1436,0.55,54240,1382,0.53,54239,1183,0.45,54241,1132,0.43,54238,1021,0.39,306508,99,260689,483698,256,241,X,2022-11-09T00:00:02.636Z,0.0,
1667972364,2022-11-08 23:39:24 -0600,bfe9cb466aa6b65574c16effa903cd993efd4fe0,20221108VT46373,live,85.25,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T05:38:42.797Z,257,283,90.81,53965,179056,68.53,53969,73674,28.2,54242,2385,0.91,54326,1439,0.55,54240,1385,0.53,54239,1189,0.46,54241,1132,0.43,54238,1024,0.39,306508,99,261284,483698,257,241,X,2022-11-09T00:00:02.636Z,0.0,
1667972541,2022-11-08 23:42:21 -0600,d38f954f3e6be3d250d58a04e08655875ea7700c,20221108VT46373,live,85.25,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T05:41:49.979Z,257,283,90.81,53965,179056,68.53,53969,73674,28.2,54242,2385,0.91,54326,1439,0.55,54240,1385,0.53,54239,1189,0.46,54241,1132,0.43,54238,1024,0.39,306508,99,261284,483698,257,241,X,2022-11-09T00:00:02.636Z,0.0,
1667972986,2022-11-08 23:49:46 -0600,8b5a6bad408154143d5639ac38f52891382240a4,20221108VT46373,live,85.25,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T05:49:10.066Z,257,283,90.81,53965,179056,68.53,53969,73674,28.2,54242,2385,0.91,54326,1439,0.55,54240,1385,0.53,54239,1189,0.46,54241,1132,0.43,54238,1024,0.39,306508,99,261284,483698,257,241,X,2022-11-09T00:00:02.636Z,0.0,
1667974853,2022-11-09 00:20:53 -0600,675e67cf8102db01ebf6f3cc46b2432f97e9dfb7,20221108VT46373,live,85.43,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T06:20:29.860Z,258,283,91.17,53965,179479,68.54,53969,73796,28.18,54242,2388,0.91,54326,1448,0.55,54240,1389,0.53,54239,1199,0.46,54241,1132,0.43,54238,1029,0.39,306508,99,261860,483698,258,242,X,2022-11-09T00:00:02.636Z,0.0,
1667975032,2022-11-09 00:23:52 -0600,2b4eef55da041b24d8b907ba1775c35ebda992e0,20221108VT46373,live,85.43,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T06:23:11.384Z,258,283,91.17,53965,179479,68.54,53969,73796,28.18,54242,2388,0.91,54326,1448,0.55,54240,1389,0.53,54239,1199,0.46,54241,1132,0.43,54238,1029,0.39,306508,99,261860,483698,258,242,X,2022-11-09T00:00:02.636Z,0.0,
1667979231,2022-11-09 01:33:51 -0600,0aac9649608b65a23e9855cf5cacd405130eb626,20221108VT46373,live,88.88,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T07:33:05.655Z,264,283,93.29,53965,187901,68.97,53969,75495,27.71,54242,2620,0.96,54326,1522,0.56,54240,1464,0.54,54239,1222,0.45,54241,1152,0.42,54238,1056,0.39,306508,99,272432,483698,264,252,X,2022-11-09T00:00:02.636Z,0.0,
1667979473,2022-11-09 01:37:53 -0600,5d943cd360aaf4835af0f146a5a7aa603bfdd4cb,20221108VT46373,live,89.11,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T07:37:11.789Z,266,283,93.99,53965,188315,68.94,53969,75766,27.74,54242,2629,0.96,54326,1526,0.56,54240,1468,0.54,54239,1222,0.45,54241,1158,0.42,54238,1059,0.39,306508,99,273143,483698,266,252,X,2022-11-09T00:00:02.636Z,0.0,
1667979514,2022-11-09 01:38:34 -0600,3beafacc3bafd5d436073bbd9a0ee742070d2376,20221108VT46373,live,89.68,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T07:38:11.998Z,267,283,94.35,53965,189582,68.97,53969,76202,27.72,54242,2646,0.96,54326,1530,0.56,54240,1471,0.54,54239,1226,0.45,54241,1164,0.42,54238,1066,0.39,306508,99,274887,483698,267,254,X,2022-11-09T00:00:02.636Z,0.0,
1667979555,2022-11-09 01:39:15 -0600,99fec7a54323274fb19e99f68c07f24f79e69250,20221108VT46373,live,90.19,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T07:38:43.617Z,268,283,94.7,53965,190635,68.96,53969,76665,27.73,54242,2655,0.96,54326,1535,0.56,54240,1474,0.53,54239,1230,0.44,54241,1168,0.42,54238,1068,0.39,306508,99,276430,483698,268,255,X,2022-11-09T00:00:02.636Z,0.0,
1667979647,2022-11-09 01:40:47 -0600,7abb1af5d8a57363e01f3459ad06df304ed6bc82,20221108VT46373,live,90.19,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T07:40:02.480Z,268,283,94.7,53965,190635,68.96,53969,76665,27.73,54242,2655,0.96,54326,1535,0.56,54240,1474,0.53,54239,1230,0.44,54241,1168,0.42,54238,1068,0.39,306508,99,276430,483698,268,255,X,2022-11-09T00:00:02.636Z,0.0,
1667979727,2022-11-09 01:42:07 -0600,f41db939b852c033d0f66ec2a12ae59a5cf6c37a,20221108VT46373,live,91.02,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T07:41:42.361Z,271,283,95.76,53965,192119,68.86,53969,77673,27.84,54242,2670,0.96,54326,1542,0.55,54240,1489,0.53,54239,1243,0.45,54241,1171,0.42,54238,1079,0.39,306508,99,278986,483698,271,258,X,2022-11-09T00:00:02.636Z,0.0,
1667979765,2022-11-09 01:42:45 -0600,e20d3d18de2024c6ec748d544de216fd0e889070,20221108VT46373,live,91.02,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T07:42:10.558Z,271,283,95.76,53965,192119,68.86,53969,77673,27.84,54242,2670,0.96,54326,1542,0.55,54240,1489,0.53,54239,1243,0.45,54241,1171,0.42,54238,1079,0.39,306508,99,278986,483698,271,258,X,2022-11-09T00:00:02.636Z,0.0,
1667979845,2022-11-09 01:44:05 -0600,56f55ff2a859e10bf2feb3a958e483acbe185172,20221108VT46373,live,91.23,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T07:43:31.011Z,272,283,96.11,53965,192528,68.86,53969,77870,27.85,54242,2676,0.96,54326,1547,0.55,54240,1492,0.53,54239,1247,0.45,54241,1172,0.42,54238,1081,0.39,306508,99,279613,483698,272,258,X,2022-11-09T00:00:02.636Z,0.0,
1667979888,2022-11-09 01:44:48 -0600,0e0f720f51726ae625e5e1365d2ab4384b8c34ed,20221108VT46373,live,91.51,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T07:44:26.525Z,275,283,97.17,53965,192995,68.81,53969,78243,27.9,54242,2684,0.96,54326,1555,0.55,54240,1495,0.53,54239,1252,0.45,54241,1174,0.42,54238,1085,0.39,306508,99,280483,483698,275,259,X,2022-11-09T00:00:02.636Z,0.0,
1667979926,2022-11-09 01:45:26 -0600,9b0489556f79fd338933dc887f608460bae29ac3,20221108VT46373,live,91.78,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T07:45:05.661Z,277,283,97.88,53965,193355,68.74,53969,78677,27.97,54242,2691,0.96,54326,1557,0.55,54240,1499,0.53,54239,1255,0.45,54241,1178,0.42,54238,1088,0.39,306508,99,281300,483698,277,260,X,2022-11-09T00:00:02.636Z,0.0,
1667980111,2022-11-09 01:48:31 -0600,428d6efc67001dc34b2967bd8bff4fda13dfb188,20221108VT46373,live,91.95,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T07:45:43.946Z,279,283,98.59,53965,193703,68.73,53969,78825,27.97,54242,2701,0.96,54326,1561,0.55,54240,1506,0.53,54239,1256,0.45,54241,1183,0.42,54238,1088,0.39,306508,99,281823,483698,279,260,X,2022-11-09T00:00:02.636Z,0.0,
1667980354,2022-11-09 01:52:34 -0600,b95b3aa03864d3aa8e20ef68881e81d2ed7e17c2,20221108VT46373,live,92.74,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T07:46:55.361Z,280,283,98.94,53965,194975,68.59,53969,79900,28.11,54242,2731,0.96,54326,1572,0.55,54240,1519,0.53,54239,1266,0.45,54241,1197,0.42,54238,1098,0.39,306508,99,284258,483698,280,262,X,2022-11-09T00:00:02.636Z,0.0,
1667980452,2022-11-09 01:54:12 -0600,8582b289a5585f5144f1456aab265e4a7ab9ddc5,20221108VT46373,live,92.93,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T07:53:17.408Z,282,283,99.65,53965,195295,68.56,53969,80121,28.13,54242,2734,0.96,54326,1576,0.55,54240,1558,0.55,54239,1270,0.45,54241,1198,0.42,54238,1101,0.39,306508,99,284853,483698,282,263,X,2022-11-09T00:00:02.636Z,0.0,
1667980960,2022-11-09 02:02:40 -0600,77e86fad3864f77f6953461bce33086104908ed9,20221108VT46373,live,92.93,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T08:01:54.604Z,282,283,99.65,53965,195295,68.56,53969,80121,28.13,54242,2734,0.96,54326,1576,0.55,54240,1558,0.55,54239,1270,0.45,54241,1198,0.42,54238,1101,0.39,306508,99,284853,483698,282,263,X,2022-11-09T00:00:02.636Z,0.0,
1667981404,2022-11-09 02:10:04 -0600,e09740c31d10d15245b40b33933c939d855e3457,20221108VT46373,live,92.93,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T08:09:44.886Z,282,283,99.65,53965,195295,68.56,53969,80121,28.13,54242,2734,0.96,54326,1576,0.55,54240,1558,0.55,54239,1270,0.45,54241,1198,0.42,54238,1101,0.39,306508,99,284853,483698,282,263,X,2022-11-09T00:00:02.636Z,0.0,
1667981443,2022-11-09 02:10:43 -0600,7cffe27ed1e74c6f72f6bbb8eb945d7366a075bf,20221108VT46373,live,92.93,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T08:09:48.532Z,282,283,99.65,53965,195295,68.56,53969,80121,28.13,54242,2734,0.96,54326,1576,0.55,54240,1558,0.55,54239,1270,0.45,54241,1198,0.42,54238,1101,0.39,306508,99,284853,483698,282,263,X,2022-11-09T00:00:02.636Z,0.0,
1667981644,2022-11-09 02:14:04 -0600,795b577eaa6c2f9211213427433f95db1d9ee856,20221108VT46373,live,92.93,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T08:13:47.714Z,282,283,99.65,53965,195295,68.56,53969,80121,28.13,54242,2734,0.96,54326,1576,0.55,54240,1558,0.55,54239,1270,0.45,54241,1198,0.42,54238,1101,0.39,306508,99,284853,483698,282,263,X,2022-11-09T00:00:02.636Z,0.0,
1667981683,2022-11-09 02:14:43 -0600,d173eee0ef4c7ccaabca12671861bcb345cf2884,20221108VT46373,live,92.93,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T08:14:17.342Z,282,283,99.65,53965,195295,68.56,53969,80121,28.13,54242,2734,0.96,54326,1576,0.55,54240,1558,0.55,54239,1270,0.45,54241,1198,0.42,54238,1101,0.39,306508,99,284853,483698,282,263,X,2022-11-09T00:00:02.636Z,0.0,
1667981765,2022-11-09 02:16:05 -0600,737a3c50fdb927ba12862e09b821f52e102aeb12,20221108VT46373,live,92.93,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T08:14:32.785Z,282,283,99.65,53965,195295,68.56,53969,80121,28.13,54242,2734,0.96,54326,1576,0.55,54240,1558,0.55,54239,1270,0.45,54241,1198,0.42,54238,1101,0.39,306508,99,284853,483698,282,263,X,2022-11-09T00:00:02.636Z,0.0,
1667981884,2022-11-09 02:18:04 -0600,1d01d3e7b1a7d975fd5163dbde647aabc94b3598,20221108VT46373,live,92.93,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T08:17:28.282Z,282,283,99.65,53965,195295,68.56,53969,80121,28.13,54242,2734,0.96,54326,1576,0.55,54240,1558,0.55,54239,1270,0.45,54241,1198,0.42,54238,1101,0.39,306508,99,284853,483698,282,263,X,2022-11-09T00:00:02.636Z,0.0,
1667982002,2022-11-09 02:20:02 -0600,55d43d6174b4d852acbda6bae98fc1f4f93cabfe,20221108VT46373,live,92.93,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T08:19:39.505Z,282,283,99.65,53965,195295,68.56,53969,80121,28.13,54242,2734,0.96,54326,1576,0.55,54240,1558,0.55,54239,1270,0.45,54241,1198,0.42,54238,1101,0.39,306508,99,284853,483698,282,263,X,2022-11-09T00:00:02.636Z,0.0,
1667982160,2022-11-09 02:22:40 -0600,6db70592cb0a84a4c1b9ef4b9bd094fff199cc3d,20221108VT46373,live,92.93,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T08:20:52.564Z,282,283,99.65,53965,195295,68.56,53969,80121,28.13,54242,2734,0.96,54326,1576,0.55,54240,1558,0.55,54239,1270,0.45,54241,1198,0.42,54238,1101,0.39,306508,99,284853,483698,282,263,X,2022-11-09T00:00:02.636Z,0.0,
1667982835,2022-11-09 02:33:55 -0600,8e48ed8e0efd40f8d0dda28d27448766e0119b60,20221108VT46373,live,92.93,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T08:31:58.905Z,282,283,99.65,53965,195295,68.56,53969,80121,28.13,54242,2734,0.96,54326,1576,0.55,54240,1558,0.55,54239,1270,0.45,54241,1198,0.42,54238,1101,0.39,306508,99,284853,483698,282,263,X,2022-11-09T00:00:02.636Z,0.0,
1667983031,2022-11-09 02:37:11 -0600,f73872b641d39df66d685f81da0fecf0e5d77276,20221108VT46373,live,92.93,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T08:33:41.353Z,282,283,99.65,53965,195295,68.56,53969,80121,28.13,54242,2734,0.96,54326,1576,0.55,54240,1558,0.55,54239,1270,0.45,54241,1198,0.42,54238,1101,0.39,306508,99,284853,483698,282,263,X,2022-11-09T00:00:02.636Z,0.0,
1667983471,2022-11-09 02:44:31 -0600,70d36d9850461d49fa32ba3e867341f797936529,20221108VT46373,live,98.0,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T08:41:56.385Z,282,283,99.65,53965,195295,68.56,53969,80121,28.13,54242,2734,0.96,54326,1576,0.55,54240,1558,0.55,54239,1270,0.45,54241,1198,0.42,54238,1101,0.39,290666,99,284853,483698,282,277,X,2022-11-09T00:00:02.636Z,0.0,
1667984848,2022-11-09 03:07:28 -0600,e9b16afb9db085ca2bb568866869f7546b9f3f94,20221108VT46373,live,99.0,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T09:06:35.742Z,282,283,99.65,53965,195295,68.56,53969,80121,28.13,54242,2734,0.96,54326,1576,0.55,54240,1558,0.55,54239,1270,0.45,54241,1198,0.42,54238,1101,0.39,287730,99,284853,483698,282,280,X,2022-11-09T00:00:02.636Z,0.0,
1667986026,2022-11-09 03:27:06 -0600,e99be915e2896b0e6ab292dfb14f5ee346ab658c,20221108VT46373,live,99.0,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T09:26:36.237Z,282,283,99.65,53965,195295,68.56,53969,80121,28.13,54242,2734,0.96,54326,1576,0.55,54240,1558,0.55,54239,1270,0.45,54241,1198,0.42,54238,1101,0.39,287730,99,284853,483698,282,280,X,2022-11-09T00:00:02.636Z,0.0,
1668013894,2022-11-09 11:11:34 -0600,5a34255d3aefd2368129ef77fd2acdcf370b5145,20221108VT46373,live,99.0,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T17:11:19.651Z,283,283,100.0,53965,195585,68.54,53969,80330,28.15,54242,2739,0.96,54326,1577,0.55,54240,1560,0.55,54239,1272,0.45,54241,1205,0.42,54238,1102,0.39,287730,99,285370,483698,283,280,X,2022-11-09T00:00:02.636Z,0.0,
1668013976,2022-11-09 11:12:56 -0600,f0e992483c3e53e2ad91fa7321fce75f638e9cd5,20221108VT46373,live,99.0,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T17:12:13.422Z,283,283,100.0,53965,195585,68.54,53969,80330,28.15,54242,2739,0.96,54326,1577,0.55,54240,1560,0.55,54239,1272,0.45,54241,1205,0.42,54238,1102,0.39,287730,99,285370,483698,283,280,X,2022-11-09T00:00:02.636Z,0.0,
1668017875,2022-11-09 12:17:55 -0600,dd5823554da9b1a7badf1ebca68d659d5aabd5b8,20221108VT46373,live,99.0,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T18:16:14.296Z,283,283,100.0,53965,195585,68.54,53969,80330,28.15,54242,2739,0.96,54326,1577,0.55,54240,1560,0.55,54239,1272,0.45,54241,1205,0.42,54238,1102,0.39,287730,99,285370,483698,283,280,X,2022-11-09T00:00:02.636Z,0.0,
1668102595,2022-11-10 11:49:55 -0600,cfe1d85491ae380879daf0c8dd6a229e489bf04e,20221108VT46373,live,99.0,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-10T17:47:06.424Z,283,283,100.0,53965,195585,68.54,53969,80330,28.15,54242,2739,0.96,54326,1577,0.55,54240,1560,0.55,54239,1272,0.45,54241,1205,0.42,54238,1102,0.39,287730,99,285370,483698,283,280,X,2022-11-09T00:00:02.636Z,0.0,
1668102804,2022-11-10 11:53:24 -0600,12677b7050874dcdbc99c62e83488dbecf949a65,20221108VT46373,live,99.0,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-10T17:51:19.510Z,283,283,100.0,53965,195585,68.54,53969,80330,28.15,54242,2739,0.96,54326,1577,0.55,54240,1560,0.55,54239,1272,0.45,54241,1205,0.42,54238,1102,0.39,287730,99,285370,483698,283,280,X,2022-11-09T00:00:02.636Z,0.0,
