captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.13061.first,candidates.13061.last,candidates.13061.incumbent,candidates.13061.party,candidates.13061.candidateID,candidates.13061.ballotOrder,candidates.13061.polID,candidates.13061.polNum,candidates.13061.electWon,candidates.13882.first,candidates.13882.last,candidates.13882.party,candidates.13882.candidateID,candidates.13882.ballotOrder,candidates.13882.polID,candidates.13882.polNum,candidates.13882.electWon,candidates.14099.first,candidates.14099.last,candidates.14099.party,candidates.14099.candidateID,candidates.14099.ballotOrder,candidates.14099.polID,candidates.14099.polNum,candidates.14099.electWon,candidates.14100.first,candidates.14100.last,candidates.14100.party,candidates.14100.candidateID,candidates.14100.ballotOrder,candidates.14100.polID,candidates.14100.polNum,candidates.14100.electWon,candidates.14101.first,candidates.14101.last,candidates.14101.party,candidates.14101.candidateID,candidates.14101.ballotOrder,candidates.14101.polID,candidates.14101.polNum,candidates.14101.electWon,candidates.13061.winnerDateTime,isCertified
1668585113,2022-11-16 01:51:53 -0600,b82aa9de9f8ab0994d5af17bb6ba7ccbd93ff149,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,351148,99,344335,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668709875,2022-11-17 12:31:15 -0600,f9914cdeeee0c6ad66df5d40583e03d8e8586e5e,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,351148,99,344471,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668710369,2022-11-17 12:39:29 -0600,9f28db9a70b7c2715f3bc7ae77541e2bd4ee296d,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,351150,99,344557,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668711415,2022-11-17 12:56:55 -0600,d180192f8a81e8a9a8eb56defb38cf5d4126bd18,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,351158,99,344557,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668712642,2022-11-17 13:17:22 -0600,1e87a095562a35267247db14fa52307ab2f6e96b,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,351158,99,344597,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668715865,2022-11-17 14:11:05 -0600,d7361ae83598e7fc733132c05ac049561fbfce5e,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,351148,99,344597,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668719509,2022-11-17 15:11:49 -0600,7274776debc2120a96ad4f83859ff31cf4c1159e,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,351142,99,344840,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668720778,2022-11-17 15:32:58 -0600,b944ed84eb8ca442fead77d12b1bdfd1f3aa48ae,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,351279,99,344840,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668721682,2022-11-17 15:48:02 -0600,67bb42ee0c068d2dba971c5c2891cfde03bf1669,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,351279,99,345409,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668722773,2022-11-17 16:06:13 -0600,f87f515ebfb31978c9ee1635463a641707b5748e,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,351186,99,345409,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668729849,2022-11-17 18:04:09 -0600,143681765336c3ea40d05c3f0253098b1bc5a3fe,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,351186,99,345416,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668745252,2022-11-17 22:20:52 -0600,7d93dcf5c7a05871c6e768a467a0eaaf8744913e,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,351186,99,348796,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668799939,2022-11-18 13:32:19 -0600,be3fa7a3422f62bc2e8120127a31aff813d40f7b,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,351186,99,348839,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668877216,2022-11-19 11:00:16 -0600,ae78cff2e46a60963e26323fb60cd25bdd10a58a,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,351196,99,348839,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1669162820,2022-11-22 18:20:20 -0600,787cfe5a054bda25f699b38c80425c5446635c34,CO-20221108_Eday80,6,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 2,2,351196,99,348839,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,False
1669591226,2022-11-27 17:20:26 -0600,dd1027f7f6b5b63dbe07cf3dddaee9e453c46bac,CO-20221108_Eday80,6,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 2,2,351302,99,348839,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,False
1670948187,2022-12-13 10:16:27 -0600,481287893dc05a54652723911f5538c9acd7191d,CO-20221108_Eday80,6,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 2,2,348839,100,348839,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,,Marshall,Dawson,GOP,13882,2,70788,9635,,Gary,Nation,AmC,14099,3,71792,9790,,Tim,Wolf,Uty,14100,4,71790,9791,,Steve,Yurash,Oth,14101,5,71791,9792,,2022-11-09T03:56:05.806Z,False
