captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.83932.first,candidates.83932.last,candidates.83932.abbrv,candidates.83932.incumbent,candidates.83932.party,candidates.83932.candidateID,candidates.83932.ballotOrder,candidates.83932.polID,candidates.83932.polNum,candidates.83932.electWon,candidates.85774.first,candidates.85774.last,candidates.85774.party,candidates.85774.candidateID,candidates.85774.ballotOrder,candidates.85774.polID,candidates.85774.polNum,candidates.85774.electWon,candidates.83932.winnerDateTime
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,NY-20221108_Eday80,33,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,222370,99,166107,12359054,True,20221108NY36591,2022-11-08,NY,83932,Nicole,Malliotakis,Malliotks,True,GOP,83932,2,68997,52275,0,Max,Rose,Dem,85774,1,67096,54480,0,2022-11-09T02:35:48.286Z
1667964227,2022-11-09 03:23:47 +0000,1cb90b95cdd6c1be23968f2b7d9618a95c5a5ad9,NY-20221108_Eday80,33,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,222370,99,172419,12359054,True,20221108NY36591,2022-11-08,NY,83932,Nicole,Malliotakis,Malliotks,True,GOP,83932,2,68997,52275,0,Max,Rose,Dem,85774,1,67096,54480,0,2022-11-09T02:35:48.286Z
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,NY-20221108_Eday80,33,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,222370,99,174592,12359054,True,20221108NY36591,2022-11-08,NY,83932,Nicole,Malliotakis,Malliotks,True,GOP,83932,2,68997,52275,0,Max,Rose,Dem,85774,1,67096,54480,0,2022-11-09T02:35:48.286Z
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,NY-20221108_Eday80,33,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,222370,99,177811,12359054,True,20221108NY36591,2022-11-08,NY,83932,Nicole,Malliotakis,Malliotks,True,GOP,83932,2,68997,52275,0,Max,Rose,Dem,85774,1,67096,54480,0,2022-11-09T02:35:48.286Z
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,NY-20221108_Eday80,33,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,222370,99,174592,12359054,True,20221108NY36591,2022-11-08,NY,83932,Nicole,Malliotakis,Malliotks,True,GOP,83932,2,68997,52275,0,Max,Rose,Dem,85774,1,67096,54480,0,2022-11-09T02:35:48.286Z
1667966001,2022-11-09 03:53:21 +0000,cee0a612753351ddb30fde2a157613da20f2be01,NY-20221108_Eday80,33,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,222370,99,178602,12359054,True,20221108NY36591,2022-11-08,NY,83932,Nicole,Malliotakis,Malliotks,True,GOP,83932,2,68997,52275,0,Max,Rose,Dem,85774,1,67096,54480,0,2022-11-09T02:35:48.286Z
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,NY-20221108_Eday80,33,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,222370,99,179952,12359054,True,20221108NY36591,2022-11-08,NY,83932,Nicole,Malliotakis,Malliotks,True,GOP,83932,2,68997,52275,0,Max,Rose,Dem,85774,1,67096,54480,0,2022-11-09T02:35:48.286Z
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,NY-20221108_Eday80,33,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,222370,99,181052,12359054,True,20221108NY36591,2022-11-08,NY,83932,Nicole,Malliotakis,Malliotks,True,GOP,83932,2,68997,52275,0,Max,Rose,Dem,85774,1,67096,54480,0,2022-11-09T02:35:48.286Z
1667968047,2022-11-08 22:27:27 -0600,3febed665f84b6f0a9717d87750ee8049f50fab6,NY-20221108_Eday80,33,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,222370,99,181838,12359054,True,20221108NY36591,2022-11-08,NY,83932,Nicole,Malliotakis,Malliotks,True,GOP,83932,2,68997,52275,0,Max,Rose,Dem,85774,1,67096,54480,0,2022-11-09T02:35:48.286Z
1667968885,2022-11-08 22:41:25 -0600,5c24a01105c8e263f0bd136533d71002afb61845,NY-20221108_Eday80,33,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,207226,99,182726,12359054,True,20221108NY36591,2022-11-08,NY,83932,Nicole,Malliotakis,Malliotks,True,GOP,83932,2,68997,52275,0,Max,Rose,Dem,85774,1,67096,54480,0,2022-11-09T02:35:48.286Z
1667968931,2022-11-08 22:42:11 -0600,cca40a484cb23456c0df129e9bd1750068cb4880,NY-20221108_Eday80,33,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,222370,99,181838,12359054,True,20221108NY36591,2022-11-08,NY,83932,Nicole,Malliotakis,Malliotks,True,GOP,83932,2,68997,52275,0,Max,Rose,Dem,85774,1,67096,54480,0,2022-11-09T02:35:48.286Z
1667968974,2022-11-08 22:42:54 -0600,6782d2843c55794bd70cb628b0a71e22fe48f3f5,NY-20221108_Eday80,33,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,207226,99,182726,12359054,True,20221108NY36591,2022-11-08,NY,83932,Nicole,Malliotakis,Malliotks,True,GOP,83932,2,68997,52275,0,Max,Rose,Dem,85774,1,67096,54480,0,2022-11-09T02:35:48.286Z
1668014726,2022-11-09 11:25:26 -0600,a32677c4e760138ae75c3352c8387e02c07ff2e9,NY-20221108_Eday80,33,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,208161,99,182726,12359054,True,20221108NY36591,2022-11-08,NY,83932,Nicole,Malliotakis,Malliotks,True,GOP,83932,2,68997,52275,0,Max,Rose,Dem,85774,1,67096,54480,0,2022-11-09T02:35:48.286Z
1668107627,2022-11-10 13:13:47 -0600,d4c7bb03114b0b3c4dff5294e27dad67b36f6a19,NY-20221108_Eday80,33,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,192343,99,182726,12359054,True,20221108NY36591,2022-11-08,NY,83932,Nicole,Malliotakis,Malliotks,True,GOP,83932,2,68997,52275,0,Max,Rose,Dem,85774,1,67096,54480,0,2022-11-09T02:35:48.286Z
