captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.34175.first,candidates.34175.last,candidates.34175.abbrv,candidates.34175.incumbent,candidates.34175.party,candidates.34175.candidateID,candidates.34175.ballotOrder,candidates.34175.polID,candidates.34175.polNum,candidates.34175.electWon,candidates.34798.first,candidates.34798.last,candidates.34798.party,candidates.34798.candidateID,candidates.34798.ballotOrder,candidates.34798.polID,candidates.34798.polNum,candidates.34798.electWon,candidates.35275.first,candidates.35275.last,candidates.35275.party,candidates.35275.candidateID,candidates.35275.ballotOrder,candidates.35275.polID,candidates.35275.polNum,candidates.35275.electWon,candidates.34175.winnerDateTime,isCertified
1667987885,2022-11-09 03:58:05 -0600,e58f83f6209f6acb460b43b5d889d2b7efed466d,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,308805,99,304019,1706030,True,20221108MN24025,2022-11-08,MN,34175,Michelle,Fischbach,Fischbch,True,GOP,34175,2,55298,25425,0,Jill,Abahsain,Dem,34798,3,71243,29084,0,Travis,Johnson,LMN,35275,1,71649,29586,0,2022-11-09T05:21:01.472Z,
1667988643,2022-11-09 04:10:43 -0600,591a6073b04ab0ebd3abfd9fecd162fe68e47757,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,308805,99,304962,1706030,True,20221108MN24025,2022-11-08,MN,34175,Michelle,Fischbach,Fischbch,True,GOP,34175,2,55298,25425,0,Jill,Abahsain,Dem,34798,3,71243,29084,0,Travis,Johnson,LMN,35275,1,71649,29586,0,2022-11-09T05:21:01.472Z,
1667990004,2022-11-09 04:33:24 -0600,b5512043c807372aece5d9552635d27376720fc2,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,308875,99,306067,1706030,True,20221108MN24025,2022-11-08,MN,34175,Michelle,Fischbach,Fischbch,True,GOP,34175,2,55298,25425,0,Jill,Abahsain,Dem,34798,3,71243,29084,0,Travis,Johnson,LMN,35275,1,71649,29586,0,2022-11-09T05:21:01.472Z,
1667990044,2022-11-09 04:34:04 -0600,b31639d107a0f86a9a0ed2e2ed076b52871cd559,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,308805,99,304962,1706030,True,20221108MN24025,2022-11-08,MN,34175,Michelle,Fischbach,Fischbch,True,GOP,34175,2,55298,25425,0,Jill,Abahsain,Dem,34798,3,71243,29084,0,Travis,Johnson,LMN,35275,1,71649,29586,0,2022-11-09T05:21:01.472Z,
1667990084,2022-11-09 04:34:44 -0600,45716aed81695dc8882d856a53214d8956dc86f7,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,308875,99,306067,1706030,True,20221108MN24025,2022-11-08,MN,34175,Michelle,Fischbach,Fischbch,True,GOP,34175,2,55298,25425,0,Jill,Abahsain,Dem,34798,3,71243,29084,0,Travis,Johnson,LMN,35275,1,71649,29586,0,2022-11-09T05:21:01.472Z,
1667990803,2022-11-09 04:46:43 -0600,89d84df5ef601ee4d3fbf8b002978e6cc25c5fac,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,308875,99,305658,1706030,True,20221108MN24025,2022-11-08,MN,34175,Michelle,Fischbach,Fischbch,True,GOP,34175,2,55298,25425,0,Jill,Abahsain,Dem,34798,3,71243,29084,0,Travis,Johnson,LMN,35275,1,71649,29586,0,2022-11-09T05:21:01.472Z,
1668009221,2022-11-09 09:53:41 -0600,9a0a6eb57298d053ea4997217d4e21af6b192e07,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,309028,99,305658,1706030,True,20221108MN24025,2022-11-08,MN,34175,Michelle,Fischbach,Fischbch,True,GOP,34175,2,55298,25425,0,Jill,Abahsain,Dem,34798,3,71243,29084,0,Travis,Johnson,LMN,35275,1,71649,29586,0,2022-11-09T05:21:01.472Z,
1668010038,2022-11-09 10:07:18 -0600,7f882ee806ab6b93215a59fa3c5a05469e090576,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,308744,99,305658,1706030,True,20221108MN24025,2022-11-08,MN,34175,Michelle,Fischbach,Fischbch,True,GOP,34175,2,55298,25425,0,Jill,Abahsain,Dem,34798,3,71243,29084,0,Travis,Johnson,LMN,35275,1,71649,29586,0,2022-11-09T05:21:01.472Z,
1668027022,2022-11-09 14:50:22 -0600,d696af4cc64b2e095913f232774291e24bbed8e5,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,308746,99,305658,1706030,True,20221108MN24025,2022-11-08,MN,34175,Michelle,Fischbach,Fischbch,True,GOP,34175,2,55298,25425,0,Jill,Abahsain,Dem,34798,3,71243,29084,0,Travis,Johnson,LMN,35275,1,71649,29586,0,2022-11-09T05:21:01.472Z,
1668031255,2022-11-09 16:00:55 -0600,4ae3237ed95e0d41dfc0d88c19403393ccab1437,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,308746,99,305645,1706030,True,20221108MN24025,2022-11-08,MN,34175,Michelle,Fischbach,Fischbch,True,GOP,34175,2,55298,25425,0,Jill,Abahsain,Dem,34798,3,71243,29084,0,Travis,Johnson,LMN,35275,1,71649,29586,0,2022-11-09T05:21:01.472Z,
1668052412,2022-11-09 21:53:32 -0600,1a31a17191e4856dfcf920225465400700950540,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,308731,99,305645,1706030,True,20221108MN24025,2022-11-08,MN,34175,Michelle,Fischbach,Fischbch,True,GOP,34175,2,55298,25425,0,Jill,Abahsain,Dem,34798,3,71243,29084,0,Travis,Johnson,LMN,35275,1,71649,29586,0,2022-11-09T05:21:01.472Z,
1668097409,2022-11-10 10:23:29 -0600,a2d445ee479369dc9292f3dc7fccbd586cf98934,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,308731,99,305644,1706030,True,20221108MN24025,2022-11-08,MN,34175,Michelle,Fischbach,Fischbch,True,GOP,34175,2,55298,25425,0,Jill,Abahsain,Dem,34798,3,71243,29084,0,Travis,Johnson,LMN,35275,1,71649,29586,0,2022-11-09T05:21:01.472Z,
1668105158,2022-11-10 12:32:38 -0600,708a058b104e6baf2531e63cf76bdeaad9933e2c,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,308731,99,305643,1706030,True,20221108MN24025,2022-11-08,MN,34175,Michelle,Fischbach,Fischbch,True,GOP,34175,2,55298,25425,0,Jill,Abahsain,Dem,34798,3,71243,29084,0,Travis,Johnson,LMN,35275,1,71649,29586,0,2022-11-09T05:21:01.472Z,
1668106830,2022-11-10 13:00:30 -0600,fb707b639958cddf1dfe2f04859e617a30e24e25,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,308731,99,305642,1706030,True,20221108MN24025,2022-11-08,MN,34175,Michelle,Fischbach,Fischbch,True,GOP,34175,2,55298,25425,0,Jill,Abahsain,Dem,34798,3,71243,29084,0,Travis,Johnson,LMN,35275,1,71649,29586,0,2022-11-09T05:21:01.472Z,
1668111092,2022-11-10 14:11:32 -0600,99dd0012862d5047ac1f26fb19ad83151cf7dd6f,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,308731,99,305638,1706030,True,20221108MN24025,2022-11-08,MN,34175,Michelle,Fischbach,Fischbch,True,GOP,34175,2,55298,25425,0,Jill,Abahsain,Dem,34798,3,71243,29084,0,Travis,Johnson,LMN,35275,1,71649,29586,0,2022-11-09T05:21:01.472Z,
1668116688,2022-11-10 15:44:48 -0600,aec1482f53fed895be9d6558f2764c91a206da86,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,308731,99,305627,1706030,True,20221108MN24025,2022-11-08,MN,34175,Michelle,Fischbach,Fischbch,True,GOP,34175,2,55298,25425,0,Jill,Abahsain,Dem,34798,3,71243,29084,0,Travis,Johnson,LMN,35275,1,71649,29586,0,2022-11-09T05:21:01.472Z,
1668117531,2022-11-10 15:58:51 -0600,1c08e93cde0f04dbf6224a108c01d78c31da0499,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,308731,99,305626,1706030,True,20221108MN24025,2022-11-08,MN,34175,Michelle,Fischbach,Fischbch,True,GOP,34175,2,55298,25425,0,Jill,Abahsain,Dem,34798,3,71243,29084,0,Travis,Johnson,LMN,35275,1,71649,29586,0,2022-11-09T05:21:01.472Z,
1668119555,2022-11-10 16:32:35 -0600,4869d16477c3530f6c8f1334e3b75d75a9977974,MN-20221108_Eday80,24,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,308731,99,305636,1706030,True,20221108MN24025,2022-11-08,MN,34175,Michelle,Fischbach,Fischbch,True,GOP,34175,2,55298,25425,0,Jill,Abahsain,Dem,34798,3,71243,29084,0,Travis,Johnson,LMN,35275,1,71649,29586,0,2022-11-09T05:21:01.472Z,
1669826390,2022-11-30 10:39:50 -0600,829e9a85bd12ad5c1076f43dab7ca8532e9e939f,MN-20221108_Eday80,24,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 7,7,308731,99,305642,1706030,True,20221108MN24025,2022-11-08,MN,34175,Michelle,Fischbach,Fischbch,True,GOP,34175,2,55298,25425,0,Jill,Abahsain,Dem,34798,3,71243,29084,0,Travis,Johnson,LMN,35275,1,71649,29586,0,2022-11-09T05:21:01.472Z,False
