captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667969116,2022-11-08 22:45:16 -0600,79682069eac6cae3840febac265b40363b9c51ff,LA,22071,2,2022-11-09T02:00:00.000Z,FIPSCode,22071,2022-11-09T04:44:22.368Z,42,94.5,44,95.45,25338,8715,52.2,25320,7592,45.48,25337,387,2.32,17666,99,16694,34298,42,42
1667969592,2022-11-08 22:53:12 -0600,1aa535c5b76797aa0c55f68109cd2149e6f7b08a,LA,22071,2,2022-11-09T02:00:00.000Z,FIPSCode,22071,2022-11-09T04:51:26.405Z,42,94.5,44,95.45,25338,8715,52.2,25320,7592,45.48,25337,387,2.32,17666,99,16694,34298,42,42
1667969723,2022-11-08 22:55:23 -0600,b509b5bfc09bde62e91159629c11e0b7e48daab9,LA,22071,2,2022-11-09T02:00:00.000Z,FIPSCode,22071,2022-11-09T04:51:26.405Z,42,94.5,44,95.45,25338,8715,52.2,25320,7592,45.48,25337,387,2.32,17666,99,16694,34298,42,42
1667972308,2022-11-08 23:38:28 -0600,ba9f5f7b5ce443fdefcabab3b6292f3cd1310af6,LA,22071,2,2022-11-09T02:00:00.000Z,FIPSCode,22071,2022-11-09T05:31:20.320Z,42,94.5,44,95.45,25338,8715,52.2,25320,7592,45.48,25337,387,2.32,17666,99,16694,34298,42,42
1667972364,2022-11-08 23:39:24 -0600,bfe9cb466aa6b65574c16effa903cd993efd4fe0,LA,22071,2,2022-11-09T02:00:00.000Z,FIPSCode,22071,2022-11-09T05:36:29.195Z,42,94.5,44,95.45,25338,8715,52.2,25320,7592,45.48,25337,387,2.32,17666,99,16694,34298,42,42
1667972810,2022-11-08 23:46:50 -0600,aa61daf8417c040e13c56de238053c966d7a0302,LA,22071,2,2022-11-09T02:00:00.000Z,FIPSCode,22071,2022-11-09T05:45:25.654Z,44,99.0,44,100.0,25338,8962,52.09,25320,7848,45.61,25337,395,2.3,17379,99,17205,34298,44,44
1667974988,2022-11-09 00:23:08 -0600,5d6616b419546bd84ca0c06ee5a7a5389ea5fc67,LA,22071,2,2022-11-09T02:00:00.000Z,FIPSCode,22071,2022-11-09T06:21:45.807Z,44,99.0,44,100.0,25338,8962,52.09,25320,7848,45.61,25337,395,2.3,17379,99,17205,34298,44,44
1668250929,2022-11-12 05:02:09 -0600,4445d507c7f9ac510b7c9f8cbe64dd6d41924dd4,LA,22071,2,2022-11-09T02:00:00.000Z,FIPSCode,22071,2022-11-09T06:23:25.191Z,44,99.0,44,100.0,25338,8962,52.09,25320,7848,45.61,25337,395,2.3,17379,99,17205,34298,44,44
1668510152,2022-11-15 05:02:32 -0600,4aa9e94abe2d3abc602cfa3eac5f2e399f0d9b69,LA,22071,2,2022-11-09T02:00:00.000Z,FIPSCode,22071,2022-11-09T06:23:25.191Z,44,99.0,44,100.0,25338,8962,52.09,25320,7848,45.61,25337,395,2.3,17379,99,17205,34298,44,44
1668596578,2022-11-16 05:02:58 -0600,1c53580951582eac68b66016e2e98a895c26387d,LA,22071,2,2022-11-09T02:00:00.000Z,FIPSCode,22071,2022-11-16T11:02:36.162Z,44,99.0,44,100.0,25338,8965,52.09,25320,7850,45.61,25337,395,2.3,17379,99,17210,34298,44,44
