captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,LA,22075,2,2022-11-09T02:00:00.000Z,FIPSCode,22075,2022-11-09T03:24:53.620Z,19,93.95,21,90.48,25320,5497,72.57,25338,1914,25.27,25337,164,2.17,8063,99,7575,14285,19,20
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,LA,22075,2,2022-11-09T02:00:00.000Z,FIPSCode,22075,2022-11-09T03:35:04.330Z,19,93.95,21,90.48,25320,5497,72.57,25338,1914,25.27,25337,164,2.17,8063,99,7575,14285,19,20
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,LA,22075,2,2022-11-09T02:00:00.000Z,FIPSCode,22075,2022-11-09T03:43:50.371Z,21,98.99,21,100.0,25320,5570,71.62,25338,2033,26.14,25337,174,2.24,7856,99,7777,14285,21,21
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,LA,22075,2,2022-11-09T02:00:00.000Z,FIPSCode,22075,2022-11-09T03:58:18.726Z,21,98.99,21,100.0,25320,5570,71.62,25338,2033,26.14,25337,174,2.24,7856,99,7777,14285,21,21
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,LA,22075,2,2022-11-09T02:00:00.000Z,FIPSCode,22075,2022-11-09T03:58:18.726Z,21,98.99,21,100.0,25320,5570,71.62,25338,2033,26.14,25337,174,2.24,7856,99,7777,14285,21,21
1667968002,2022-11-08 22:26:42 -0600,1235204137f0f06fe3cd4983951d9356477924c9,LA,22075,2,2022-11-09T02:00:00.000Z,FIPSCode,22075,2022-11-09T03:58:18.726Z,21,98.99,21,100.0,25320,5570,71.62,25338,2033,26.14,25337,174,2.24,7856,99,7777,14285,21,21
1667968757,2022-11-08 22:39:17 -0600,444e7baf756125a86bedac9f7455307c41fed63a,LA,22075,2,2022-11-09T02:00:00.000Z,FIPSCode,22075,2022-11-09T03:58:18.726Z,21,98.99,21,100.0,25320,5570,71.62,25338,2033,26.14,25337,174,2.24,7856,99,7777,14285,21,21
1667969067,2022-11-08 22:44:27 -0600,73d0e74cb03400217dbc75a62135f42bc460c502,LA,22075,2,2022-11-09T02:00:00.000Z,FIPSCode,22075,2022-11-09T04:42:08.127Z,21,98.99,21,100.0,25320,5570,71.62,25338,2033,26.14,25337,174,2.24,7856,99,7777,14285,21,21
1667969116,2022-11-08 22:45:16 -0600,79682069eac6cae3840febac265b40363b9c51ff,LA,22075,2,2022-11-09T02:00:00.000Z,FIPSCode,22075,2022-11-09T04:44:22.396Z,21,98.99,21,100.0,25320,5570,71.62,25338,2033,26.14,25337,174,2.24,7856,99,7777,14285,21,21
1667969592,2022-11-08 22:53:12 -0600,1aa535c5b76797aa0c55f68109cd2149e6f7b08a,LA,22075,2,2022-11-09T02:00:00.000Z,FIPSCode,22075,2022-11-09T04:51:26.434Z,21,98.99,21,100.0,25320,5570,71.62,25338,2033,26.14,25337,174,2.24,7856,99,7777,14285,21,21
1667969723,2022-11-08 22:55:23 -0600,b509b5bfc09bde62e91159629c11e0b7e48daab9,LA,22075,2,2022-11-09T02:00:00.000Z,FIPSCode,22075,2022-11-09T04:51:26.434Z,21,98.99,21,100.0,25320,5570,71.62,25338,2033,26.14,25337,174,2.24,7856,99,7777,14285,21,21
1667972308,2022-11-08 23:38:28 -0600,ba9f5f7b5ce443fdefcabab3b6292f3cd1310af6,LA,22075,2,2022-11-09T02:00:00.000Z,FIPSCode,22075,2022-11-09T05:31:20.348Z,21,98.99,21,100.0,25320,5570,71.62,25338,2033,26.14,25337,174,2.24,7856,99,7777,14285,21,21
1667972364,2022-11-08 23:39:24 -0600,bfe9cb466aa6b65574c16effa903cd993efd4fe0,LA,22075,2,2022-11-09T02:00:00.000Z,FIPSCode,22075,2022-11-09T05:31:20.348Z,21,98.99,21,100.0,25320,5570,71.62,25338,2033,26.14,25337,174,2.24,7856,99,7777,14285,21,21
1667972810,2022-11-08 23:46:50 -0600,aa61daf8417c040e13c56de238053c966d7a0302,LA,22075,2,2022-11-09T02:00:00.000Z,FIPSCode,22075,2022-11-09T05:45:25.681Z,21,98.99,21,100.0,25320,5570,71.62,25338,2033,26.14,25337,174,2.24,7856,99,7777,14285,21,21
1667974988,2022-11-09 00:23:08 -0600,5d6616b419546bd84ca0c06ee5a7a5389ea5fc67,LA,22075,2,2022-11-09T02:00:00.000Z,FIPSCode,22075,2022-11-09T05:45:25.681Z,21,98.99,21,100.0,25320,5570,71.62,25338,2033,26.14,25337,174,2.24,7856,99,7777,14285,21,21
1668250929,2022-11-12 05:02:09 -0600,4445d507c7f9ac510b7c9f8cbe64dd6d41924dd4,LA,22075,2,2022-11-09T02:00:00.000Z,FIPSCode,22075,2022-11-09T05:45:25.681Z,21,98.99,21,100.0,25320,5570,71.62,25338,2033,26.14,25337,174,2.24,7856,99,7777,14285,21,21
1668510152,2022-11-15 05:02:32 -0600,4aa9e94abe2d3abc602cfa3eac5f2e399f0d9b69,LA,22075,2,2022-11-09T02:00:00.000Z,FIPSCode,22075,2022-11-09T05:45:25.681Z,21,98.99,21,100.0,25320,5570,71.62,25338,2033,26.14,25337,174,2.24,7856,99,7777,14285,21,21
1668596578,2022-11-16 05:02:58 -0600,1c53580951582eac68b66016e2e98a895c26387d,LA,22075,2,2022-11-09T02:00:00.000Z,FIPSCode,22075,2022-11-16T11:02:35.561Z,21,99.0,21,100.0,25320,5571,71.62,25338,2034,26.15,25337,174,2.24,7856,99,7779,14285,21,21
1669237140,2022-11-23 14:59:00 -0600,4c9badfa3e1bd624ac6aa14b6e66e62fb1c85f28,LA,22075,2,2022-11-09T02:00:00.000Z,FIPSCode,22075,2022-11-23T20:58:27.305Z,21,100.0,21,100.0,25320,5571,71.62,25338,2034,26.15,25337,174,2.24,7779,100,7779,14285,21,21
