captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.abbrv,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.35445.first,candidates.35445.last,candidates.35445.party,candidates.35445.candidateID,candidates.35445.ballotOrder,candidates.35445.polID,candidates.35445.polNum,candidates.35445.electWon,candidates.35447.first,candidates.35447.last,candidates.35447.party,candidates.35447.candidateID,candidates.35447.ballotOrder,candidates.35447.polID,candidates.35447.polNum,candidates.35447.electWon,candidates.35682.first,candidates.35682.last,candidates.35682.party,candidates.35682.candidateID,candidates.35682.ballotOrder,candidates.35682.polID,candidates.35682.polNum,candidates.35682.electWon,candidates.35445.winnerDateTime,isCertified
1668095558,2022-11-10 09:52:38 -0600,55e1d7059232b92c3d32c69202fb01055864ccfd,MA-20221108_Eday80,22,General,G,Active Tabulation,Called,G,Governor,Charlie,Baker,Baker,GOP,32606,60668,27237,True,True,True,2490924,95,2404269,4838359,True,20221108MA22957,2022-11-08,MA,Maura,Healey,Dem,35445,2,71279,27427,0,Geoff,Diehl,GOP,35447,1,67466,26735,0,Kevin,Reed,Lib,35682,3,71807,28338,0,2022-11-09T01:00:04.280Z,
1668097242,2022-11-10 10:20:42 -0600,39341534bec3964fb188ba5e1d9fa259a4e141c9,MA-20221108_Eday80,22,General,G,Active Tabulation,Called,G,Governor,Charlie,Baker,Baker,GOP,32606,60668,27237,True,True,True,2490924,95,2411180,4838359,True,20221108MA22957,2022-11-08,MA,Maura,Healey,Dem,35445,2,71279,27427,0,Geoff,Diehl,GOP,35447,1,67466,26735,0,Kevin,Reed,Lib,35682,3,71807,28338,0,2022-11-09T01:00:04.280Z,
1668098883,2022-11-10 10:48:03 -0600,7b07abde7057e64bff52516b1c1bf796c48fd089,MA-20221108_Eday80,22,General,G,Active Tabulation,Called,G,Governor,Charlie,Baker,Baker,GOP,32606,60668,27237,True,True,True,2490924,95,2420127,4838359,True,20221108MA22957,2022-11-08,MA,Maura,Healey,Dem,35445,2,71279,27427,0,Geoff,Diehl,GOP,35447,1,67466,26735,0,Kevin,Reed,Lib,35682,3,71807,28338,0,2022-11-09T01:00:04.280Z,
1668103986,2022-11-10 12:13:06 -0600,0f09c942736b291f2af023ebd918ad045f5e8811,MA-20221108_Eday80,22,General,G,Active Tabulation,Called,G,Governor,Charlie,Baker,Baker,GOP,32606,60668,27237,True,True,True,2490924,95,2422466,4838359,True,20221108MA22957,2022-11-08,MA,Maura,Healey,Dem,35445,2,71279,27427,0,Geoff,Diehl,GOP,35447,1,67466,26735,0,Kevin,Reed,Lib,35682,3,71807,28338,0,2022-11-09T01:00:04.280Z,
1668107246,2022-11-10 13:07:26 -0600,da51af3fdd7abb976a572cd12db6ab1b5e0c7bc5,MA-20221108_Eday80,22,General,G,Active Tabulation,Called,G,Governor,Charlie,Baker,Baker,GOP,32606,60668,27237,True,True,True,2490924,95,2423419,4838359,True,20221108MA22957,2022-11-08,MA,Maura,Healey,Dem,35445,2,71279,27427,0,Geoff,Diehl,GOP,35447,1,67466,26735,0,Kevin,Reed,Lib,35682,3,71807,28338,0,2022-11-09T01:00:04.280Z,
1668112819,2022-11-10 14:40:19 -0600,4d5b1b356c721daef2d9b9d370e27665cd6854c7,MA-20221108_Eday80,22,General,G,Active Tabulation,Called,G,Governor,Charlie,Baker,Baker,GOP,32606,60668,27237,True,True,True,2490924,95,2424309,4838359,True,20221108MA22957,2022-11-08,MA,Maura,Healey,Dem,35445,2,71279,27427,0,Geoff,Diehl,GOP,35447,1,67466,26735,0,Kevin,Reed,Lib,35682,3,71807,28338,0,2022-11-09T01:00:04.280Z,
1668145151,2022-11-10 23:39:11 -0600,0539559d50dc51c0c2805d43661797561352cda7,MA-20221108_Eday80,22,General,G,Active Tabulation,Called,G,Governor,Charlie,Baker,Baker,GOP,32606,60668,27237,True,True,True,2448797,99,2424309,4838359,True,20221108MA22957,2022-11-08,MA,Maura,Healey,Dem,35445,2,71279,27427,0,Geoff,Diehl,GOP,35447,1,67466,26735,0,Kevin,Reed,Lib,35682,3,71807,28338,0,2022-11-09T01:00:04.280Z,
1668179015,2022-11-11 09:03:35 -0600,c02abc88b5e123cd160fd755af4bbb47da1728b2,MA-20221108_Eday80,22,General,G,Active Tabulation,Called,G,Governor,Charlie,Baker,Baker,GOP,32606,60668,27237,True,True,True,2448797,99,2427673,4838359,True,20221108MA22957,2022-11-08,MA,Maura,Healey,Dem,35445,2,71279,27427,0,Geoff,Diehl,GOP,35447,1,67466,26735,0,Kevin,Reed,Lib,35682,3,71807,28338,0,2022-11-09T01:00:04.280Z,
1668179056,2022-11-11 09:04:16 -0600,96778247c76e69d0eaaaca0e2a34e0c9fee9ed7d,MA-20221108_Eday80,22,General,G,Active Tabulation,Called,G,Governor,Charlie,Baker,Baker,GOP,32606,60668,27237,True,True,True,2448797,99,2424309,4838359,True,20221108MA22957,2022-11-08,MA,Maura,Healey,Dem,35445,2,71279,27427,0,Geoff,Diehl,GOP,35447,1,67466,26735,0,Kevin,Reed,Lib,35682,3,71807,28338,0,2022-11-09T01:00:04.280Z,
1668179097,2022-11-11 09:04:57 -0600,bd1e540f4442511567113c812fdffd51c16354a0,MA-20221108_Eday80,22,General,G,Active Tabulation,Called,G,Governor,Charlie,Baker,Baker,GOP,32606,60668,27237,True,True,True,2448797,99,2427673,4838359,True,20221108MA22957,2022-11-08,MA,Maura,Healey,Dem,35445,2,71279,27427,0,Geoff,Diehl,GOP,35447,1,67466,26735,0,Kevin,Reed,Lib,35682,3,71807,28338,0,2022-11-09T01:00:04.280Z,
1668438555,2022-11-14 09:09:15 -0600,6321910656cf5bb5698706d13af9a68fbea43912,MA-20221108_Eday80,22,General,G,Tabulation Paused,Called,G,Governor,Charlie,Baker,Baker,GOP,32606,60668,27237,True,True,True,2448797,99,2428273,4838359,True,20221108MA22957,2022-11-08,MA,Maura,Healey,Dem,35445,2,71279,27427,0,Geoff,Diehl,GOP,35447,1,67466,26735,0,Kevin,Reed,Lib,35682,3,71807,28338,0,2022-11-09T01:00:04.280Z,
1668440600,2022-11-14 09:43:20 -0600,ed95c361a9ee779251a43079488ada5d998d1792,MA-20221108_Eday80,22,General,G,Tabulation Paused,Called,G,Governor,Charlie,Baker,Baker,GOP,32606,60668,27237,True,True,True,2448797,99,2428534,4838359,True,20221108MA22957,2022-11-08,MA,Maura,Healey,Dem,35445,2,71279,27427,0,Geoff,Diehl,GOP,35447,1,67466,26735,0,Kevin,Reed,Lib,35682,3,71807,28338,0,2022-11-09T01:00:04.280Z,
1668442253,2022-11-14 10:10:53 -0600,babbeba3b2fe9a98e040240403828f50bdc86a39,MA-20221108_Eday80,22,General,G,Tabulation Paused,Called,G,Governor,Charlie,Baker,Baker,GOP,32606,60668,27237,True,True,True,2448797,99,2428653,4838359,True,20221108MA22957,2022-11-08,MA,Maura,Healey,Dem,35445,2,71279,27427,0,Geoff,Diehl,GOP,35447,1,67466,26735,0,Kevin,Reed,Lib,35682,3,71807,28338,0,2022-11-09T01:00:04.280Z,
1668444535,2022-11-14 10:48:55 -0600,dee4a5281500d485cef03348f8411bb2736dc2e8,MA-20221108_Eday80,22,General,G,Tabulation Paused,Called,G,Governor,Charlie,Baker,Baker,GOP,32606,60668,27237,True,True,True,2448797,99,2428660,4838359,True,20221108MA22957,2022-11-08,MA,Maura,Healey,Dem,35445,2,71279,27427,0,Geoff,Diehl,GOP,35447,1,67466,26735,0,Kevin,Reed,Lib,35682,3,71807,28338,0,2022-11-09T01:00:04.280Z,
1668445056,2022-11-14 10:57:36 -0600,600047cc1df419ede0ce71f37f1cdd239dc0d162,MA-20221108_Eday80,22,General,G,Tabulation Paused,Called,G,Governor,Charlie,Baker,Baker,GOP,32606,60668,27237,True,True,True,2448797,99,2428669,4838359,True,20221108MA22957,2022-11-08,MA,Maura,Healey,Dem,35445,2,71279,27427,0,Geoff,Diehl,GOP,35447,1,67466,26735,0,Kevin,Reed,Lib,35682,3,71807,28338,0,2022-11-09T01:00:04.280Z,
1668454128,2022-11-14 13:28:48 -0600,7ba5fe24011c6d633c3e4a8c79bda5bace4c9533,MA-20221108_Eday80,22,General,G,Tabulation Paused,Called,G,Governor,Charlie,Baker,Baker,GOP,32606,60668,27237,True,True,True,2448797,99,2428898,4838359,True,20221108MA22957,2022-11-08,MA,Maura,Healey,Dem,35445,2,71279,27427,0,Geoff,Diehl,GOP,35447,1,67466,26735,0,Kevin,Reed,Lib,35682,3,71807,28338,0,2022-11-09T01:00:04.280Z,
1668456873,2022-11-14 14:14:33 -0600,6af336a7092bf2aebba414f9da5c0c98c0f91803,MA-20221108_Eday80,22,General,G,Tabulation Paused,Called,G,Governor,Charlie,Baker,Baker,GOP,32606,60668,27237,True,True,True,2448797,99,2428912,4838359,True,20221108MA22957,2022-11-08,MA,Maura,Healey,Dem,35445,2,71279,27427,0,Geoff,Diehl,GOP,35447,1,67466,26735,0,Kevin,Reed,Lib,35682,3,71807,28338,0,2022-11-09T01:00:04.280Z,
1668457428,2022-11-14 14:23:48 -0600,eb5306d5007cec43ea6cbbf46c85f3c4556de83d,MA-20221108_Eday80,22,General,G,Tabulation Paused,Called,G,Governor,Charlie,Baker,Baker,GOP,32606,60668,27237,True,True,True,2448797,99,2428950,4838359,True,20221108MA22957,2022-11-08,MA,Maura,Healey,Dem,35445,2,71279,27427,0,Geoff,Diehl,GOP,35447,1,67466,26735,0,Kevin,Reed,Lib,35682,3,71807,28338,0,2022-11-09T01:00:04.280Z,
1668458348,2022-11-14 14:39:08 -0600,4891357ce4f12b5145abaa19b0062431b9bb744c,MA-20221108_Eday80,22,General,G,Tabulation Paused,Called,G,Governor,Charlie,Baker,Baker,GOP,32606,60668,27237,True,True,True,2448797,99,2429005,4838359,True,20221108MA22957,2022-11-08,MA,Maura,Healey,Dem,35445,2,71279,27427,0,Geoff,Diehl,GOP,35447,1,67466,26735,0,Kevin,Reed,Lib,35682,3,71807,28338,0,2022-11-09T01:00:04.280Z,
1668466892,2022-11-14 17:01:32 -0600,9a2bc21ba272ad3d1034a14364929861b6b274d2,MA-20221108_Eday80,22,General,G,Active Tabulation,Called,G,Governor,Charlie,Baker,Baker,GOP,32606,60668,27237,True,True,True,2448797,99,2429318,4838359,True,20221108MA22957,2022-11-08,MA,Maura,Healey,Dem,35445,2,71279,27427,0,Geoff,Diehl,GOP,35447,1,67466,26735,0,Kevin,Reed,Lib,35682,3,71807,28338,0,2022-11-09T01:00:04.280Z,
1668468102,2022-11-14 17:21:42 -0600,24d05a514852385acb0503f0a18874ed66c759f4,MA-20221108_Eday80,22,General,G,Active Tabulation,Called,G,Governor,Charlie,Baker,Baker,GOP,32606,60668,27237,True,True,True,2448797,99,2429483,4838359,True,20221108MA22957,2022-11-08,MA,Maura,Healey,Dem,35445,2,71279,27427,0,Geoff,Diehl,GOP,35447,1,67466,26735,0,Kevin,Reed,Lib,35682,3,71807,28338,0,2022-11-09T01:00:04.280Z,
1668470044,2022-11-14 17:54:04 -0600,370bdcf8f256581deff31047e902ee5dc4a7d6b3,MA-20221108_Eday80,22,General,G,Active Tabulation,Called,G,Governor,Charlie,Baker,Baker,GOP,32606,60668,27237,True,True,True,2448797,99,2429513,4838359,True,20221108MA22957,2022-11-08,MA,Maura,Healey,Dem,35445,2,71279,27427,0,Geoff,Diehl,GOP,35447,1,67466,26735,0,Kevin,Reed,Lib,35682,3,71807,28338,0,2022-11-09T01:00:04.280Z,
1668526233,2022-11-15 09:30:33 -0600,1a81e69b8c1088420094e4a8224bfcc8cb095f9f,MA-20221108_Eday80,22,General,G,Active Tabulation,Called,G,Governor,Charlie,Baker,Baker,GOP,32606,60668,27237,True,True,True,2448797,99,2430389,4838359,True,20221108MA22957,2022-11-08,MA,Maura,Healey,Dem,35445,2,71279,27427,0,Geoff,Diehl,GOP,35447,1,67466,26735,0,Kevin,Reed,Lib,35682,3,71807,28338,0,2022-11-09T01:00:04.280Z,
1668530242,2022-11-15 10:37:22 -0600,e935046dba07b1dd8fdd5e875252426414a88eed,MA-20221108_Eday80,22,General,G,Active Tabulation,Called,G,Governor,Charlie,Baker,Baker,GOP,32606,60668,27237,True,True,True,2448797,99,2430396,4838359,True,20221108MA22957,2022-11-08,MA,Maura,Healey,Dem,35445,2,71279,27427,0,Geoff,Diehl,GOP,35447,1,67466,26735,0,Kevin,Reed,Lib,35682,3,71807,28338,0,2022-11-09T01:00:04.280Z,
1668531350,2022-11-15 10:55:50 -0600,31b0b05a513728cb2f0fd792c04a8c35336f764c,MA-20221108_Eday80,22,General,G,Active Tabulation,Called,G,Governor,Charlie,Baker,Baker,GOP,32606,60668,27237,True,True,True,2448797,99,2430590,4838359,True,20221108MA22957,2022-11-08,MA,Maura,Healey,Dem,35445,2,71279,27427,0,Geoff,Diehl,GOP,35447,1,67466,26735,0,Kevin,Reed,Lib,35682,3,71807,28338,0,2022-11-09T01:00:04.280Z,
1668536762,2022-11-15 12:26:02 -0600,d4729a68f5291d0b93c83d32c403d604f4370c20,MA-20221108_Eday80,22,General,G,Active Tabulation,Called,G,Governor,Charlie,Baker,Baker,GOP,32606,60668,27237,True,True,True,2448797,99,2430604,4838359,True,20221108MA22957,2022-11-08,MA,Maura,Healey,Dem,35445,2,71279,27427,0,Geoff,Diehl,GOP,35447,1,67466,26735,0,Kevin,Reed,Lib,35682,3,71807,28338,0,2022-11-09T01:00:04.280Z,
1668541460,2022-11-15 13:44:20 -0600,d15348fdf17737b4bc9120a696eececda1d7f0b2,MA-20221108_Eday80,22,General,G,Active Tabulation,Called,G,Governor,Charlie,Baker,Baker,GOP,32606,60668,27237,True,True,True,2448797,99,2430817,4838359,True,20221108MA22957,2022-11-08,MA,Maura,Healey,Dem,35445,2,71279,27427,0,Geoff,Diehl,GOP,35447,1,67466,26735,0,Kevin,Reed,Lib,35682,3,71807,28338,0,2022-11-09T01:00:04.280Z,
1668542896,2022-11-15 14:08:16 -0600,29482b25310eb33abfeb2682ed0393459ba6a4da,MA-20221108_Eday80,22,General,G,Active Tabulation,Called,G,Governor,Charlie,Baker,Baker,GOP,32606,60668,27237,True,True,True,2448797,99,2430848,4838359,True,20221108MA22957,2022-11-08,MA,Maura,Healey,Dem,35445,2,71279,27427,0,Geoff,Diehl,GOP,35447,1,67466,26735,0,Kevin,Reed,Lib,35682,3,71807,28338,0,2022-11-09T01:00:04.280Z,
1668544938,2022-11-15 14:42:18 -0600,e66155c58a587752ed8ad0779c624c23e9e3d66e,MA-20221108_Eday80,22,General,G,Active Tabulation,Called,G,Governor,Charlie,Baker,Baker,GOP,32606,60668,27237,True,True,True,2448797,99,2430965,4838359,True,20221108MA22957,2022-11-08,MA,Maura,Healey,Dem,35445,2,71279,27427,0,Geoff,Diehl,GOP,35447,1,67466,26735,0,Kevin,Reed,Lib,35682,3,71807,28338,0,2022-11-09T01:00:04.280Z,
1668611807,2022-11-16 09:16:47 -0600,532bfcf7ffde276bfaeb6b06ddc16368b4a31edc,MA-20221108_Eday80,22,General,G,Active Tabulation,Called,G,Governor,Charlie,Baker,Baker,GOP,32606,60668,27237,True,True,True,2448797,99,2431512,4838359,True,20221108MA22957,2022-11-08,MA,Maura,Healey,Dem,35445,2,71279,27427,0,Geoff,Diehl,GOP,35447,1,67466,26735,0,Kevin,Reed,Lib,35682,3,71807,28338,0,2022-11-09T01:00:04.280Z,
1668616751,2022-11-16 10:39:11 -0600,74d94df438e82685c46353edee325ef94ce28ac1,MA-20221108_Eday80,22,General,G,Active Tabulation,Called,G,Governor,Charlie,Baker,Baker,GOP,32606,60668,27237,True,True,True,2448797,99,2432217,4838359,True,20221108MA22957,2022-11-08,MA,Maura,Healey,Dem,35445,2,71279,27427,0,Geoff,Diehl,GOP,35447,1,67466,26735,0,Kevin,Reed,Lib,35682,3,71807,28338,0,2022-11-09T01:00:04.280Z,
1668617571,2022-11-16 10:52:51 -0600,9a61166f2f216db658cd5192fb306e0c851b9d77,MA-20221108_Eday80,22,General,G,Active Tabulation,Called,G,Governor,Charlie,Baker,Baker,GOP,32606,60668,27237,True,True,True,2448797,99,2432408,4838359,True,20221108MA22957,2022-11-08,MA,Maura,Healey,Dem,35445,2,71279,27427,0,Geoff,Diehl,GOP,35447,1,67466,26735,0,Kevin,Reed,Lib,35682,3,71807,28338,0,2022-11-09T01:00:04.280Z,
1668620460,2022-11-16 11:41:00 -0600,cdba583c8c2ca53ab7f37d57fd5d5a44cbcd3789,MA-20221108_Eday80,22,General,G,Active Tabulation,Called,G,Governor,Charlie,Baker,Baker,GOP,32606,60668,27237,True,True,True,2448797,99,2432418,4838359,True,20221108MA22957,2022-11-08,MA,Maura,Healey,Dem,35445,2,71279,27427,0,Geoff,Diehl,GOP,35447,1,67466,26735,0,Kevin,Reed,Lib,35682,3,71807,28338,0,2022-11-09T01:00:04.280Z,
1669846879,2022-11-30 16:21:19 -0600,ad91cd6c969052122594f3445f999cecccf6d069,MA-20221108_Eday80,22,General,G,Gathering Certified Results,Called,G,Governor,Charlie,Baker,Baker,GOP,32606,60668,27237,True,True,True,2443619,100,2432418,4838359,True,20221108MA22957,2022-11-08,MA,Maura,Healey,Dem,35445,2,71279,27427,0,Geoff,Diehl,GOP,35447,1,67466,26735,0,Kevin,Reed,Lib,35682,3,71807,28338,0,2022-11-09T01:00:04.280Z,False
