captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.abbrv,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.49923.first,candidates.49923.last,candidates.49923.incumbent,candidates.49923.party,candidates.49923.candidateID,candidates.49923.ballotOrder,candidates.49923.polID,candidates.49923.polNum,candidates.49923.electWon,candidates.50748.first,candidates.50748.last,candidates.50748.party,candidates.50748.candidateID,candidates.50748.ballotOrder,candidates.50748.polID,candidates.50748.polNum,candidates.50748.electWon,candidates.50942.first,candidates.50942.last,candidates.50942.party,candidates.50942.candidateID,candidates.50942.ballotOrder,candidates.50942.polID,candidates.50942.polNum,candidates.50942.electWon,candidates.50943.first,candidates.50943.last,candidates.50943.party,candidates.50943.candidateID,candidates.50943.ballotOrder,candidates.50943.polID,candidates.50943.polNum,candidates.50943.electWon,candidates.50944.first,candidates.50944.last,candidates.50944.abbrv,candidates.50944.party,candidates.50944.candidateID,candidates.50944.ballotOrder,candidates.50944.polID,candidates.50944.polNum,candidates.50944.electWon,candidates.50945.first,candidates.50945.last,candidates.50945.party,candidates.50945.candidateID,candidates.50945.ballotOrder,candidates.50945.polID,candidates.50945.polNum,candidates.50945.electWon,candidates.50946.first,candidates.50946.last,candidates.50946.party,candidates.50946.candidateID,candidates.50946.ballotOrder,candidates.50946.polID,candidates.50946.polNum,candidates.50946.electWon,candidates.50947.first,candidates.50947.last,candidates.50947.party,candidates.50947.candidateID,candidates.50947.ballotOrder,candidates.50947.polID,candidates.50947.polNum,candidates.50947.electWon,candidates.50948.first,candidates.50948.last,candidates.50948.abbrv,candidates.50948.party,candidates.50948.candidateID,candidates.50948.ballotOrder,candidates.50948.polID,candidates.50948.polNum,candidates.50948.electWon,candidates.50949.first,candidates.50949.last,candidates.50949.party,candidates.50949.candidateID,candidates.50949.ballotOrder,candidates.50949.polID,candidates.50949.polNum,candidates.50949.electWon,candidates.49923.winnerDateTime
1667972634,2022-11-08 23:43:54 -0600,3031aa1b4c4f867ee3a729dc96e8d9a1d63eee32,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,G,Governor,Bill,Lee,Lee,GOP,49923,67429,46370,True,True,True,2000000,99,1752407,4426725,True,20221108TN43440,2022-11-08,TN,49923,Bill,Lee,True,GOP,49923,1,67429,46370,0,Jason,Martin,Dem,50748,2,70854,46808,0,Basil,Marceaux,Ind,50942,5,1418,45995,0,Deborah,Rouse,Ind,50943,8,70884,46813,0,Michael,Scantland,Scantlnd,Ind,50944,9,70886,46814,0,Rick,Tyler,Ind,50945,10,64243,46142,0,Constance,Every,Ind,50946,3,70878,46810,0,John,Gentry,Ind,50947,4,70889,46773,0,Charles,Van Morgan,VanMorgn,Ind,50948,6,70888,46811,0,Alfred,O'Neil,Ind,50949,7,70882,46812,0,2022-11-09T01:02:40.329Z
1667973466,2022-11-08 23:57:46 -0600,99efdc0f1ed1d3ebdb4c01c2b3affc8219305bc0,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,G,Governor,Bill,Lee,Lee,GOP,49923,67429,46370,True,True,True,2000000,99,1753461,4426725,True,20221108TN43440,2022-11-08,TN,49923,Bill,Lee,True,GOP,49923,1,67429,46370,0,Jason,Martin,Dem,50748,2,70854,46808,0,Basil,Marceaux,Ind,50942,5,1418,45995,0,Deborah,Rouse,Ind,50943,8,70884,46813,0,Michael,Scantland,Scantlnd,Ind,50944,9,70886,46814,0,Rick,Tyler,Ind,50945,10,64243,46142,0,Constance,Every,Ind,50946,3,70878,46810,0,John,Gentry,Ind,50947,4,70889,46773,0,Charles,Van Morgan,VanMorgn,Ind,50948,6,70888,46811,0,Alfred,O'Neil,Ind,50949,7,70882,46812,0,2022-11-09T01:02:40.329Z
1667974357,2022-11-09 00:12:37 -0600,f3a34debf9bc3f3d09633b4380781add88e0174a,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,G,Governor,Bill,Lee,Lee,GOP,49923,67429,46370,True,True,True,2000000,99,1753642,4426725,True,20221108TN43440,2022-11-08,TN,49923,Bill,Lee,True,GOP,49923,1,67429,46370,0,Jason,Martin,Dem,50748,2,70854,46808,0,Basil,Marceaux,Ind,50942,5,1418,45995,0,Deborah,Rouse,Ind,50943,8,70884,46813,0,Michael,Scantland,Scantlnd,Ind,50944,9,70886,46814,0,Rick,Tyler,Ind,50945,10,64243,46142,0,Constance,Every,Ind,50946,3,70878,46810,0,John,Gentry,Ind,50947,4,70889,46773,0,Charles,Van Morgan,VanMorgn,Ind,50948,6,70888,46811,0,Alfred,O'Neil,Ind,50949,7,70882,46812,0,2022-11-09T01:02:40.329Z
1667975154,2022-11-09 00:25:54 -0600,e385cf3ed45230deb4315fbba874f4f4144f56b6,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,G,Governor,Bill,Lee,Lee,GOP,49923,67429,46370,True,True,True,1932691,99,1753642,4426725,True,20221108TN43440,2022-11-08,TN,49923,Bill,Lee,True,GOP,49923,1,67429,46370,0,Jason,Martin,Dem,50748,2,70854,46808,0,Basil,Marceaux,Ind,50942,5,1418,45995,0,Deborah,Rouse,Ind,50943,8,70884,46813,0,Michael,Scantland,Scantlnd,Ind,50944,9,70886,46814,0,Rick,Tyler,Ind,50945,10,64243,46142,0,Constance,Every,Ind,50946,3,70878,46810,0,John,Gentry,Ind,50947,4,70889,46773,0,Charles,Van Morgan,VanMorgn,Ind,50948,6,70888,46811,0,Alfred,O'Neil,Ind,50949,7,70882,46812,0,2022-11-09T01:02:40.329Z
1667987197,2022-11-09 03:46:37 -0600,c6de9a5ef91cb16901f36d62fb2513f293fa8ed2,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,G,Governor,Bill,Lee,Lee,GOP,49923,67429,46370,True,True,True,1900000,99,1753642,4426725,True,20221108TN43440,2022-11-08,TN,49923,Bill,Lee,True,GOP,49923,1,67429,46370,0,Jason,Martin,Dem,50748,2,70854,46808,0,Basil,Marceaux,Ind,50942,5,1418,45995,0,Deborah,Rouse,Ind,50943,8,70884,46813,0,Michael,Scantland,Scantlnd,Ind,50944,9,70886,46814,0,Rick,Tyler,Ind,50945,10,64243,46142,0,Constance,Every,Ind,50946,3,70878,46810,0,John,Gentry,Ind,50947,4,70889,46773,0,Charles,Van Morgan,VanMorgn,Ind,50948,6,70888,46811,0,Alfred,O'Neil,Ind,50949,7,70882,46812,0,2022-11-09T01:02:40.329Z
1667998439,2022-11-09 06:53:59 -0600,768bbb13f3ba2049e7b6fac3227b7b2850b84ee6,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,G,Governor,Bill,Lee,Lee,GOP,49923,67429,46370,True,True,True,1900000,99,1753643,4426725,True,20221108TN43440,2022-11-08,TN,49923,Bill,Lee,True,GOP,49923,1,67429,46370,0,Jason,Martin,Dem,50748,2,70854,46808,0,Basil,Marceaux,Ind,50942,5,1418,45995,0,Deborah,Rouse,Ind,50943,8,70884,46813,0,Michael,Scantland,Scantlnd,Ind,50944,9,70886,46814,0,Rick,Tyler,Ind,50945,10,64243,46142,0,Constance,Every,Ind,50946,3,70878,46810,0,John,Gentry,Ind,50947,4,70889,46773,0,Charles,Van Morgan,VanMorgn,Ind,50948,6,70888,46811,0,Alfred,O'Neil,Ind,50949,7,70882,46812,0,2022-11-09T01:02:40.329Z
1668006901,2022-11-09 09:15:01 -0600,f21267999011947f39c2ad912edb85baae0d4b52,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,G,Governor,Bill,Lee,Lee,GOP,49923,67429,46370,True,True,True,1900000,99,1754348,4426725,True,20221108TN43440,2022-11-08,TN,49923,Bill,Lee,True,GOP,49923,1,67429,46370,0,Jason,Martin,Dem,50748,2,70854,46808,0,Basil,Marceaux,Ind,50942,5,1418,45995,0,Deborah,Rouse,Ind,50943,8,70884,46813,0,Michael,Scantland,Scantlnd,Ind,50944,9,70886,46814,0,Rick,Tyler,Ind,50945,10,64243,46142,0,Constance,Every,Ind,50946,3,70878,46810,0,John,Gentry,Ind,50947,4,70889,46773,0,Charles,Van Morgan,VanMorgn,Ind,50948,6,70888,46811,0,Alfred,O'Neil,Ind,50949,7,70882,46812,0,2022-11-09T01:02:40.329Z
1668014183,2022-11-09 11:16:23 -0600,20e0975e77d9f2f627b44e544b559a3888ade22d,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,G,Governor,Bill,Lee,Lee,GOP,49923,67429,46370,True,True,True,1900000,99,1754528,4426725,True,20221108TN43440,2022-11-08,TN,49923,Bill,Lee,True,GOP,49923,1,67429,46370,0,Jason,Martin,Dem,50748,2,70854,46808,0,Basil,Marceaux,Ind,50942,5,1418,45995,0,Deborah,Rouse,Ind,50943,8,70884,46813,0,Michael,Scantland,Scantlnd,Ind,50944,9,70886,46814,0,Rick,Tyler,Ind,50945,10,64243,46142,0,Constance,Every,Ind,50946,3,70878,46810,0,John,Gentry,Ind,50947,4,70889,46773,0,Charles,Van Morgan,VanMorgn,Ind,50948,6,70888,46811,0,Alfred,O'Neil,Ind,50949,7,70882,46812,0,2022-11-09T01:02:40.329Z
1668032585,2022-11-09 16:23:05 -0600,a0565a3a3e4b31f155562a5b172e9f3e7b2ddb30,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,G,Governor,Bill,Lee,Lee,GOP,49923,67429,46370,True,True,True,1846872,99,1754528,4426725,True,20221108TN43440,2022-11-08,TN,49923,Bill,Lee,True,GOP,49923,1,67429,46370,0,Jason,Martin,Dem,50748,2,70854,46808,0,Basil,Marceaux,Ind,50942,5,1418,45995,0,Deborah,Rouse,Ind,50943,8,70884,46813,0,Michael,Scantland,Scantlnd,Ind,50944,9,70886,46814,0,Rick,Tyler,Ind,50945,10,64243,46142,0,Constance,Every,Ind,50946,3,70878,46810,0,John,Gentry,Ind,50947,4,70889,46773,0,Charles,Van Morgan,VanMorgn,Ind,50948,6,70888,46811,0,Alfred,O'Neil,Ind,50949,7,70882,46812,0,2022-11-09T01:02:40.329Z
1668039474,2022-11-09 18:17:54 -0600,f200955d9759f2914d91722ed7addb87101ef501,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,G,Governor,Bill,Lee,Lee,GOP,49923,67429,46370,True,True,True,1846872,99,1754525,4426725,True,20221108TN43440,2022-11-08,TN,49923,Bill,Lee,True,GOP,49923,1,67429,46370,0,Jason,Martin,Dem,50748,2,70854,46808,0,Basil,Marceaux,Ind,50942,5,1418,45995,0,Deborah,Rouse,Ind,50943,8,70884,46813,0,Michael,Scantland,Scantlnd,Ind,50944,9,70886,46814,0,Rick,Tyler,Ind,50945,10,64243,46142,0,Constance,Every,Ind,50946,3,70878,46810,0,John,Gentry,Ind,50947,4,70889,46773,0,Charles,Van Morgan,VanMorgn,Ind,50948,6,70888,46811,0,Alfred,O'Neil,Ind,50949,7,70882,46812,0,2022-11-09T01:02:40.329Z
1668046915,2022-11-09 20:21:55 -0600,1016badcc77405b16f931c825d891337a2b2a859,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,G,Governor,Bill,Lee,Lee,GOP,49923,67429,46370,True,True,True,1846872,99,1754535,4426725,True,20221108TN43440,2022-11-08,TN,49923,Bill,Lee,True,GOP,49923,1,67429,46370,0,Jason,Martin,Dem,50748,2,70854,46808,0,Basil,Marceaux,Ind,50942,5,1418,45995,0,Deborah,Rouse,Ind,50943,8,70884,46813,0,Michael,Scantland,Scantlnd,Ind,50944,9,70886,46814,0,Rick,Tyler,Ind,50945,10,64243,46142,0,Constance,Every,Ind,50946,3,70878,46810,0,John,Gentry,Ind,50947,4,70889,46773,0,Charles,Van Morgan,VanMorgn,Ind,50948,6,70888,46811,0,Alfred,O'Neil,Ind,50949,7,70882,46812,0,2022-11-09T01:02:40.329Z
1668146165,2022-11-10 23:56:05 -0600,c7651290441c882c9d5a636b8cc86d6ee03c10a1,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,G,Governor,Bill,Lee,Lee,GOP,49923,67429,46370,True,True,True,1790342,99,1754535,4426725,True,20221108TN43440,2022-11-08,TN,49923,Bill,Lee,True,GOP,49923,1,67429,46370,0,Jason,Martin,Dem,50748,2,70854,46808,0,Basil,Marceaux,Ind,50942,5,1418,45995,0,Deborah,Rouse,Ind,50943,8,70884,46813,0,Michael,Scantland,Scantlnd,Ind,50944,9,70886,46814,0,Rick,Tyler,Ind,50945,10,64243,46142,0,Constance,Every,Ind,50946,3,70878,46810,0,John,Gentry,Ind,50947,4,70889,46773,0,Charles,Van Morgan,VanMorgn,Ind,50948,6,70888,46811,0,Alfred,O'Neil,Ind,50949,7,70882,46812,0,2022-11-09T01:02:40.329Z
1668198768,2022-11-11 14:32:48 -0600,9d3bef8f69b6f0739a0aa9ef100078cee83144d5,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,G,Governor,Bill,Lee,Lee,GOP,49923,67429,46370,True,True,True,1790342,99,1737634,4426725,True,20221108TN43440,2022-11-08,TN,49923,Bill,Lee,True,GOP,49923,1,67429,46370,0,Jason,Martin,Dem,50748,2,70854,46808,0,Basil,Marceaux,Ind,50942,5,1418,45995,0,Deborah,Rouse,Ind,50943,8,70884,46813,0,Michael,Scantland,Scantlnd,Ind,50944,9,70886,46814,0,Rick,Tyler,Ind,50945,10,64243,46142,0,Constance,Every,Ind,50946,3,70878,46810,0,John,Gentry,Ind,50947,4,70889,46773,0,Charles,Van Morgan,VanMorgn,Ind,50948,6,70888,46811,0,Alfred,O'Neil,Ind,50949,7,70882,46812,0,2022-11-09T01:02:40.329Z
1668202144,2022-11-11 15:29:04 -0600,4076d4f7ce241881e36b5db3ee8d1edcb3b4d8ff,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,G,Governor,Bill,Lee,Lee,GOP,49923,67429,46370,True,True,True,1790342,99,1737454,4426725,True,20221108TN43440,2022-11-08,TN,49923,Bill,Lee,True,GOP,49923,1,67429,46370,0,Jason,Martin,Dem,50748,2,70854,46808,0,Basil,Marceaux,Ind,50942,5,1418,45995,0,Deborah,Rouse,Ind,50943,8,70884,46813,0,Michael,Scantland,Scantlnd,Ind,50944,9,70886,46814,0,Rick,Tyler,Ind,50945,10,64243,46142,0,Constance,Every,Ind,50946,3,70878,46810,0,John,Gentry,Ind,50947,4,70889,46773,0,Charles,Van Morgan,VanMorgn,Ind,50948,6,70888,46811,0,Alfred,O'Neil,Ind,50949,7,70882,46812,0,2022-11-09T01:02:40.329Z
1668207193,2022-11-11 16:53:13 -0600,488c073b78bbbd270c13516b08ea5ae57d0b328e,TN-20221108_Eday80,43,General,G,Tabulation Paused,Called,G,Governor,Bill,Lee,Lee,GOP,49923,67429,46370,True,True,True,1790342,99,1737454,4426725,True,20221108TN43440,2022-11-08,TN,49923,Bill,Lee,True,GOP,49923,1,67429,46370,0,Jason,Martin,Dem,50748,2,70854,46808,0,Basil,Marceaux,Ind,50942,5,1418,45995,0,Deborah,Rouse,Ind,50943,8,70884,46813,0,Michael,Scantland,Scantlnd,Ind,50944,9,70886,46814,0,Rick,Tyler,Ind,50945,10,64243,46142,0,Constance,Every,Ind,50946,3,70878,46810,0,John,Gentry,Ind,50947,4,70889,46773,0,Charles,Van Morgan,VanMorgn,Ind,50948,6,70888,46811,0,Alfred,O'Neil,Ind,50949,7,70882,46812,0,2022-11-09T01:02:40.329Z
1668447087,2022-11-14 11:31:27 -0600,1e86dee03b2b0992260aedb77cf0277454a55598,TN-20221108_Eday80,43,General,G,Tabulation Paused,Called,G,Governor,Bill,Lee,Lee,GOP,49923,67429,46370,True,True,True,1755004,99,1737454,4426725,True,20221108TN43440,2022-11-08,TN,49923,Bill,Lee,True,GOP,49923,1,67429,46370,0,Jason,Martin,Dem,50748,2,70854,46808,0,Basil,Marceaux,Ind,50942,5,1418,45995,0,Deborah,Rouse,Ind,50943,8,70884,46813,0,Michael,Scantland,Scantlnd,Ind,50944,9,70886,46814,0,Rick,Tyler,Ind,50945,10,64243,46142,0,Constance,Every,Ind,50946,3,70878,46810,0,John,Gentry,Ind,50947,4,70889,46773,0,Charles,Van Morgan,VanMorgn,Ind,50948,6,70888,46811,0,Alfred,O'Neil,Ind,50949,7,70882,46812,0,2022-11-09T01:02:40.329Z
