captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,candidates.5.candidateID,candidates.5.voteCount,candidates.5.votePct,candidates.6.candidateID,candidates.6.voteCount,candidates.6.votePct,candidates.7.candidateID,candidates.7.voteCount,candidates.7.votePct,candidates.8.candidateID,candidates.8.voteCount,candidates.8.votePct,candidates.9.candidateID,candidates.9.voteCount,candidates.9.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.winner,candidates.0.calledAt,candidates.0.colorIndex,candidates.1.colorIndex
1668161573,2022-11-11 04:12:53 -0600,bd11dbd8d88326204019821287ccc5d6cd07800b,20221108TN43440,live,98.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T10:11:03.650Z,1449,1853,78.2,49923,1145178,65.27,50748,572153,32.61,50947,15344,0.87,50946,10266,0.59,50943,3766,0.21,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1754535,4426725,1449,1816,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668165493,2022-11-11 05:18:13 -0600,1b37b607fb3702d06e9d1933c82894c75ebc7d8c,20221108TN43440,live,98.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T11:17:41.977Z,1449,1853,78.2,49923,1145178,65.27,50748,572153,32.61,50947,15344,0.87,50946,10266,0.59,50943,3766,0.21,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1754535,4426725,1449,1816,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668165572,2022-11-11 05:19:32 -0600,7b9f09b37afd7bc4a41831a45d76bb499392775c,20221108TN43440,live,98.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T11:18:44.979Z,1449,1853,78.2,49923,1145178,65.27,50748,572153,32.61,50947,15344,0.87,50946,10266,0.59,50943,3766,0.21,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1754535,4426725,1449,1816,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668165613,2022-11-11 05:20:13 -0600,e52d68f3a7c149936bc2e0aa391799cab2aa6666,20221108TN43440,live,98.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T11:19:23.659Z,1449,1853,78.2,49923,1145178,65.27,50748,572153,32.61,50947,15344,0.87,50946,10266,0.59,50943,3766,0.21,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1754535,4426725,1449,1816,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668172172,2022-11-11 07:09:32 -0600,c9cc46b301030b4525b34d4bf52f6de731c0e0e5,20221108TN43440,live,98.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T13:08:43.120Z,1449,1853,78.2,49923,1145178,65.27,50748,572153,32.61,50947,15344,0.87,50946,10266,0.59,50943,3766,0.21,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1754535,4426725,1449,1816,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668172295,2022-11-11 07:11:35 -0600,6a22792adf88390196de91b8b7d95fd7bd1ba988,20221108TN43440,live,98.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T13:10:44.972Z,1449,1853,78.2,49923,1145178,65.27,50748,572153,32.61,50947,15344,0.87,50946,10266,0.59,50943,3766,0.21,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1754535,4426725,1449,1816,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668176081,2022-11-11 08:14:41 -0600,d40cd505a16834cd62fbcc12037e44b2007ccca8,20221108TN43440,live,98.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T14:14:07.939Z,1449,1853,78.2,49923,1145178,65.27,50748,572153,32.61,50947,15344,0.87,50946,10266,0.59,50943,3766,0.21,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1754535,4426725,1449,1816,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668176161,2022-11-11 08:16:01 -0600,fcaca909d66c8b2ba251d1516db70bef44905cb6,20221108TN43440,live,98.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T14:15:07.405Z,1449,1853,78.2,49923,1145178,65.27,50748,572153,32.61,50947,15344,0.87,50946,10266,0.59,50943,3766,0.21,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1754535,4426725,1449,1816,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668176201,2022-11-11 08:16:41 -0600,337ebcff354a65917b552ae1e6f5125b5b45957c,20221108TN43440,live,98.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T14:16:05.454Z,1449,1853,78.2,49923,1145178,65.27,50748,572153,32.61,50947,15344,0.87,50946,10266,0.59,50943,3766,0.21,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1754535,4426725,1449,1816,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668176241,2022-11-11 08:17:21 -0600,34800464abb0dc8ed758da3cc227306a29e66dc0,20221108TN43440,live,98.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T14:16:22.138Z,1449,1853,78.2,49923,1145178,65.27,50748,572153,32.61,50947,15344,0.87,50946,10266,0.59,50943,3766,0.21,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1754535,4426725,1449,1816,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668176281,2022-11-11 08:18:01 -0600,a91fb51f3b53f3e7025bcd30ad31a742ca45e886,20221108TN43440,live,98.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T14:17:04.245Z,1449,1853,78.2,49923,1145178,65.27,50748,572153,32.61,50947,15344,0.87,50946,10266,0.59,50943,3766,0.21,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1754535,4426725,1449,1816,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668186150,2022-11-11 11:02:30 -0600,ecaceaaad785c600201be7bcfed6d18988b94516,20221108TN43440,live,98.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T17:02:08.760Z,1449,1853,78.2,49923,1145178,65.27,50748,572153,32.61,50947,15344,0.87,50946,10266,0.59,50943,3766,0.21,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1754535,4426725,1449,1816,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668186190,2022-11-11 11:03:10 -0600,4c2502a28821b255ec56bf2090cce78fad4110de,20221108TN43440,live,98.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T17:02:25.071Z,1449,1853,78.2,49923,1145178,65.27,50748,572153,32.61,50947,15344,0.87,50946,10266,0.59,50943,3766,0.21,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1754535,4426725,1449,1816,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668186231,2022-11-11 11:03:51 -0600,5de5e5905586eb3b36b6bd7d2e1af2860078204d,20221108TN43440,live,98.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T17:03:22.405Z,1449,1853,78.2,49923,1145178,65.27,50748,572153,32.61,50947,15344,0.87,50946,10266,0.59,50943,3766,0.21,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1754535,4426725,1449,1816,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668186312,2022-11-11 11:05:12 -0600,3969e2ded35b0b4222f8f80ae6afe588a88d8123,20221108TN43440,live,98.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T17:04:47.998Z,1449,1853,78.2,49923,1145178,65.27,50748,572153,32.61,50947,15344,0.87,50946,10266,0.59,50943,3766,0.21,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1754535,4426725,1449,1816,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668186352,2022-11-11 11:05:52 -0600,1c922c4c043f8c3e5e9ba1840c810e9179a73751,20221108TN43440,live,98.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T17:05:23.147Z,1449,1853,78.2,49923,1145178,65.27,50748,572153,32.61,50947,15344,0.87,50946,10266,0.59,50943,3766,0.21,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1754535,4426725,1449,1816,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668188099,2022-11-11 11:34:59 -0600,824d7016c0d06fdaf71e79c42845aec8b6f3e3ab,20221108TN43440,live,98.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T17:34:23.967Z,1449,1853,78.2,49923,1145178,65.27,50748,572153,32.61,50947,15344,0.87,50946,10266,0.59,50943,3766,0.21,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1754535,4426725,1449,1816,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668188184,2022-11-11 11:36:24 -0600,72f35b6669081df2964fe28907033faf6577091b,20221108TN43440,live,98.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T17:35:23.061Z,1449,1853,78.2,49923,1145178,65.27,50748,572153,32.61,50947,15344,0.87,50946,10266,0.59,50943,3766,0.21,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1754535,4426725,1449,1816,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668188264,2022-11-11 11:37:44 -0600,9b33725f2cc9d59f81e1a2b6405ae9264d50d90b,20221108TN43440,live,98.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T17:36:42.372Z,1449,1853,78.2,49923,1145178,65.27,50748,572153,32.61,50947,15344,0.87,50946,10266,0.59,50943,3766,0.21,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1754535,4426725,1449,1816,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668189416,2022-11-11 11:56:56 -0600,4f84e16bb7a727a1f017cdaff4ac181cc24c67db,20221108TN43440,live,98.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T17:56:03.264Z,1449,1853,78.2,49923,1145178,65.27,50748,572153,32.61,50947,15344,0.87,50946,10266,0.59,50943,3766,0.21,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1754535,4426725,1449,1816,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668189457,2022-11-11 11:57:37 -0600,03879a586beaea680543ebe7584d40fd352b51d7,20221108TN43440,live,98.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T17:57:09.076Z,1449,1853,78.2,49923,1145178,65.27,50748,572153,32.61,50947,15344,0.87,50946,10266,0.59,50943,3766,0.21,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1754535,4426725,1449,1816,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668189539,2022-11-11 11:58:59 -0600,4a333ca3705cf9ca139b1a5bb3a58002160448fb,20221108TN43440,live,98.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T17:58:06.255Z,1449,1853,78.2,49923,1145178,65.27,50748,572153,32.61,50947,15344,0.87,50946,10266,0.59,50943,3766,0.21,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1754535,4426725,1449,1816,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668189786,2022-11-11 12:03:06 -0600,4e897b8833927ab090f943608a8512f248bfc377,20221108TN43440,live,98.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T18:02:04.602Z,1449,1853,78.2,49923,1145178,65.27,50748,572153,32.61,50947,15344,0.87,50946,10266,0.59,50943,3766,0.21,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1754535,4426725,1449,1816,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668189827,2022-11-11 12:03:47 -0600,9f2121d136c7156b5e027bbb1ce1a268a8628ed3,20221108TN43440,live,98.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T18:03:06.105Z,1449,1853,78.2,49923,1145178,65.27,50748,572153,32.61,50947,15344,0.87,50946,10266,0.59,50943,3766,0.21,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1754535,4426725,1449,1816,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668189867,2022-11-11 12:04:27 -0600,a5b6556cc78f7dcb1646eda67fc2c23fab68b5ea,20221108TN43440,live,98.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T18:04:07.914Z,1449,1853,78.2,49923,1145178,65.27,50748,572153,32.61,50947,15344,0.87,50946,10266,0.59,50943,3766,0.21,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1754535,4426725,1449,1816,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668192539,2022-11-11 12:48:59 -0600,f7c02a496355b8783363d9c1021e6fc14c4f4776,20221108TN43440,live,98.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T18:48:07.598Z,1449,1853,78.2,49923,1145178,65.27,50748,572153,32.61,50947,15344,0.87,50946,10266,0.59,50943,3766,0.21,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1754535,4426725,1449,1816,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668192623,2022-11-11 12:50:23 -0600,d455980fd9b8ce7601186aef3e06ebc8098b82a3,20221108TN43440,live,98.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T18:49:18.075Z,1449,1853,78.2,49923,1145178,65.27,50748,572153,32.61,50947,15344,0.87,50946,10266,0.59,50943,3766,0.21,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1754535,4426725,1449,1816,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668192705,2022-11-11 12:51:45 -0600,76e49076689de8541e03eb42d68c6da11069cbfe,20221108TN43440,live,98.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T18:50:44.217Z,1449,1853,78.2,49923,1145178,65.27,50748,572153,32.61,50947,15344,0.87,50946,10266,0.59,50943,3766,0.21,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1754535,4426725,1449,1816,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668197421,2022-11-11 14:10:21 -0600,3a6b09251fa8307dab8234087009ee8ab844ee37,20221108TN43440,live,98.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T20:09:43.122Z,1470,1853,79.33,49923,1145178,65.27,50748,572153,32.61,50947,15344,0.87,50946,10266,0.59,50943,3766,0.21,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1754535,4426725,1470,1816,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668197464,2022-11-11 14:11:04 -0600,4b19fbfc3b86effd44dc45f8f3a9b73bce8243a1,20221108TN43440,live,98.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T20:10:20.481Z,1485,1853,80.14,49923,1145178,65.27,50748,572153,32.61,50947,15344,0.87,50946,10266,0.59,50943,3766,0.21,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1754535,4426725,1485,1816,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668197505,2022-11-11 14:11:45 -0600,5ba5b17e0ad9d560e6584daefc5f2678d349f2e7,20221108TN43440,live,98.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T20:10:49.327Z,1492,1853,80.52,49923,1145178,65.27,50748,572153,32.61,50947,15344,0.87,50946,10266,0.59,50943,3766,0.21,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1754535,4426725,1492,1816,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668197546,2022-11-11 14:12:26 -0600,71291dfeb3bdece8b451fa5ffb226c4999f80aa1,20221108TN43440,live,98.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T20:11:56.344Z,1518,1853,81.92,49923,1145178,65.27,50748,572153,32.61,50947,15344,0.87,50946,10266,0.59,50943,3766,0.21,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1754535,4426725,1518,1816,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668197589,2022-11-11 14:13:09 -0600,02b7aaab67526ad481daec63679f2fb032fc5cad,20221108TN43440,live,98.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T20:12:47.789Z,1550,1853,83.65,49923,1145178,65.27,50748,572153,32.61,50947,15344,0.87,50946,10266,0.59,50943,3766,0.21,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1754535,4426725,1550,1816,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668197630,2022-11-11 14:13:50 -0600,1e75857b3f82a0bdd967183bec482e746cfec8ac,20221108TN43440,live,98.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T20:13:10.379Z,1560,1853,84.19,49923,1145178,65.27,50748,572153,32.61,50947,15344,0.87,50946,10266,0.59,50943,3766,0.21,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1754535,4426725,1560,1816,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668197673,2022-11-11 14:14:33 -0600,c076e47929b732ae50e3f5b9163f955b3c332d03,20221108TN43440,live,98.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T20:13:33.704Z,1570,1853,84.73,49923,1145178,65.27,50748,572153,32.61,50947,15344,0.87,50946,10266,0.59,50943,3766,0.21,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1754535,4426725,1570,1816,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668197715,2022-11-11 14:15:15 -0600,7754f31b7c9df235ca641ddb6d3405f05e5708c3,20221108TN43440,live,98.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T20:14:53.511Z,1607,1853,86.72,49923,1145178,65.27,50748,572153,32.61,50947,15344,0.87,50946,10266,0.59,50943,3766,0.21,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1754535,4426725,1607,1816,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668197757,2022-11-11 14:15:57 -0600,abd4923ed287453f966eedfc6bb0e600be1e3c13,20221108TN43440,live,98.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T20:15:11.515Z,1621,1853,87.48,49923,1145178,65.27,50748,572153,32.61,50947,15344,0.87,50946,10266,0.59,50943,3766,0.21,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1754535,4426725,1621,1816,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668198097,2022-11-11 14:21:37 -0600,71a9d45e352a8f33d925467971923159cf1554c0,20221108TN43440,live,97.05,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T20:20:51.852Z,1853,1853,100.0,49923,1128187,64.93,50748,572153,32.93,50947,15344,0.88,50946,10266,0.59,50943,3766,0.22,50945,2378,0.14,50948,1869,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1737554,4426725,1853,1798,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668198224,2022-11-11 14:23:44 -0600,d70788a9e27f3b965736173d77d6fd4185240d02,20221108TN43440,live,97.06,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T20:22:52.082Z,1853,1853,100.0,49923,1128277,64.93,50748,572153,32.93,50947,15344,0.88,50946,10266,0.59,50943,3766,0.22,50945,2378,0.14,50948,1869,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1737644,4426725,1853,1798,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668198306,2022-11-11 14:25:06 -0600,56691a9657fc449e10145237bfe9091418bf11a6,20221108TN43440,live,97.06,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T20:24:24.243Z,1853,1853,100.0,49923,1128277,64.93,50748,572153,32.93,50947,15344,0.88,50946,10266,0.59,50943,3766,0.22,50945,2378,0.14,50948,1869,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1737644,4426725,1853,1798,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668198475,2022-11-11 14:27:55 -0600,261dcf231db236ec15fee0b14c7f66a279247538,20221108TN43440,live,97.06,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T20:27:30.078Z,1853,1853,100.0,49923,1128277,64.93,50748,572153,32.93,50947,15344,0.88,50946,10266,0.59,50943,3766,0.22,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1737634,4426725,1853,1798,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668198725,2022-11-11 14:32:05 -0600,1b858648fade2a6042df247fc155b0767c3fe3f7,20221108TN43440,live,97.06,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T20:31:38.280Z,1853,1853,100.0,49923,1128277,64.93,50748,572153,32.93,50947,15344,0.88,50946,10266,0.59,50943,3766,0.22,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1737634,4426725,1853,1798,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668201516,2022-11-11 15:18:36 -0600,630afbe6531f7c17cb5fcf623d88383a992b851f,20221108TN43440,live,97.05,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T21:17:52.453Z,1853,1853,100.0,49923,1128097,64.93,50748,572153,32.93,50947,15344,0.88,50946,10266,0.59,50943,3766,0.22,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1737454,4426725,1853,1798,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668202809,2022-11-11 15:40:09 -0600,0f54e0b61385a6c2d79a4ff234a40639eba6ab6c,20221108TN43440,live,97.05,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T21:39:11.812Z,1853,1853,100.0,49923,1128097,64.93,50748,572153,32.93,50947,15344,0.88,50946,10266,0.59,50943,3766,0.22,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1737454,4426725,1853,1798,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668202850,2022-11-11 15:40:50 -0600,6b321204be95101befee1ec345bb4a11b1d1bc65,20221108TN43440,live,97.05,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T21:40:10.254Z,1853,1853,100.0,49923,1128097,64.93,50748,572153,32.93,50947,15344,0.88,50946,10266,0.59,50943,3766,0.22,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1737454,4426725,1853,1798,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668202892,2022-11-11 15:41:32 -0600,4ba27e1a0f0a3fcf6b8e9b7391150a4b4baf3437,20221108TN43440,live,97.05,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T21:41:08.031Z,1853,1853,100.0,49923,1128097,64.93,50748,572153,32.93,50947,15344,0.88,50946,10266,0.59,50943,3766,0.22,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1737454,4426725,1853,1798,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668202975,2022-11-11 15:42:55 -0600,dd0255ddda1dec5848aaec0438dbb249ce665124,20221108TN43440,live,97.05,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T21:42:07.611Z,1853,1853,100.0,49923,1128097,64.93,50748,572153,32.93,50947,15344,0.88,50946,10266,0.59,50943,3766,0.22,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1737454,4426725,1853,1798,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668206736,2022-11-11 16:45:36 -0600,b7cb18712e2a00fd772a16764cf26a9ebdb5b896,20221108TN43440,live,97.05,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T22:45:09.654Z,1798,1853,97.03,49923,1128097,64.93,50748,572153,32.93,50947,15344,0.88,50946,10266,0.59,50943,3766,0.22,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1737454,4426725,1853,1798,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668206820,2022-11-11 16:47:00 -0600,5e7ac4c2493a6e834565f87fdbcabed282d4309a,20221108TN43440,live,97.05,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T22:46:10.256Z,1798,1853,97.03,49923,1128097,64.93,50748,572153,32.93,50947,15344,0.88,50946,10266,0.59,50943,3766,0.22,50945,2378,0.14,50948,1859,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1790342,99,1737454,4426725,1853,1798,X,2022-11-09T01:02:40.329Z,0.0,1.0
