captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.13895.first,candidates.13895.last,candidates.13895.abbrv,candidates.13895.party,candidates.13895.candidateID,candidates.13895.ballotOrder,candidates.13895.polID,candidates.13895.polNum,candidates.13895.electWon,candidates.13896.first,candidates.13896.last,candidates.13896.party,candidates.13896.candidateID,candidates.13896.ballotOrder,candidates.13896.polID,candidates.13896.polNum,candidates.13896.electWon,candidates.14106.first,candidates.14106.last,candidates.14106.party,candidates.14106.candidateID,candidates.14106.ballotOrder,candidates.14106.polID,candidates.14106.polNum,candidates.14106.electWon,candidates.14107.first,candidates.14107.last,candidates.14107.party,candidates.14107.candidateID,candidates.14107.ballotOrder,candidates.14107.polID,candidates.14107.polNum,candidates.14107.electWon,candidates.13895.winnerDateTime,isCertified
1668042057,2022-11-09 19:00:57 -0600,5d6df88dce668efe0f021298447e269acf285267,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,352857,99,336132,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,
1668043689,2022-11-09 19:28:09 -0600,1222ab518382ffec8c4cf5a4249af54e41e12a83,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,352857,99,337213,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,
1668045323,2022-11-09 19:55:23 -0600,7765bc2f4d4a3b28bdc56c709e93ed3164b2d5be,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,352894,99,337213,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,
1668050384,2022-11-09 21:19:44 -0600,6cac59f89a6a1535f1ce75a0ae9f130534b59bae,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,352894,99,354955,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,
1668053795,2022-11-09 22:16:35 -0600,a0a753a177f2e7b3b7d13f9f720c88b3a49b798b,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,352894,99,354995,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,
1668054624,2022-11-09 22:30:24 -0600,1ba87c69c69606276c422f4507723c0e4bb05bd3,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,352894,99,355008,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,
1668094375,2022-11-10 09:32:55 -0600,7665a75f2b17fc555e0da1ca2e5e7229c8100987,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,362377,99,355008,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,
1668094456,2022-11-10 09:34:16 -0600,b678c9fe70ac1c13d7cee4dfc84e9d787715728f,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,352894,99,355008,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,
1668094496,2022-11-10 09:34:56 -0600,7fed92a99cf43ef64d03433ef34a71950833274b,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,362377,99,355008,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,
1668095178,2022-11-10 09:46:18 -0600,bdf7f37a06ba8c73455100dda956a7e26e1d677d,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,362377,99,355005,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,
1668099976,2022-11-10 11:06:16 -0600,3dd8f7efe3d0b1172355aff7151362b4cbb131ae,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,362401,99,355005,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,
1668104447,2022-11-10 12:20:47 -0600,948a7e8028dc766c9ed3fea66b7833c5ca41a604,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,362399,99,355006,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,
1668106999,2022-11-10 13:03:19 -0600,6e41b245881c00109d191429d76cb2be0fc865ec,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,362463,99,355006,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,
1668108638,2022-11-10 13:30:38 -0600,6bc6d720a3edd6dda1e78afb3e02c507b01f2b64,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,364882,99,355006,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,
1668113909,2022-11-10 14:58:29 -0600,390e5f89ae448b2cbe422cf09f60135a85086de3,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,364882,99,355019,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,
1668115629,2022-11-10 15:27:09 -0600,e365bf0accb441c96e138dd8762e57d068a4c50f,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,364882,99,355052,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,
1668119761,2022-11-10 16:36:01 -0600,4153a70aa3d7ffed9b1df2b72e7078f63ee3662c,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,364882,99,358539,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,
1668125577,2022-11-10 18:12:57 -0600,1b8e649a6050073caa0ba0125d27e8b528fe3c96,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,364882,99,359878,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,
1668129055,2022-11-10 19:10:55 -0600,62db12d38e5166df0573c7409d27f5f292655690,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,364882,99,360018,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,
1668130746,2022-11-10 19:39:06 -0600,283834424c78374f60fd6bb1512d10297d47aef2,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,364884,99,360022,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,
1668130788,2022-11-10 19:39:48 -0600,a202e8e88f30436d1903b62d09c51eda366d031e,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,364882,99,360018,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,
1668130830,2022-11-10 19:40:30 -0600,4a41f009b64f1b38ba1a5b4be3182931ce380762,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,364884,99,360022,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,
1668143823,2022-11-10 23:17:03 -0600,8ba6937026e709923b657dc77cea1215742195be,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,364884,99,361218,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,
1668180573,2022-11-11 09:29:33 -0600,3ca703f3fd9b3e2114cdda661cc5b89bf58ed86e,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,364924,99,361218,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,
1668194702,2022-11-11 13:25:02 -0600,7a022f1e5a6cdeac9979f85dc9344e3917542e68,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,364924,99,361228,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,
1668215536,2022-11-11 19:12:16 -0600,449d1bee4f409af7b007e66a0b448aa02cb7db6d,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,364924,99,361240,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,
1668218453,2022-11-11 20:00:53 -0600,9968ffeea43f3e2d90d2950f1598dc7797a5754e,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,364905,99,361240,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,
1668451216,2022-11-14 12:40:16 -0600,ca3fb5b8eab643eb0943c25aef7e4a8899cd2d59,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,364893,99,361240,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,
1668456791,2022-11-14 14:13:11 -0600,62e14952a5dfdacbec9e02a54d7eb64b215fdb35,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,364890,99,361240,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,
1668475074,2022-11-14 19:17:54 -0600,e016dfacb99192c67cf38d3ebe84d302bfe0b33f,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,364888,99,361240,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,
1668529113,2022-11-15 10:18:33 -0600,efb8faed5a8e613df133119e6290e7f0121987cc,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,364880,99,361240,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,
1668714101,2022-11-17 13:41:41 -0600,4aa792c047b7287debc85580f778bc88bcd4292a,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,364880,99,361412,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,
1668719481,2022-11-17 15:11:21 -0600,33b876c8e0737abb3092bc57756591ea774f252d,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,364887,99,361412,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,
1668721636,2022-11-17 15:47:16 -0600,f413c9085f5c09e9c4d7787fef411a4eb2ad11b0,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,364887,99,361413,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,
1668722672,2022-11-17 16:04:32 -0600,d11f012c9d614c12f7fd05da795caaac9eddb80a,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,364518,99,361430,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,
1668723668,2022-11-17 16:21:08 -0600,d05cf4058e0e955360852f9e8d8e7c6cf42fcbaf,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,364507,99,361632,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,
1668724757,2022-11-17 16:39:17 -0600,6cebebbecbb00274e086ebd164cf435156ede38c,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,364935,99,362170,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,
1668729904,2022-11-17 18:05:04 -0600,0d2486df5eb229937e610055f1fc842c79332503,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,364935,99,362812,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,
1668732162,2022-11-17 18:42:42 -0600,9e90bab7d7623ffc092e8ea00bf4d9d016fd0bc9,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,364974,99,362949,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,
1668732616,2022-11-17 18:50:16 -0600,366033a04946883b99cf0f466fbfd58f2169f7d4,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,364974,99,363325,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,
1668733972,2022-11-17 19:12:52 -0600,6c574d3c407a5cb4ab3b849919ea108d461c66a0,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,365350,99,363325,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,
1668742103,2022-11-17 21:28:23 -0600,2c1f22e6a330f66ae703017573a860ad26d16dd8,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,365361,99,363336,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,
1668811453,2022-11-18 16:44:13 -0600,c1e4009b7ab96a8f5e1f6d3c4c86f72eaa498bd7,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,365372,99,363508,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,
1669162820,2022-11-22 18:20:20 -0600,787cfe5a054bda25f699b38c80425c5446635c34,CO-20221108_Eday80,6,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 7,7,365372,99,363508,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,False
1669913684,2022-12-01 10:54:44 -0600,84cba84d2bc905ba172146861cba823211e53286,CO-20221108_Eday80,6,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 7,7,365372,99,363509,962008,True,20221108CO6954,2022-11-08,CO,Brittany,Pettersen,Pettersn,Dem,13895,1,70799,8710,0,Erik,Aadland,GOP,13896,2,70801,9644,0,Ross,Klopf,Lib,14106,3,71797,9413,0,Critter,Milton,Uty,14107,4,69587,9590,0,2022-11-09T03:58:07.646Z,False
