captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.58549.first,candidates.58549.last,candidates.58549.incumbent,candidates.58549.party,candidates.58549.candidateID,candidates.58549.ballotOrder,candidates.58549.polID,candidates.58549.polNum,candidates.58549.electWon,candidates.63031.first,candidates.63031.last,candidates.63031.abbrv,candidates.63031.party,candidates.63031.candidateID,candidates.63031.ballotOrder,candidates.63031.polID,candidates.63031.polNum,candidates.63031.electWon,candidates.63505.first,candidates.63505.last,candidates.63505.party,candidates.63505.candidateID,candidates.63505.ballotOrder,candidates.63505.polID,candidates.63505.polNum,candidates.63505.electWon,candidates.63506.first,candidates.63506.last,candidates.63506.party,candidates.63506.candidateID,candidates.63506.ballotOrder,candidates.63506.polID,candidates.63506.polNum,candidates.63506.electWon,candidates.58549.winnerDateTime
1667984402,2022-11-09 03:00:02 -0600,555c6c1c19b6031d93d1a0906788ce779bfb8929,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,G,Governor,Greg,Abbott,GOP,58549,41404,47499,True,True,True,9750000,97,7818482,14625000,True,20221108TX45901,2022-11-08,TX,58549,Greg,Abbott,True,GOP,58549,1,41404,47499,0,Beto,O'Rourke,ORourke,Dem,63031,3,61921,50634,0,Delilah,Barrios,Grn,63505,2,71747,53409,0,Mark,Tippetts,Lib,63506,4,67209,52324,0,2022-11-09T03:56:00.284Z
1667985436,2022-11-09 03:17:16 -0600,3424d47f5341c2a346e8a3799f78a52faeab6c0b,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,G,Governor,Greg,Abbott,GOP,58549,41404,47499,True,True,True,9750000,97,7822351,14625000,True,20221108TX45901,2022-11-08,TX,58549,Greg,Abbott,True,GOP,58549,1,41404,47499,0,Beto,O'Rourke,ORourke,Dem,63031,3,61921,50634,0,Delilah,Barrios,Grn,63505,2,71747,53409,0,Mark,Tippetts,Lib,63506,4,67209,52324,0,2022-11-09T03:56:00.284Z
1667986229,2022-11-09 03:30:29 -0600,de4f075f484eeefc61db9b38c50cadb02e21f0eb,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,G,Governor,Greg,Abbott,GOP,58549,41404,47499,True,True,True,9750000,97,7818576,14625000,True,20221108TX45901,2022-11-08,TX,58549,Greg,Abbott,True,GOP,58549,1,41404,47499,0,Beto,O'Rourke,ORourke,Dem,63031,3,61921,50634,0,Delilah,Barrios,Grn,63505,2,71747,53409,0,Mark,Tippetts,Lib,63506,4,67209,52324,0,2022-11-09T03:56:00.284Z
1667987805,2022-11-09 03:56:45 -0600,bbb6a6d5fd03b4b1c0bc88f9b3ab4c08369a3edd,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,G,Governor,Greg,Abbott,GOP,58549,41404,47499,True,True,True,9750000,97,7872472,14625000,True,20221108TX45901,2022-11-08,TX,58549,Greg,Abbott,True,GOP,58549,1,41404,47499,0,Beto,O'Rourke,ORourke,Dem,63031,3,61921,50634,0,Delilah,Barrios,Grn,63505,2,71747,53409,0,Mark,Tippetts,Lib,63506,4,67209,52324,0,2022-11-09T03:56:00.284Z
1667989041,2022-11-09 04:17:21 -0600,bc5911b3ed71beee72651a07b463dd7490179043,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,G,Governor,Greg,Abbott,GOP,58549,41404,47499,True,True,True,9750000,97,7885954,14625000,True,20221108TX45901,2022-11-08,TX,58549,Greg,Abbott,True,GOP,58549,1,41404,47499,0,Beto,O'Rourke,ORourke,Dem,63031,3,61921,50634,0,Delilah,Barrios,Grn,63505,2,71747,53409,0,Mark,Tippetts,Lib,63506,4,67209,52324,0,2022-11-09T03:56:00.284Z
1667990526,2022-11-09 04:42:06 -0600,70be907630a2873d9a33e021189fd13031a24665,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,G,Governor,Greg,Abbott,GOP,58549,41404,47499,True,True,True,9750000,97,7972925,14625000,True,20221108TX45901,2022-11-08,TX,58549,Greg,Abbott,True,GOP,58549,1,41404,47499,0,Beto,O'Rourke,ORourke,Dem,63031,3,61921,50634,0,Delilah,Barrios,Grn,63505,2,71747,53409,0,Mark,Tippetts,Lib,63506,4,67209,52324,0,2022-11-09T03:56:00.284Z
1667994749,2022-11-09 05:52:29 -0600,148724610ce66af596333590b2c0815505e94ceb,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,G,Governor,Greg,Abbott,GOP,58549,41404,47499,True,True,True,9750000,97,8065054,14625000,True,20221108TX45901,2022-11-08,TX,58549,Greg,Abbott,True,GOP,58549,1,41404,47499,0,Beto,O'Rourke,ORourke,Dem,63031,3,61921,50634,0,Delilah,Barrios,Grn,63505,2,71747,53409,0,Mark,Tippetts,Lib,63506,4,67209,52324,0,2022-11-09T03:56:00.284Z
1667996475,2022-11-09 06:21:15 -0600,3678215d63aaa3fdb30dbded7cb668153e64af41,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,G,Governor,Greg,Abbott,GOP,58549,41404,47499,True,True,True,8229647,97,8065054,14625000,True,20221108TX45901,2022-11-08,TX,58549,Greg,Abbott,True,GOP,58549,1,41404,47499,0,Beto,O'Rourke,ORourke,Dem,63031,3,61921,50634,0,Delilah,Barrios,Grn,63505,2,71747,53409,0,Mark,Tippetts,Lib,63506,4,67209,52324,0,2022-11-09T03:56:00.284Z
1668008647,2022-11-09 09:44:07 -0600,a29ae319d8e2179ffed6e1ca850277640b6f8c02,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,G,Governor,Greg,Abbott,GOP,58549,41404,47499,True,True,True,8229647,97,8070485,14625000,True,20221108TX45901,2022-11-08,TX,58549,Greg,Abbott,True,GOP,58549,1,41404,47499,0,Beto,O'Rourke,ORourke,Dem,63031,3,61921,50634,0,Delilah,Barrios,Grn,63505,2,71747,53409,0,Mark,Tippetts,Lib,63506,4,67209,52324,0,2022-11-09T03:56:00.284Z
1668010245,2022-11-09 10:10:45 -0600,c4b5308f940511c9838b928c648ccd32f76b1dc7,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,G,Governor,Greg,Abbott,GOP,58549,41404,47499,True,True,True,8229647,97,8072698,14625000,True,20221108TX45901,2022-11-08,TX,58549,Greg,Abbott,True,GOP,58549,1,41404,47499,0,Beto,O'Rourke,ORourke,Dem,63031,3,61921,50634,0,Delilah,Barrios,Grn,63505,2,71747,53409,0,Mark,Tippetts,Lib,63506,4,67209,52324,0,2022-11-09T03:56:00.284Z
1668013770,2022-11-09 11:09:30 -0600,985ba2507ef43cb105755e4f1f403a98dc80d4cd,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,G,Governor,Greg,Abbott,GOP,58549,41404,47499,True,True,True,8229647,99,8072698,14625000,True,20221108TX45901,2022-11-08,TX,58549,Greg,Abbott,True,GOP,58549,1,41404,47499,0,Beto,O'Rourke,ORourke,Dem,63031,3,61921,50634,0,Delilah,Barrios,Grn,63505,2,71747,53409,0,Mark,Tippetts,Lib,63506,4,67209,52324,0,2022-11-09T03:56:00.284Z
1668030666,2022-11-09 15:51:06 -0600,df8e11f14ed2a1e2c4946ffa6aad8bd786d1507b,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,G,Governor,Greg,Abbott,GOP,58549,41404,47499,True,True,True,8229647,99,8078156,14625000,True,20221108TX45901,2022-11-08,TX,58549,Greg,Abbott,True,GOP,58549,1,41404,47499,0,Beto,O'Rourke,ORourke,Dem,63031,3,61921,50634,0,Delilah,Barrios,Grn,63505,2,71747,53409,0,Mark,Tippetts,Lib,63506,4,67209,52324,0,2022-11-09T03:56:00.284Z
1668043394,2022-11-09 19:23:14 -0600,2d1a5a29bc6c18230bd707449bc3502aba6d12a0,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,G,Governor,Greg,Abbott,GOP,58549,41404,47499,True,True,True,8229647,99,8077696,14625000,True,20221108TX45901,2022-11-08,TX,58549,Greg,Abbott,True,GOP,58549,1,41404,47499,0,Beto,O'Rourke,ORourke,Dem,63031,3,61921,50634,0,Delilah,Barrios,Grn,63505,2,71747,53409,0,Mark,Tippetts,Lib,63506,4,67209,52324,0,2022-11-09T03:56:00.284Z
1668050170,2022-11-09 21:16:10 -0600,f27a08527fef6503702572302c84f915e34224c0,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,G,Governor,Greg,Abbott,GOP,58549,41404,47499,True,True,True,8229647,99,8081916,14625000,True,20221108TX45901,2022-11-08,TX,58549,Greg,Abbott,True,GOP,58549,1,41404,47499,0,Beto,O'Rourke,ORourke,Dem,63031,3,61921,50634,0,Delilah,Barrios,Grn,63505,2,71747,53409,0,Mark,Tippetts,Lib,63506,4,67209,52324,0,2022-11-09T03:56:00.284Z
1668095977,2022-11-10 09:59:37 -0600,2c4633cbc783f4f9004f6a4e17b6b4c22ce17da4,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,G,Governor,Greg,Abbott,GOP,58549,41404,47499,True,True,True,8179545,99,8081916,14625000,True,20221108TX45901,2022-11-08,TX,58549,Greg,Abbott,True,GOP,58549,1,41404,47499,0,Beto,O'Rourke,ORourke,Dem,63031,3,61921,50634,0,Delilah,Barrios,Grn,63505,2,71747,53409,0,Mark,Tippetts,Lib,63506,4,67209,52324,0,2022-11-09T03:56:00.284Z
1668099134,2022-11-10 10:52:14 -0600,0a9d2b7f3ff79fdbc5480f80cb07e9427ee9748a,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,G,Governor,Greg,Abbott,GOP,58549,41404,47499,True,True,True,8179545,99,8081985,14625000,True,20221108TX45901,2022-11-08,TX,58549,Greg,Abbott,True,GOP,58549,1,41404,47499,0,Beto,O'Rourke,ORourke,Dem,63031,3,61921,50634,0,Delilah,Barrios,Grn,63505,2,71747,53409,0,Mark,Tippetts,Lib,63506,4,67209,52324,0,2022-11-09T03:56:00.284Z
1668100863,2022-11-10 11:21:03 -0600,1d3d8a21cdf8a51b8d14410370754f387b4cc7be,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,G,Governor,Greg,Abbott,GOP,58549,41404,47499,True,True,True,8179545,99,8074868,14625000,True,20221108TX45901,2022-11-08,TX,58549,Greg,Abbott,True,GOP,58549,1,41404,47499,0,Beto,O'Rourke,ORourke,Dem,63031,3,61921,50634,0,Delilah,Barrios,Grn,63505,2,71747,53409,0,Mark,Tippetts,Lib,63506,4,67209,52324,0,2022-11-09T03:56:00.284Z
1668125278,2022-11-10 18:07:58 -0600,7e47315b7fb5346371ecbb9e633260aa725190f4,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,G,Governor,Greg,Abbott,GOP,58549,41404,47499,True,True,True,8179545,99,8075966,14625000,True,20221108TX45901,2022-11-08,TX,58549,Greg,Abbott,True,GOP,58549,1,41404,47499,0,Beto,O'Rourke,ORourke,Dem,63031,3,61921,50634,0,Delilah,Barrios,Grn,63505,2,71747,53409,0,Mark,Tippetts,Lib,63506,4,67209,52324,0,2022-11-09T03:56:00.284Z
1668144937,2022-11-10 23:35:37 -0600,5e9adabeef1a877df06fab84690acea82cdbb08d,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,G,Governor,Greg,Abbott,GOP,58549,41404,47499,True,True,True,8157541,99,8075966,14625000,True,20221108TX45901,2022-11-08,TX,58549,Greg,Abbott,True,GOP,58549,1,41404,47499,0,Beto,O'Rourke,ORourke,Dem,63031,3,61921,50634,0,Delilah,Barrios,Grn,63505,2,71747,53409,0,Mark,Tippetts,Lib,63506,4,67209,52324,0,2022-11-09T03:56:00.284Z
1668144982,2022-11-10 23:36:22 -0600,86547cdb59ae5624d71108b55718033999e7f380,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,G,Governor,Greg,Abbott,GOP,58549,41404,47499,True,True,True,8179545,99,8075966,14625000,True,20221108TX45901,2022-11-08,TX,58549,Greg,Abbott,True,GOP,58549,1,41404,47499,0,Beto,O'Rourke,ORourke,Dem,63031,3,61921,50634,0,Delilah,Barrios,Grn,63505,2,71747,53409,0,Mark,Tippetts,Lib,63506,4,67209,52324,0,2022-11-09T03:56:00.284Z
1668145023,2022-11-10 23:37:03 -0600,02cf4bc4da6da78a10e21617cc621e305a446ceb,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,G,Governor,Greg,Abbott,GOP,58549,41404,47499,True,True,True,8157541,99,8075966,14625000,True,20221108TX45901,2022-11-08,TX,58549,Greg,Abbott,True,GOP,58549,1,41404,47499,0,Beto,O'Rourke,ORourke,Dem,63031,3,61921,50634,0,Delilah,Barrios,Grn,63505,2,71747,53409,0,Mark,Tippetts,Lib,63506,4,67209,52324,0,2022-11-09T03:56:00.284Z
1668447454,2022-11-14 11:37:34 -0600,ea133f41cc8e2c8ef258c1317555e8276c392776,TX-20221108_Eday80,44,General,G,Tabulation Paused,Called,G,Governor,Greg,Abbott,GOP,58549,41404,47499,True,True,True,8157541,99,8075966,14625000,True,20221108TX45901,2022-11-08,TX,58549,Greg,Abbott,True,GOP,58549,1,41404,47499,0,Beto,O'Rourke,ORourke,Dem,63031,3,61921,50634,0,Delilah,Barrios,Grn,63505,2,71747,53409,0,Mark,Tippetts,Lib,63506,4,67209,52324,0,2022-11-09T03:56:00.284Z
