captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.10549.first,candidates.10549.last,candidates.10549.party,candidates.10549.candidateID,candidates.10549.ballotOrder,candidates.10549.polID,candidates.10549.polNum,candidates.10549.electWon,candidates.10555.first,candidates.10555.last,candidates.10555.abbrv,candidates.10555.party,candidates.10555.candidateID,candidates.10555.ballotOrder,candidates.10555.polID,candidates.10555.polNum,candidates.10555.electWon,candidates.10555.winnerDateTime
1668377044,2022-11-13 16:04:04 -0600,3156e245123af9c1a90fc8e17905644c24a0feac,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 6,6,357310,99,309821,1189968,True,20221108AZ3544,2022-11-08,AZ,Kirsten,Engel,Dem,10549,1,70975,5899,0,Juan,Ciscomani,Ciscoman,GOP,10555,2,70979,6242,0,
1668385194,2022-11-13 18:19:54 -0600,17fb6b3b5112abd3f59e01bec432df2100163dbc,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 6,6,357310,99,316365,1189968,True,20221108AZ3544,2022-11-08,AZ,Kirsten,Engel,Dem,10549,1,70975,5899,0,Juan,Ciscomani,Ciscoman,GOP,10555,2,70979,6242,0,
1668386972,2022-11-13 18:49:32 -0600,7642e01011e5dcc8e7ce5b5ec02f3e402aa01229,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 6,6,357310,99,316825,1189968,True,20221108AZ3544,2022-11-08,AZ,Kirsten,Engel,Dem,10549,1,70975,5899,0,Juan,Ciscomani,Ciscoman,GOP,10555,2,70979,6242,0,
1668449285,2022-11-14 12:08:05 -0600,6f670cb3a10674b74128ee96b358a632da82bb66,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 6,6,356055,99,316825,1189968,True,20221108AZ3544,2022-11-08,AZ,Kirsten,Engel,Dem,10549,1,70975,5899,0,Juan,Ciscomani,Ciscoman,GOP,10555,2,70979,6242,0,
1668450680,2022-11-14 12:31:20 -0600,3f9edd4cc8aefe5718ec2eb3fab8991864885de4,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 6,6,356055,99,317602,1189968,True,20221108AZ3544,2022-11-08,AZ,Kirsten,Engel,Dem,10549,1,70975,5899,0,Juan,Ciscomani,Ciscoman,GOP,10555,2,70979,6242,0,
1668461453,2022-11-14 15:30:53 -0600,8e31813c8c9055dc3e9196ad1dcc8ec86d45d07a,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 6,6,356558,99,317602,1189968,True,20221108AZ3544,2022-11-08,AZ,Kirsten,Engel,Dem,10549,1,70975,5899,0,Juan,Ciscomani,Ciscoman,GOP,10555,2,70979,6242,0,
1668466784,2022-11-14 16:59:44 -0600,0aae2a3a0cb077ce071f19ad148de81255eb738b,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 6,6,356891,99,317602,1189968,True,20221108AZ3544,2022-11-08,AZ,Kirsten,Engel,Dem,10549,1,70975,5899,0,Juan,Ciscomani,Ciscoman,GOP,10555,2,70979,6242,0,
1668472892,2022-11-14 18:41:32 -0600,50b22cbc23b240fc3ee88cbb028c9f7382bd1d24,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 6,6,356891,99,318206,1189968,True,20221108AZ3544,2022-11-08,AZ,Kirsten,Engel,Dem,10549,1,70975,5899,0,Juan,Ciscomani,Ciscoman,GOP,10555,2,70979,6242,0,
1668473974,2022-11-14 18:59:34 -0600,b9a1736d5be3af8954a3dd095f9453aa8c28cfac,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 6,6,356010,99,336427,1189968,True,20221108AZ3544,2022-11-08,AZ,Kirsten,Engel,Dem,10549,1,70975,5899,0,Juan,Ciscomani,Ciscoman,GOP,10555,2,70979,6242,0,
1668474843,2022-11-14 19:14:03 -0600,2c5e66b127f39a432d79b1c9ea1017f0cc012cbd,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 6,6,349635,99,336427,1189968,True,20221108AZ3544,2022-11-08,AZ,Kirsten,Engel,Dem,10549,1,70975,5899,0,Juan,Ciscomani,Ciscoman,GOP,10555,2,70979,6242,0,
1668479254,2022-11-14 20:27:34 -0600,9702f9d3031eede28167e7dbae6489eef2d5cffc,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,351652,99,341072,1189968,True,20221108AZ3544,2022-11-08,AZ,Kirsten,Engel,Dem,10549,1,70975,5899,0,Juan,Ciscomani,Ciscoman,GOP,10555,2,70979,6242,0,2022-11-15T02:27:10.741Z
1668553264,2022-11-15 17:01:04 -0600,de1e132c6d6634377d6f4bd017a0184fea10226a,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,351652,99,341630,1189968,True,20221108AZ3544,2022-11-08,AZ,Kirsten,Engel,Dem,10549,1,70975,5899,0,Juan,Ciscomani,Ciscoman,GOP,10555,2,70979,6242,0,2022-11-15T02:27:10.741Z
1668556728,2022-11-15 17:58:48 -0600,5fa27fa22ce6317dc51897f46112df8d4c58fe5e,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,351652,99,342823,1189968,True,20221108AZ3544,2022-11-08,AZ,Kirsten,Engel,Dem,10549,1,70975,5899,0,Juan,Ciscomani,Ciscoman,GOP,10555,2,70979,6242,0,2022-11-15T02:27:10.741Z
1668559427,2022-11-15 18:43:47 -0600,192904f3b33b40ae4b38835f498c15061a8ab78c,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,348883,99,342862,1189968,True,20221108AZ3544,2022-11-08,AZ,Kirsten,Engel,Dem,10549,1,70975,5899,0,Juan,Ciscomani,Ciscoman,GOP,10555,2,70979,6242,0,2022-11-15T02:27:10.741Z
1668564856,2022-11-15 20:14:16 -0600,a2b6a4c68682bc01fdf32f7300d0540a53717520,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,348883,99,345478,1189968,True,20221108AZ3544,2022-11-08,AZ,Kirsten,Engel,Dem,10549,1,70975,5899,0,Juan,Ciscomani,Ciscoman,GOP,10555,2,70979,6242,0,2022-11-15T02:27:10.741Z
1668624220,2022-11-16 12:43:40 -0600,08535c12913dc2ad3a1141f4c35ef72ee13394a7,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,348968,99,345973,1189968,True,20221108AZ3544,2022-11-08,AZ,Kirsten,Engel,Dem,10549,1,70975,5899,0,Juan,Ciscomani,Ciscoman,GOP,10555,2,70979,6242,0,2022-11-15T02:27:10.741Z
1668625248,2022-11-16 13:00:48 -0600,f0da24091d2d7dcf2de420aa48be2723073df874,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,348968,99,345996,1189968,True,20221108AZ3544,2022-11-08,AZ,Kirsten,Engel,Dem,10549,1,70975,5899,0,Juan,Ciscomani,Ciscoman,GOP,10555,2,70979,6242,0,2022-11-15T02:27:10.741Z
1668645356,2022-11-16 18:35:56 -0600,ed5add140250c219b02696cb6efc36c936538529,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,349468,99,345996,1189968,True,20221108AZ3544,2022-11-08,AZ,Kirsten,Engel,Dem,10549,1,70975,5899,0,Juan,Ciscomani,Ciscoman,GOP,10555,2,70979,6242,0,2022-11-15T02:27:10.741Z
1668652394,2022-11-16 20:33:14 -0600,4c17a7c54312a5569b0f8943b236a1cb7289a734,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,349468,99,347604,1189968,True,20221108AZ3544,2022-11-08,AZ,Kirsten,Engel,Dem,10549,1,70975,5899,0,Juan,Ciscomani,Ciscoman,GOP,10555,2,70979,6242,0,2022-11-15T02:27:10.741Z
1668791275,2022-11-18 11:07:55 -0600,97c2e75c22e45b664b3d7cea773f71b90aff0bf4,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,349553,99,347604,1189968,True,20221108AZ3544,2022-11-08,AZ,Kirsten,Engel,Dem,10549,1,70975,5899,0,Juan,Ciscomani,Ciscoman,GOP,10555,2,70979,6242,0,2022-11-15T02:27:10.741Z
1668791992,2022-11-18 11:19:52 -0600,cd9bff001378f56ad3bec546ad7cb46f40c14912,AZ-20221108_Eday80,3,General,G,Tabulation Paused,Called,H,U.S. House,True,District 6,6,348858,99,347604,1189968,True,20221108AZ3544,2022-11-08,AZ,Kirsten,Engel,Dem,10549,1,70975,5899,0,Juan,Ciscomani,Ciscoman,GOP,10555,2,70979,6242,0,2022-11-15T02:27:10.741Z
1668806297,2022-11-18 15:18:17 -0600,816a18446c1c30e609edcad70870ad4ad0429702,AZ-20221108_Eday80,3,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 6,6,349184,99,348301,1189968,True,20221108AZ3544,2022-11-08,AZ,Kirsten,Engel,Dem,10549,1,70975,5899,0,Juan,Ciscomani,Ciscoman,GOP,10555,2,70979,6242,0,2022-11-15T02:27:10.741Z
1668819641,2022-11-18 19:00:41 -0600,0ea04862cf09813f75fe13ae55a3fb3a24bdead8,AZ-20221108_Eday80,3,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 6,6,349184,99,349170,1189968,True,20221108AZ3544,2022-11-08,AZ,Kirsten,Engel,Dem,10549,1,70975,5899,0,Juan,Ciscomani,Ciscoman,GOP,10555,2,70979,6242,0,2022-11-15T02:27:10.741Z
1668820864,2022-11-18 19:21:04 -0600,d7bf07f5550882c37c5acaad32011955b825d7ca,AZ-20221108_Eday80,3,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 6,6,349269,99,349170,1189968,True,20221108AZ3544,2022-11-08,AZ,Kirsten,Engel,Dem,10549,1,70975,5899,0,Juan,Ciscomani,Ciscoman,GOP,10555,2,70979,6242,0,2022-11-15T02:27:10.741Z
1669066206,2022-11-21 15:30:06 -0600,a85e409fe16ae300b896ddc00c5a1d19cedbdc08,AZ-20221108_Eday80,3,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 6,6,349170,99,349170,1189968,True,20221108AZ3544,2022-11-08,AZ,Kirsten,Engel,Dem,10549,1,70975,5899,0,Juan,Ciscomani,Ciscoman,GOP,10555,2,70979,6242,0,2022-11-15T02:27:10.741Z
