captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.abbrv,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.13042.first,candidates.13042.last,candidates.13042.incumbent,candidates.13042.party,candidates.13042.candidateID,candidates.13042.ballotOrder,candidates.13042.polID,candidates.13042.polNum,candidates.13042.electWon,candidates.13899.first,candidates.13899.last,candidates.13899.party,candidates.13899.candidateID,candidates.13899.ballotOrder,candidates.13899.polID,candidates.13899.polNum,candidates.13899.electWon,candidates.14092.first,candidates.14092.last,candidates.14092.party,candidates.14092.candidateID,candidates.14092.ballotOrder,candidates.14092.polID,candidates.14092.polNum,candidates.14092.electWon,candidates.14093.first,candidates.14093.last,candidates.14093.abbrv,candidates.14093.party,candidates.14093.candidateID,candidates.14093.ballotOrder,candidates.14093.polID,candidates.14093.polNum,candidates.14093.electWon,candidates.14094.first,candidates.14094.last,candidates.14094.party,candidates.14094.candidateID,candidates.14094.ballotOrder,candidates.14094.polID,candidates.14094.polNum,candidates.14094.electWon,candidates.13042.winnerDateTime,isCertified
1668130746,2022-11-10 19:39:06 -0600,283834424c78374f60fd6bb1512d10297d47aef2,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2488627,99,2274372,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668131592,2022-11-10 19:53:12 -0600,c48bd8f21119f781226a7c5e24b17e97d9560248,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2488627,99,2280374,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668141775,2022-11-10 22:42:55 -0600,618d1a10222ee9c00a162f0f50708e5b7110a731,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2488627,99,2283635,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668141818,2022-11-10 22:43:38 -0600,04d5f272c84ce79bd59565d341942ad8d86c81c9,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2488627,99,2280374,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668141943,2022-11-10 22:45:43 -0600,64a280e6aa0a2f2849bcb4be4506514253130663,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2488627,99,2283635,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668143522,2022-11-10 23:12:02 -0600,7364f0acedc1c1b0fdb31cf9e9ec47f7beb25910,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2488627,99,2284846,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668147823,2022-11-11 00:23:43 -0600,41198d09ef354068512c63dcad35a8ed19c44ecf,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2488627,99,2297666,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668192830,2022-11-11 12:53:50 -0600,dbd535701b431fec81a405ca7eb060c4e9b0001d,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2488627,99,2309596,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668194534,2022-11-11 13:22:14 -0600,f3683924e89e599bb06c5c3612292fb03f27f7b2,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2488627,99,2324012,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668211811,2022-11-11 18:10:11 -0600,b3fec5a78f8ef932a8a0e81adc32c57f12689476,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2488627,99,2357610,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668215452,2022-11-11 19:10:52 -0600,b036ecde22ad1bd15b11b2be3567f70db57cf74d,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2488627,99,2374540,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668215494,2022-11-11 19:11:34 -0600,41732617b412752b112b5676df7b3a073793683e,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2488627,99,2357610,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668216113,2022-11-11 19:21:53 -0600,aec4e013c162039824db6e7aead017470cee37ed,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2488627,99,2374540,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668290103,2022-11-12 15:55:03 -0600,487f9b605c5dc75661accd41424c9b30b7b6469a,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2499516,99,2374540,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668292567,2022-11-12 16:36:07 -0600,90eb09d60bde79248496ecfe88ceea7efd1b3069,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2499516,99,2391114,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668294182,2022-11-12 17:03:02 -0600,11efe7ab94d85826fbda531caff33e8883834659,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2499516,99,2391124,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668295133,2022-11-12 17:18:53 -0600,9ca0f2b6cff02c9c90b417ba5b67b6c515aac7e2,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2499516,99,2391114,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668298416,2022-11-12 18:13:36 -0600,67e3786f510f81e1f0db38788482dab9ec174764,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2499516,99,2397843,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668385521,2022-11-13 18:25:21 -0600,0af116b091a029f3e2a68fa7057b0cb5f0f5e9ad,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2499516,99,2416374,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668459227,2022-11-14 14:53:47 -0600,0623d916cb1882e4f1e1928cdb48a32e54841a5c,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2473114,99,2423652,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668467639,2022-11-14 17:13:59 -0600,e010b917e2358f783a3e12655ec7f599778cbe7a,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2473114,99,2440728,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668470412,2022-11-14 18:00:12 -0600,ba6c00f7c2e2fd1c25df35346747cab796a53f33,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2473114,99,2441569,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668473350,2022-11-14 18:49:10 -0600,aed943b5482d4303cbfa516abc831a5e90ed44d2,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2473114,99,2456502,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668483295,2022-11-14 21:34:55 -0600,fdbf670c5c831bd5ec4e1c956479c550cb07a1b3,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2473114,99,2468463,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668492314,2022-11-15 00:05:14 -0600,603ef391873a062eee4c1a0342e245b0698b5024,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2493397,99,2468463,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668553691,2022-11-15 17:08:11 -0600,bc955b7b2efabd845c9ff1945f4c9fd7d24f1eda,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2493397,99,2469370,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668556399,2022-11-15 17:53:19 -0600,8ff0708e0329b2f3d0c4c58fc2a88270642f7162,CO-20221108_Eday80,6,General,G,Tabulation Paused,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2493397,99,2483540,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668567194,2022-11-15 20:53:14 -0600,0ec7e77ef1ab9451794267e0d5fda1f4ae00ff3b,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2493397,99,2483540,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668640577,2022-11-16 17:16:17 -0600,ec824291321c8f6a2c6a13ff7551e46fd3e2c01a,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2493397,99,2484157,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668641813,2022-11-16 17:36:53 -0600,5a9f2de861016e2952702b5835ae605cc3e8d1cb,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2509249,99,2484157,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668701473,2022-11-17 10:11:13 -0600,1fff901adf8d7d1e8fbbc89908d6cbb6778bc9f2,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2509249,99,2484161,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668703388,2022-11-17 10:43:08 -0600,2afca7801014111d959861abacdbb6391ca5106a,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2509249,99,2484191,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668704354,2022-11-17 10:59:14 -0600,4a38ec58feeed37ad8cdab7c1be733e029c725ce,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2509249,99,2484261,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668705247,2022-11-17 11:14:07 -0600,046a0c543785d403a087610110df4146452566af,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2509249,99,2484318,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668706884,2022-11-17 11:41:24 -0600,5c2c15e74a55681560c858a64d2c0301ab615888,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2509249,99,2484319,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668708553,2022-11-17 12:09:13 -0600,5a03e125d0921052f37c2bb5842bfbd4486d9fdd,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2509249,99,2484456,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668709518,2022-11-17 12:25:18 -0600,a62853c341545b0f1236c7c7a32ee3c75279c549,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2509249,99,2484668,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668710369,2022-11-17 12:39:29 -0600,9f28db9a70b7c2715f3bc7ae77541e2bd4ee296d,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2509249,99,2484803,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668713236,2022-11-17 13:27:16 -0600,39484adf0b421a699e1794a1054900ee9f2fecdc,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2509249,99,2484823,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668713593,2022-11-17 13:33:13 -0600,02087100fdcd4bf65feebdc5b90188d9fd260269,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2509249,99,2485095,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668714495,2022-11-17 13:48:15 -0600,340edac0e018d06c8cbc1c6b3328714a568cc994,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2509249,99,2485128,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
