captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.23203.first,candidates.23203.last,candidates.23203.party,candidates.23203.candidateID,candidates.23203.polID,candidates.23203.ballotOrder,candidates.23203.polNum,candidates.23203.electWon,candidates.23209.first,candidates.23209.last,candidates.23209.party,candidates.23209.candidateID,candidates.23209.polID,candidates.23209.ballotOrder,candidates.23209.polNum,candidates.23209.electWon,candidates.23209.winnerDateTime
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,305086,99,300867,763025,True,20221108FL10019,2022-11-08,FL,Karen,Green,Dem,23203,15697,1,15697,0,Cory,Mills,GOP,23209,71559,2,15701,0,2022-11-09T00:53:08.245Z
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,305086,99,301559,763025,True,20221108FL10019,2022-11-08,FL,Karen,Green,Dem,23203,15697,1,15697,0,Cory,Mills,GOP,23209,71559,2,15701,0,2022-11-09T00:53:08.245Z
1667968974,2022-11-08 22:42:54 -0600,6782d2843c55794bd70cb628b0a71e22fe48f3f5,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,305086,99,303716,763025,True,20221108FL10019,2022-11-08,FL,Karen,Green,Dem,23203,15697,1,15697,0,Cory,Mills,GOP,23209,71559,2,15701,0,2022-11-09T00:53:08.245Z
1667976954,2022-11-09 00:55:54 -0600,b26423d65e9f21df9fee7b50d1d50f05b43eb8df,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,306784,99,303716,763025,True,20221108FL10019,2022-11-08,FL,Karen,Green,Dem,23203,15697,1,15697,0,Cory,Mills,GOP,23209,71559,2,15701,0,2022-11-09T00:53:08.245Z
1667976996,2022-11-09 00:56:36 -0600,c42ff185ff10da6e900ee98d629248349a3fcfdc,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,305086,99,303716,763025,True,20221108FL10019,2022-11-08,FL,Karen,Green,Dem,23203,15697,1,15697,0,Cory,Mills,GOP,23209,71559,2,15701,0,2022-11-09T00:53:08.245Z
1667977161,2022-11-09 00:59:21 -0600,d4158baa35ee56754832f9c50c65e72445101881,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,306784,99,303716,763025,True,20221108FL10019,2022-11-08,FL,Karen,Green,Dem,23203,15697,1,15697,0,Cory,Mills,GOP,23209,71559,2,15701,0,2022-11-09T00:53:08.245Z
1667977204,2022-11-09 01:00:04 -0600,dac000c6cb8d5ec813c750db85e9cfb1bed2692e,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,305086,99,303716,763025,True,20221108FL10019,2022-11-08,FL,Karen,Green,Dem,23203,15697,1,15697,0,Cory,Mills,GOP,23209,71559,2,15701,0,2022-11-09T00:53:08.245Z
1667977366,2022-11-09 01:02:46 -0600,6e493bcb007f5684865247793748844d302980c2,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,306784,99,303716,763025,True,20221108FL10019,2022-11-08,FL,Karen,Green,Dem,23203,15697,1,15697,0,Cory,Mills,GOP,23209,71559,2,15701,0,2022-11-09T00:53:08.245Z
1668440047,2022-11-14 09:34:07 -0600,49d2848b3ca8fac84de85be46c1f933942a9390e,FL-20221108_Eday80,10,General,G,Tabulation Paused,Called,H,U.S. House,True,District 7,7,306784,99,303716,763025,True,20221108FL10019,2022-11-08,FL,Karen,Green,Dem,23203,15697,1,15697,0,Cory,Mills,GOP,23209,71559,2,15701,0,2022-11-09T00:53:08.245Z
1668443672,2022-11-14 10:34:32 -0600,8840fe007c2289cb5d0b39065214027ed33ca9ed,FL-20221108_Eday80,10,General,G,Tabulation Paused,Called,H,U.S. House,True,District 7,7,306784,99,304009,763025,True,20221108FL10019,2022-11-08,FL,Karen,Green,Dem,23203,15697,1,15697,0,Cory,Mills,GOP,23209,71559,2,15701,0,2022-11-09T00:53:08.245Z
1669048649,2022-11-21 10:37:29 -0600,bb246007a467f77bb33245c5188220a6eedc8f85,FL-20221108_Eday80,10,General,G,Tabulation Paused,Called,H,U.S. House,True,District 7,7,304045,100,304009,763025,True,20221108FL10019,2022-11-08,FL,Karen,Green,Dem,23203,15697,1,15697,0,Cory,Mills,GOP,23209,71559,2,15701,0,2022-11-09T00:53:08.245Z
