captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.49959.first,candidates.49959.last,candidates.49959.incumbent,candidates.49959.party,candidates.49959.candidateID,candidates.49959.ballotOrder,candidates.49959.polID,candidates.49959.polNum,candidates.49959.electWon,candidates.50766.first,candidates.50766.last,candidates.50766.party,candidates.50766.candidateID,candidates.50766.ballotOrder,candidates.50766.polID,candidates.50766.polNum,candidates.50766.electWon,candidates.50960.first,candidates.50960.last,candidates.50960.party,candidates.50960.candidateID,candidates.50960.ballotOrder,candidates.50960.polID,candidates.50960.polNum,candidates.50960.electWon,candidates.49959.winnerDateTime,isCertified
1667972072,2022-11-08 23:34:32 -0600,5f08375f0416ad308fd9009cb811eb22d16c43e4,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,186262,99,179770,944078,True,20221108TN43017,2022-11-08,TN,49959,Mark,Green,True,GOP,49959,1,67432,45786,0.0,Odessa,Kelly,Dem,50766,2,70870,46835,0.0,Steven,Hooper,Ind,50960,3,69602,46683,0.0,2022-11-09T04:22:54.848Z,
1667975941,2022-11-09 00:39:01 -0600,824726c09f3a54d568715997d5b46bff5c7f219d,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,184420,99,179770,944078,True,20221108TN43017,2022-11-08,TN,49959,Mark,Green,True,GOP,49959,1,67432,45786,0.0,Odessa,Kelly,Dem,50766,2,70870,46835,0.0,Steven,Hooper,Ind,50960,3,69602,46683,0.0,2022-11-09T04:22:54.848Z,
1667976713,2022-11-09 00:51:53 -0600,e706274cafb1c1dca67fd185b843624ee37dec41,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,187200,99,179770,944078,True,20221108TN43017,2022-11-08,TN,49959,Mark,Green,True,GOP,49959,1,67432,45786,0.0,Odessa,Kelly,Dem,50766,2,70870,46835,0.0,Steven,Hooper,Ind,50960,3,69602,46683,0.0,2022-11-09T04:22:54.848Z,
1667979727,2022-11-09 01:42:07 -0600,f41db939b852c033d0f66ec2a12ae59a5cf6c37a,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,187126,99,179770,944078,True,20221108TN43017,2022-11-08,TN,49959,Mark,Green,True,GOP,49959,1,67432,45786,0.0,Odessa,Kelly,Dem,50766,2,70870,46835,0.0,Steven,Hooper,Ind,50960,3,69602,46683,0.0,2022-11-09T04:22:54.848Z,
1667980588,2022-11-09 01:56:28 -0600,0c7fd85934c29b9de74f428a2225a74f565ce18c,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,184346,99,179770,944078,True,20221108TN43017,2022-11-08,TN,49959,Mark,Green,True,GOP,49959,1,67432,45786,0.0,Odessa,Kelly,Dem,50766,2,70870,46835,0.0,Steven,Hooper,Ind,50960,3,69602,46683,0.0,2022-11-09T04:22:54.848Z,
1667987035,2022-11-09 03:43:55 -0600,87b2642ee41f88bdc2e6caeced2634ba3e07813c,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,186717,99,179770,944078,True,20221108TN43017,2022-11-08,TN,49959,Mark,Green,True,GOP,49959,1,67432,45786,0.0,Odessa,Kelly,Dem,50766,2,70870,46835,0.0,Steven,Hooper,Ind,50960,3,69602,46683,0.0,2022-11-09T04:22:54.848Z,
1667987805,2022-11-09 03:56:45 -0600,bbb6a6d5fd03b4b1c0bc88f9b3ab4c08369a3edd,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,186791,99,179770,944078,True,20221108TN43017,2022-11-08,TN,49959,Mark,Green,True,GOP,49959,1,67432,45786,0.0,Odessa,Kelly,Dem,50766,2,70870,46835,0.0,Steven,Hooper,Ind,50960,3,69602,46683,0.0,2022-11-09T04:22:54.848Z,
1668015021,2022-11-09 11:30:21 -0600,e4d4d750c306b5d6512f6dac36b0537b3910d1d4,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,185210,99,179770,944078,True,20221108TN43017,2022-11-08,TN,49959,Mark,Green,True,GOP,49959,1,67432,45786,0.0,Odessa,Kelly,Dem,50766,2,70870,46835,0.0,Steven,Hooper,Ind,50960,3,69602,46683,0.0,2022-11-09T04:22:54.848Z,
1668015862,2022-11-09 11:44:22 -0600,f3ee9624322cb8b0922d09600522dac8ee8580d0,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,186441,99,179770,944078,True,20221108TN43017,2022-11-08,TN,49959,Mark,Green,True,GOP,49959,1,67432,45786,0.0,Odessa,Kelly,Dem,50766,2,70870,46835,0.0,Steven,Hooper,Ind,50960,3,69602,46683,0.0,2022-11-09T04:22:54.848Z,
1668016706,2022-11-09 11:58:26 -0600,a8a8152d171d20763a6bdce25630001755be4535,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,186441,99,179920,944078,True,20221108TN43017,2022-11-08,TN,49959,Mark,Green,True,GOP,49959,1,67432,45786,0.0,Odessa,Kelly,Dem,50766,2,70870,46835,0.0,Steven,Hooper,Ind,50960,3,69602,46683,0.0,2022-11-09T04:22:54.848Z,
1668022892,2022-11-09 13:41:32 -0600,3ab14a362bf7f740c8ec0d5890ca3e987752a762,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,187514,99,179920,944078,True,20221108TN43017,2022-11-08,TN,49959,Mark,Green,True,GOP,49959,1,67432,45786,0.0,Odessa,Kelly,Dem,50766,2,70870,46835,0.0,Steven,Hooper,Ind,50960,3,69602,46683,0.0,2022-11-09T04:22:54.848Z,
1668038927,2022-11-09 18:08:47 -0600,89387bbed153ca4da29b55532d4da34361268d34,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,187514,99,180678,944078,True,20221108TN43017,2022-11-08,TN,49959,Mark,Green,True,GOP,49959,1,67432,45786,0.0,Odessa,Kelly,Dem,50766,2,70870,46835,0.0,Steven,Hooper,Ind,50960,3,69602,46683,0.0,2022-11-09T04:22:54.848Z,
1668145788,2022-11-10 23:49:48 -0600,1185342299bddc7725e19cadb4f98a99a719215e,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,187502,99,180678,944078,True,20221108TN43017,2022-11-08,TN,49959,Mark,Green,True,GOP,49959,1,67432,45786,0.0,Odessa,Kelly,Dem,50766,2,70870,46835,0.0,Steven,Hooper,Ind,50960,3,69602,46683,0.0,2022-11-09T04:22:54.848Z,
1668146673,2022-11-11 00:04:33 -0600,96f4a7a39b4c888e184da939e58da7acc232ea7b,TN-20221108_Eday80,43,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,182503,99,180678,944078,True,20221108TN43017,2022-11-08,TN,49959,Mark,Green,True,GOP,49959,1,67432,45786,0.0,Odessa,Kelly,Dem,50766,2,70870,46835,0.0,Steven,Hooper,Ind,50960,3,69602,46683,0.0,2022-11-09T04:22:54.848Z,
1668445463,2022-11-14 11:04:23 -0600,3ede86c74a0f66d3233a1098fe6ea7850f9eed64,TN-20221108_Eday80,43,General,G,Tabulation Paused,Called,H,U.S. House,True,District 7,7,182503,99,180678,944078,True,20221108TN43017,2022-11-08,TN,49959,Mark,Green,True,GOP,49959,1,67432,45786,0.0,Odessa,Kelly,Dem,50766,2,70870,46835,0.0,Steven,Hooper,Ind,50960,3,69602,46683,0.0,2022-11-09T04:22:54.848Z,
1670975812,2022-12-13 17:56:52 -0600,1555aca4bd0bb843f435757521d7f2d771bdb622,TN-20221108_Eday80,43,General,G,Tabulation Paused,Called,H,U.S. House,True,District 7,7,180815,100,180678,944078,True,20221108TN43017,2022-11-08,TN,49959,Mark,Green,True,GOP,49959,1,67432,45786,,Odessa,Kelly,Dem,50766,2,70870,46835,,Steven,Hooper,Ind,50960,3,69602,46683,,2022-11-09T04:22:54.848Z,False
