captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.45955.first,candidates.45955.last,candidates.45955.party,candidates.45955.candidateID,candidates.45955.polID,candidates.45955.ballotOrder,candidates.45955.polNum,candidates.45955.electWon,candidates.45956.first,candidates.45956.last,candidates.45956.party,candidates.45956.candidateID,candidates.45956.polID,candidates.45956.ballotOrder,candidates.45956.polNum,candidates.45956.electWon,candidates.45956.winnerDateTime,isCertified
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 14,14,283924,99,195960,784457,True,20221108NC36216,2022-11-08,NC,Pat,Harrigan,GOP,45955,70312,1,38861,0,Jeff,Jackson,Dem,45956,70309,2,37831,0,2022-11-09T02:22:05.563Z,
1667964227,2022-11-09 03:23:47 +0000,1cb90b95cdd6c1be23968f2b7d9618a95c5a5ad9,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 14,14,283924,99,230734,784457,True,20221108NC36216,2022-11-08,NC,Pat,Harrigan,GOP,45955,70312,1,38861,0,Jeff,Jackson,Dem,45956,70309,2,37831,0,2022-11-09T02:22:05.563Z,
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 14,14,270261,99,230734,784457,True,20221108NC36216,2022-11-08,NC,Pat,Harrigan,GOP,45955,70312,1,38861,0,Jeff,Jackson,Dem,45956,70309,2,37831,0,2022-11-09T02:22:05.563Z,
1667966001,2022-11-09 03:53:21 +0000,cee0a612753351ddb30fde2a157613da20f2be01,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 14,14,270261,99,245954,784457,True,20221108NC36216,2022-11-08,NC,Pat,Harrigan,GOP,45955,70312,1,38861,0,Jeff,Jackson,Dem,45956,70309,2,37831,0,2022-11-09T02:22:05.563Z,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 14,14,270261,99,252908,784457,True,20221108NC36216,2022-11-08,NC,Pat,Harrigan,GOP,45955,70312,1,38861,0,Jeff,Jackson,Dem,45956,70309,2,37831,0,2022-11-09T02:22:05.563Z,
1667968361,2022-11-08 22:32:41 -0600,0b888fe41bc653990f05b2c6fe09da530560e7a3,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 14,14,256182,99,252908,784457,True,20221108NC36216,2022-11-08,NC,Pat,Harrigan,GOP,45955,70312,1,38861,0,Jeff,Jackson,Dem,45956,70309,2,37831,0,2022-11-09T02:22:05.563Z,
1667970114,2022-11-08 23:01:54 -0600,68b6dbb0ab0b313af53b82f98636ce9a824bdc54,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 14,14,256182,99,254363,784457,True,20221108NC36216,2022-11-08,NC,Pat,Harrigan,GOP,45955,70312,1,38861,0,Jeff,Jackson,Dem,45956,70309,2,37831,0,2022-11-09T02:22:05.563Z,
1667972634,2022-11-08 23:43:54 -0600,3031aa1b4c4f867ee3a729dc96e8d9a1d63eee32,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 14,14,256932,99,254363,784457,True,20221108NC36216,2022-11-08,NC,Pat,Harrigan,GOP,45955,70312,1,38861,0,Jeff,Jackson,Dem,45956,70309,2,37831,0,2022-11-09T02:22:05.563Z,
1668481179,2022-11-14 20:59:39 -0600,f848da27299908f67daaee90ffe245413bb9869c,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 14,14,256932,99,257155,784457,True,20221108NC36216,2022-11-08,NC,Pat,Harrigan,GOP,45955,70312,1,38861,0,Jeff,Jackson,Dem,45956,70309,2,37831,0,2022-11-09T02:22:05.563Z,
1668564161,2022-11-15 20:02:41 -0600,6841b48324bb52959ed891092a439321114de06a,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 14,14,256932,99,257429,784457,True,20221108NC36216,2022-11-08,NC,Pat,Harrigan,GOP,45955,70312,1,38861,0,Jeff,Jackson,Dem,45956,70309,2,37831,0,2022-11-09T02:22:05.563Z,
1668624151,2022-11-16 12:42:31 -0600,ac834997e71b658d3c1b0ce8cea3564cb0bba40e,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 14,14,260029,99,257429,784457,True,20221108NC36216,2022-11-08,NC,Pat,Harrigan,GOP,45955,70312,1,38861,0,Jeff,Jackson,Dem,45956,70309,2,37831,0,2022-11-09T02:22:05.563Z,
1668783027,2022-11-18 08:50:27 -0600,25c40d7e35fe07b54ccdd16ece7683766db2e31c,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 14,14,260029,99,257749,784457,True,20221108NC36216,2022-11-08,NC,Pat,Harrigan,GOP,45955,70312,1,38861,0,Jeff,Jackson,Dem,45956,70309,2,37831,0,2022-11-09T02:22:05.563Z,
1668790237,2022-11-18 10:50:37 -0600,da5965169ada3e16fbcada429e642134b9d5d6dd,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 14,14,260029,99,257752,784457,True,20221108NC36216,2022-11-08,NC,Pat,Harrigan,GOP,45955,70312,1,38861,0,Jeff,Jackson,Dem,45956,70309,2,37831,0,2022-11-09T02:22:05.563Z,
1668890850,2022-11-19 14:47:30 -0600,0e3b3051d048b541b2afb6b9426f41827facb00d,NC-20221108_Eday80,34,General,G,Tabulation Paused,Called,H,U.S. House,True,District 14,14,260029,99,257752,784457,True,20221108NC36216,2022-11-08,NC,Pat,Harrigan,GOP,45955,70312,1,38861,0,Jeff,Jackson,Dem,45956,70309,2,37831,0,2022-11-09T02:22:05.563Z,
1669133550,2022-11-22 10:12:30 -0600,9ebe4e628a8e883bae4b0f9d7b8dc3e44199b1d5,NC-20221108_Eday80,34,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 14,14,260029,99,257752,784457,True,20221108NC36216,2022-11-08,NC,Pat,Harrigan,GOP,45955,70312,1,38861,0,Jeff,Jackson,Dem,45956,70309,2,37831,0,2022-11-09T02:22:05.563Z,
1669143101,2022-11-22 12:51:41 -0600,f13b8d0098fc5e039e64a0396ed15e0d01ac5e7d,NC-20221108_Eday80,34,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 14,14,260029,99,257752,784457,True,20221108NC36216,2022-11-08,NC,Pat,Harrigan,GOP,45955,70312,1,38861,0,Jeff,Jackson,Dem,45956,70309,2,37831,0,2022-11-09T02:22:05.563Z,False
