captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.abbrv,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.10564.first,candidates.10564.last,candidates.10564.party,candidates.10564.candidateID,candidates.10564.ballotOrder,candidates.10564.polID,candidates.10564.polNum,candidates.10564.electWon,candidates.10567.first,candidates.10567.last,candidates.10567.party,candidates.10567.candidateID,candidates.10567.ballotOrder,candidates.10567.polID,candidates.10567.polNum,candidates.10567.electWon,candidates.10564.winnerDateTime,isCertified
1668125153,2022-11-10 18:05:53 -0600,1f0c4727e1e606f861cd828028b30f62729cfb85,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2717145,99,1913566,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668125746,2022-11-10 18:15:46 -0600,712fa2964c90d21cac4672181890427ce60573bc,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2717145,99,1914636,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668128300,2022-11-10 18:58:20 -0600,723af1441302adf57f792f00b1770c200484f374,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2717145,99,1917577,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668129055,2022-11-10 19:10:55 -0600,62db12d38e5166df0573c7409d27f5f292655690,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2717145,99,1939091,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668132693,2022-11-10 20:11:33 -0600,897c04edf06be40faeefa5b6bcb1ef49e2a59b78,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2717145,99,1947557,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668134914,2022-11-10 20:48:34 -0600,a6258aa18d0d94db75b3b4ec74bfab57603c7913,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2717145,99,1957867,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668136699,2022-11-10 21:18:19 -0600,476ff2a010522021b77ee378594d60b0eb8ef1c7,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2717145,99,2035867,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668141048,2022-11-10 22:30:48 -0600,c764c42e35e05bfb50eda6d44d47f814de5bdbad,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2717145,99,2036653,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668141090,2022-11-10 22:31:30 -0600,bbe44c10651bcc5a914228f32c2bba8668dcde48,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2717145,99,2035867,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668141133,2022-11-10 22:32:13 -0600,fbf0215d6512f344e43f47b76c65e73ad22cd8e5,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2717145,99,2036653,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668143350,2022-11-10 23:09:10 -0600,a993dfea1f9d4c19b9e52a73772974d231118b10,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2483723,99,2036653,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668195118,2022-11-11 13:31:58 -0600,7775140da4a707504a30503e05d4e8c3ad3b1ee5,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2611094,99,2036653,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668195870,2022-11-11 13:44:30 -0600,78150d92ae9744159735813e8593d180ba497e4e,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2611094,99,2037060,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668200814,2022-11-11 15:06:54 -0600,29e2c3f81566c41847486dad318d4862bdcac071,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2611094,99,2037924,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668200856,2022-11-11 15:07:36 -0600,f1a2c9a1d28bc9dd62d8a5b6a1ca513389bb095e,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2611094,99,2037060,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668200897,2022-11-11 15:08:17 -0600,8d442764f22c3caeda49b7fe73acff0598adcc87,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2611094,99,2037924,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668211179,2022-11-11 17:59:39 -0600,3be82e2493eed52c7738685eb8da59496308449c,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2611094,99,2045750,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668212023,2022-11-11 18:13:43 -0600,c6bf3466be9c62a97e2dd29ade07df01e214111d,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2611094,99,2045872,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668215285,2022-11-11 19:08:05 -0600,7714ab24652b1bf20545bb8f11893ab2f8aafb4a,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2611094,99,2056669,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668215369,2022-11-11 19:09:29 -0600,5dd4b841d9c209bccf3d537ea7c3f73b7b3b6b90,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2611094,99,2045872,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668215410,2022-11-11 19:10:10 -0600,66b2bd256beb93e74774c1a095a55df1864bb36e,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2611094,99,2056669,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668216276,2022-11-11 19:24:36 -0600,8c6e03430d2a4d8dfcf32568921df26e4d231688,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2611094,99,2060554,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668217758,2022-11-11 19:49:18 -0600,ac040f3d641865186095287f51cb31a375de8d2c,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2611094,99,2084849,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668219478,2022-11-11 20:17:58 -0600,dacd1906acc7b37f1b9a50e34f9ca08078f95958,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2611094,99,2094783,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668219519,2022-11-11 20:18:39 -0600,2349c1a984d1196aa012662bde5429b2c37daa4a,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2611094,99,2084849,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668219561,2022-11-11 20:19:21 -0600,06c33101ed4fccf0aa4744bb5d22b5bc77e68d21,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2611094,99,2094783,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668223006,2022-11-11 21:16:46 -0600,9c9e87dae6ecc20e5e33423b37b3b5c37e9afcf8,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2611094,99,2168913,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668293974,2022-11-12 16:59:34 -0600,06cf760bc2526f4a5d44b6e804539b8adc1c27ff,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2611094,99,2173292,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668297359,2022-11-12 17:55:59 -0600,48697d47b17982750c8004a845185c57e3a0a257,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2611094,99,2192981,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668298919,2022-11-12 18:21:59 -0600,ec65128f580b059dbe10e120be13baa36f317001,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2579978,99,2192981,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668301430,2022-11-12 19:03:50 -0600,8f18143db72057b8d3f65bdae03809f2ea0a6601,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2579978,99,2277574,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668301472,2022-11-12 19:04:32 -0600,5bb9d1a265b96ba0bd3e4f1356efafefde8c49f8,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2579978,99,2192981,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668301515,2022-11-12 19:05:15 -0600,0df9a45e6d03e12536f09d74e9bf434e5acbd3a6,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2579978,99,2277574,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668304910,2022-11-12 20:01:50 -0600,5d63eadfb6488e8071627ca590db87f312ed0524,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2579978,99,2278767,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668360497,2022-11-13 11:28:17 -0600,a9842e311d8778d189e7e3890fe3b7e746ead28e,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2579978,99,2280982,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668377044,2022-11-13 16:04:04 -0600,3156e245123af9c1a90fc8e17905644c24a0feac,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2579978,99,2285000,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668385194,2022-11-13 18:19:54 -0600,17fb6b3b5112abd3f59e01bec432df2100163dbc,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2579978,99,2296802,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668388855,2022-11-13 19:20:55 -0600,bf9b5edd8b4c9b7aa071c4e3a32a98e7a7c81ca5,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2579978,99,2300046,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668391046,2022-11-13 19:57:26 -0600,ee80d461d6e0f6afa3f7b2836143bb42f2ad6db7,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2579978,99,2397179,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668449285,2022-11-14 12:08:05 -0600,6f670cb3a10674b74128ee96b358a632da82bb66,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2577612,99,2397179,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668466784,2022-11-14 16:59:44 -0600,0aae2a3a0cb077ce071f19ad148de81255eb738b,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2577612,99,2400558,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668469405,2022-11-14 17:43:25 -0600,d5b07c421bed2815b52d893dd5f5ad66f04e66e3,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2577612,99,2402193,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668472310,2022-11-14 18:31:50 -0600,c2676b693302597b5dd08c5b036ab5a31c547cad,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2611079,99,2402193,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668473101,2022-11-14 18:45:01 -0600,cb7d4f502b42adcc703e7bdb8f8d4380c489d453,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2611079,99,2403750,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668474843,2022-11-14 19:14:03 -0600,2c5e66b127f39a432d79b1c9ea1017f0cc012cbd,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2611079,99,2431476,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668475161,2022-11-14 19:19:21 -0600,94e6c4965db4ac77b2d0d033cc93291ba7a9a942,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2611079,99,2438781,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668476539,2022-11-14 19:42:19 -0600,4a5ca76f3b874d6a8daea85df17d616bc0899f81,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2594448,99,2438781,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668478831,2022-11-14 20:20:31 -0600,3f92ad180285a089bc6cdc3bda4fbd7bbb12ff47,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2564919,99,2510181,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,,
1668479781,2022-11-14 20:36:21 -0600,317df8a6e2506e4f9b313672e4e1e25456f41fd7,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2564919,99,2510181,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,2022-11-15T02:20:14.545Z,
1668482815,2022-11-14 21:26:55 -0600,890684dffb4e2bdceaf7395fc713a33fc8506399,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2564919,99,2510703,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,2022-11-15T02:20:14.545Z,
1668485763,2022-11-14 22:16:03 -0600,77023d28b678b658007795a42c2e8f967e1af3ee,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2564919,99,2514350,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,2022-11-15T02:20:14.545Z,
1668534596,2022-11-15 11:49:56 -0600,a64404f9ed49dacb07d963455292c5d37db5112e,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2564919,99,2515100,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,2022-11-15T02:20:14.545Z,
1668535223,2022-11-15 12:00:23 -0600,ab4794bd28cdc3f31eabb65b80772d3dd1e1dc76,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2564919,99,2515747,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,2022-11-15T02:20:14.545Z,
1668544799,2022-11-15 14:39:59 -0600,e26f5df63f5241d865a961f0899d9d8685dceca4,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2564919,99,2519123,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,2022-11-15T02:20:14.545Z,
1668546054,2022-11-15 15:00:54 -0600,73cc767b0a116b14746d2c1ba8ab19d823e36710,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2564919,99,2519712,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,2022-11-15T02:20:14.545Z,
1668549295,2022-11-15 15:54:55 -0600,1b9ed9a7bbee3bbf4ebb71d14d2957509e2de959,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2564919,99,2521291,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,2022-11-15T02:20:14.545Z,
1668553257,2022-11-15 17:00:57 -0600,8933f5384d7d7405e7d516a103b646471d95bc3c,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2564919,99,2522457,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,2022-11-15T02:20:14.545Z,
1668556728,2022-11-15 17:58:48 -0600,5fa27fa22ce6317dc51897f46112df8d4c58fe5e,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2564919,99,2524369,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,2022-11-15T02:20:14.545Z,
1668557831,2022-11-15 18:17:11 -0600,ea46253cf86ed46ba19b7b1b9982f880619a58da,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2564919,99,2528137,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,2022-11-15T02:20:14.545Z,
1668559382,2022-11-15 18:43:02 -0600,42039b68cf5adbc311f7330cd0f6c679ead8a133,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2564919,99,2528324,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,2022-11-15T02:20:14.545Z,
1668562021,2022-11-15 19:27:01 -0600,a63b4bdf4315349ad49fb7510a7e1094def42ef7,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2564919,99,2531485,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,2022-11-15T02:20:14.545Z,
1668563967,2022-11-15 19:59:27 -0600,9af3b6f261301fc4b310ae6de6d4f60887c7f4aa,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2564919,99,2532530,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,2022-11-15T02:20:14.545Z,
