captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.abbrv,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.45548.first,candidates.45548.last,candidates.45548.party,candidates.45548.candidateID,candidates.45548.ballotOrder,candidates.45548.polID,candidates.45548.polNum,candidates.45548.electWon,candidates.45554.first,candidates.45554.last,candidates.45554.party,candidates.45554.candidateID,candidates.45554.ballotOrder,candidates.45554.polID,candidates.45554.polNum,candidates.45554.electWon,candidates.45952.first,candidates.45952.last,candidates.45952.party,candidates.45952.candidateID,candidates.45952.ballotOrder,candidates.45952.polID,candidates.45952.polNum,candidates.45952.electWon,candidates.45991.first,candidates.45991.last,candidates.45991.party,candidates.45991.candidateID,candidates.45991.ballotOrder,candidates.45991.polID,candidates.45991.polNum,candidates.45991.electWon,candidates.45554.winnerDateTime,isCertified
1668532824,2022-11-15 11:20:24 -0600,eea2bc41b0ac12d8ed6ff9ea64556c998f373435,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3733331,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668535886,2022-11-15 12:11:26 -0600,6c49fe539eaef7a4743a820fb510e796172a0be7,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3733337,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668549150,2022-11-15 15:52:30 -0600,473eb252394252ffd365c1ccd8b1bfda08bd06ed,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3733462,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668565593,2022-11-15 20:26:33 -0600,3d198a4bb752b88c6a314d77e638f7922837d6b7,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3734090,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668620798,2022-11-16 11:46:38 -0600,ac4033c0117ac73d891e92ed169d22b3fbf351b6,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3734143,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668627701,2022-11-16 13:41:41 -0600,bce4d12a1c9a4173467f09e09e30b0fc878755ec,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3734209,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668638729,2022-11-16 16:45:29 -0600,674cb0d2f4787afa5b6438c6bdf902f72d69f119,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3734260,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668641317,2022-11-16 17:28:37 -0600,9d50f80d465a34fd3f6044c7f68f09fa648d6a96,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3734333,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668645697,2022-11-16 18:41:37 -0600,d91f3f93cd9d7f1eab3ac5dbc5ba5ddc1ac1c78c,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3734596,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668650554,2022-11-16 20:02:34 -0600,9954f19324df7250a5c9143c79ab68052d8b521c,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3735012,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668695619,2022-11-17 08:33:39 -0600,b7a138687619ea12cc1c0e617f0c77e2468e3134,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3735166,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668696637,2022-11-17 08:50:37 -0600,b6ac18610fcb1b2f31bd5a9bd1186c02a82af48d,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3735117,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668697528,2022-11-17 09:05:28 -0600,5efd95d25aaf282953886b2ce65cc86d11cf4486,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3735193,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668707490,2022-11-17 11:51:30 -0600,dbe0b0fe7199df452573c27f0a34ee1f57417f5d,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3735221,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668711392,2022-11-17 12:56:32 -0600,d53f1de34a76781dd75acea4c2b365da7d9aefb7,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3735241,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668715444,2022-11-17 14:04:04 -0600,a5915f2332b940924fe6a6fd2851054692722bc6,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3735453,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668716492,2022-11-17 14:21:32 -0600,fcfc5b0329033c8c7229b094ba471650c1418498,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3735454,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668717521,2022-11-17 14:38:41 -0600,70d5327e9c73ac443af0c8caf6bad5d4b7736412,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3739653,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668719270,2022-11-17 15:07:50 -0600,a1d6cd1ab1fe86918df8a49cc5b00cd3d5ba6ca8,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3739687,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668723708,2022-11-17 16:21:48 -0600,8c7fde93fbe1f543c80682601c37b2947f086540,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3741584,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668726160,2022-11-17 17:02:40 -0600,967a59b07d42065c019c4a1da23b2fe6d9dfc3a5,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3741589,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668729261,2022-11-17 17:54:21 -0600,cd8fbbf75250a6b96cad8ff8d3070f022ac82630,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3741870,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668731263,2022-11-17 18:27:43 -0600,128ffb5dca356d861cec1676b1f5f3e90884b281,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3745378,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668732398,2022-11-17 18:46:38 -0600,6794df287c9211d62e075772ee5294c5fcec8060,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3745607,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668734127,2022-11-17 19:15:27 -0600,077b005d2ea1841d3e322ccd9986952f18bd16a2,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3747022,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668735180,2022-11-17 19:33:00 -0600,b5e104d4933ab1e9dfa8bbae18688b0dd5ff4c98,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3747263,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668737921,2022-11-17 20:18:41 -0600,1293a3909ee1fe890d42788c88c99433fe3ccca4,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3749907,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668738817,2022-11-17 20:33:37 -0600,ea521ffd752ced9acf706b5f60638194341271e7,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3750258,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668777670,2022-11-18 07:21:10 -0600,32349d8fa5dc1bc510305a359580188c2dc4816a,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3750552,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668778526,2022-11-18 07:35:26 -0600,587a6113135801f04f5ca7426e188b92f8b4e1cb,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3750657,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668779566,2022-11-18 07:52:46 -0600,90cd0bfc7ac797272ea8f34a3fdcb94cc7473610,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3751086,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668781047,2022-11-18 08:17:27 -0600,505817812712a1518e2bcb9d4566f5e38337fb7b,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3751554,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668781899,2022-11-18 08:31:39 -0600,3f7803cd657eac8b1eba376de732c94209d46898,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3751566,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668784001,2022-11-18 09:06:41 -0600,d107981e49a343f0f91ff6f4d1094e7378b877fb,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3760116,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668784995,2022-11-18 09:23:15 -0600,9e04b7a0e4b40722d44c9a9803130e0899a213ac,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3760218,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668785917,2022-11-18 09:38:37 -0600,65348b5a06c278cd6ddeb85b741ddbf9a946f1cb,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3760227,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668786749,2022-11-18 09:52:29 -0600,b6e458f484ede346dee7b1f3c752de564f649863,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3760980,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668787593,2022-11-18 10:06:33 -0600,1dff8a10c0704d9e1687846769e375957325d612,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3761990,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668788472,2022-11-18 10:21:12 -0600,b2afe3fa15f4ebb0742e1bfb9266ad7caa285bc6,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3762779,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668789335,2022-11-18 10:35:35 -0600,19bc23f482afa708249a00998e7496b282f75086,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3763405,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668790237,2022-11-18 10:50:37 -0600,da5965169ada3e16fbcada429e642134b9d5d6dd,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3764134,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668791079,2022-11-18 11:04:39 -0600,ed78f69c4288535fa4ee3eb423dde29f917c3c7e,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3765896,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668791980,2022-11-18 11:19:40 -0600,ce8f6826d85f8d7b7e28f113a93f0bf5c45e45a6,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3766069,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668792992,2022-11-18 11:36:32 -0600,a03ff19c3fc97236617390e87fa114e79a0b3a92,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3766355,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668794052,2022-11-18 11:54:12 -0600,232a961dff0090a6e9518fcb2e539dbf76b50ecd,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3766372,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668794977,2022-11-18 12:09:37 -0600,fbc70dd50341d356bdaba61865ecd3f639d06827,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3766395,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668795763,2022-11-18 12:22:43 -0600,d98207406a0d52da870da1a9bef9739714aa3108,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3768439,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668796955,2022-11-18 12:42:35 -0600,06ed6d0cd7d14f812a248e65c0796f0db85eaa47,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3768468,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
